state	year	fips	county	cd	ld	sd	precinct	g2008_USP_tv	g2008_USP_dv	g2008_USP_rv	g2008_USS_rv	g2008_USS_dv	s2008_USS_dv	s2008_USS_rv	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv	g2008_USS_tv	s2008_USS_tv
"MS"	2008	131	"STONE"	4	107	43	"Big Level"	609.0	88.0	521.0	506.0	83.0	146.0	436.0	488.0	121.0	609.0	589.0	582.0
"MS"	2008	59	"JACKSON"	4	107	47	"Carterville"	104.0	11.0	93.0	92.0	11.0	25.0	77.0	89.0	17.0	106.0	103.0	102.0
"MS"	2008	39	"GEORGE"	4	107	43	"Shady Grove"	693.0	74.0	619.0	624.0	79.0	240.0	460.0	521.0	188.0	709.0	703.0	700.0
"MS"	2008	39	"GEORGE"	4	107	43	"Central"	156.0	18.0	138.0	136.0	14.0	54.0	99.0	122.0	36.0	158.0	150.0	153.0
"MS"	2008	109	"PEARL RIVER"	4	108	40	"Picayune 4 East"	465.0	80.0	385.0	377.0	73.0	143.0	295.0	262.0	193.0	455.0	450.0	438.0
"MS"	2008	109	"PEARL RIVER"	4	108	40	"Pine Grove 4"	1042.0	103.0	939.0	885.0	120.0	307.0	700.0	504.0	506.0	1010.0	1005.0	1007.0
"MS"	2008	109	"PEARL RIVER"	4	108	40	"Hide-A-Way 5"	1443.0	173.0	1270.0	1246.0	156.0	390.0	981.0	613.0	791.0	1404.0	1402.0	1371.0
"MS"	2008	109	"PEARL RIVER"	4	108	40	"Ozona 3"	698.0	78.0	620.0	572.0	96.0	232.0	440.0	358.0	318.0	676.0	668.0	672.0
"MS"	2008	109	"PEARL RIVER"	4	108	40	"Picayune 1 Southside"	1416.0	1075.0	341.0	389.0	943.0	916.0	388.0	1126.0	192.0	1318.0	1332.0	1304.0
"MS"	2008	109	"PEARL RIVER"	4	108	40	"Henleyfield 2"	695.0	72.0	623.0	600.0	75.0	177.0	495.0	295.0	379.0	674.0	675.0	672.0
"MS"	2008	109	"PEARL RIVER"	4	108	40	"Picayune 4 West"	552.0	47.0	505.0	481.0	54.0	141.0	399.0	304.0	246.0	550.0	535.0	540.0
"MS"	2008	109	"PEARL RIVER"	4	108	40	"Picayune 5"	1181.0	148.0	1033.0	991.0	146.0	287.0	853.0	567.0	587.0	1154.0	1137.0	1140.0
"MS"	2008	109	"PEARL RIVER"	4	108	40	"Carriere 5"	824.0	157.0	667.0	645.0	166.0	322.0	471.0	443.0	372.0	815.0	811.0	793.0
"MS"	2008	109	"PEARL RIVER"	4	108	40	"Nicholson 4"	685.0	109.0	576.0	539.0	115.0	246.0	403.0	407.0	258.0	665.0	654.0	649.0
"MS"	2008	109	"PEARL RIVER"	4	108	40	"Picayune 2"	1152.0	141.0	1011.0	992.0	127.0	316.0	799.0	597.0	534.0	1131.0	1119.0	1115.0
"MS"	2008	59	"JACKSON"	4	109	51	"Orange Grove"	277.79678	47.987926	229.80885	237.00705	39.45674	80.77968	193.01811	198.3501	80.77968	279.12976	276.4638	273.7978
"MS"	2008	59	"JACKSON"	4	109	51	"Big Point"	1558.0	107.0	1451.0	1449.0	94.0	306.0	1210.0	1041.0	504.0	1545.0	1543.0	1516.0
"MS"	2008	39	"GEORGE"	4	109	43	"Moville"	289.0	24.0	265.0	262.0	22.0	86.0	196.0	196.0	96.0	292.0	284.0	282.0
"MS"	2008	59	"JACKSON"	4	109	51	"Escatawpa"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MS"	2008	59	"JACKSON"	4	109	51	"Escatawpa"	1.4568862	0.42035928	1.0365269	1.0652695	0.3458084	0.5218563	0.8991018	1.1362275	0.30808383	1.4443114	1.4110779	1.420958
"MS"	2008	39	"GEORGE"	4	109	43	"Pine Level"	318.0	33.0	285.0	282.0	24.0	89.0	212.0	202.0	112.0	314.0	306.0	301.0
"MS"	2008	59	"JACKSON"	4	109	51	"Helena"	1030.0	112.0	918.0	932.0	77.0	266.0	741.0	712.0	304.0	1016.0	1009.0	1007.0
"MS"	2008	59	"JACKSON"	4	109	51	"East Central"	3981.6304	413.51083	3568.1196	3561.2766	355.83438	832.8871	3066.6277	2489.863	1459.5076	3949.3706	3917.111	3899.5146
"MS"	2008	39	"GEORGE"	4	109	43	"Agricola"	812.0	68.0	744.0	727.0	83.0	238.0	552.0	521.0	294.0	815.0	810.0	790.0
"MS"	2008	59	"JACKSON"	4	109	51	"East Central"	91.36962	9.48916	81.880455	81.72343	8.165613	19.112917	70.37233	57.136856	33.492474	90.62933	89.88904	89.485245
"MS"	2008	39	"GEORGE"	4	109	43	"Shipman"	259.0	39.0	220.0	223.0	32.0	79.0	171.0	168.0	91.0	259.0	255.0	250.0
"MS"	2008	39	"GEORGE"	4	109	43	"Howell"	295.0	29.0	266.0	257.0	36.0	92.0	192.0	169.0	126.0	295.0	293.0	284.0
"MS"	2008	59	"JACKSON"	4	109	51	"Escatawpa"	1620.5431	467.57965	1152.9635	1184.9347	384.6542	580.47815	1000.1009	1263.8638	342.69193	1606.5557	1569.5889	1580.5791
"MS"	2008	59	"JACKSON"	4	109	51	"Orange Grove"	764.20325	132.01207	632.19116	651.993	108.54326	222.22032	530.9819	545.6499	222.22032	767.87024	760.53625	753.2022
"MS"	2008	107	"PANOLA"	1	11	10	"Curtis"	519.0	409.0	110.0	141.0	366.0	401.0	116.0	393.0	84.0	520.0	507.0	517.0
"MS"	2008	137	"TATE"	1	11	10	"Wyatte"	234.0	90.0	144.0	153.0	69.0	86.0	132.0	105.0	117.0	226.0	222.0	218.0
"MS"	2008	107	"PANOLA"	1	11	10	"Sardis S"	1251.0	948.0	303.0	353.0	820.0	842.0	345.0	935.0	221.0	1209.0	1173.0	1187.0
"MS"	2008	107	"PANOLA"	1	11	10	"Pleasant Mound"	487.0	315.0	172.0	197.0	274.0	289.0	179.0	350.0	134.0	491.0	471.0	468.0
"MS"	2008	107	"PANOLA"	1	11	10	"Batesville N B"	1206.0	1062.0	144.0	204.0	903.0	936.0	192.0	983.0	113.0	1158.0	1107.0	1128.0
"MS"	2008	137	"TATE"	1	11	10	"Tyro"	299.0	200.0	99.0	114.0	165.0	155.0	118.0	192.0	89.0	288.0	279.0	273.0
"MS"	2008	107	"PANOLA"	1	11	10	"Macedonia"	276.0	241.0	35.0	43.0	218.0	225.0	39.0	232.0	20.0	271.0	261.0	264.0
"MS"	2008	107	"PANOLA"	1	11	10	"Como"	1316.0	1000.0	316.0	369.0	893.0	893.0	349.0	1023.0	262.0	1310.0	1262.0	1242.0
"MS"	2008	137	"TATE"	1	11	10	"Senatobia 3"	512.0	454.0	58.0	78.0	415.0	379.0	99.0	441.0	51.0	503.0	493.0	478.0
"MS"	2008	137	"TATE"	1	11	10	"Senatobia 1"	1915.0	550.0	1365.0	1418.0	446.0	593.0	1268.0	721.0	1110.0	1886.0	1864.0	1861.0
"MS"	2008	107	"PANOLA"	1	11	10	"Pleasant Grove"	239.0	98.0	141.0	154.0	84.0	97.0	140.0	123.0	92.0	234.0	238.0	237.0
"MS"	2008	107	"PANOLA"	1	11	10	"Batesville N A"	809.0	278.0	531.0	549.0	230.0	320.0	473.0	348.0	325.0	800.0	779.0	793.0
"MS"	2008	107	"PANOLA"	1	11	10	"Courtland"	1186.0	850.0	336.0	404.0	720.0	764.0	361.0	821.0	234.0	1153.0	1124.0	1125.0
"MS"	2008	107	"PANOLA"	1	11	10	"Enon"	122.0	32.0	90.0	98.0	25.0	44.0	79.0	50.0	56.0	124.0	123.0	123.0
"MS"	2008	107	"PANOLA"	1	11	10	"W Sardis"	812.0	753.0	59.0	81.0	687.0	664.0	108.0	725.0	63.0	808.0	768.0	772.0
"MS"	2008	59	"JACKSON"	4	110	47	"Rec Center"	952.2545	779.375	172.87955	231.45076	686.7947	684.9053	222.94849	871.0106	58.571213	929.58185	918.2454	907.85376
"MS"	2008	59	"JACKSON"	4	110	47	"Rec Center"	55.745453	45.625	10.120455	13.549242	40.205303	40.094696	13.051516	50.989395	3.428788	54.418182	53.754547	53.14621
"MS"	2008	59	"JACKSON"	4	110	47	"Fair"	26.784142	20.227606	6.5565343	8.704845	16.87959	18.525698	7.030837	23.826725	2.5668135	26.39354	25.584435	25.556534
"MS"	2008	59	"JACKSON"	4	110	47	"Chico"	803.7417	396.3405	407.40118	453.48727	323.8317	397.56946	388.96674	672.2427	122.2818	794.5245	777.319	786.5362
"MS"	2008	59	"JACKSON"	4	110	47	"Union Hall"	1450.0	1368.0	82.0	178.0	1208.0	1204.0	188.0	1369.0	43.0	1412.0	1386.0	1392.0
"MS"	2008	59	"JACKSON"	4	110	47	"Fair"	34.88987	26.34912	8.540749	11.339207	21.987885	24.132158	9.15859	31.037445	3.3436124	34.381058	33.32709	33.29075
"MS"	2008	59	"JACKSON"	4	110	47	"Arlington"	330.41904	219.94762	110.47143	132.36667	186.10953	208.00476	114.45238	287.6238	39.809525	327.43335	318.4762	322.45715
"MS"	2008	59	"JACKSON"	4	110	47	"Jefferson St"	1262.0	1178.0	84.0	176.0	1035.0	1042.0	172.0	1168.0	56.0	1224.0	1211.0	1214.0
"MS"	2008	59	"JACKSON"	4	110	47	"Chico"	504.25833	248.65948	255.59883	284.51273	203.1683	249.43053	244.03326	421.75732	76.7182	498.47552	487.68103	493.4638
"MS"	2008	59	"JACKSON"	4	110	47	"Arlington"	1.5809524	1.0523809	0.5285714	0.6333333	0.89047617	0.99523807	0.54761904	1.3761904	0.1904762	1.5666666	1.5238094	1.5428572
"MS"	2008	59	"JACKSON"	4	110	47	"Sue Ellen"	1368.0	1328.0	40.0	139.0	1132.0	1162.0	128.0	1257.0	61.0	1318.0	1271.0	1290.0
"MS"	2008	59	"JACKSON"	4	110	51	"Eastside"	720.0	340.0	380.0	422.0	285.0	343.0	357.0	602.0	105.0	707.0	707.0	700.0
"MS"	2008	59	"JACKSON"	4	110	47	"YMBC-Dantzler"	905.0	686.0	219.0	274.0	612.0	642.0	239.0	807.0	88.0	895.0	886.0	881.0
"MS"	2008	59	"JACKSON"	4	110	47	"Fair"	898.326	678.4233	219.90271	291.95593	566.1325	621.34216	235.81058	799.1358	86.08958	885.2254	858.08844	857.1527
"MS"	2008	59	"JACKSON"	4	110	51	"Griffin Heights"	553.0	242.0	311.0	344.0	185.0	232.0	308.0	458.0	88.0	546.0	529.0	540.0
"MS"	2008	59	"JACKSON"	4	111	52	"Presbyterian"	562.5219	90.313156	472.20877	513.49475	47.30689	129.87892	429.2025	429.2025	138.48016	567.6827	560.80164	559.0814
"MS"	2008	59	"JACKSON"	4	111	52	"Nazarene"	676.0	233.0	443.0	460.0	191.0	256.0	392.0	508.0	161.0	669.0	651.0	648.0
"MS"	2008	59	"JACKSON"	4	111	52	"Girl Scouts"	169.93759	108.571236	61.36635	71.48168	92.04952	101.82768	60.691994	141.95183	25.62551	167.57733	163.5312	162.51968
"MS"	2008	59	"JACKSON"	4	111	52	"American Legion"	387.0	66.0	321.0	332.0	52.0	97.0	288.0	303.0	88.0	391.0	384.0	385.0
"MS"	2008	59	"JACKSON"	4	111	51	"Pinecrest"	489.7682	87.038536	402.72964	422.01926	58.80982	127.02921	346.7427	374.03046	111.032936	485.0634	480.82907	473.7719
"MS"	2008	59	"JACKSON"	4	111	52	"Eastlawn"	1082.0	167.0	915.0	976.0	99.0	230.0	836.0	804.0	274.0	1078.0	1075.0	1066.0
"MS"	2008	59	"JACKSON"	4	111	52	"Presbyterian"	77.14196	12.385178	64.75678	70.41858	6.487474	17.811064	58.85908	58.85908	18.990606	77.849686	76.90605	76.67014
"MS"	2008	59	"JACKSON"	4	111	52	"Presbyterian"	14.336117	2.30167	12.034447	13.086638	1.2056367	3.310021	10.938414	10.938414	3.5292275	14.467641	14.292275	14.248434
"MS"	2008	59	"JACKSON"	4	111	52	"Sacred Heights"	1081.0	184.0	897.0	961.0	116.0	255.0	813.0	827.0	263.0	1090.0	1077.0	1068.0
"MS"	2008	59	"JACKSON"	4	111	52	"Fontainebleau"	2142.0	510.0	1632.0	1766.0	346.0	586.0	1501.0	1470.0	661.0	2131.0	2112.0	2087.0
"MS"	2008	59	"JACKSON"	4	111	51	"N Pascagoula"	427.0	88.0	339.0	366.0	54.0	132.0	289.0	348.0	81.0	429.0	420.0	421.0
"MS"	2008	59	"JACKSON"	4	111	51	"Pinecrest"	551.2318	97.961464	453.27036	474.98074	66.19018	142.9708	390.2573	420.96954	124.967064	545.9366	541.1709	533.2281
"MS"	2008	59	"JACKSON"	4	111	52	"Girl Scouts"	334.0624	213.42877	120.63365	140.51831	180.95047	200.17232	119.30801	279.04816	50.374493	329.42264	321.46878	319.48032
"MS"	2008	59	"JACKSON"	4	112	52	"Gautier"	3225.5266	1339.3096	1886.217	2093.5237	1067.9016	1377.4976	1744.3757	2531.3223	669.6548	3200.977	3161.4253	3121.8733
"MS"	2008	59	"JACKSON"	4	112	52	"Hickory Hills"	207.13269	58.782692	148.35	162.94615	40.338463	66.08077	136.80577	144.9	60.375	205.275	203.2846	202.88654
"MS"	2008	59	"JACKSON"	4	112	51	"Vancleave N"	1398.5686	239.85541	1158.7133	1193.9861	168.42787	353.61035	995.5763	978.8217	403.87418	1382.6959	1362.414	1349.1866
"MS"	2008	59	"JACKSON"	4	112	52	"Gautier"	1304.515	541.66327	762.8517	846.69366	431.89648	557.10785	705.4861	1023.75464	270.83163	1294.5863	1278.5901	1262.594
"MS"	2008	59	"JACKSON"	4	112	51	"Vancleave S"	1425.6035	157.48743	1268.1161	1297.5594	117.77321	298.54138	1105.8356	964.7817	466.98447	1431.7661	1415.3326	1404.377
"MS"	2008	59	"JACKSON"	4	112	51	"Vancleave S"	656.3964	72.51257	583.88385	597.44055	54.226795	137.45862	509.16437	444.21832	215.01555	659.2339	651.66736	646.623
"MS"	2008	59	"JACKSON"	4	112	51	"Vancleave N"	187.43135	32.144596	155.28676	160.0139	22.572124	47.38964	133.4237	131.17831	54.125824	185.30414	182.58603	180.81335
"MS"	2008	59	"JACKSON"	4	112	52	"Gautier"	93.68331	38.899372	54.783943	60.805027	31.016504	40.00852	50.664253	73.52061	19.449686	92.97029	91.82153	90.672775
"MS"	2008	59	"JACKSON"	4	112	52	"Gautier"	106.275154	44.12778	62.147377	68.977745	35.18539	45.38601	57.473965	83.402405	22.06389	105.46629	104.16313	102.85997
"MS"	2008	59	"JACKSON"	4	112	52	"Hickory Hills"	1353.8673	384.21732	969.65	1065.0538	263.66153	431.91922	894.1942	947.1	394.625	1341.725	1328.7153	1326.1134
"MS"	2008	59	"JACKSON"	4	112	47	"Red Hill"	174.57373	7.8284183	166.74532	169.09383	3.9142091	32.879356	139.34584	97.07239	76.7185	173.7909	173.00804	172.22519
"MS"	2008	59	"JACKSON"	4	112	47	"Red Hill"	48.426273	2.1715817	46.254692	46.906166	1.0857909	9.120644	38.654156	26.927614	21.281502	48.209114	47.99196	47.7748
"MS"	2008	59	"JACKSON"	4	113	52	"OS Civic Center"	3073.1729	778.9738	2294.199	2582.576	473.50784	899.3089	2101.2356	2312.0	772.5654	3084.5654	3056.0837	3000.5444
"MS"	2008	59	"JACKSON"	4	113	52	"Gulf Park Estates"	1968.0547	460.0267	1508.0281	1648.6731	294.96405	555.74347	1348.8256	1373.2432	586.998	1960.2412	1943.6372	1904.5691
"MS"	2008	59	"JACKSON"	4	113	52	"OS Armory"	2417.0	719.0	1698.0	1943.0	445.0	776.0	1577.0	1904.0	536.0	2440.0	2388.0	2353.0
"MS"	2008	59	"JACKSON"	4	113	51	"Gulf Hills"	2133.8396	593.00165	1540.8379	1700.9967	403.1583	684.81683	1376.5371	1603.6588	508.78024	2112.439	2104.155	2061.354
"MS"	2008	59	"JACKSON"	4	113	51	"Gulf Hills"	33.260403	9.243185	24.017216	26.51363	6.284075	10.674318	21.456242	24.996412	7.930416	32.926826	32.797707	32.13056
"MS"	2008	59	"JACKSON"	4	113	52	"OS Civic Center"	1242.8273	315.02618	927.801	1044.4241	191.49214	363.6911	849.7644	935.0	312.43454	1247.4346	1235.9163	1213.4556
"MS"	2008	59	"JACKSON"	4	113	52	"Gulf Park Estates"	46.945263	10.9733095	35.97195	39.32685	7.0359645	13.256503	32.174397	32.756844	14.002036	46.75888	46.362816	45.4309
"MS"	2008	59	"JACKSON"	4	113	51	"Gulf Hills"	923.9	256.75513	667.1449	736.48975	174.55763	296.50885	596.0067	694.3448	220.28934	914.63416	911.04736	892.51556
"MS"	2008	59	"JACKSON"	4	114	52	"OS Center"	223.0	75.0	148.0	181.0	39.0	79.0	137.0	185.0	40.0	225.0	220.0	216.0
"MS"	2008	59	"JACKSON"	4	114	51	"St Martin"	1462.0	427.0	1035.0	1154.0	282.0	513.0	903.0	1206.0	277.0	1483.0	1436.0	1416.0
"MS"	2008	59	"JACKSON"	4	114	51	"Latimer"	1894.0	306.0	1588.0	1661.0	210.0	530.0	1316.0	1454.0	447.0	1901.0	1871.0	1846.0
"MS"	2008	59	"JACKSON"	4	114	47	"Larue"	169.0	23.0	146.0	149.0	21.0	37.0	129.0	129.0	41.0	170.0	170.0	166.0
"MS"	2008	59	"JACKSON"	4	114	51	"Hwy 57"	191.93977	15.135036	176.80475	177.4927	12.383212	33.709854	154.10219	135.52737	58.476276	194.00365	189.87592	187.81204
"MS"	2008	47	"HARRISON"	4	114	50	"New Hope"	431.0	155.0	276.0	306.0	131.0	166.0	257.0	339.0	100.0	439.0	437.0	423.0
"MS"	2008	47	"HARRISON"	4	114	50	"Peace"	1289.0	144.0	1145.0	1202.0	91.0	261.0	1002.0	996.0	297.0	1293.0	1293.0	1263.0
"MS"	2008	47	"HARRISON"	4	114	50	"White Plains"	567.0	79.0	488.0	508.0	53.0	125.0	430.0	451.0	116.0	567.0	561.0	555.0
"MS"	2008	59	"JACKSON"	4	114	51	"Villa Maria"	437.0	147.0	290.0	354.0	79.0	160.0	273.0	345.0	99.0	444.0	433.0	433.0
"MS"	2008	59	"JACKSON"	4	114	51	"Hwy 57"	87.06022	6.8649635	80.19526	80.5073	5.6167884	15.290146	69.89781	61.47263	26.523722	87.99635	86.12409	85.18796
"MS"	2008	47	"HARRISON"	4	114	50	"Poplar Head"	190.0	27.0	163.0	167.0	22.0	45.0	141.0	136.0	55.0	191.0	189.0	186.0
"MS"	2008	47	"HARRISON"	4	115	50	"Biloxi #8"	724.0	256.0	468.0	545.0	178.0	278.0	434.0	610.0	126.0	736.0	723.0	712.0
"MS"	2008	47	"HARRISON"	4	115	50	"Biloxi #3"	363.0	281.0	82.0	122.0	227.0	267.0	84.0	333.0	21.0	354.0	349.0	351.0
"MS"	2008	47	"HARRISON"	4	115	50	"Biloxi #1"	143.0	29.0	114.0	113.0	27.0	47.0	89.0	117.0	27.0	144.0	140.0	136.0
"MS"	2008	47	"HARRISON"	4	115	50	"Biloxi Central"	338.0	130.0	208.0	253.0	83.0	141.0	182.0	287.0	51.0	338.0	336.0	323.0
"MS"	2008	47	"HARRISON"	4	115	50	"Biloxi #7"	398.0	167.0	231.0	276.0	113.0	176.0	212.0	345.0	51.0	396.0	389.0	388.0
"MS"	2008	47	"HARRISON"	4	115	50	"Biloxi #5"	249.0	114.0	135.0	165.0	84.0	127.0	121.0	218.0	29.0	247.0	249.0	248.0
"MS"	2008	47	"HARRISON"	4	115	50	"Biloxi #2"	304.0	148.0	156.0	171.0	118.0	156.0	137.0	248.0	44.0	292.0	289.0	293.0
"MS"	2008	47	"HARRISON"	4	115	50	"Biloxi #6"	239.0	176.0	63.0	92.0	137.0	161.0	74.0	223.0	12.0	235.0	229.0	235.0
"MS"	2008	47	"HARRISON"	4	115	50	"Biloxi #4"	580.0	524.0	56.0	95.0	451.0	480.0	79.0	550.0	16.0	566.0	546.0	559.0
"MS"	2008	47	"HARRISON"	4	116	50	"Howard Creek"	1576.0	255.0	1321.0	1397.0	189.0	394.0	1144.0	1223.0	365.0	1588.0	1586.0	1538.0
"MS"	2008	47	"HARRISON"	4	116	50	"D'Iberville"	450.0	107.0	343.0	377.0	74.0	152.0	284.0	362.0	93.0	455.0	451.0	436.0
"MS"	2008	47	"HARRISON"	4	116	50	"North Bay"	2727.0	796.0	1931.0	2109.0	600.0	967.0	1700.0	2206.0	512.0	2718.0	2709.0	2667.0
"MS"	2008	47	"HARRISON"	4	116	49	"New Popps Ferry"	1568.0	534.0	1034.0	1177.0	382.0	550.0	980.0	1250.0	315.0	1565.0	1559.0	1530.0
"MS"	2008	47	"HARRISON"	4	116	49	"Stonewall"	1341.0	297.0	1044.0	1120.0	225.0	395.0	923.0	1039.0	311.0	1350.0	1345.0	1318.0
"MS"	2008	47	"HARRISON"	4	117	49	"W Miss City"	368.0	88.0	280.0	314.0	54.0	95.0	267.0	304.0	69.0	373.0	368.0	362.0
"MS"	2008	47	"HARRISON"	4	117	50	"Biloxi #10"	1476.0	521.0	955.0	1078.0	375.0	550.0	880.0	1168.0	298.0	1466.0	1453.0	1430.0
"MS"	2008	47	"HARRISON"	4	117	49	"Miss City E"	1687.0	515.0	1172.0	1320.0	345.0	568.0	1073.0	1301.0	377.0	1678.0	1665.0	1641.0
"MS"	2008	47	"HARRISON"	4	117	50	"Biloxi Bay"	886.0	319.0	567.0	648.0	241.0	336.0	531.0	739.0	156.0	895.0	889.0	867.0
"MS"	2008	47	"HARRISON"	4	117	49	"Biloxi #11"	2397.0	882.0	1515.0	1748.0	633.0	869.0	1466.0	1890.0	502.0	2392.0	2381.0	2335.0
"MS"	2008	47	"HARRISON"	4	117	49	"Margaret Sherry"	1930.0	557.0	1373.0	1541.0	389.0	608.0	1282.0	1545.0	393.0	1938.0	1930.0	1890.0
"MS"	2008	47	"HARRISON"	4	118	49	"Gulfport #12"	1094.0	146.0	948.0	1039.0	69.0	195.0	900.0	867.0	238.0	1105.0	1108.0	1095.0
"MS"	2008	47	"HARRISON"	4	118	49	"Gulfport #16"	739.0	647.0	92.0	160.0	552.0	582.0	121.0	686.0	39.0	725.0	712.0	703.0
"MS"	2008	47	"HARRISON"	4	118	47	"E Orange Grove"	2032.0	770.0	1262.0	1396.0	609.0	828.0	1142.0	1621.0	398.0	2019.0	2005.0	1970.0
"MS"	2008	47	"HARRISON"	4	118	49	"Gulfport #5"	706.0	242.0	464.0	529.0	178.0	272.0	422.0	588.0	126.0	714.0	707.0	694.0
"MS"	2008	47	"HARRISON"	4	118	49	"W Handsboro"	1333.0	254.0	1079.0	1202.0	141.0	293.0	1027.0	1026.0	320.0	1346.0	1343.0	1320.0
"MS"	2008	47	"HARRISON"	4	118	49	"Gulfport #7"	538.0	201.0	337.0	399.0	142.0	226.0	306.0	464.0	83.0	547.0	541.0	532.0
"MS"	2008	47	"HARRISON"	4	118	49	"E Handsboro"	1050.0	260.0	790.0	878.0	167.0	299.0	714.0	800.0	250.0	1050.0	1045.0	1013.0
"MS"	2008	47	"HARRISON"	4	118	49	"Magnolia Grove"	357.0	309.0	48.0	91.0	250.0	276.0	69.0	322.0	29.0	351.0	341.0	345.0
"MS"	2008	47	"HARRISON"	4	118	49	"Gulfport #11"	506.0	81.0	425.0	480.0	34.0	84.0	423.0	414.0	107.0	521.0	514.0	507.0
"MS"	2008	47	"HARRISON"	4	119	48	"Gulfport #14"	1169.0	1091.0	78.0	194.0	937.0	994.0	136.0	1101.0	44.0	1145.0	1131.0	1130.0
"MS"	2008	47	"HARRISON"	4	119	49	"Gulfport #8"	708.0	488.0	220.0	269.0	421.0	475.0	219.0	624.0	77.0	701.0	690.0	694.0
"MS"	2008	47	"HARRISON"	4	119	48	"Gulfport #3"	476.0	397.0	79.0	116.0	345.0	367.0	92.0	442.0	22.0	464.0	461.0	459.0
"MS"	2008	47	"HARRISON"	4	119	48	"E N Gulfport"	880.0	857.0	23.0	95.0	768.0	771.0	85.0	847.0	25.0	872.0	863.0	856.0
"MS"	2008	47	"HARRISON"	4	119	48	"Gulfport #15"	393.0	290.0	103.0	142.0	244.0	267.0	119.0	349.0	40.0	389.0	386.0	386.0
"MS"	2008	47	"HARRISON"	4	119	48	"Gulfport #9"	181.0	104.0	77.0	91.0	89.0	109.0	69.0	159.0	18.0	177.0	180.0	178.0
"MS"	2008	47	"HARRISON"	4	119	48	"Gulfport #13"	986.0	823.0	163.0	259.0	678.0	759.0	190.0	893.0	72.0	965.0	937.0	949.0
"MS"	2008	71	"LAFAYETTE"	1	12	9	"Oxford 1, 2, 3, 4, & 5"	2163.8896	1026.477	1137.4126	1372.3893	765.843	894.8679	1216.4149	1124.8608	952.8276	2138.9707	2138.2324	2111.2827
"MS"	2008	71	"LAFAYETTE"	1	12	9	"Oxford 1, 2, 3, 4, & 5"	2807.51	1331.7891	1475.721	1780.5884	993.633	1161.0347	1578.2216	1459.4359	1236.2336	2775.1792	2774.2214	2739.2563
"MS"	2008	71	"LAFAYETTE"	1	12	9	"Oxford 1, 2, 3, 4, & 5"	2727.6267	1293.895	1433.7316	1729.9244	965.36066	1127.9991	1533.3157	1417.9098	1201.0585	2696.2158	2695.2852	2661.315
"MS"	2008	71	"LAFAYETTE"	1	12	9	"Oxford 1, 2, 3, 4, & 5"	1591.8744	755.1321	836.7423	1009.6039	563.3956	658.3133	894.8607	827.50854	700.9516	1573.5427	1572.9995	1553.1741
"MS"	2008	71	"LAFAYETTE"	1	12	9	"Oxford 1, 2, 3, 4, & 5"	2432.0994	1153.7068	1278.3926	1542.4941	860.7677	1005.785	1367.1871	1264.285	1070.9286	2404.0916	2403.2617	2372.9722
"MS"	2008	47	"HARRISON"	4	120	49	"Westside"	595.0	217.0	378.0	440.0	158.0	223.0	362.0	512.0	86.0	598.0	598.0	585.0
"MS"	2008	47	"HARRISON"	4	120	48	"Pass Christian E"	1254.0	626.0	628.0	759.0	483.0	596.0	633.0	1075.0	179.0	1254.0	1242.0	1229.0
"MS"	2008	47	"HARRISON"	4	120	46	"Pass Christian W"	948.0	319.0	629.0	678.0	268.0	357.0	590.0	792.0	169.0	961.0	946.0	947.0
"MS"	2008	47	"HARRISON"	4	120	49	"Gulfport #4"	289.0	71.0	218.0	250.0	42.0	79.0	210.0	231.0	59.0	290.0	292.0	289.0
"MS"	2008	47	"HARRISON"	4	120	48	"Long Beach #6"	930.0	159.0	771.0	826.0	104.0	247.0	668.0	782.0	162.0	944.0	930.0	915.0
"MS"	2008	47	"HARRISON"	4	120	48	"Long Beach #3"	800.0	163.0	637.0	673.0	127.0	237.0	558.0	673.0	135.0	808.0	800.0	795.0
"MS"	2008	47	"HARRISON"	4	120	48	"Long Beach #4"	1051.0	269.0	782.0	850.0	200.0	330.0	698.0	875.0	186.0	1061.0	1050.0	1028.0
"MS"	2008	47	"HARRISON"	4	120	48	"Long Beach #5"	1634.0	298.0	1336.0	1445.0	185.0	381.0	1219.0	1314.0	316.0	1630.0	1630.0	1600.0
"MS"	2008	47	"HARRISON"	4	120	48	"Long Beach #1"	609.0	167.0	442.0	510.0	103.0	195.0	406.0	492.0	120.0	612.0	613.0	601.0
"MS"	2008	47	"HARRISON"	4	120	48	"Long Beach #2"	894.0	175.0	719.0	769.0	127.0	249.0	628.0	744.0	156.0	900.0	896.0	877.0
"MS"	2008	47	"HARRISON"	4	121	47	"E Lizana"	835.0	145.0	690.0	716.0	110.0	226.0	587.0	657.0	173.0	830.0	826.0	813.0
"MS"	2008	47	"HARRISON"	4	121	46	"Ladner"	765.0	152.0	613.0	654.0	113.0	222.0	535.0	652.0	122.0	774.0	767.0	757.0
"MS"	2008	47	"HARRISON"	4	121	46	"Vidalia"	374.0	38.0	336.0	314.0	60.0	123.0	245.0	312.0	69.0	381.0	374.0	368.0
"MS"	2008	47	"HARRISON"	4	121	46	"W Lizana"	453.0	83.0	370.0	388.0	66.0	147.0	301.0	389.0	74.0	463.0	454.0	448.0
