state	year	county	precinct	g2006_GOV_dv	g2006_GOV_rv	g2006_USH_dv	g2006_USH_rv
"CO"	2006	"PUEBLO"	"3034751100"	257	204	310	153
"CO"	2006	"PUEBLO"	"3034751101"	351	186	393	151
"CO"	2006	"PUEBLO"	"3034751102"	503	371	552	326
"CO"	2006	"PUEBLO"	"3034751105"	439	334	476	311
"CO"	2006	"PUEBLO"	"3034751106"	419	136	448	115
"CO"	2006	"PUEBLO"	"3034751108"	260	67	277	59
"CO"	2006	"PUEBLO"	"3034751109"	503	578	601	495
"CO"	2006	"PUEBLO"	"3034751112"	141	72	151	65
"CO"	2006	"PUEBLO"	"3034751113"	800	289	835	259
"CO"	2006	"PUEBLO"	"3034751115"	351	184	369	167
"CO"	2006	"PUEBLO"	"3034751116"	329	242	366	213
"CO"	2006	"PUEBLO"	"3034751119"	449	374	514	320
"CO"	2006	"PUEBLO"	"3034751120"	537	520	618	448
"CO"	2006	"PUEBLO"	"3034751121"	255	137	274	119
"CO"	2006	"PUEBLO"	"3034751123"	72	21	78	20
"CO"	2006	"PUEBLO"	"3034751126"	360	323	413	276
"CO"	2006	"PUEBLO"	"3034751127"	396	300	444	260
"CO"	2006	"PUEBLO"	"3034751128"	673	593	743	531
"CO"	2006	"PUEBLO"	"3034751129"	602	403	659	348
"CO"	2006	"PUEBLO"	"3034751130"	494	277	534	249
"CO"	2006	"PUEBLO"	"3034751131"	264	220	305	181
"CO"	2006	"PUEBLO"	"3036051016"	316	246	380	189
"CO"	2006	"PUEBLO"	"3036051090"	184	158	211	138
"CO"	2006	"PUEBLO"	"3036251019"	160	24	176	14
"CO"	2006	"PUEBLO"	"3036251025"	347	60	357	55
"CO"	2006	"PUEBLO"	"3036251027"	365	56	394	42
"CO"	2006	"PUEBLO"	"3036251029"	163	31	171	24
"CO"	2006	"PUEBLO"	"3036251030"	138	25	146	22
"CO"	2006	"PUEBLO"	"3036251031"	193	40	218	23
"CO"	2006	"PUEBLO"	"3036251032"	308	67	340	52
"CO"	2006	"PUEBLO"	"3036251033"	174	26	184	24
"CO"	2006	"PUEBLO"	"3036251034"	344	54	380	33
"CO"	2006	"PUEBLO"	"3036251035"	51	9	53	7
"CO"	2006	"PUEBLO"	"3036251036"	152	15	159	10
"CO"	2006	"PUEBLO"	"3036251038"	162	38	182	24
"CO"	2006	"PUEBLO"	"3036251048"	283	67	301	50
"CO"	2006	"PUEBLO"	"3036251049"	199	22	208	22
"CO"	2006	"PUEBLO"	"3036251050"	51	6	53	3
"CO"	2006	"PUEBLO"	"3036251053"	196	32	206	28
"CO"	2006	"PUEBLO"	"3036251072"	124	17	128	12
"CO"	2006	"PUEBLO"	"3036251099"	127	23	138	19
"CO"	2006	"PUEBLO"	"3036251118"	152	35	169	29
"CO"	2006	"PUEBLO"	"3036251124"	56	8	63	6
"CO"	2006	"PUEBLO"	"990"	0	9	0	0
"CO"	2006	"RIO BLANCO"	"3085752001"	68	162	75	156
"CO"	2006	"RIO BLANCO"	"3085752002"	45	138	57	132
"CO"	2006	"RIO BLANCO"	"3085752003"	129	226	159	208
"CO"	2006	"RIO BLANCO"	"3085752004"	133	203	162	179
"CO"	2006	"RIO BLANCO"	"3085752005"	10	27	17	21
"CO"	2006	"RIO BLANCO"	"960"	180	257	202	251
"CO"	2006	"RIO BLANCO"	"970"	208	292	255	245
"CO"	2006	"RIO BLANCO"	"980"	0	0	0	0
"CO"	2006	"RIO BLANCO"	"990"	0	0	0	0
"CO"	2006	"RIO GRANDE"	"3056253001"	86	67	105	54
"CO"	2006	"RIO GRANDE"	"3056253002"	105	69	127	58
"CO"	2006	"RIO GRANDE"	"3056253003"	136	111	173	77
"CO"	2006	"RIO GRANDE"	"3056253004"	80	31	85	28
"CO"	2006	"RIO GRANDE"	"3056253005"	62	105	85	84
"CO"	2006	"RIO GRANDE"	"3056253006"	17	31	26	24
"CO"	2006	"RIO GRANDE"	"3056253007"	92	89	127	60
"CO"	2006	"RIO GRANDE"	"3056253008"	107	141	123	124
"CO"	2006	"RIO GRANDE"	"3056253009"	115	40	130	30
"CO"	2006	"RIO GRANDE"	"3056253010"	165	214	195	184
"CO"	2006	"RIO GRANDE"	"3056253011"	105	87	134	62
"CO"	2006	"RIO GRANDE"	"3056253012"	90	42	101	32
"CO"	2006	"RIO GRANDE"	"3056253013"	68	74	88	57
"CO"	2006	"RIO GRANDE"	"3056253014"	95	73	110	59
"CO"	2006	"RIO GRANDE"	"3056253015"	126	26	132	19
"CO"	2006	"RIO GRANDE"	"3056253960"	136	129	164	105
"CO"	2006	"RIO GRANDE"	"3056253970"	699	556	864	433
"CO"	2006	"RIO GRANDE"	"980"	0	0	0	0
"CO"	2006	"RIO GRANDE"	"990"	0	0	0	0
"CO"	2006	"ROUTT"	"3085754001"	164	94	180	80
"CO"	2006	"ROUTT"	"3085754002"	110	99	124	93
"CO"	2006	"ROUTT"	"3085754003"	139	83	150	72
"CO"	2006	"ROUTT"	"3085754004"	100	38	102	36
"CO"	2006	"ROUTT"	"3085754005"	166	172	179	165
"CO"	2006	"ROUTT"	"3085754006"	127	78	131	78
"CO"	2006	"ROUTT"	"3085754007"	77	44	82	37
"CO"	2006	"ROUTT"	"3085754008"	192	116	209	99
"CO"	2006	"ROUTT"	"3085754009"	88	48	101	43
"CO"	2006	"ROUTT"	"3085754010"	94	84	118	62
"CO"	2006	"ROUTT"	"3085754011"	178	48	185	47
"CO"	2006	"ROUTT"	"3085754012"	141	40	151	29
"CO"	2006	"ROUTT"	"3085754013"	217	26	218	25
"CO"	2006	"ROUTT"	"3085754014"	164	42	162	41
"CO"	2006	"ROUTT"	"3085754015"	173	60	176	57
"CO"	2006	"ROUTT"	"3085754016"	123	48	122	53
"CO"	2006	"ROUTT"	"3085754017"	149	47	148	50
"CO"	2006	"ROUTT"	"3085754018"	182	69	178	70
"CO"	2006	"ROUTT"	"3085754019"	0	0	0	0
"CO"	2006	"ROUTT"	"3085754020"	0	0	0	0
"CO"	2006	"ROUTT"	"960"	1658	748	1684	732
"CO"	2006	"ROUTT"	"970"	871	444	911	413
"CO"	2006	"ROUTT"	"980"	59	24	64	20
"CO"	2006	"ROUTT"	"990"	0	0	0	0
"CO"	2006	"SAGUACHE"	"3056055001"	71	70	91	53
"CO"	2006	"SAGUACHE"	"3056055005"	226	24	351	18
"CO"	2006	"SAGUACHE"	"3056055960"	96	45	103	35
"CO"	2006	"SAGUACHE"	"3056055970"	554	261	638	211
"CO"	2006	"SAGUACHE"	"3056255002"	0	0	0	0
"CO"	2006	"SAGUACHE"	"3056255003"	137	46	146	39
"CO"	2006	"SAGUACHE"	"3056255004"	29	45	55	22
"CO"	2006	"SAGUACHE"	"3056255006"	49	37	54	36
"CO"	2006	"SAGUACHE"	"3056255007"	139	75	160	63
"CO"	2006	"SAGUACHE"	"3056255008"	17	8	17	9
"CO"	2006	"SAGUACHE"	"3056255009"	15	14	18	11
"CO"	2006	"SAGUACHE"	"980"	23	7	26	4
"CO"	2006	"SAGUACHE"	"990"	0	0	0	0
"CO"	2006	"SAN JUAN"	"3065956001"	133	56	160	38
"CO"	2006	"SAN JUAN"	"3065956960"	122	58	142	51
"CO"	2006	"SAN JUAN"	"3065956970"	0	0	0	0
"CO"	2006	"SAN JUAN"	"980"	0	0	0	0
"CO"	2006	"SAN JUAN"	"990"	0	0	0	0
"CO"	2006	"SAN MIGUEL"	"3065857001"	285	39	289	35
"CO"	2006	"SAN MIGUEL"	"3065857002"	498	85	493	71
"CO"	2006	"SAN MIGUEL"	"3065857003"	168	46	176	37
"CO"	2006	"SAN MIGUEL"	"3065857004"	172	154	206	119
"CO"	2006	"SAN MIGUEL"	"3065857005"	9	17	13	14
"CO"	2006	"SAN MIGUEL"	"3065857006"	110	36	111	34
"CO"	2006	"SAN MIGUEL"	"3065857960"	749	217	793	168
"CO"	2006	"SAN MIGUEL"	"3065857970"	0	0	0	0
"CO"	2006	"SAN MIGUEL"	"980"	0	0	0	0
"CO"	2006	"SAN MIGUEL"	"990"	0	0	0	0
"CO"	2006	"SEDGWICK"	"4016558001"	32	64	25	67
"CO"	2006	"SEDGWICK"	"4016558002"	47	46	33	55
"CO"	2006	"SEDGWICK"	"4016558003"	47	58	29	60
"CO"	2006	"SEDGWICK"	"4016558004"	61	38	40	52
"CO"	2006	"SEDGWICK"	"4016558005"	44	51	31	60
"CO"	2006	"SEDGWICK"	"4016558960"	42	36	31	39
"CO"	2006	"SEDGWICK"	"4016558970"	302	275	170	349
"CO"	2006	"SEDGWICK"	"980"	0	0	0	0
"CO"	2006	"SEDGWICK"	"990"	0	0	0	0
"CO"	2006	"SUMMIT"	"2165659001"	250	91	274	65
"CO"	2006	"SUMMIT"	"2165659002"	231	84	236	76
"CO"	2006	"SUMMIT"	"2165659003"	142	50	139	46
"CO"	2006	"SUMMIT"	"2165659004"	478	118	497	92
"CO"	2006	"SUMMIT"	"2165659005"	207	89	214	78
"CO"	2006	"SUMMIT"	"2165659006"	400	198	429	157
"CO"	2006	"SUMMIT"	"2165659007"	146	57	152	48
"CO"	2006	"SUMMIT"	"2165659008"	92	76	107	58
"CO"	2006	"SUMMIT"	"2165659009"	254	104	245	81
"CO"	2006	"SUMMIT"	"2165659010"	249	114	261	109
"CO"	2006	"SUMMIT"	"2165659011"	148	63	146	55
"CO"	2006	"SUMMIT"	"2165659012"	59	39	64	31
"CO"	2006	"SUMMIT"	"2165659013"	228	140	244	116
"CO"	2006	"SUMMIT"	"2165659014"	335	135	340	116
"CO"	2006	"SUMMIT"	"2165659015"	220	116	229	99
"CO"	2006	"SUMMIT"	"2165659016"	213	84	208	80
"CO"	2006	"SUMMIT"	"2165659017"	285	102	286	92
"CO"	2006	"SUMMIT"	"960"	1446	551	1463	508
"CO"	2006	"SUMMIT"	"970"	1223	707	1309	618
"CO"	2006	"SUMMIT"	"980"	77	21	74	20
"CO"	2006	"SUMMIT"	"990"	0	0	0	0
"CO"	2006	"TELLER"	"21"	0	0	0	0
"CO"	2006	"TELLER"	"22"	0	0	0	0
"CO"	2006	"TELLER"	"5044560001"	730	1167	711	1235
"CO"	2006	"TELLER"	"5044560002"	305	470	271	525
"CO"	2006	"TELLER"	"5044560003"	265	403	256	426
"CO"	2006	"TELLER"	"5044560004"	73	53	69	65
"CO"	2006	"TELLER"	"5044560005"	168	255	159	277
"CO"	2006	"TELLER"	"5044560006"	0	0	0	0
"CO"	2006	"TELLER"	"5044560007"	0	0	0	0
"CO"	2006	"TELLER"	"5044560008"	0	0	0	0
"CO"	2006	"TELLER"	"5044560009"	0	0	0	0
"CO"	2006	"TELLER"	"5044560010"	0	0	0	0
"CO"	2006	"TELLER"	"5044560011"	0	0	0	0
"CO"	2006	"TELLER"	"5044560012"	0	0	0	0
"CO"	2006	"TELLER"	"5044560013"	0	0	0	0
"CO"	2006	"TELLER"	"960"	1030	1300	988	1368
"CO"	2006	"TELLER"	"970"	766	1256	712	1345
"CO"	2006	"TELLER"	"980"	46	77	49	80
"CO"	2006	"TELLER"	"990"	0	0	0	0
"CO"	2006	"WASHINGTON"	"4016361001"	23	32	21	25
"CO"	2006	"WASHINGTON"	"4016361002"	168	322	99	353
"CO"	2006	"WASHINGTON"	"4016361003"	22	35	7	47
"CO"	2006	"WASHINGTON"	"4016361004"	69	146	42	148
"CO"	2006	"WASHINGTON"	"4016361005"	30	3	19	65
"CO"	2006	"WASHINGTON"	"4016361005"	30	64	19	65
"CO"	2006	"WASHINGTON"	"4016361006"	36	1	17	121
"CO"	2006	"WASHINGTON"	"4016361006"	36	119	17	121
"CO"	2006	"WASHINGTON"	"4016361960"	37	59	21	65
"CO"	2006	"WASHINGTON"	"4016361970"	287	586	168	644
"CO"	2006	"WASHINGTON"	"980"	0	0	0	0
"CO"	2006	"WASHINGTON"	"990"	0	0	0	0
"CO"	2006	"WELD"	"2233362327"	5	6	8	2
"CO"	2006	"WELD"	"2234862203"	327	305	342	280
"CO"	2006	"WELD"	"2234862204"	388	342	407	317
"CO"	2006	"WELD"	"2234862205"	266	201	296	167
"CO"	2006	"WELD"	"2234862206"	197	206	212	182
"CO"	2006	"WELD"	"2234862207"	279	235	275	232
"CO"	2006	"WELD"	"2234862239"	268	326	265	324
"CO"	2006	"WELD"	"2234862240"	201	243	225	218
"CO"	2006	"WELD"	"2234862305"	196	168	194	154
"CO"	2006	"WELD"	"2234862306"	204	130	213	114
"CO"	2006	"WELD"	"2234862307"	401	333	414	320
"CO"	2006	"WELD"	"2234862328"	384	363	386	347
"CO"	2006	"WELD"	"340"	11202	11404	1531	11979
"CO"	2006	"WELD"	"350"	145	107	128	105
"CO"	2006	"WELD"	"4134862113"	129	125	91	131
"CO"	2006	"WELD"	"4134862120"	52	123	50	117
"CO"	2006	"WELD"	"4134862124"	266	278	203	268
"CO"	2006	"WELD"	"4134862125"	188	208	154	211
"CO"	2006	"WELD"	"4134862129"	56	88	34	97
"CO"	2006	"WELD"	"4134862132"	200	176	150	185
"CO"	2006	"WELD"	"4134862133"	144	129	115	126
"CO"	2006	"WELD"	"4134862135"	164	191	122	192
"CO"	2006	"WELD"	"4134862136"	201	237	161	233
"CO"	2006	"WELD"	"4134862211"	190	150	138	155
"CO"	2006	"WELD"	"4134862212"	240	218	191	219
"CO"	2006	"WELD"	"4134862213"	393	342	298	345
"CO"	2006	"WELD"	"4134862214"	247	250	175	254
"CO"	2006	"WELD"	"4134862215"	220	252	152	264
"CO"	2006	"WELD"	"4134862222"	273	261	204	261
"CO"	2006	"WELD"	"4134862223"	216	217	158	222
"CO"	2006	"WELD"	"4134862226"	296	263	246	249
"CO"	2006	"WELD"	"4134862235"	219	280	175	268
"CO"	2006	"WELD"	"4134862238"	164	174	130	172
"CO"	2006	"WELD"	"4134862326"	225	188	188	186
"CO"	2006	"WELD"	"4134962115"	308	342	219	333
"CO"	2006	"WELD"	"4134962116"	228	166	173	159
"CO"	2006	"WELD"	"4134962121"	294	322	226	312
"CO"	2006	"WELD"	"4134962122"	298	252	233	248
"CO"	2006	"WELD"	"4134962123"	226	256	178	232
"CO"	2006	"WELD"	"4134962130"	236	305	169	300
"CO"	2006	"WELD"	"4135062106"	180	109	157	107
"CO"	2006	"WELD"	"4135062107"	367	161	343	143
"CO"	2006	"WELD"	"4135062108"	181	138	151	133
"CO"	2006	"WELD"	"4135062109"	174	115	145	119
"CO"	2006	"WELD"	"4135062110"	235	89	195	92
"CO"	2006	"WELD"	"4135062111"	237	150	204	141
"CO"	2006	"WELD"	"4135062112"	346	151	331	144
"CO"	2006	"WELD"	"4135062114"	272	125	235	137
"CO"	2006	"WELD"	"4135062134"	83	52	70	48
"CO"	2006	"WELD"	"4135062217"	216	150	184	139
"CO"	2006	"WELD"	"4135062218"	163	118	133	109
"CO"	2006	"WELD"	"4135062219"	120	108	104	105
"CO"	2006	"WELD"	"4135062220"	150	104	126	101
"CO"	2006	"WELD"	"4135062221"	231	166	185	159
"CO"	2006	"WELD"	"4135062315"	256	141	259	131
"CO"	2006	"WELD"	"4135062316"	316	178	294	155
"CO"	2006	"WELD"	"4135062317"	175	118	151	115
"CO"	2006	"WELD"	"4135062318"	199	118	162	127
"CO"	2006	"WELD"	"4135062319"	113	81	101	79
"CO"	2006	"WELD"	"4135062320"	98	55	85	54
"CO"	2006	"WELD"	"4135062321"	196	124	181	113
"CO"	2006	"WELD"	"4135062322"	232	150	196	140
"CO"	2006	"WELD"	"4135062323"	205	166	170	156
"CO"	2006	"WELD"	"4135062324"	341	349	297	320
"CO"	2006	"WELD"	"4135062325"	177	118	139	120
"CO"	2006	"WELD"	"4135062329"	196	150	210	127
"CO"	2006	"WELD"	"4135062330"	326	364	275	356
"CO"	2006	"WELD"	"4136562100"	164	270	133	251
"CO"	2006	"WELD"	"4136562101"	42	117	32	116
"CO"	2006	"WELD"	"4136562102"	35	96	28	97
"CO"	2006	"WELD"	"4136562103"	55	136	43	128
"CO"	2006	"WELD"	"4136562104"	199	407	135	417
"CO"	2006	"WELD"	"4136562105"	29	77	20	79
"CO"	2006	"WELD"	"4136562117"	237	308	199	295
"CO"	2006	"WELD"	"4136562118"	257	413	191	379
"CO"	2006	"WELD"	"4136562119"	107	135	71	145
"CO"	2006	"WELD"	"4136562126"	176	203	144	200
"CO"	2006	"WELD"	"4136562127"	168	153	131	151
"CO"	2006	"WELD"	"4136562128"	186	293	140	295
"CO"	2006	"WELD"	"4136562131"	131	217	117	196
"CO"	2006	"WELD"	"4136562308"	211	321	139	313
"CO"	2006	"WELD"	"4136562311"	216	356	181	346
"CO"	2006	"WELD"	"4136562312"	42	108	29	112
"CO"	2006	"WELD"	"4234862200"	319	425	243	420
"CO"	2006	"WELD"	"4234862201"	235	241	196	232
"CO"	2006	"WELD"	"4234862202"	92	141	74	143
"CO"	2006	"WELD"	"4234862208"	171	244	132	239
"CO"	2006	"WELD"	"4234862224"	134	113	103	112
"CO"	2006	"WELD"	"4234862228"	338	328	281	292
"CO"	2006	"WELD"	"4234862229"	222	316	168	311
"CO"	2006	"WELD"	"4234862230"	306	312	240	312
"CO"	2006	"WELD"	"4234862231"	190	187	158	186
"CO"	2006	"WELD"	"4234862232"	309	322	226	332
"CO"	2006	"WELD"	"4234862237"	306	343	235	357
"CO"	2006	"WELD"	"4234862300"	218	246	175	240
"CO"	2006	"WELD"	"4234862331"	187	258	160	255
"CO"	2006	"WELD"	"4235062236"	93	120	62	130
"CO"	2006	"WELD"	"4236562301"	221	143	190	151
"CO"	2006	"WELD"	"4236562302"	224	134	187	135
"CO"	2006	"WELD"	"4236562303"	174	134	146	136
"CO"	2006	"WELD"	"4236562304"	167	185	134	192
"CO"	2006	"WELD"	"4236562309"	80	146	64	137
"CO"	2006	"WELD"	"4236562310"	131	189	103	182
"CO"	2006	"WELD"	"4236562313"	124	128	109	123
"CO"	2006	"WELD"	"4236562314"	260	224	219	225
"CO"	2006	"WELD"	"990"	0	0	0	0
"CO"	2006	"YUMA"	"4016363001"	98	135	70	148
"CO"	2006	"YUMA"	"4016363002"	104	184	82	189
"CO"	2006	"YUMA"	"4016363003"	53	90	41	93
"CO"	2006	"YUMA"	"4016363004"	177	325	130	343
"CO"	2006	"YUMA"	"4016363004"	177	1	130	343
"CO"	2006	"YUMA"	"4016363005"	46	83	22	94
"CO"	2006	"YUMA"	"4016363005"	46	1	22	94
"CO"	2006	"YUMA"	"4016363006"	162	226	112	248
"CO"	2006	"YUMA"	"4016363007"	20	80	18	77
"CO"	2006	"YUMA"	"4016363008"	52	82	41	85
"CO"	2006	"YUMA"	"4016363009"	81	133	50	147
"CO"	2006	"YUMA"	"4016363010"	98	149	66	166
"CO"	2006	"YUMA"	"4016363011"	118	201	93	202
"CO"	2006	"YUMA"	"4016363012"	130	193	81	232
"CO"	2006	"YUMA"	"4016363013"	116	195	76	202
"CO"	2006	"YUMA"	"4016363014"	84	209	67	221
"CO"	2006	"YUMA"	"4016363960"	0	0	0	0
"CO"	2006	"YUMA"	"4016363970"	0	0	0	0
"CO"	2006	"YUMA"	"4016363980"	0	0	0	0
"CO"	2006	"YUMA"	"990"	0	0	0	0
