state	year	county	ed	precinct	cd	g2000_USH_dv	g2000_USH_rv	g2000_USH_tv	g2000_USP_dv	g2000_USP_rv	g2000_USP_tv	g2000_USS_dv	g2000_USS_rv	g2000_USS_tv
"MD"	2000	17	21	14	5	544	181	725	534	248	809	526	201	727
"MD"	2000	17	21	15	5	525	243	768	492	318	849	516	258	774
"MD"	2000	17	21	16	5	720	165	885	704	217	937	696	186	882
"MD"	2000	17	21	17	5	305	63	368	337	77	475	319	66	385
"MD"	2000	18	1	1	1	167	573	740	259	483	769	342	404	746
"MD"	2000	18	2	1	1	134	439	573	252	318	595	299	271	570
"MD"	2000	18	2	2	1	121	640	761	282	466	778	353	398	751
"MD"	2000	18	3	1	1	501	1616	2117	912	1219	2192	1089	1047	2136
"MD"	2000	18	4	1	1	665	2114	2779	1059	1731	2889	1277	1547	2824
"MD"	2000	18	4	2	1	366	1230	1596	621	990	1657	742	873	1615
"MD"	2000	18	4	3	1	494	1799	2293	801	1508	2382	999	1329	2328
"MD"	2000	18	5	1	1	224	738	962	376	586	994	451	524	975
"MD"	2000	18	5	2	1	513	1684	2197	890	1330	2292	1003	1225	2228
"MD"	2000	18	6	1	1	98	417	515	163	365	535	231	287	518
"MD"	2000	18	7	1	1	185	588	773	342	435	808	394	393	787
"MD"	2000	19	1	1	5	1211	645	1856	859	964	1898	1104	723	1827
"MD"	2000	19	2	1	5	1392	892	2284	960	1286	2308	1260	999	2259
"MD"	2000	19	3	1	5	349	155	504	258	250	518	330	162	492
"MD"	2000	19	3	2	5	1146	755	1901	760	1129	1926	1032	838	1870
"MD"	2000	19	3	3	5	842	611	1453	564	892	1490	753	675	1428
"MD"	2000	19	4	1	5	742	476	1218	517	701	1241	697	502	1199
"MD"	2000	19	4	2	5	793	673	1466	567	889	1489	694	733	1427
"MD"	2000	19	5	1	5	638	373	1011	461	547	1034	569	423	992
"MD"	2000	19	5	2	5	1283	1107	2390	925	1434	2407	1148	1213	2361
"MD"	2000	19	6	1	5	1192	887	2079	750	1303	2102	1080	987	2067
"MD"	2000	19	6	2	5	1020	767	1787	728	1058	1832	930	838	1768
"MD"	2000	19	7	1	5	852	368	1220	658	565	1243	813	398	1211
"MD"	2000	19	8	1	5	541	369	910	387	501	915	482	417	899
"MD"	2000	19	8	2	5	448	358	806	320	472	818	394	399	793
"MD"	2000	19	8	3	5	736	542	1278	506	772	1303	619	648	1267
"MD"	2000	19	8	4	5	757	542	1299	541	760	1339	650	648	1298
"MD"	2000	19	8	5	5	730	603	1333	455	859	1357	583	725	1308
"MD"	2000	19	8	6	5	502	412	914	325	583	929	431	469	900
"MD"	2000	19	8	7	5	940	587	1527	718	812	1560	839	674	1513
"MD"	2000	19	9	1	5	82	35	117	61	50	118	79	38	117
"MD"	2000	20	1	1	1	290	247	537	277	271	559	345	183	528
"MD"	2000	20	1	2	1	360	229	589	362	226	604	406	167	573
"MD"	2000	20	2	1	1	117	94	211	96	112	215	139	65	204
"MD"	2000	20	3	1	1	261	306	567	260	319	588	338	223	561
"MD"	2000	20	4	1	1	86	120	206	81	123	210	116	82	198
"MD"	2000	20	4	2	1	133	87	220	130	93	228	151	68	219
"MD"	2000	20	5	1	1	196	171	367	171	185	375	230	135	365
"MD"	2000	20	6	1	1	127	99	226	130	93	229	148	67	215
"MD"	2000	20	7	1	1	382	555	937	507	451	979	604	294	898
"MD"	2000	20	8	1	1	334	597	931	365	550	951	494	419	913
"MD"	2000	20	8	2	1	1	7	8	1	6	8	3	5	8
"MD"	2000	20	9	1	1	81	80	161	85	80	167	99	63	162
"MD"	2000	20	10	1	1	58	76	134	85	49	137	100	31	131
"MD"	2000	20	10	2	1	17	31	48	17	30	50	35	12	47
"MD"	2000	20	11	1	1	40	46	86	32	49	86	45	37	82
"MD"	2000	20	12	1	1	143	239	382	148	219	393	229	145	374
"MD"	2000	20	13	1	1	92	89	181	80	106	187	87	87	174
"MD"	2000	20	13	2	1	80	119	199	99	113	215	112	84	196
"MD"	2000	20	14	1	1	97	150	247	107	138	251	151	88	239
"MD"	2000	20	15	1	1	375	172	547	403	154	567	435	104	539
"MD"	2000	20	15	2	1	202	52	254	204	50	256	212	39	251
"MD"	2000	21	1	1	1	482	1566	2048	765	1247	2074	883	1142	2025
"MD"	2000	21	1	2	1	553	1451	2004	873	1103	2051	1035	965	2000
"MD"	2000	21	1	3	1	373	653	1026	535	495	1062	627	396	1023
"MD"	2000	21	1	4	1	87	299	386	147	232	391	173	212	385
"MD"	2000	21	1	5	1	295	959	1254	440	806	1288	556	701	1257
"MD"	2000	21	2	1	1	386	1188	1574	599	947	1604	718	857	1575
"MD"	2000	21	2	2	1	125	330	455	186	260	455	210	232	442
"MD"	2000	21	2	3	1	157	511	668	248	408	677	296	375	671
"MD"	2000	21	3	1	1	204	549	753	304	457	782	364	392	756
"MD"	2000	21	3	2	1	107	325	432	175	262	444	204	228	432
"MD"	2000	21	3	3	1	146	635	781	263	502	800	321	457	778
"MD"	2000	21	4	1	1	143	593	736	230	498	754	313	416	729
"MD"	2000	21	4	2	1	182	617	799	292	510	823	368	425	793
"MD"	2000	21	5	1	1	74	203	277	121	154	282	149	123	272
"MD"	2000	21	5	2	1	89	272	361	142	208	369	165	190	355
"MD"	2000	21	5	3	1	72	143	215	104	102	222	120	94	214
"MD"	2000	22	1	0	6	497	634	1131	474	648	1170	571	549	1120
"MD"	2000	22	2	0	6	643	938	1581	653	931	1635	827	746	1573
"MD"	2000	22	3	1	6	154	142	296	177	121	311	193	101	294
"MD"	2000	22	3	2	6	266	299	565	275	295	594	320	244	564
"MD"	2000	22	3	3	6	285	367	652	316	337	676	357	288	645
"MD"	2000	22	3	4	6	155	185	340	185	165	356	218	123	341
"MD"	2000	22	4	0	6	352	718	1070	356	745	1115	470	584	1054
"MD"	2000	22	5	0	6	343	825	1168	338	843	1207	481	679	1160
"MD"	2000	22	6	0	6	798	1240	2038	782	1231	2075	947	1062	2009
"MD"	2000	22	7	0	6	687	1349	2036	709	1367	2119	874	1152	2026
"MD"	2000	22	8	0	6	353	506	859	344	494	878	438	416	854
"MD"	2000	22	9	0	6	402	815	1217	384	837	1257	493	717	1210
"MD"	2000	22	10	1	6	680	1153	1833	689	1150	1886	844	977	1821
"MD"	2000	22	10	2	6	423	583	1006	432	591	1037	524	487	1011
"MD"	2000	22	10	3	6	251	359	610	263	352	632	330	285	615
"MD"	2000	22	11	1	6	163	248	411	167	232	420	200	209	409
"MD"	2000	22	11	2	6	103	98	201	103	100	211	111	88	199
"MD"	2000	22	12	0	6	369	583	952	363	592	983	448	501	949
"MD"	2000	22	13	0	6	705	1358	2063	739	1352	2143	923	1130	2053
"MD"	2000	22	14	1	6	151	292	443	145	299	455	186	254	440
"MD"	2000	22	14	2	6	136	250	386	134	254	399	172	216	388
"MD"	2000	22	15	0	6	160	466	626	145	502	659	228	397	625
"MD"	2000	22	16	0	6	329	912	1241	372	880	1278	502	722	1224
"MD"	2000	22	17	1	6	217	259	476	250	237	501	283	183	466
"MD"	2000	22	17	2	6	455	663	1118	496	643	1169	586	534	1120
"MD"	2000	22	18	1	6	806	1299	2105	798	1323	2179	977	1132	2109
"MD"	2000	22	18	2	6	603	794	1397	612	799	1436	746	651	1397
"MD"	2000	22	19	0	6	253	420	673	248	417	696	295	367	662
"MD"	2000	22	20	0	6	227	528	755	261	503	776	313	430	743
"MD"	2000	22	21	1	6	465	537	1002	447	542	1037	542	464	1006
"MD"	2000	22	21	2	6	560	580	1140	561	584	1176	652	490	1142
"MD"	2000	22	21	3	6	319	464	783	302	475	801	381	387	768
"MD"	2000	22	22	0	6	553	592	1145	591	557	1183	682	447	1129
"MD"	2000	22	23	0	6	424	951	1375	427	951	1407	551	815	1366
"MD"	2000	22	24	0	6	105	187	292	103	196	308	132	156	288
"MD"	2000	22	25	1	6	244	74	318	285	65	352	278	49	327
"MD"	2000	22	25	2	6	416	437	853	471	399	886	527	321	848
"MD"	2000	22	25	4	6	303	395	698	310	406	735	384	322	706
"MD"	2000	22	26	1	6	611	890	1501	627	889	1541	747	743	1490
"MD"	2000	22	26	2	6	563	696	1259	566	688	1304	713	553	1266
"MD"	2000	22	26	3	6	478	795	1273	491	793	1322	629	640	1269
"MD"	2000	22	27	1	6	360	651	1011	335	686	1058	406	621	1027
"MD"	2000	22	27	2	6	598	996	1594	581	1022	1642	750	830	1580
"MD"	2000	23	1	1	1	16	29	45	16	31	47	21	25	46
"MD"	2000	23	1	2	1	57	93	150	62	79	150	81	69	150
"MD"	2000	23	1	3	1	170	392	562	192	372	572	264	296	560
"MD"	2000	23	2	1	1	97	146	243	111	128	248	137	105	242
"MD"	2000	23	2	2	1	217	470	687	263	434	710	337	354	691
"MD"	2000	23	4	0	1	391	582	973	370	563	961	575	402	977
"MD"	2000	23	5	1	1	87	57	144	118	30	153	131	16	147
"MD"	2000	23	5	2	1	698	705	1403	806	583	1454	998	426	1424
"MD"	2000	23	5	3	1	832	1400	2232	870	1348	2287	1229	1013	2242
"MD"	2000	23	5	4	1	814	1329	2143	967	1157	2191	1313	818	2131
"MD"	2000	23	5	5	1	518	996	1514	607	876	1537	849	659	1508
"MD"	2000	23	6	0	1	119	146	265	86	179	274	142	120	262
"MD"	2000	23	7	0	1	249	334	583	267	322	603	349	241	590
"MD"	2000	23	8	1	1	560	1129	1689	677	986	1726	953	739	1692
"MD"	2000	23	8	2	1	506	1252	1758	599	1140	1785	916	838	1754
"MD"	2000	23	9	1	1	260	416	676	320	344	692	414	265	679
"MD"	2000	23	9	2	1	1351	419	1770	1654	191	1857	1667	146	1813
"MD"	2000	23	9	3	1	432	904	1336	491	833	1354	682	659	1341
"MD"	2000	23	9	4	1	7	11	18	8	8	18	12	6	18
"MD"	2000	23	9	5	1	82	27	109	103	9	112	101	9	110
"MD"	2000	23	9	9	1	280	617	897	316	568	913	472	431	903
"MD"	2000	23	10	1	1	88	46	134	118	25	145	127	14	141
"MD"	2000	23	10	2	1	100	259	359	103	250	364	159	193	352
"MD"	2000	23	11	1	1	441	679	1120	497	624	1161	691	442	1133
"MD"	2000	23	11	2	1	74	42	116	85	35	123	95	25	120
"MD"	2000	23	13	1	1	663	1178	1841	846	936	1881	1175	678	1853
"MD"	2000	23	13	3	1	757	917	1674	882	777	1719	1119	568	1687
"MD"	2000	23	13	4	1	187	160	347	219	118	355	266	84	350
"MD"	2000	23	14	0	1	265	332	597	249	351	615	334	264	598
"MD"	2000	23	15	1	1	150	305	455	155	310	470	218	245	463
"MD"	2000	23	15	2	1	270	345	615	296	327	636	372	251	623
"MD"	2000	23	16	1	1	381	701	1082	397	663	1102	578	510	1088
"MD"	2000	23	16	2	1	470	583	1053	528	522	1077	679	382	1061
"MD"	2000	23	17	0	1	360	396	756	474	285	787	526	240	766
"MD"	2000	24	1	1	1	1040	1087	2127	1096	1065	2191	1410	708	2118
"MD"	2000	24	1	2	1	157	212	369	144	216	375	216	147	363
"MD"	2000	24	2	1	1	134	230	364	123	235	366	189	166	355
"MD"	2000	24	2	2	1	550	537	1087	431	636	1107	664	409	1073
"MD"	2000	24	2	3	1	827	733	1560	662	851	1584	918	624	1542
"MD"	2000	24	3	1	1	493	246	739	537	233	784	586	162	748
"MD"	2000	24	3	2	1	243	231	474	192	286	490	276	194	470
"MD"	2000	24	3	3	1	703	188	891	680	216	910	742	142	884
"MD"	2000	24	4	1	1	1974	2875	4849	2154	2634	4950	2763	2102	4865
"MD"	2000	24	5	1	1	1177	1766	2943	1295	1615	3000	1646	1292	2938
"MD"	2000	24	5	2	1	951	1570	2521	1081	1409	2569	1321	1202	2523
"MD"	2000	24	5	3	1	367	485	852	317	514	863	447	392	839
