state	year	county	vtd	g2010_VOTE_tv	g2010_VOTE_dv	g2010_VOTE_rv	g2010_USS_tv	g2010_USS_dv	g2010_USS_rv	cd	g2010_USH_dv	g2010_USH_rv	g2010_USH_tv	cd2	g2010_USH_dv2	g2010_USH_rv2	g2010_USH_tv2	ld	g2010_STH_dv	g2010_STH_rv	g2010_STH_tv	ld2	g2010_STH_dv2	g2010_STH_rv2	g2010_STH_tv2	ld3	g2010_STH_dv3	g2010_STH_rv3	g2010_STH_tv3	sd	g2010_STS_dv	g2010_STS_rv	g2010_STS_tv	sd2	g2010_STS_dv2	g2010_STS_rv2	g2010_STS_tv2	sd3	g2010_STS_dv3	g2010_STS_rv3	g2010_STS_tv3
"NC"	2010	"Montgomery"	"BIS"	248	179	62	671	348	309									66	347	313	660									29		376	376								
"NC"	2010	"Montgomery"	"CAN"	279	181	94	703	334	358									66	330	365	695									29		392	392								
"NC"	2010	"Montgomery"	"CHE"	94	47	45	356	116	236									66	121	229	350									29		254	254								
"NC"	2010	"Montgomery"	"ELD"	223	28	190	626	125	487									7	119	496	615									29		525	525								
"NC"	2010	"Montgomery"	"LIT"	47	23	21	288	83	198									66	86	193	279									29		202	202								
"NC"	2010	"Montgomery"	"MTG"	439	383	52	858	609	239									66	630	207	837									29		296	296								
"NC"	2010	"Montgomery"	"OPH"	40	21	19	174	55	115									66	56	111	167									29		120	120								
"NC"	2010	"Montgomery"	"PEE"	151	46	104	438	118	312									66	117	309	426									29		338	338								
"NC"	2010	"Montgomery"	"ROC"	113	93	19	300	212	86									66	216	76	292									29		102	102								
"NC"	2010	"Montgomery"	"STA"	180	75	96	762	216	514									66	219	524	743									29		577	577								
"NC"	2010	"Montgomery"	"T1"	288	192	94	937	412	511									66	390	521	911									29		548	548								
"NC"	2010	"Montgomery"	"T2"	158	102	53	763	321	421									66	348	394	742									29		484	484								
"NC"	2010	"Montgomery"	"UWH"	163	43	118	595	162	421									7	137	399	536	66	13	31	44					29		464	464								
"NC"	2010	"Montgomery"	"WAD"	135	96	37	238	151	84									66	133	100	233									29		107	107								
"NC"	2010	"Moore"	"BEN"	525	179	345	826	249	564	6	225	598	823					52		607	607									22		603	603								
"NC"	2010	"Moore"	"CAM"	417	144	269	747	233	494	6	221	521	742					54	224	506	730									22		547	547								
"NC"	2010	"Moore"	"CAR"	811	341	465	1824	660	1110	6	615	1195	1810					52		1120	1120	54	81	148	229					22		1234	1234								
"NC"	2010	"Moore"	"DHR"	393	95	298	720	183	523	6	162	549	711					52		560	560									22		547	547								
"NC"	2010	"Moore"	"EAB"	446	193	248	812	339	458	6	304	491	795					52		550	550									22		516	516								
"NC"	2010	"Moore"	"EUR"	779	158	618	1729	465	1226	6	373	1337	1710					52		1410	1410									22		1366	1366								
"NC"	2010	"Moore"	"EWD"	280	100	180	610	182	410	6	161	437	598					52		470	470									22		451	451								
"NC"	2010	"Moore"	"KWD"	735	191	538	1650	471	1154	6	388	1237	1625					52		1330	1330									22		1261	1261								
"NC"	2010	"Moore"	"LTR"	473	131	342	969	263	689	6	231	734	965					52		764	764									22		754	754								
"NC"	2010	"Moore"	"NSP"	440	163	274	956	363	563	6	316	626	942					52		705	705									22		661	661								
"NC"	2010	"Moore"	"PBF"	491	221	269	791	316	456	6	308	475	783					52		525	525									22		506	506								
"NC"	2010	"Moore"	"PDN"	635	227	402	1583	522	1025	6	478	1089	1567					52		1186	1186									22		1134	1134								
"NC"	2010	"Moore"	"PHA"	1119	200	915	2519	607	1873	6	561	1941	2502					52		2080	2080									22		2031	2031								
"NC"	2010	"Moore"	"PHB1"	718	204	511	1551	482	1039	6	435	1100	1535					52		1200	1200									22		1162	1162								
"NC"	2010	"Moore"	"PHB2"	542	93	447	1276	275	984	6	247	1019	1266					52		1085	1085									22		1062	1062								
"NC"	2010	"Moore"	"PHC"	889	246	639	2102	621	1437	6	563	1527	2090					52		1660	1660									22		1605	1605								
"NC"	2010	"Moore"	"RBN"	246	82	164	469	142	319	6	126	342	468					52		334	334									22		331	331								
"NC"	2010	"Moore"	"SLS"	1013	218	793	2226	620	1552	6	524	1689	2213					52		1807	1807									22		1731	1731								
"NC"	2010	"Moore"	"SSP"	747	523	223	1192	704	476	6	670	514	1184					52		576	576									22		537	537								
"NC"	2010	"Moore"	"TLT"	192	154	38	267	194	71	6	196	69	265					52		99	99									22		92	92								
"NC"	2010	"Moore"	"VSS"	312	118	191	679	228	431	6	210	464	674					52		511	511									22		485	485								
"NC"	2010	"Moore"	"WAB"	587	265	321	1174	448	697	6	403	756	1159					52		829	829									22		802	802								
"NC"	2010	"Moore"	"WEM"	520	96	423	840	161	660	6	154	682	836					52		683	683									22		698	698								
"NC"	2010	"Moore"	"WND"	583	237	345	950	343	595	6	330	615	945					52		658	658									22		641	641								
"NC"	2010	"Nash"	"1"	532	217	313	1123	401	702	2	411	718	1147					25	397	717	1114									11	367	757	1124								
"NC"	2010	"Nash"	"2"	411	280	130	584	315	263	2	326	261	590					7	362		362									11	320	264	584								
"NC"	2010	"Nash"	"3"	419	261	156	581	300	273	2	303	285	592					25	294	286	580									11	295	287	582								
"NC"	2010	"Nash"	"4"	677	101	574	1324	231	1079	3	153	1139	1315					25	215	1106	1321									11	215	1108	1323								
"NC"	2010	"Nash"	"5"	512	234	278	895	361	518	2	367	515	900					25	378	516	894									11	344	545	889								
"NC"	2010	"Nash"	"6"	421	168	253	799	269	513	2	258	531	806					25	274	521	795									11	231	564	795								
"NC"	2010	"Nash"	"7"	715	583	131	912	656	248	2	670	244	923					25	465	176	641	49	193	75	268					11	643	266	909								
"NC"	2010	"Nash"	"8"	432	189	242	746	267	467	2	290	457	758					25	282	462	744									11	268	476	744								
"NC"	2010	"Nash"	"11"	922	670	249	1431	848	564	2	874	550	1446					25	875	547	1422									11	831	586	1417								
