state	year	parish	ward	precinct	cd	cd2	g2000_USP_dv	g2000_USP_rv	g2000_USP_tv	g2000_USH_dv	g2000_USH_rv	g2000_USH_tv	g2000_USH_dv2	g2000_USH_rv2	g2000_USH_tv2
"LA"	2000	"Livingston"	"0"	"35"	6		333	582	944	257	578	864			
"LA"	2000	"St. Mary"	"0"	"15"	3		188	292	493		265	356			
"LA"	2000	"Terrebonne"	"0"	"27"	3		88	140	240		134	162			
"LA"	2000	"Vermilion"	"0"	"46B"	7		261	327	611	347		413			
"LA"	2000	"Concordia"	"4-"	"6"	5		7	26	37	6	19	27			
"LA"	2000	"Bienville"	"3-"	"1"	4		139	30	176	37	58	105			
"LA"	2000	"Lafourche"	"1-"	"2"	3		119	98	219		137	171			
"LA"	2000	"Avoyelles"	"4-"	"2"	5		153	315	490	67	270	348			
"LA"	2000	"Ouachita"	"5-"	"1"	5		235	189	430	140	224	374			
"LA"	2000	"Orleans"	"9-"	"39"	2		380	79	464						
"LA"	2000	"Caddo"	"0"	"155"	4		50	87	140	27	80	112			
"LA"	2000	"Avoyelles"	"10-"	"5"	5		65	6	73	20	20	41			
"LA"	2000	"Bienville"	"6-"	"4"	4		45	118	175	23	100	130			
"LA"	2000	"Jefferson Davis"	"0"	"9B"	7		262	572	872	464		547			
"LA"	2000	"Jefferson"	"K"	"013A"	1		103	276	387	55	286	346			
"LA"	2000	"Tangipahoa"	"0"	"18"	1		273	115	406	96	164	272			
"LA"	2000	"St. Charles"	"3-"	"1"	3		101	538	647		408	444			
"LA"	2000	"Acadia"	"3-"	"5"	7		64	78	147	95		106			
"LA"	2000	"East Feliciana"	"3-"	"1C"	6		95	69	168	60	90	153			
"LA"	2000	"St. Helena"	"6-"	"2"	6		61	157	226	29	142	174			
"LA"	2000	"Red River"	"3-"	"2"	4		99	162	268	23	136	174			
"LA"	2000	"East Baton Rouge"	"3-"	"15A"	6		149	660	836	112	672	798			
"LA"	2000	"Rapides"	"0"	"69"	5		74	217	295	29	177	212			
"LA"	2000	"St. Tammany"	"0"	"809B"	1		41	45	86	17	50	70			
"LA"	2000	"Tensas"	"6-"	"1"	5		143	197	352	82	129	220			
"LA"	2000	"Morehouse"	"0"	"17"	5		137	292	438	89	271	368			
"LA"	2000	"Jefferson"	"K"	"35"	1		101	369	475	48	361	414			
"LA"	2000	"Claiborne"	"0"	"41"	4		29	42	73	17	34	54			
"LA"	2000	"Caddo"	"0"	"60"	4		625	6	634	342	110	467			
"LA"	2000	"Bossier"	"2-"	"7"	4		150	530	695	50	452	527			
"LA"	2000	"Bossier"	"1-"	"1"	4		230	436	678	89	405	520			
"LA"	2000	"Washington"	"4-"	"5B"	1		33	47	83	7	41	51			
"LA"	2000	"Madison"	"4-"	"G8"	5		20	97	123	19	73	92			
"LA"	2000	"East Baton Rouge"	"1-"	"47A"	6		283	708	1018	177	785	992			
"LA"	2000	"Catahoula"	"4-"	"1"	5		71	141	221	49	121	170			
"LA"	2000	"Jefferson"	"G"	"2"	2		180	131	319						
"LA"	2000	"East Baton Rouge"	"2-"	"12A"	6		373	228	608	232	323	565			
"LA"	2000	"Ascension"	"0"	"10B"	6		212	403	629	133	394	536			
"LA"	2000	"Orleans"	"8-"	"12"	2		443	21	470						
"LA"	2000	"East Baton Rouge"	"2-"	"8A"	6		146	532	692	106	557	672			
"LA"	2000	"Jackson"	"7-"	"6"	5		21	8	29	4	18	23			
"LA"	2000	"Jackson"	"7-"	"5"	5		8	28	37	6	25	31			
"LA"	2000	"Terrebonne"	"0"	"24"	3		256	311	576		326	391			
"LA"	2000	"St. Martin"	"3-"	"8"	3		63	3	72		8	33			
"LA"	2000	"Rapides"	"0"	"15"	5		224	641	882	107	450	574			
"LA"	2000	"Union"	"5-"	"1"	5		96	294	409	51	263	320			
"LA"	2000	"Tangipahoa"	"0"	"11A"	1		97	119	217	35	124	164			
"LA"	2000	"Jefferson"	"0"	"177"	1		173	271	455	86	278	371			
"LA"	2000	"Avoyelles"	"2-"	"8"	5		257	54	328	102	84	195			
"LA"	2000	"Rapides"	"0"	"29B"	5		327	264	598	133	221	364			
"LA"	2000	"St. Tammany"	"0"	"412"	1		224	1191	1435	107	1208	1327			
"LA"	2000	"Orleans"	"9-"	"35"	2		578	21	604						
"LA"	2000	"Orleans"	"9-"	"42C"	2		326	48	383						
"LA"	2000	"Avoyelles"	"10-"	"4"	5		423	20	480	131	82	233			
"LA"	2000	"Jefferson"	"0"	"16"	1		95	340	443	38	351	390			
"LA"	2000	"Lafayette"	"0"	"15B"	7		285	39	331	184		200			
"LA"	2000	"Franklin"	"2-"	"4"	5		118	257	384	105	6	317			
"LA"	2000	"Natchitoches"	"3-"	"10"	4		22	27	50	13	25	40			
"LA"	2000	"Terrebonne"	"0"	"4A"	3		161	338	509		319	373			
"LA"	2000	"Caddo"	"0"	"159"	4		394	669	1076	220	675	922			
"LA"	2000	"Sabine"	"1-"	"2"	4		54	124	185	14	94	117			
"LA"	2000	"Natchitoches"	"1-"	"5"	4		209	32	257	40	65	124			
"LA"	2000	"Jefferson"	"0"	"3"	1		104	482	596	38	479	527			
"LA"	2000	"Caddo"	"0"	"21"	4		141	527	676	57	510	580			
"LA"	2000	"East Baton Rouge"	"1-"	"63A"	6		365	14	385	186	119	310			
"LA"	2000	"Cameron"	"5-"	"1"	7		173	300	497	288		323			
"LA"	2000	"Lasalle"	"7-"	"2"	5		52	177	234	32	144	183			
"LA"	2000	"Orleans"	"15-"	"14F"	2		173	150	334						
"LA"	2000	"Iberville"	"0"	"22"	6		432	421	876	126	440	574			
"LA"	2000	"Terrebonne"	"0"	"64"	3		111	111	227		128	180			
"LA"	2000	"Lafayette"	"0"	"94A"	7		136	690	845	387		547			
"LA"	2000	"Orleans"	"6-"	"5"	2		221	3	225						
"LA"	2000	"East Baton Rouge"	"1-"	"42B"	6		192	346	562	132	392	544			
"LA"	2000	"Concordia"	"3-"	"3"	5		73	373	456	37	245	300			
"LA"	2000	"St. James"	"0"	"8"	3		225	391	640		338	429			
"LA"	2000	"Morehouse"	"0"	"22"	5		8	68	78	12	59	71			
"LA"	2000	"Caddo"	"0"	"56B"	4		196	641	846	93	615	722			
"LA"	2000	"St. Landry"	"1-"	"23"	7		393	296	700	450		497			
"LA"	2000	"Lasalle"	"9-"	"1"	5		59	229	296	22	199	227			
"LA"	2000	"Orleans"	"17-"	"16"	2		491	20	516						
"LA"	2000	"Orleans"	"9-"	"40B"	2		218	89	312						
"LA"	2000	"Washington"	"3-"	"3B"	1		174	23	202	57	31	97			
"LA"	2000	"Claiborne"	"0"	"91"	4		15	40	57	8	27	37			
"LA"	2000	"Orleans"	"9-"	"40A"	2		360	104	466						
"LA"	2000	"Grant"	"1-"	"2"	5		68	124	199	39	95	136			
"LA"	2000	"Avoyelles"	"2-"	"2A"	5		14	27	43	7	27	34			
"LA"	2000	"St. Tammany"	"0"	"415"	1		60	367	437	26	366	396			
"LA"	2000	"Caddo"	"0"	"82A"	4		239	323	571	134	323	475			
"LA"	2000	"De Soto"	"0"	"30"	4		136	296	439	35	270	318			
"LA"	2000	"St. Landry"	"6-"	"15"	7		379	42	430	246		285			
"LA"	2000	"Acadia"	"6-"	"7"	7		152	268	430	313		361			
"LA"	2000	"Natchitoches"	"3-"	"6"	4		89	194	290	32	160	206			
"LA"	2000	"Orleans"	"10-"	"3"	2		258	6	270						
"LA"	2000	"East Baton Rouge"	"1-"	"75A"	6		161	408	587	117	440	577			
"LA"	2000	"East Feliciana"	"3-"	"2A"	6		346	222	579	250	199	455			
"LA"	2000	"Rapides"	"0"	"32"	5		342	88	446	123	83	216			
"LA"	2000	"Acadia"	"2-"	"3"	7		95	224	324	223		252			
"LA"	2000	"Winn"	"3-"	"2"	5		60	345	411	39	274	316			
"LA"	2000	"East Baton Rouge"	"1-"	"62"	6		670	34	709	413	186	605			
"LA"	2000	"East Baton Rouge"	"3-"	"49B"	6		262	559	830	178	592	784			
"LA"	2000	"Caddo"	"0"	"24"	4		224	393	630	108	419	543			
"LA"	2000	"East Baton Rouge"	"1-"	"74C"	6		90	375	474	54	389	456			
"LA"	2000	"Vermilion"	"0"	"52A"	7		21	19	44	25		27			
"LA"	2000	"Lafayette"	"0"	"88"	7		117	601	740	294		418			
"LA"	2000	"Jefferson"	"K"	"7"	1		375	495	896	194	517	732			
"LA"	2000	"Jefferson"	"0"	"86"	1		150	301	466	36	347	404			
"LA"	2000	"East Baton Rouge"	"1-"	"37B"	6		182	80	278	124	112	248			
"LA"	2000	"East Feliciana"	"2-"	"1F"	6		15	0	16	7	4	11			
"LA"	2000	"Jefferson"	"0"	"104"	2		689	11	704						
"LA"	2000	"Beauregard"	"0"	"14"	4		111	342	464	70	167	262			
"LA"	2000	"Union"	"5-"	"2"	5		89	277	375	38	237	287			
"LA"	2000	"East Baton Rouge"	"3-"	"11B"	6		167	346	525	119	355	493			
"LA"	2000	"Orleans"	"9-"	"13"	2		150	48	214						
"LA"	2000	"Calcasieu"	"0"	"42W"	7		328	671	1034	635		756			
"LA"	2000	"Lafourche"	"1-"	"1"	3		206	347	560		341	388			
"LA"	2000	"Orleans"	"7-"	"17"	2		246	70	330						
"LA"	2000	"Lafourche"	"10-"	"11"	3		121	138	273		176	236			
"LA"	2000	"Jefferson"	"0"	"73"	1		247	649	912	128	664	813			
"LA"	2000	"Orleans"	"9-"	"40C"	2		351	91	450						
"LA"	2000	"Lafayette"	"0"	"14A"	7		86	43	129	74		84			
"LA"	2000	"Orleans"	"7-"	"7"	2		392	6	402						
"LA"	2000	"Orleans"	"9-"	"44"	2		723	60	789						
"LA"	2000	"Orleans"	"9-"	"31C"	2		404	5	410						
"LA"	2000	"Calcasieu"	"0"	"151"	7		279	265	566	367		426			
"LA"	2000	"Beauregard"	"0"	"1"	4		83	116	206	49	35	97			
"LA"	2000	"Tangipahoa"	"0"	"110"	1		207	522	739	78	511	605			
"LA"	2000	"Washington"	"2-"	"1"	1		306	338	665	98	292	419			
"LA"	2000	"East Baton Rouge"	"1-"	"66A"	6		416	334	771	294	424	730			
"LA"	2000	"Ouachita"	"10-"	"1"	5		111	390	519	65	418	487			
"LA"	2000	"Jefferson"	"0"	"17"	1		273	823	1120	115	829	956			
"LA"	2000	"Bienville"	"6-"	"1"	4		52	57	111	13	52	68			
"LA"	2000	"Jefferson"	"0"	"95"	1		182	419	618	55	454	524			
"LA"	2000	"Terrebonne"	"0"	"38"	3		198	192	404		229	281			
"LA"	2000	"East Baton Rouge"	"2-"	"25A"	6		371	248	628	232	317	563			
"LA"	2000	"Livingston"	"0"	"19"	6		350	449	821	163	415	591			
"LA"	2000	"Rapides"	"0"	"80A"	5		52	267	331	29	197	233			
"LA"	2000	"Avoyelles"	"10-"	"6"	5		22	92	119	13	64	80			
"LA"	2000	"Avoyelles"	"9-"	"1A"	5		100	40	156	38	54	100			
"LA"	2000	"St. Tammany"	"0"	"908B"	1		70	23	97	42	29	72			
"LA"	2000	"East Baton Rouge"	"3-"	"7A"	6		109	421	543	71	435	516			
"LA"	2000	"Webster"	"2-"	"9"	4		25	111	137	10	98	111			
"LA"	2000	"Franklin"	"1-"	"3"	5		44	188	239	64	109	182			
"LA"	2000	"Bossier"	"2-"	"23"	4		35	106	145	13	90	110			
"LA"	2000	"Jefferson"	"0"	"44"	1		246	523	797	115	569	709			
"LA"	2000	"East Baton Rouge"	"3-"	"24B"	6		594	157	755	415	267	689			
"LA"	2000	"Terrebonne"	"0"	"30"	3		166	159	331		181	229			
"LA"	2000	"Orleans"	"13-"	"4"	2		360	122	507						
"LA"	2000	"Lafourche"	"2-"	"5"	3		175	154	341		169	229			
"LA"	2000	"Grant"	"5-"	"4"	5		18	91	111	6	76	83			
"LA"	2000	"Lincoln"	"1-"	"A2"	5		89	92	187	56	79	141			
"LA"	2000	"De Soto"	"0"	"42"	4		69	30	100	19	55	77			
"LA"	2000	"Terrebonne"	"0"	"68"	3		217	377	610		333	409			
"LA"	2000	"Caddo"	"0"	"8"	4		287	483	789	130	520	665			
"LA"	2000	"Washington"	"1-"	"1A"	1		7	34	43	5	32	37			
"LA"	2000	"Orleans"	"14-"	"13A"	2		413	265	751						
"LA"	2000	"Plaquemines"	"5-"	"4"	3		269	67	337		112	195			
"LA"	2000	"Jefferson"	"K"	"11"	1		154	374	543	76	382	471			
"LA"	2000	"Caddo"	"0"	"76B"	4		181	509	702	79	493	580			
"LA"	2000	"Catahoula"	"3-"	"2"	5		66	190	262	43	140	188			
"LA"	2000	"Lafourche"	"10-"	"5"	3		214	230	466		288	408			
"LA"	2000	"Orleans"	"7-"	"36"	2		253	54	313						
"LA"	2000	"Caldwell"	"8-"	"1"	5		192	77	275	88	95	189			
"LA"	2000	"Bossier"	"2-"	"5"	4		205	93	312	80	107	198			
"LA"	2000	"De Soto"	"0"	"12"	4		17	72	93	7	60	68			
"LA"	2000	"Orleans"	"5-"	"6"	2		261	3	265						
"LA"	2000	"Jefferson"	"0"	"68"	1		268	468	751	116	489	626			
"LA"	2000	"East Baton Rouge"	"1-"	"93"	6		233	103	340	149	152	304			
"LA"	2000	"Orleans"	"15-"	"19B"	2		383	9	395						
"LA"	2000	"East Baton Rouge"	"1-"	"87A"	6		111	485	604	68	498	578			
"LA"	2000	"Union"	"6-"	"1"	5		92	125	225	53	95	155			
"LA"	2000	"Caddo"	"0"	"154"	4		63	32	97	20	54	76			
"LA"	2000	"Caddo"	"0"	"138"	4		296	808	1128	137	817	979			
"LA"	2000	"Rapides"	"0"	"38B"	5		82	110	195	42	79	128			
"LA"	2000	"St. Martin"	"3-"	"4"	3		160	319	491		281	331			
"LA"	2000	"East Feliciana"	"5-"	"3"	6		8	82	93	7	77	86			
"LA"	2000	"Jefferson"	"0"	"12"	1		165	722	904	83	713	802			
"LA"	2000	"De Soto"	"0"	"46"	4		128	224	368	37	224	277			
"LA"	2000	"Orleans"	"9-"	"27"	2		313	5	321						
"LA"	2000	"Avoyelles"	"7-"	"3"	5		87	79	175	40	76	121			
"LA"	2000	"Jefferson"	"0"	"13"	1		234	735	984	94	766	877			
"LA"	2000	"St. Bernard"	"0"	"17"	3		313	459	792		614	728			
"LA"	2000	"Claiborne"	"0"	"8"	4		183	83	277	66	99	171			
"LA"	2000	"Caldwell"	"7-"	"1A"	5		12	38	53	7	35	42			
"LA"	2000	"Sabine"	"2-"	"6"	4		69	246	327	34	148	193			
"LA"	2000	"Caddo"	"0"	"12"	4		157	585	754	70	557	646			
"LA"	2000	"Orleans"	"9-"	"40"	2		406	110	523						
"LA"	2000	"Iberia"	"5-"	"2"	3		189	425	626		425	520			
"LA"	2000	"East Baton Rouge"	"2-"	"17B"	6		275	233	515	163	305	477			
"LA"	2000	"Natchitoches"	"3-"	"2"	4		63	119	187	22	103	138			
"LA"	2000	"Ouachita"	"5-"	"20"	5		129	486	629	69	457	535			
"LA"	2000	"Lafayette"	"0"	"77"	7		110	543	685	314		412			
"LA"	2000	"Allen"	"2-"	"5"	7		144	10	167	97		108			
"LA"	2000	"St. Tammany"	"0"	"903A"	1		62	0	64	37	6	44			
"LA"	2000	"Union"	"6-"	"2"	5		54	192	250	39	152	198			
"LA"	2000	"Richland"	"5-"	"1"	5		110	162	278	63	133	205			
"LA"	2000	"Jefferson"	"L"	"001A"	3		183	263	458		310	337			
"LA"	2000	"Caddo"	"0"	"20"	4		169	515	701	82	539	633			
"LA"	2000	"West Baton Rouge"	"3-"	"3"	6		320	28	351	161	81	243			
"LA"	2000	"Orleans"	"4-"	"14A"	1		82	229	323	42	224	276			
"LA"	2000	"Caddo"	"0"	"27"	4		264	374	656	132	406	554			
"LA"	2000	"Caddo"	"0"	"132B"	4		306	622	940	157	615	793			
"LA"	2000	"Tangipahoa"	"0"	"117"	1		244	310	579	141	325	484			
"LA"	2000	"Vernon"	"1-"	"9"	4		19	56	75	3	53	59			
"LA"	2000	"Jefferson"	"0"	"62"	1		108	361	477	41	369	414			
"LA"	2000	"Caldwell"	"10-"	"1"	5		27	90	119	16	79	95			
"LA"	2000	"Lafayette"	"0"	"10"	7		162	291	473	224		298			
"LA"	2000	"Caddo"	"0"	"3"	4		679	9	688	345	138	492			
"LA"	2000	"Cameron"	"4-"	"3"	7		85	108	197	115		131			
"LA"	2000	"Madison"	"2-"	"J8"	5		38	180	223	33	124	158			
"LA"	2000	"Lafourche"	"Early Voting"	"0"	3		376	799	1193		1015	1229			
"LA"	2000	"Union"	"1-"	"3"	5		56	31	90	23	41	66			
"LA"	2000	"Orleans"	"9-"	"23"	2		506	15	526						
"LA"	2000	"Beauregard"	"0"	"28"	4		405	11	436	176	57	249			
"LA"	2000	"Bossier"	"4-"	"8A"	4		36	205	245	18	164	188			
"LA"	2000	"Rapides"	"0"	"47"	5		412	4	438	165	43	217			
"LA"	2000	"Orleans"	"17-"	"4"	2		237	26	270						
"LA"	2000	"St. Bernard"	"0"	"56"	3		103	37	142		76	105			
"LA"	2000	"Iberia"	"9-"	"2"	3		149	386	550		303	350			
"LA"	2000	"Orleans"	"9-"	"28A"	2		224	1	228						
"LA"	2000	"De Soto"	"0"	"44"	4		223	91	320	86	143	237			
"LA"	2000	"St. Mary"	"0"	"6"	3		123	175	308		172	210			
"LA"	2000	"Tangipahoa"	"0"	"111"	1		39	76	118	21	67	90			
"LA"	2000	"Lafourche"	"4-"	"2"	3		195	251	457		241	302			
"LA"	2000	"St. Mary"	"0"	"27"	3		366	213	594		297	394			
"LA"	2000	"East Baton Rouge"	"1-"	"22"	6		223	35	261	121	83	209			
"LA"	2000	"Caddo"	"0"	"33"	4		259	55	320	140	101	253			
"LA"	2000	"Lafourche"	"5-"	"1"	3		236	326	585		330	402			
"LA"	2000	"Assumption"	"7-"	"1"	3		292	136	442		185	278			
"LA"	2000	"Bienville"	"3-"	"3"	4		59	60	127	17	69	90			
"LA"	2000	"Webster"	"1-"	"12"	4		178	476	667	76	422	512			
"LA"	2000	"Lafourche"	"1-"	"4"	3		169	68	247		87	137			
"LA"	2000	"Washington"	"4-"	"3B"	1		267	64	335	81	76	168			
"LA"	2000	"Livingston"	"0"	"7B"	6		56	270	330	43	218	266			
"LA"	2000	"Natchitoches"	"2-"	"3"	4		31	172	209	11	114	141			
"LA"	2000	"Avoyelles"	"2-"	"3"	5		95	116	220	45	119	170			
"LA"	2000	"St. Charles"	"2-"	"8"	3		4	19	24		15	18			
"LA"	2000	"Calcasieu"	"0"	"12A"	7		457	1097	1585	967		1168			
"LA"	2000	"Beauregard"	"0"	"22"	4		99	232	343	59	116	194			
"LA"	2000	"Union"	"9-"	"4"	5		15	28	45	5	27	34			
"LA"	2000	"Beauregard"	"0"	"18"	4		56	156	221	18	117	143			
"LA"	2000	"Terrebonne"	"0"	"15J"	3		125	642	775		485	542			
"LA"	2000	"Orleans"	"16-"	"1A"	2		196	39	245						
"LA"	2000	"Bossier"	"3-"	"2"	4		169	192	371	58	193	263			
"LA"	2000	"De Soto"	"0"	"4"	4		103	25	131	23	64	91			
"LA"	2000	"Red River"	"4-"	"4"	4		22	3	26	10	10	22			
"LA"	2000	"Iberia"	"9-"	"3"	3		91	240	346		179	214			
"LA"	2000	"East Baton Rouge"	"1-"	"2B"	6		225	20	247	129	79	209			
"LA"	2000	"Webster"	"1-"	"22"	4		48	48	97	13	55	73			
"LA"	2000	"Natchitoches"	"2-"	"4"	4		102	123	244	23	101	141			
"LA"	2000	"Jefferson"	"0"	"33"	1		178	398	590	56	396	466			
"LA"	2000	"Caddo"	"0"	"18"	4		142	169	321	77	186	282			
"LA"	2000	"Orleans"	"15-"	"2"	2		309	169	511						
"LA"	2000	"St. Tammany"	"0"	"809A"	1		15	41	56	3	47	51			
"LA"	2000	"Ascension"	"0"	"37"	3		769	244	1027		568	772			
"LA"	2000	"Rapides"	"0"	"3A"	5		169	588	778	87	439	539			
"LA"	2000	"Livingston"	"0"	"14"	6		239	322	581	100	307	431			
"LA"	2000	"Orleans"	"4-"	"16"	1		85	176	274	40	189	240			
"LA"	2000	"Caddo"	"0"	"57"	4		592	8	605	339	76	433			
"LA"	2000	"Sabine"	"9-"	"2"	4		30	42	74	10	37	48			
"LA"	2000	"Sabine"	"2-"	"2"	4		59	147	211	26	101	132			
"LA"	2000	"Lincoln"	"1-"	"F2"	5		181	266	457	80	205	297			
"LA"	2000	"Allen"	"5-"	"4-O"	7		169	205	387	212		261			
"LA"	2000	"St. Mary"	"0"	"19A"	3		1	0	1		1	1			
"LA"	2000	"Rapides"	"0"	"77A"	5		35	227	268	15	144	170			
"LA"	2000	"Jefferson Davis"	"0"	"23"	7		167	237	422	245		285			
"LA"	2000	"Lafourche"	"1-"	"3B"	3		265	395	672		370	450			
"LA"	2000	"St. Martin"	"4-"	"5"	3		181	171	372		155	233			
"LA"	2000	"Sabine"	"3-"	"2"	4		25	282	314	16	180	202			
"LA"	2000	"Washington"	"3-"	"3A"	1		10	53	67	6	47	56			
"LA"	2000	"Lincoln"	"2-"	"B3"	5		7	2	9	3	2	5			
"LA"	2000	"Sabine"	"6-"	"2"	4		185	344	543	60	239	317			
"LA"	2000	"Orleans"	"4-"	"2"	2		540	69	625						
"LA"	2000	"Orleans"	"17-"	"6"	2		485	9	495						
"LA"	2000	"Washington"	"4-"	"10"	1		65	219	291	21	138	168			
"LA"	2000	"Lafourche"	"7-"	"4"	3		467	101	591		134	273			
"LA"	2000	"Orleans"	"7-"	"25A"	2		429	60	500						
"LA"	2000	"St. Martin"	"2-"	"2"	3		457	492	978		424	573			
"LA"	2000	"Assumption"	"5-"	"3"	3		76	115	199		97	121			
"LA"	2000	"East Baton Rouge"	"1-"	"70B"	6		338	191	534	241	262	510			
"LA"	2000	"Jefferson"	"0"	"130"	1		117	222	348	58	244	311			
"LA"	2000	"Washington"	"3-"	"1"	1		155	398	571	36	334	385			
"LA"	2000	"St. Bernard"	"0"	"33"	3		348	647	1016		847	954			
"LA"	2000	"Jefferson"	"H"	"3"	1		138	409	562	63	417	485			
"LA"	2000	"St. Charles"	"7-"	"1"	3		139	262	407		206	257			
"LA"	2000	"Avoyelles"	"6-"	"1"	5		193	177	392	67	189	268			
"LA"	2000	"Orleans"	"14-"	"25"	2		264	84	353						
"LA"	2000	"Jefferson Davis"	"0"	"17"	7		40	77	124	64		83			
"LA"	2000	"Franklin"	"7-"	"5"	5		7	30	37	8	24	32			
"LA"	2000	"Grant"	"2-"	"1"	5		30	153	187	16	130	147			
"LA"	2000	"Jefferson"	"0"	"216"	3		737	682	1432		759	1105			
"LA"	2000	"Lafourche"	"11-"	"3"	3		247	557	829		505	590			
"LA"	2000	"Terrebonne"	"0"	"44"	3		119	271	399		235	272			
"LA"	2000	"Iberia"	"4-"	"1"	3		243	48	312		122	226			
"LA"	2000	"Richland"	"2-"	"6C"	5		8	1	10	2	2	6			
"LA"	2000	"Franklin"	"1-"	"1"	5		42	211	262	65	164	231			
"LA"	2000	"Grant"	"4-"	"2"	5		247	446	715	110	380	503			
"LA"	2000	"St. Martin"	"6-"	"2"	3		169	239	427		226	290			
"LA"	2000	"Lafourche"	"1-"	"3A"	3		306	442	769		434	529			
"LA"	2000	"East Baton Rouge"	"3-"	"21A"	6		180	496	688	125	521	658			
"LA"	2000	"Tangipahoa"	"0"	"49"	1		212	192	423	86	243	340			
"LA"	2000	"Jackson"	"5-"	"1"	5		78	175	259	60	116	182			
"LA"	2000	"Red River"	"2-"	"2"	4		80	151	238	31	142	180			
"LA"	2000	"Lafourche"	"7-"	"1"	3		32	95	131		80	92			
"LA"	2000	"Beauregard"	"0"	"16"	4		163	503	691	74	306	403			
"LA"	2000	"Winn"	"6-"	"1"	5		106	191	311	81	144	232			
"LA"	2000	"Natchitoches"	"4-"	"6"	4		66	107	189	18	88	125			
"LA"	2000	"Rapides"	"0"	"50"	5		502	156	682	241	204	468			
"LA"	2000	"Caddo"	"0"	"79"	4		148	239	394	70	247	328			
"LA"	2000	"Allen"	"Early Voting"	"0"	7	4	84	151	243	97	75	121	33	75	109
"LA"	2000	"Natchitoches"	"3-"	"8"	4		166	165	348	66	155	238			
"LA"	2000	"Franklin"	"2-"	"2"	5		24	136	163	44	96	140			
"LA"	2000	"Iberville"	"0"	"2"	6		315	74	405	90	107	208			
"LA"	2000	"St. Tammany"	"0"	"906"	1		288	413	723	167	432	614			
"LA"	2000	"East Baton Rouge"	"2-"	"21B"	6		359	586	964	260	656	928			
"LA"	2000	"St. Tammany"	"S"	"12"	1		571	269	850	339	325	672			
"LA"	2000	"St. Charles"	"2-"	"4"	3		352	250	621		264	384			
"LA"	2000	"Orleans"	"9-"	"37A"	2		255	62	318						
"LA"	2000	"West Carroll"	"0"	"16A"	5		50	47	99	22	39	66			
"LA"	2000	"Acadia"	"3-"	"4"	7		329	40	376	259		279			
"LA"	2000	"Avoyelles"	"7-"	"3A"	5		36	52	94	13	53	68			
"LA"	2000	"East Baton Rouge"	"1-"	"81A"	6		257	249	517	192	291	496			
"LA"	2000	"Vernon"	"7-"	"5A"	4		30	114	148	8	92	110			
"LA"	2000	"Iberville"	"0"	"13"	6		70	202	275	42	142	187			
"LA"	2000	"Rapides"	"0"	"56"	5		245	1	256	89	28	127			
"LA"	2000	"St. Charles"	"4-"	"1"	3		227	217	466		242	322			
"LA"	2000	"Ouachita"	"2-"	"3"	5		216	988	1232	137	965	1122			
"LA"	2000	"Orleans"	"9-"	"43E"	2		406	64	475						
"LA"	2000	"Orleans"	"6-"	"6"	2		348	8	358						
"LA"	2000	"Pointe Coupee"	"0"	"18B"	6		28	28	58	13	27	41			
"LA"	2000	"Jefferson"	"0"	"235"	2		255	523	792						
"LA"	2000	"Ascension"	"0"	"8A"	6		441	664	1124	226	649	907			
"LA"	2000	"Allen"	"1-"	"6"	4		57	100	167	33	40	87			
"LA"	2000	"Winn"	"5-"	"5"	5		27	121	156	18	96	117			
"LA"	2000	"Calcasieu"	"0"	"105"	7		169	55	232	126		143			
"LA"	2000	"St. Martin"	"3-"	"2"	3		151	45	215		66	118			
"LA"	2000	"Livingston"	"0"	"38"	6		435	310	781	153	359	532			
"LA"	2000	"Vernon"	"2-"	"4B"	4		48	139	193	17	128	148			
"LA"	2000	"East Baton Rouge"	"1-"	"72B"	6		110	287	413	61	330	400			
"LA"	2000	"Rapides"	"0"	"29"	5		350	337	699	151	272	435			
"LA"	2000	"Sabine"	"6-"	"4"	4		70	107	186	30	93	138			
"LA"	2000	"East Baton Rouge"	"1-"	"64"	6		152	274	438	105	295	420			
"LA"	2000	"Union"	"8-"	"1"	5		94	311	422	57	230	297			
"LA"	2000	"Sabine"	"1-"	"6"	4		34	128	165	9	97	114			
"LA"	2000	"Webster"	"2-"	"19"	4		75	100	182	24	104	140			
"LA"	2000	"Red River"	"1-"	"1"	4		125	254	385	48	247	313			
"LA"	2000	"Caddo"	"0"	"127"	4		217	687	915	88	715	816			
"LA"	2000	"Orleans"	"12-"	"9"	2		245	65	325						
"LA"	2000	"Lafourche"	"2-"	"2"	3		194	602	813		516	582			
"LA"	2000	"Claiborne"	"0"	"3"	4		97	270	378	30	240	279			
"LA"	2000	"St. John The Baptist"	"0"	"5"	3		416	191	639		219	407			
"LA"	2000	"Jefferson"	"0"	"89"	1		146	441	604	45	498	547			
"LA"	2000	"Acadia"	"1-"	"9"	7		172	342	529	349		418			
"LA"	2000	"Claiborne"	"0"	"42"	4		42	115	164	15	105	122			
"LA"	2000	"East Baton Rouge"	"3-"	"5A"	6		237	249	497	170	281	461			
"LA"	2000	"Natchitoches"	"1-"	"1A"	4		63	108	177	19	98	125			
"LA"	2000	"Caddo"	"0"	"94"	4		366	677	1055	175	716	909			
"LA"	2000	"Vernon"	"1-"	"5B"	4		5	16	22	1	15	17			
"LA"	2000	"Jefferson"	"0"	"52"	1		326	781	1130	144	809	969			
