state	year	county	precinct	cd	g2006_USH_dv	g2006_USH_rv	g2006_USH_tv	cd2	g2006_USH_dv2	g2006_USH_rv2	g2006_USH_tv2	sd	g2006_STS_dv	g2006_STS_rv	g2006_STS_tv	sd2	g2006_STS_dv2	g2006_STS_rv2	g2006_STS_tv2	ld	g2006_STH_dv	g2006_STH_rv	g2006_STH_tv	ld2	g2006_STH_dv2	g2006_STH_rv2	g2006_STH_tv2	ld3	g2006_STH_dv3	g2006_STH_rv3	g2006_STH_tv3
"NC"	2006	"WAKE"	"PRECINCT 15-01"	4	617	774	1391					17		1017	1017					37	495	859	1354								
"NC"	2006	"WAKE"	"PRECINCT 15-02"	4	682	680	1362					17		960	960					37	336	519	855	38	272		272				
"NC"	2006	"WAKE"	"PRECINCT 15-03"	4	527	767	1294					17		993	993					37	397	875	1272								
"NC"	2006	"WAKE"	"PRECINCT 15-04"	4	390	425	815					17		591	591					38	438		438								
"NC"	2006	"WAKE"	"PRECINCT 16-01"	2	348	290	638					14	154	208	362	17		186	186	39	306	327	633								
"NC"	2006	"WAKE"	"PRECINCT 16-02"	2	866	226	1092					14	797	280	1077					39	815	247	1062	38	14		14				
"NC"	2006	"WAKE"	"PRECINCT 16-03"	2	332	164	496					17		279	279					38	330		330								
"NC"	2006	"WAKE"	"PRECINCT 16-04"	2	539	281	820					17		490	490					39	490	321	811								
"NC"	2006	"WAKE"	"PRECINCT 16-05"	2	523	351	874					17		545	545					38	522		522								
"NC"	2006	"WAKE"	"PRECINCT 16-06"	2	291	118	409					17		221	221					39	117	46	163	38	146		146				
"NC"	2006	"WAKE"	"PRECINCT 16-07"	2	828	473	1301					17		795	795					38	824		824								
"NC"	2006	"WAKE"	"PRECINCT 16-08"	2	997	244	1241					14	905	336	1241					39	952	285	1237								
"NC"	2006	"WAKE"	"PRECINCT 16-09"	2	459	276	735					17		441	441					39	427	295	722								
"NC"	2006	"WAKE"	"PRECINCT 17-01"	13	543	268	811					14	539	273	812					33	588		588								
"NC"	2006	"WAKE"	"PRECINCT 17-02"	13	154	141	295					14	141	150	291					39	158	139	297								
"NC"	2006	"WAKE"	"PRECINCT 17-03"	13	1089	621	1710					14	1036	646	1682					33	1144		1144								
"NC"	2006	"WAKE"	"PRECINCT 17-04"	13	653	490	1143					14	673	475	1148					39	663	497	1160								
"NC"	2006	"WAKE"	"PRECINCT 17-05"	13	660	401	1061					14	673	369	1042					33	719		719								
"NC"	2006	"WAKE"	"PRECINCT 17-06"	13	304	288	592					14	289	300	589					39	293	309	602								
"NC"	2006	"WAKE"	"PRECINCT 17-07"	13	677	181	858					14	723	137	860					33	723		723								
"NC"	2006	"WAKE"	"PRECINCT 17-08"	13	803	582	1385					14	769	599	1368					39	829	563	1392								
"NC"	2006	"WAKE"	"PRECINCT 17-09"	13	532	118	650					14	581	64	645					33	585		585								
"NC"	2006	"WAKE"	"PRECINCT 17-10"	13	271	180	451					14	258	184	442					33	285		285								
"NC"	2006	"WAKE"	"PRECINCT 17-11"	13	672	340	1012					14	698	315	1013					33	737		737								
"NC"	2006	"WAKE"	"PRECINCT 18-01"	2	776	240	1016					16	730		730	17		14	14	38	786		786								
"NC"	2006	"WAKE"	"PRECINCT 18-02"	4	657	815	1472					17		1110	1110					36	514	953	1467								
"NC"	2006	"WAKE"	"PRECINCT 18-03"	4	535	420	955					17		627	627					36	457	493	950								
"NC"	2006	"WAKE"	"PRECINCT 18-04"	4	729	708	1437					17		965	965					38	555		555	36	136	235	371				
"NC"	2006	"WAKE"	"PRECINCT 18-05"	4	943	756	1699					17		1123	1123					36	765	937	1702								
"NC"	2006	"WAKE"	"PRECINCT 18-06"	2	604	250	854					16	414		414	17		180	180	36	501	321	822	35	23		23				
"NC"	2006	"WAKE"	"PRECINCT 18-07"	4	499	658	1157					17		852	852					36	434	718	1152								
"NC"	2006	"WAKE"	"PRECINCT 18-08"	4	626	429	1055					17		613	613	16	71		71	36	520	535	1055								
"NC"	2006	"WAKE"	"PRECINCT 19-03"	13	391	466	857					15	323	539	862					40		596	596								
"NC"	2006	"WAKE"	"PRECINCT 19-04"	13	676	730	1406					14	661	731	1392					40		953	953								
"NC"	2006	"WAKE"	"PRECINCT 19-05"	13	481	599	1080					15	352	723	1075					40		803	803								
"NC"	2006	"WAKE"	"PRECINCT 19-06"	13	764	814	1578					15	613	963	1576					40		1079	1079								
"NC"	2006	"WAKE"	"PRECINCT 19-07"	13	277	279	556					15	255	245	500	14	22	34	56	40		325	325								
"NC"	2006	"WAKE"	"PRECINCT 19-08"	13	1019	836	1855					14	1018	819	1837					39	742	670	1412	40		227	227				
"NC"	2006	"WAKE"	"PRECINCT 19-09"	13	489	562	1051					14	412	625	1037					40		744	744								
"NC"	2006	"WAKE"	"PRECINCT 19-10"	13	601	625	1226					14	516	682	1198					40		845	845								
"NC"	2006	"WAKE"	"PRECINCT 19-11"	13	382	327	709					15	329	380	709					40		473	473								
"NC"	2006	"WAKE"	"PRECINCT 19-12"	13	382	329	711					15	282	379	661	14	14	15	29	40		452	452								
"NC"	2006	"WAKE"	"PRECINCT 20-01"	4	345	256	601					17		350	350					37	326	272	598								
"NC"	2006	"WAKE"	"PRECINCT 20-02"	4	868	693	1561					17		578	578	16	373		373	41	767	793	1560								
"NC"	2006	"WAKE"	"PRECINCT 20-03"	4	513	389	902					17		566	566					36	428	465	893								
"NC"	2006	"WAKE"	"PRECINCT 20-04"	4	558	486	1044					17		669	669					41	495	534	1029								
"NC"	2006	"WAKE"	"PRECINCT 20-05"	4	645	562	1207					17		788	788					36	574	628	1202								
"NC"	2006	"WAKE"	"PRECINCT 20-06A"	4	510	404	914					17		549	549					37	442	467	909								
"NC"	2006	"WAKE"	"PRECINCT 20-06B"	4	603	527	1130					17		723	723					37	526	605	1131								
"NC"	2006	"WAKE"	"PRECINCT 20-07"	4	924	900	1824					17		1235	1235					37	714	854	1568	41	95	155	250				
"NC"	2006	"WAKE"	"PRECINCT 20-08"	4	528	546	1074					17		727	727					37	450	621	1071								
"NC"	2006	"WAKE"	"PRECINCT 20-09"	4	400	377	777					17		518	518					36	355	414	769								
"NC"	2006	"WAKE"	"PRECINCT 20-10"	4	638	508	1146					17		739	739					41	555	576	1131								
"NC"	2006	"WARREN"	"EAST WARRENTON"	1	284		284					7	266	104	370					27	321		321								
"NC"	2006	"WARREN"	"FISHING CREEK"	1	267		267					7	258	31	289					27	275		275								
"NC"	2006	"WARREN"	"FORK"	1	98		98					7	91	30	121					27	107		107								
"NC"	2006	"WARREN"	"HAWTREE"	1	207		207					7	173	90	263					27	225		225								
"NC"	2006	"WARREN"	"JUDKINS"	1	128		128					7	120	40	160					27	145		145								
"NC"	2006	"WARREN"	"NORLINA"	1	137		137					7	114	78	192					27	164		164								
"NC"	2006	"WARREN"	"NUTBUSH"	1	293		293					7	280	48	328					27	304		304								
"NC"	2006	"WARREN"	"RIVER"	1	166		166					7	137	144	281					27	192		192								
"NC"	2006	"WARREN"	"ROANOKE"	1	170		170					7	129	173	302					27	191		191								
"NC"	2006	"WARREN"	"SANDY CREEK"	1	229		229					7	227	39	266					27	248		248								
"NC"	2006	"WARREN"	"SHOCCO"	1	207		207					7	194	57	251					27	225		225								
"NC"	2006	"WARREN"	"SIXPOUND"	1	150		150					7	124	119	243					27	174		174								
"NC"	2006	"WARREN"	"SMITH CREEK"	1	185		185					7	163	59	222					27	206		206								
"NC"	2006	"WARREN"	"WEST WARRENTON"	1	434		434					7	402	101	503					27	478		478								
"NC"	2006	"WASHINGTON"	"LEES MILL"	1	663		663					1	659	91	750					2	689	64	753								
"NC"	2006	"WASHINGTON"	"PLYMOUTH 1"	1	394		394					1	391	63	454					2	405	45	450								
"NC"	2006	"WASHINGTON"	"PLYMOUTH 2"	1	323		323					1	328	26	354					2	342	15	357								
"NC"	2006	"WASHINGTON"	"PLYMOUTH 3"	1	670		670					1	670	157	827					2	773	59	832								
"NC"	2006	"WASHINGTON"	"SCUPPERNONG"	1	353		353					1	388	96	484					2	446	45	491								
"NC"	2006	"WASHINGTON"	"SKINNERSVILLE"	1	253		253					1	295	45	340					2	313	27	340								
"NC"	2006	"WATAUGA"	"BALD MOUNTAIN"	5	68	71	139					45	76	64	140					93	71	66	137								
"NC"	2006	"WATAUGA"	"BEAVER DAM"	5	160	222	382					45	153	229	382					93	170	209	379								
"NC"	2006	"WATAUGA"	"BEECH MOUNTAIN"	5	55	65	120					45	56	60	116					93	64	55	119								
"NC"	2006	"WATAUGA"	"BLOWING ROCK"	5	421	409	830					45	466	353	819					93	534	297	831								
"NC"	2006	"WATAUGA"	"BLUE RIDGE"	5	349	483	832					45	377	456	833					93	388	454	842								
"NC"	2006	"WATAUGA"	"BOONE 1"	5	182	76	258					45	185	71	256					93	187	70	257								
"NC"	2006	"WATAUGA"	"BOONE 2"	5	270	78	348					45	266	84	350					93	277	70	347								
"NC"	2006	"WATAUGA"	"BOONE 3"	5	284	97	381					45	285	94	379					93	285	90	375								
"NC"	2006	"WATAUGA"	"BRUSHY FORK"	5	318	367	685					45	352	338	690					93	359	332	691								
"NC"	2006	"WATAUGA"	"COVE CREEK"	5	303	441	744					45	295	440	735					93	298	439	737								
"NC"	2006	"WATAUGA"	"ELK"	5	70	91	161					45	68	93	161					93	71	89	160								
"NC"	2006	"WATAUGA"	"LAUREL CREEK"	5	150	161	311					45	148	158	306					93	161	146	307								
"NC"	2006	"WATAUGA"	"MEAT CAMP"	5	334	392	726					45	350	380	730					93	342	375	717								
"NC"	2006	"WATAUGA"	"NEW RIVER I"	5	222	126	348					45	224	124	348					93	227	121	348								
"NC"	2006	"WATAUGA"	"NEW RIVER II"	5	282	325	607					45	289	315	604					93	294	316	610								
"NC"	2006	"WATAUGA"	"NEW RIVER III"	5	329	380	709					45	366	335	701					93	366	340	706								
"NC"	2006	"WATAUGA"	"NORTH FORK"	5	19	38	57					45	16	41	57					93	22	36	58								
"NC"	2006	"WATAUGA"	"SHAWNEEHAW"	5	96	127	223					45	100	118	218					93	101	118	219								
