state	year	county	precinct	g2004_USP_dv	g2004_USP_rv	g2004_USP_tv	g2004_USH_dv	g2004_USH_rv	g2004_USH_tv	g2004_STH_dv	g2004_STH_rv	g2004_STH_tv	g2004_STS_dv	g2004_STS_rv	g2004_STS_tv
"NM"	2004	7	"88"	59	71	130	30	5	35	0	44		20	2	22
"NM"	2004	7	"89"	44	35	80	83	34	117	9	7			47	47
"NM"	2004	7	"89"	44	35	80	83	34	117	9	79			152	152
"NM"	2004	7	"89"	85	125	214	46	190	236	301	199			213	213
"NM"	2004	7	"89"	102	181	287	95	129	224	9	33			213	213
"NM"	2004	7	"9"	10	4	14	71	28	99	109	1		44	17	61
"NM"	2004	7	"9"	70	29	100	10	4	14	45	402		78	3	81
"NM"	2004	7	"9"	38	24	62	37	25	62	67	402		11	17	28
"NM"	2004	7	"9"	38	24	62	37	25	62	71	402		11	17	28
"NM"	2004	7	"90"	65	73	138	112	76	188	376	32		74	61	135
"NM"	2004	7	"90"	20	19	39	61	128	189	4	216		153	9	162
"NM"	2004	7	"90"	122	122	245	22	17	39	4	1		21	84	105
"NM"	2004	7	"90"	65	73	138	112	76	188	376	2		21	84	105
"NM"	2004	7	"91"	72	70	142	28	75	103	9	38		32	10	42
"NM"	2004	7	"91"	72	70	142	28	75	103	9	10		178	72	250
"NM"	2004	7	"91"	32	10	43	67	14	81	369	240		69	110	179
"NM"	2004	7	"91"	141	153	297	135	154	289	369	50		69	110	179
"NM"	2004	7	"92"	25	8	33	70	39	109	15	266		79	7	86
"NM"	2004	7	"92"	72	35	109	22	11	33	147	27		21	12	33
"NM"	2004	7	"92"	33	9	43	32	11	43	147	28		36	26	62
"NM"	2004	7	"92"	25	8	33	70	39	109	15	1		36	26	62
"NM"	2004	7	"93"	68	39	109	4	7	11	91	34		6	9	15
"NM"	2004	7	"93"	17	8	26	19	38	57	176	3		83	4	87
"NM"	2004	7	"93"	3	8	11	67	6	73	176	286		15	24	39
"NM"	2004	7	"93"	17	8	26	19	38	57	176	51		15	24	39
"NM"	2004	7	"94"	43	11	54	40	13	53	134	53		151	69	220
"NM"	2004	7	"94"	144	84	229	38	19	57	134	0		40	10	50
"NM"	2004	7	"94"	144	84	229	38	19	57	134	160		41	17	58
"NM"	2004	7	"94"	43	17	60	131	94	225	27	28		41	17	58
"NM"	2004	7	"95"	9	26	35	50	49	99	5	12		15	20	35
"NM"	2004	7	"95"	50	51	101	2	26	28	227	3		6	2	8
"NM"	2004	7	"95"	4	4	8	9	6	15	137	117		61	33	94
"NM"	2004	7	"96"	25	25	50	25	25	50	156	209		33		33
"NM"	2004	7	"96"	125	201	328	93	79	172	156	5		120		120
"NM"	2004	7	"96"	93	79	172	113	209	322	156	5		210		210
"NM"	2004	7	"97"	170	22	192	212	62	274	228	1		266		266
"NM"	2004	7	"97"	215	67	285	163	26	189	228	147		156		156
"NM"	2004	7	"97"	254	76	333	245	66	311	228	1		231		231
"NM"	2004	7	"98"	80	97	179	39	20	59	114	36		45	14	59
"NM"	2004	7	"98"	85	137	224	81	98	179	66	28		122	64	186
"NM"	2004	7	"98"	42	18	60	76	145	221	3	10		115	89	204
"NM"	2004	7	"99"	132	183	316	48	248	296	1	33		138	46	184
"NM"	2004	7	"99"	175	232	411	152	195	347	365	1		177	174	351
"NM"	2004	7	"99"	57	51	109	119	60	179	126	167		62	210	272
"NM"	2004	7	"999"	0	0	0	0	0	0						0
"NM"	2004	8	"1"	20	58	81	32	58	90	78			131		131
"NM"	2004	8	"1"	18	45	63	23	159	182	222			54		54
"NM"	2004	8	"1"	30	164	196	22	41	63	128			48		48
"NM"	2004	8	"10"	10	14	25	11	18	29	91			18		18
"NM"	2004	8	"10"	30	32	63	43	33	76	56			48		48
"NM"	2004	8	"10"	43	18	61	25	14	39	107			40		40
"NM"	2004	8	"11"	41	69	112	184	77	261		195		209		209
"NM"	2004	8	"11"	99	225	329	31	223	254		252		342		342
"NM"	2004	8	"11"	164	277	446	103	250	353		38		68		68
"NM"	2004	8	"12"	179	216	396	176	274	450	113			113		113
"NM"	2004	8	"12"	68	76	144	279	81	360	61			436		436
"NM"	2004	8	"12"	282	269	557	63	215	278	65			320		320
"NM"	2004	8	"13"	117	137	256	110	91	201	157			98		98
"NM"	2004	8	"13"	206	264	475	212	138	350	110			204		204
"NM"	2004	8	"13"	65	79	146	54	264	318	82			327		327
"NM"	2004	8	"14"	144	120	267	134	123	257	110			54		54
"NM"	2004	8	"14"	27	49	79	23	55	78	85			209		209
"NM"	2004	8	"14"	136	136	275	131	142	273	72			224		224
"NM"	2004	8	"15"	164	145	313	167	118	285	116			205		205
"NM"	2004	8	"15"	141	131	274	140	134	274	53			257		257
"NM"	2004	8	"15"	30	39	70	30	40	70	129			56		56
"NM"	2004	8	"16"	126	95	226	39	124	163		68		185		185
"NM"	2004	8	"16"	43	40	84	106	102	208		95		228		228
"NM"	2004	8	"16"	169	116	289	159	44	203		150		67		67
"NM"	2004	8	"17"	23	26	50	46	57	103		52		67		67
"NM"	2004	8	"17"	49	58	110	53	46	99		14		32		32
"NM"	2004	8	"17"	48	46	97	21	28	49		209		80		80
"NM"	2004	8	"18"	34	11	46	134	13	147		154		201		201
"NM"	2004	8	"18"	115	70	187	119	65	184		303		157		157
"NM"	2004	8	"18"	143	92	243	32	98	130		19		39		39
"NM"	2004	8	"19"	31	4	37	140	30	170		268		30		30
"NM"	2004	8	"19"	133	149	285	29	8	37		273		113		113
"NM"	2004	8	"19"	98	35	134	101	41	142		13		175		175
"NM"	2004	8	"2"	51	57	109	80	114	194	75			37		37
"NM"	2004	8	"2"	29	24	56	49	59	108	64			71		71
"NM"	2004	8	"2"	68	131	201	30	25	55	122			144		144
"NM"	2004	8	"20"	32	25	58	142	168	310		149		47		47
"NM"	2004	8	"20"	171	97	271	31	27	58		88		226		226
"NM"	2004	8	"20"	139	77	217	164	106	270		29		183		183
"NM"	2004	8	"21"	13	0	13	12	7	19		2		10		10
"NM"	2004	8	"21"	39	9	48	50	1	51		85		55		55
"NM"	2004	8	"21"	49	7	58	40	9	49		21		45		45
"NM"	2004	8	"22"	184	65	250	40	102	142		111		209		209
"NM"	2004	8	"22"	36	25	63	175	73	248		24		53		53
"NM"	2004	8	"22"	176	103	279	171	21	192		176		246		246
"NM"	2004	8	"23"	7	9	16	9	7	16		121		11		11
"NM"	2004	8	"23"	35	64	101	42	55	97		43		44		44
"NM"	2004	8	"23"	23	35	59	25	34	59		109		79		79
"NM"	2004	8	"24"	104	30	135	102	34	136		24		120		120
"NM"	2004	8	"24"	44	21	65	55	23	78		248		67		67
"NM"	2004	8	"24"	57	14	71	40	15	55		104		43		43
"NM"	2004	8	"25"	38	9	47	120	35	155		31		141		141
"NM"	2004	8	"25"	119	31	151	110	11	121		200		132		132
"NM"	2004	8	"25"	124	26	150	36	30	66		170		36		36
"NM"	2004	8	"26"	127	48	175	120	4	124		13		157		157
"NM"	2004	8	"26"	78	20	98	21	46	67		37		89		89
"NM"	2004	8	"26"	21	6	27	75	21	96		144		25		25
"NM"	2004	8	"27"	29	2	31	121	30	151		110		31		31
"NM"	2004	8	"27"	116	35	152	108	6	114		43		144		144
"NM"	2004	8	"27"	109	30	139	25	28	53		108		126		126
"NM"	2004	8	"28"	190	63	257	24	7	31		190		101		101
"NM"	2004	8	"28"	88	18	108	86	62	148		19		224		224
"NM"	2004	8	"28"	22	9	31	184	20	204		47		26		26
"NM"	2004	8	"29"	76	108	190	16	11	27	108			151		151
"NM"	2004	8	"29"	16	13	29	56	48	104	136			81		81
"NM"	2004	8	"29"	53	50	104	92	99	191	241			15		15
"NM"	2004	8	"3"	7	4	11	7	1	8	113			8		8
"NM"	2004	8	"3"	8	6	14	8	4	12	314			5		5
"NM"	2004	8	"3"	4	1	5	4	6	10	90			12		12
"NM"	2004	8	"30"	39	66	110	46	43	89		539		81		81
"NM"	2004	8	"30"	44	72	116	24	69	93		218		31		31
"NM"	2004	8	"30"	24	43	68	45	65	110		6		70		70
"NM"	2004	8	"31"	5	30	35	5	1	6		228		3		3
"NM"	2004	8	"31"	1	6	7	5	6	11		3		23		23
"NM"	2004	8	"31"	5	1	6	1	30	31		27		5		5
"NM"	2004	8	"32"	79	13	93	10	19	29	382	40		13		13
"NM"	2004	8	"32"	43	18	62	75	3	78	382	40		55		55
"NM"	2004	8	"32"	11	2	13	43	17	60	382	2		78		78
"NM"	2004	8	"33"	22	28	50	74	30	104	440	344		31		31
"NM"	2004	8	"33"	48	58	106	20	64	84	440	344		109		109
"NM"	2004	8	"33"	72	64	138	54	52	106	440	5		97		97
"NM"	2004	8	"34"	127	76	206	100	6	106	176	104		117		117
"NM"	2004	8	"34"	28	5	33	142	30	172	176	29		190		190
"NM"	2004	8	"34"	102	29	131	27	66	93	176	104		29		29
"NM"	2004	8	"35"	1	7	8	6	35	41	162			28		28
"NM"	2004	8	"35"	2	4	6	2	6	8	293			4		4
"NM"	2004	8	"35"	5	38	43	1	4	5	89			6		6
"NM"	2004	8	"4"	14	25	39	5	22	27	117			10		10
"NM"	2004	8	"4"	4	10	15	14	10	24	62			9		9
"NM"	2004	8	"4"	8	8	16	8	7	15	170			24		24
"NM"	2004	8	"5"	35	45	81	143	176	319	146			108		108
"NM"	2004	8	"5"	89	84	178	84	42	126	138			49		49
"NM"	2004	8	"5"	143	186	332	37	91	128	234			235		235
"NM"	2004	8	"6"	9	14	23	10	11	21	141			13		13
"NM"	2004	8	"6"	8	12	20	1	13	14	84			12		12
"NM"	2004	8	"6"	2	27	29	9	28	37	44			13		13
"NM"	2004	8	"7"	57	62	121	58	8	66	77			92		92
"NM"	2004	8	"7"	13	8	23	80	28	108	112			88		88
"NM"	2004	8	"7"	76	29	108	14	60	74	65			15		15
"NM"	2004	8	"8"	132	169	303	46	185	231		88		72		72
"NM"	2004	8	"8"	44	51	96	164	50	214		47		263		263
"NM"	2004	8	"8"	162	182	349	130	163	293		22		242		242
"NM"	2004	8	"9"	14	3	18	51	42	93		23		92		92
"NM"	2004	8	"9"	60	47	108	63	27	90		334		15		15
"NM"	2004	8	"9"	46	30	78	14	4	18		37		65		65
"NM"	2004	8	"999"	13	6	19	8	1	9						0
"NM"	2004	9	"1"	320	486	817	434	123	557	4			12	33	45
"NM"	2004	9	"1"	95	158	253	19	349	368	13			82	483	565
"NM"	2004	9	"1"	95	158	253	19	349	368	18			300	160	460
"NM"	2004	9	"1"	95	158	253	19	349	368	27			300	160	460
"NM"	2004	9	"1"	95	158	253	19	349	368	124			300	160	460
"NM"	2004	9	"1"	12	32	46	125	27	152	164			300	160	460
"NM"	2004	9	"10"	14	26	40	5	25	30	215			23	15	38
"NM"	2004	9	"10"	14	26	40	5	25	30	67			6	12	18
"NM"	2004	9	"10"	14	26	40	5	25	30	22			24	30	54
"NM"	2004	9	"10"	14	26	40	5	25	30	30			24	30	54
"NM"	2004	9	"10"	16	38	54	26	22	48	23			24	30	54
"NM"	2004	9	"10"	4	14	18	17	13	30	285			24	30	54
"NM"	2004	9	"11"	10	6	16	37	20	57	304			38	3	41
"NM"	2004	9	"11"	33	13	46	14	9	23	110			13	13	26
"NM"	2004	9	"11"	10	6	16	37	20	57	6			33	31	64
"NM"	2004	9	"11"	35	34	69	48	1	49	35			33	31	64
"NM"	2004	9	"11"	10	6	16	37	20	57	26			33	31	64
"NM"	2004	9	"11"	10	6	16	37	20	57	67			33	31	64
"NM"	2004	9	"12"	33	25	58	46	23	69	65			62	31	93
"NM"	2004	9	"12"	19	10	29	26	11	37	148			37	20	57
"NM"	2004	9	"12"	45	49	94	67	2	69	38			19	8	27
"NM"	2004	9	"12"	45	49	94	67	2	69	27			19	8	27
"NM"	2004	9	"12"	45	49	94	67	2	69	30			19	8	27
"NM"	2004	9	"12"	45	49	94	67	2	69	25			19	8	27
"NM"	2004	9	"13"	11	18	29	40	6	46	56			6	15	21
"NM"	2004	9	"13"	11	18	29	40	6	46	33			38	28	66
"NM"	2004	9	"13"	4	10	14	23	21	44	65			13	7	20
"NM"	2004	9	"13"	11	18	29	40	6	46	37			13	7	20
"NM"	2004	9	"13"	36	29	67	8	6	14	26			13	7	20
"NM"	2004	9	"13"	11	18	29	40	6	46	44			13	7	20
"NM"	2004	9	"14"	16	9	25	36	7	43	52			15	9	24
"NM"	2004	9	"14"	26	29	55	16	18	34	15			30	39	69
"NM"	2004	9	"14"	26	29	55	16	18	34	16			70	22	92
"NM"	2004	9	"14"	26	29	55	16	18	34	18			70	22	92
"NM"	2004	9	"14"	51	54	109	78	31	109	5			70	22	92
"NM"	2004	9	"14"	26	29	55	16	18	34	93			70	22	92
"NM"	2004	9	"15"	46	56	102	40	38	78	43			55	48	103
"NM"	2004	9	"15"	23	30	53	65	37	102	53			95	22	117
"NM"	2004	9	"15"	68	83	153	109	12	121	20			27	52	79
"NM"	2004	9	"15"	46	56	102	40	38	78	23			27	52	79
"NM"	2004	9	"15"	46	56	102	40	38	78	274			27	52	79
"NM"	2004	9	"15"	46	56	102	40	38	78	32			27	52	79
"NM"	2004	9	"16"	172	165	338	249	40	289	51			82	36	118
"NM"	2004	9	"16"	172	165	338	249	40	289	35			205	121	326
"NM"	2004	9	"16"	67	40	108	80	29	109	61			70	58	128
"NM"	2004	9	"16"	65	76	141	100	80	180	97			70	58	128
"NM"	2004	9	"16"	172	165	338	249	40	289	26			70	58	128
"NM"	2004	9	"16"	172	165	338	249	40	289	11			70	58	128
"NM"	2004	9	"17"	39	19	62	37	13	50	21			106	14	120
"NM"	2004	9	"17"	98	52	151	49	10	59	29			31	37	68
"NM"	2004	9	"17"	26	20	46	130	17	147	56			45	16	61
"NM"	2004	9	"17"	26	20	46	130	17	147	51			45	16	61
"NM"	2004	9	"17"	26	20	46	130	17	147	9			45	16	61
"NM"	2004	9	"17"	26	20	46	130	17	147	207			45	16	61
"NM"	2004	9	"18"	9	7	16	11	2	13	22			13	5	18
"NM"	2004	9	"18"	35	16	52	45	6	51	5			42	5	47
"NM"	2004	9	"18"	17	3	20	18	5	23	111			11	9	20
"NM"	2004	9	"18"	17	3	20	18	5	23	45			11	9	20
"NM"	2004	9	"18"	17	3	20	18	5	23	57			11	9	20
"NM"	2004	9	"18"	17	3	20	18	5	23	32			11	9	20
"NM"	2004	9	"19"	23	1	24	15	10	25	29			57	2	59
"NM"	2004	9	"19"	62	15	77	23	1	24	34			15	18	33
"NM"	2004	9	"19"	11	11	23	63	7	70	41			22	7	29
"NM"	2004	9	"19"	62	15	77	23	1	24	24			22	7	29
"NM"	2004	9	"19"	62	15	77	23	1	24	32			22	7	29
"NM"	2004	9	"19"	62	15	77	23	1	24	151			22	7	29
"NM"	2004	9	"2"	112	91	206	147	16	163	113			23	21	44
"NM"	2004	9	"2"	17	30	48	28	47	75	48			23	25	48
"NM"	2004	9	"2"	112	91	206	147	16	163	126			132	66	198
"NM"	2004	9	"2"	22	20	44	28	19	47	43			132	66	198
"NM"	2004	9	"2"	112	91	206	147	16	163	25			132	66	198
"NM"	2004	9	"2"	112	91	206	147	16	163	16			132	66	198
"NM"	2004	9	"20"	27	23	50	145	25	170	19			25	16	41
"NM"	2004	9	"20"	27	23	50	145	25	170	118			137	15	152
"NM"	2004	9	"20"	27	23	50	145	25	170	5			34	33	67
"NM"	2004	9	"20"	27	23	50	145	25	170	65			34	33	67
"NM"	2004	9	"20"	120	52	174	37	5	42	27			34	33	67
"NM"	2004	9	"20"	24	18	42	35	15	50	37			34	33	67
"NM"	2004	9	"21"	32	38	71	77	70	147	20			67	92	159
"NM"	2004	9	"21"	67	33	100	55	14	69	122			188	32	220
"NM"	2004	9	"21"	32	38	71	77	70	147	25			36	30	66
"NM"	2004	9	"21"	32	38	71	77	70	147	14			36	30	66
"NM"	2004	9	"21"	135	148	286	214	22	236	10			36	30	66
"NM"	2004	9	"21"	32	38	71	77	70	147	110			36	30	66
"NM"	2004	9	"22"	83	148	233	39	33	72	38			108	38	146
"NM"	2004	9	"22"	29	43	72	81	87	168	17			62	116	178
"NM"	2004	9	"22"	83	148	233	39	33	72	101			34	96	130
"NM"	2004	9	"22"	83	148	233	39	33	72	25			34	96	130
"NM"	2004	9	"22"	60	100	161	136	78	214	9			34	96	130
"NM"	2004	9	"22"	83	148	233	39	33	72	68			34	96	130
"NM"	2004	9	"3"	18	15	33	27	14	41	24			17	53	70
"NM"	2004	9	"3"	18	15	33	27	14	41	44			107	14	121
"NM"	2004	9	"3"	14	28	42	21	43	64	324			19	23	42
"NM"	2004	9	"3"	18	15	33	27	14	41	17			19	23	42
"NM"	2004	9	"3"	18	15	33	27	14	41	8			19	23	42
"NM"	2004	9	"3"	82	76	160	114	11	125	18			19	23	42
"NM"	2004	9	"4"	32	19	51	41	18	59	310			34	16	50
"NM"	2004	9	"4"	32	19	51	41	18	59	9			18	85	103
"NM"	2004	9	"4"	32	19	51	41	18	59	48			127	25	152
"NM"	2004	9	"4"	15	29	44	26	10	36	15			127	25	152
"NM"	2004	9	"4"	91	121	218	147	58	205	11			127	25	152
"NM"	2004	9	"4"	32	19	51	41	18	59	24			127	25	152
"NM"	2004	9	"5"	31	45	78	221	25	246	23			201	34	235
"NM"	2004	9	"5"	31	45	78	221	25	246	62			44	36	80
"NM"	2004	9	"5"	18	42	60	53	31	84	81			24	135	159
"NM"	2004	9	"5"	138	214	355	29	108	137	212			24	135	159
"NM"	2004	9	"5"	31	45	78	221	25	246	55			24	135	159
"NM"	2004	9	"5"	31	45	78	221	25	246	12			24	135	159
"NM"	2004	9	"7"	15	15	32	111	41	152	66			16	12	28
"NM"	2004	9	"7"	15	15	32	111	41	152	48			19	60	79
"NM"	2004	9	"7"	15	15	32	111	41	152	266			98	18	116
"NM"	2004	9	"7"	15	19	34	15	8	23	21			98	18	116
"NM"	2004	9	"7"	79	78	159	24	19	43	30			98	18	116
"NM"	2004	9	"7"	15	15	32	111	41	152	505			98	18	116
"NM"	2004	9	"999"	7	3	10	5	1	6						0
"NM"	2004	10	"006A"	17	39	56	26	29	55	83			0	70	70
"NM"	2004	10	"006A"	69	114	184	0	68	68	56			30	0	30
"NM"	2004	10	"006A"	0	0	0	111	0	111	68			112	26	138
"NM"	2004	10	"006B"	20	39	59	39	6	45	137			9	126	135
"NM"	2004	10	"006B"	115	256	372	245	120	365	75			243	21	264
"NM"	2004	10	"006B"	5	13	18	10	20	30	98			39	9	48
"NM"	2004	10	"006C"	51	134	186	23	86	109	70			26	15	41
"NM"	2004	10	"006C"	9	31	41	98	0	98	126			1	0	1
"NM"	2004	10	"006C"	0	1	1	1	18	19	108			123	63	186
"NM"	2004	10	"009A"	77	101	181	132	10	142	111			12	6	18
"NM"	2004	10	"009A"	46	47	93	67	47	114	91			134	43	177
"NM"	2004	10	"009A"	6	13	19	10	26	36	61			71	21	92
"NM"	2004	10	"009B"	7	20	27	6	43	49	52			67	1	68
"NM"	2004	10	"009B"	38	66	104	60	1	61	81			9	32	41
"NM"	2004	10	"009B"	1	1	2	1	20	21	165			1	17	18
"NM"	2004	10	"1"	2	17	19	11	7	18	51			45	42	87
"NM"	2004	10	"1"	3	11	14	7	7	14	76			10	6	16
"NM"	2004	10	"1"	6	82	88	38	50	88	154			7	7	14
"NM"	2004	10	"10"	58	102	160	111	21	132	80			40	53	93
"NM"	2004	10	"10"	59	106	166	108	55	163	73			111	42	153
"NM"	2004	10	"10"	25	31	60	41	47	88	45			114	21	135
"NM"	2004	10	"11"	13	8	21	7	4	11	79			55	16	71
"NM"	2004	10	"11"	48	23	72	65	6	71	57			7	5	12
"NM"	2004	10	"11"	7	2	9	16	2	18	56			15	2	17
"NM"	2004	10	"12"	41	40	82	30	14	44	118			30	13	43
"NM"	2004	10	"12"	30	27	58	65	14	79	117			43	2	45
"NM"	2004	10	"12"	20	12	32	43	2	45	88			56	19	75
"NM"	2004	10	"13"	93	165	259	118	83	201	92			36	79	115
"NM"	2004	10	"13"	58	144	204	36	15	51	82			121	81	202
"NM"	2004	10	"13"	26	26	52	166	83	249	111			175	17	192
"NM"	2004	10	"2"	6	53	59	5	11	16	30			23	36	59
"NM"	2004	10	"2"	4	6	10	25	33	58	145			3	5	8
"NM"	2004	10	"2"	1	13	14	4	5	9	124			5	12	17
"NM"	2004	10	"3"	17	50	68	13	31	44	96			16	21	37
"NM"	2004	10	"3"	8	21	29	36	16	52	71			106	63	169
"NM"	2004	10	"3"	31	139	170	103	65	168	38			47	13	60
"NM"	2004	10	"4"	4	2	6	30	0	30	89			7	27	34
"NM"	2004	10	"4"	1	9	10	5	39	44	114			4	3	7
"NM"	2004	10	"4"	9	64	73	6	5	11	76			44	2	46
"NM"	2004	10	"5"	15	82	98	241	64	305	89			254	48	302
"NM"	2004	10	"5"	14	79	93	44	142	186	65			48	55	103
"NM"	2004	10	"5"	88	291	389	29	53	82	96			38	131	169
"NM"	2004	10	"7"	46	31	79	26	15	41	105			73	6	79
"NM"	2004	10	"7"	48	43	92	60	9	69	125			29	19	48
"NM"	2004	10	"7"	16	20	36	76	16	92	61			61	17	78
"NM"	2004	10	"8"	45	28	73	27	10	37	47			50	18	68
"NM"	2004	10	"8"	93	47	141	131	16	147	59			27	23	50
"NM"	2004	10	"8"	22	10	32	57	4	61	52			122	5	127
"NM"	2004	10	"999"	4	2	6	3	0	3						0
"NM"	2004	11	"011A"	7	24	31	59	49	108		162			91	91
"NM"	2004	11	"011A"	82	244	330	204	121	325		193			28	28
"NM"	2004	11	"011A"	39	73	113	12	19	31		38			278	278
"NM"	2004	11	"011B"	29	89	118	15	8	23		171			0	0
"NM"	2004	11	"011B"	5	19	24	54	62	116		80			103	103
"NM"	2004	11	"011B"	0	0	0	0	0	0		45			21	21
"NM"	2004	11	"012A"	63	124	190	0	0	0		16			0	0
"NM"	2004	11	"012A"	0	0	0	108	4	112		177			151	151
"NM"	2004	11	"012A"	6	6	12	8	75	83		108			9	9
"NM"	2004	11	"012B"	1	7	8	0	0	0		202			8	8
"NM"	2004	11	"012B"	6	20	27	4	4	8		254			0	0
"NM"	2004	11	"012B"	0	0	0	14	10	24		284			21	21
"NM"	2004	11	"012C"	22	68	92	46	2	48		126			28	28
"NM"	2004	11	"012C"	11	29	40	17	23	40		162			82	82
"NM"	2004	11	"012C"	0	2	2	0	41	41		180			1	1
"NM"	2004	11	"1"	66	108	177	13	49	62		108			31	31
"NM"	2004	11	"1"	30	66	98	49	60	109		58			82	82
"NM"	2004	11	"1"	11	22	33	112	20	132		72			137	137
"NM"	2004	11	"10"	26	71	97	181	50	231		161			81	81
"NM"	2004	11	"10"	106	244	354	158	156	314		234			257	257
"NM"	2004	11	"10"	82	222	306	43	140	183		112			298	298
"NM"	2004	11	"13"	2	16	18	5	79	84		175			15	15
"NM"	2004	11	"13"	43	112	157	73	12	85		133			131	131
"NM"	2004	11	"13"	17	47	66	27	36	63		200			56	56
"NM"	2004	11	"14"	31	71	102	5	5	10		122			80	80
"NM"	2004	11	"14"	119	172	295	40	58	98		135			8	8
"NM"	2004	11	"14"	3	7	10	157	124	281		105			205	205
"NM"	2004	11	"15"	51	124	175	117	88	205		123			137	137
"NM"	2004	11	"15"	6	36	42	21	23	44		147			170	170
"NM"	2004	11	"15"	92	131	226	84	97	181		160			40	40
"NM"	2004	11	"16"	7	20	27	10	17	27		85			139	139
"NM"	2004	11	"16"	21	93	114	43	67	110		86			24	24
"NM"	2004	11	"16"	54	111	166	100	60	160		191			104	104
"NM"	2004	11	"17"	24	113	137	52	81	133	19	153			173	173
"NM"	2004	11	"17"	4	31	35	98	93	191	19	162			32	32
"NM"	2004	11	"17"	38	154	194	6	28	34	132	63			121	121
"NM"	2004	11	"17"	4	31	35	98	93	191	19	126			121	121
"NM"	2004	11	"18"	31	151	183	54	37	91		212			127	127
"NM"	2004	11	"18"	10	48	58	93	84	177		137			47	47
"NM"	2004	11	"18"	19	138	158	20	98	118		262			140	140
"NM"	2004	11	"2"	30	63	93	50	42	92		134			60	60
"NM"	2004	11	"2"	102	287	392	187	139	326		136			289	289
"NM"	2004	11	"2"	100	238	340	198	186	384		35			247	247
"NM"	2004	11	"3"	2	11	13	26	2	28		113			20	20
"NM"	2004	11	"3"	13	26	39	2	7	9		67			11	11
"NM"	2004	11	"3"	4	0	4	6	10	16		120			2	2
"NM"	2004	11	"4"	22	126	150	68	15	83		39			107	107
"NM"	2004	11	"4"	2	18	20	22	39	61		105			17	17
"NM"	2004	11	"4"	3	59	62	3	75	78		94			48	48
"NM"	2004	11	"5"	3	20	24	15	82	97		297			148	148
"NM"	2004	11	"5"	2	31	33	8	18	26		170			32	32
"NM"	2004	11	"5"	21	142	163	77	15	92		83			21	21
"NM"	2004	11	"6"	9	55	64	15	37	52	92	22			100	100
"NM"	2004	11	"6"	3	22	25	60	56	116	18	174			58	58
"NM"	2004	11	"6"	19	100	119	25	9	34	59	98			21	21
"NM"	2004	11	"7"	45	50	95	7	21	28	19	96			51	51
"NM"	2004	11	"7"	26	39	65	72	4	76	116	44			9	9
"NM"	2004	11	"7"	26	39	65	72	4	76	116	129			72	72
"NM"	2004	11	"7"	1	9	11	44	20	64	19	149			72	72
"NM"	2004	11	"8"	18	7	26	254	24	278	95	66			14	14
"NM"	2004	11	"8"	72	40	113	23	61	84	95	145			190	190
"NM"	2004	11	"8"	203	122	331	85	3	88	75	297			56	56
"NM"	2004	11	"8"	72	40	113	23	61	84	95	117			56	56
"NM"	2004	11	"9"	109	255	367	143	146	289		156			232	232
"NM"	2004	11	"9"	18	74	93	35	57	92		134			81	81
"NM"	2004	11	"9"	87	186	279	211	119	330		163			308	308
"NM"	2004	11	"999"	4	4	8	1	0	1						0
"NM"	2004	12	"1"	130	46	181	103	7	110		30		146	10	156
"NM"	2004	12	"1"	43	13	57	49	13	62		144		44	29	73
"NM"	2004	12	"1"	85	35	123	150	25	175		93		99	17	116
"NM"	2004	12	"10"	128	61	190	149	3	152		43		21	22	43
"NM"	2004	12	"10"	18	6	26	23	38	61		85		138	44	182
"NM"	2004	12	"10"	18	6	26	23	38	61		174		64	5	69
"NM"	2004	12	"10"	64	27	91	68	21	89		18		64	5	69
"NM"	2004	12	"10"	18	6	26	23	38	61		48		64	5	69
"NM"	2004	12	"10"	18	6	26	23	38	61		129		64	5	69
"NM"	2004	12	"11"	37	20	57	59	8	67		147		55	14	69
"NM"	2004	12	"11"	53	14	70	46	11	57		5		46	11	57
"NM"	2004	12	"11"	5	3	8	7	1	8		103		6	2	8
"NM"	2004	12	"12"	32	15	47	140	31	171		1		135	40	175
"NM"	2004	12	"12"	32	15	47	140	31	171		78		33	14	47
"NM"	2004	12	"12"	32	15	47	140	31	171		107		130	38	168
"NM"	2004	12	"12"	32	15	47	140	31	171		57		130	38	168
"NM"	2004	12	"12"	128	49	177	145	32	177		113		130	38	168
"NM"	2004	12	"12"	108	68	176	41	6	47		5		130	38	168
"NM"	2004	12	"13"	18	5	23	190	20	210		52		182	26	208
"NM"	2004	12	"13"	172	38	212	54	9	63		1		21	9	30
"NM"	2004	12	"13"	48	15	63	22	4	26		47		54	5	59
"NM"	2004	12	"14"	8	8	16	26	15	41		107		28	7	35
"NM"	2004	12	"14"	8	8	16	26	15	41		10		13	2	15
"NM"	2004	12	"14"	20	24	46	27	4	31		85		22	18	40
"NM"	2004	12	"14"	24	6	30	13	3	16		321		22	18	40
"NM"	2004	12	"14"	8	8	16	26	15	41		59		22	18	40
"NM"	2004	12	"14"	8	8	16	26	15	41		3		22	18	40
"NM"	2004	12	"15"	10	37	47	48	43	91		48		2	28	30
"NM"	2004	12	"15"	2	6	8	13	3	16		92		46	44	90
"NM"	2004	12	"15"	27	63	90	5	34	39		131		19	6	25
"NM"	2004	12	"16"	45	30	77	141	33	174		70		141	58	199
"NM"	2004	12	"16"	117	59	178	55	22	77		56		156	30	186
