state	year	county	town	ward	precinct	cd	sd	ld	g2008_USP_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv
"MI"	2008	12	4	0	1	7		58	266	348	626	287	285	604	199	359	607
"MI"	2008	12	6	0	1	7		58	258	315	581	286	247	545	188	345	558
"MI"	2008	12	8	0	1	7		58	281	313	602	295	259	579	238	323	592
"MI"	2008	12	10	0	1	7		58	248	296	551	258	259	540	200	311	546
"MI"	2008	12	12	0	1	7		58	100	131	234	99	119	230	79	134	230
"MI"	2008	12	14	0	1	7		58	720	1008	1751	792	835	1664	579	1010	1670
"MI"	2008	12	16	0	1	7		58	123	166	297	129	145	285	107	166	287
"MI"	2008	12	18	0	1	7		58	397	469	880	428	389	832	317	488	847
"MI"	2008	12	20	0	1	7		58	359	451	823	375	382	792	282	472	800
"MI"	2008	12	22	0	1	7		58	269	307	586	283	261	571	210	314	575
"MI"	2008	12	24	0	1	7		58	75	134	212	91	113	209	58	146	209
"MI"	2008	12	26	0	1	7		58	544	801	1374	642	655	1341	452	816	1340
"MI"	2008	12	28	0	1	7		58	315	379	714	349	314	691	254	401	700
"MI"	2008	12	28	0	2	7		58	494	622	1134	538	497	1079	383	633	1094
"MI"	2008	12	30	0	1	7		58	454	424	899	481	347	867	395	431	878
"MI"	2008	12	32	0	1	7		58	604	607	1239	657	502	1211	512	628	1207
"MI"	2008	12	52	0	1	7		58	385	338	738	417	263	704	296	372	708
"MI"	2008	12	54	0	1	7		58	420	254	684	439	191	664	359	270	667
"MI"	2008	12	54	0	2	7		58	402	380	801	436	299	768	320	404	773
"MI"	2008	12	54	0	3	7		58	512	496	1031	547	397	983	417	535	1001
"MI"	2008	12	54	0	4	7		58	374	306	691	413	225	672	320	322	680
"MI"	2008	12	54	0	901	7		58	444	472	936	476	424	922	417	451	907
"MI"	2008	12	9999	0	9999				0	0	0	0	0	0	0	0	0
"MI"	2008	13	2	0	1	7		62	283	301	590	319	232	571	281	275	580
"MI"	2008	13	4	0	1	7		62	564	660	1257	609	560	1211	258	301	580
"MI"	2008	13	4	0	1	6			0	0	0	0	0	0	196	413	636
"MI"	2008	13	4	0	1				0	0	0	0	0	0	0	0	0
"MI"	2008	13	8	0	1	7		63	786	813	1619	822	688	1575	795	729	1582
"MI"	2008	13	8	0	2	7		63	479	532	1037	551	422	1015	512	463	1025
"MI"	2008	13	8	0	3	7		63	449	407	877	502	328	860	458	355	861
"MI"	2008	13	8	0	3			62	0	0	0	0	0	0	0	0	0
"MI"	2008	13	8	0	4	7		63	869	376	1263	876	319	1237	865	339	1246
"MI"	2008	13	10	0	1	7		62	398	488	907	476	375	893	383	445	889
"MI"	2008	13	10	0	1				0	0	0	0	0	0	0	0	0
"MI"	2008	13	10	0	1				0	0	0	0	0	0	0	0	0
"MI"	2008	13	12	0	1	7		62	439	574	1031	504	477	1019	430	532	1019
"MI"	2008	13	14	0	1	7		62	231	315	560	271	244	539	214	298	543
"MI"	2008	13	16	0	1	7		62	357	439	817	392	365	795	353	394	796
"MI"	2008	13	18	0	1	7		62	263	452	730	332	364	718	275	421	723
"MI"	2008	13	20	0	1	7		63	551	413	982	611	309	960	538	363	961
"MI"	2008	13	20	0	2	7		63	748	896	1672	836	742	1630	790	775	1634
"MI"	2008	13	20	0	3	7		63	696	562	1278	755	426	1225	687	494	1246
"MI"	2008	13	20	0	4	7		63	845	977	1847	917	809	1784	879	858	1806
"MI"	2008	13	22	0	1	7		62	392	471	886	443	398	867	403	410	866
"MI"	2008	13	24	0	1	7		62	561	516	1105	605	413	1060	530	485	1069
"MI"	2008	13	26	0	1	7		62	220	300	535	239	257	518	204	287	523
"MI"	2008	13	28	0	1	6		62	449	709	1171	530	585	1142	310	790	1126
"MI"	2008	13	28	0	2	6		62	436	580	1033	508	463	1004	311	648	995
"MI"	2008	13	30	0	1	7		62	463	581	1066	516	469	1024	451	525	1030
"MI"	2008	13	32	0	1	7		63	501	607	1129	574	494	1103	500	554	1107
"MI"	2008	13	32	0	2	7		63	306	467	786	359	381	759	347	391	761
"MI"	2008	13	34	0	1	7		63	647	886	1562	774	710	1530	683	786	1533
"MI"	2008	13	36	0	1	7		63	762	884	1689	872	692	1626	815	749	1652
"MI"	2008	13	36	0	2	7		63	713	588	1330	778	459	1297	733	505	1311
"MI"	2008	13	36	0	3	7		63	743	933	1696	849	751	1644	804	811	1671
"MI"	2008	13	38	0	1	7		62	390	412	829	450	316	809	380	385	814
"MI"	2008	13	40	0	1	7		62	398	357	781	432	286	759	360	363	767
"MI"	2008	13	40	0	1				0	0	0	0	0	0	0	0	0
"MI"	2008	13	52	0	1	7		62	448	35	486	440	27	478	436	38	481
"MI"	2008	13	52	0	2	7		62	365	35	403	351	35	394	356	36	399
"MI"	2008	13	52	0	3	7		62	394	129	527	397	96	512	383	119	515
"MI"	2008	13	52	0	4	7		62	257	105	366	249	86	347	248	99	354
"MI"	2008	13	52	0	5	7		62	345	114	464	341	97	450	324	111	454
"MI"	2008	13	52	0	6	7		62	285	109	400	280	81	385	267	95	380
"MI"	2008	13	52	0	901	7		62	490	192	693	528	149	688	498	166	686
"MI"	2008	13	54	0	1	7		62	530	175	715	532	138	705	488	178	709
"MI"	2008	13	54	0	2	7		62	355	358	723	398	276	700	366	315	703
"MI"	2008	13	54	0	3	7		62	366	517	893	420	426	867	415	444	879
"MI"	2008	13	54	0	4	7		62	445	215	663	457	168	647	418	204	649
"MI"	2008	13	54	0	5	7		62	401	444	854	430	379	826	420	390	836
"MI"	2008	13	54	0	6	7		62	542	556	1116	619	429	1072	602	462	1091
"MI"	2008	13	54	0	7	7		62	529	92	633	513	67	607	487	95	609
"MI"	2008	13	54	0	8	7		62	558	709	1281	614	615	1254	609	633	1272
"MI"	2008	13	54	0	9	7		62	264	182	459	280	153	453	269	165	453
"MI"	2008	13	54	0	10	7		62	734	355	1112	767	284	1088	729	302	1088
"MI"	2008	13	54	0	11	7		62	743	443	1211	766	354	1172	710	407	1181
"MI"	2008	13	54	0	12	7		62	780	56	838	753	46	817	739	65	820
"MI"	2008	13	54	0	13	7		62	567	215	796	563	175	781	524	212	783
"MI"	2008	13	54	0	14	7		62	159	33	193	153	30	189	154	30	192
"MI"	2008	13	54	0	15	7		62	454	254	723	470	212	698	480	204	712
"MI"	2008	13	54	0	15				0	0	0	0	0	0	0	0	0
"MI"	2008	13	54	0	16	7		62	452	276	737	475	214	717	456	231	720
"MI"	2008	13	54	0	17	7		62	519	275	807	538	209	782	509	252	789
"MI"	2008	13	54	0	18	7		62	493	124	629	486	101	621	463	121	621
"MI"	2008	13	54	0	18				0	0	0	0	0	0	0	0	0
"MI"	2008	13	54	0	19	7		62	393	156	562	387	122	549	389	130	554
"MI"	2008	13	54	0	20	7		62	325	495	828	386	403	801	352	446	815
"MI"	2008	13	54	0	21	7		62	854	101	962	842	75	946	832	104	954
"MI"	2008	13	54	0	22	7		62	454	352	821	511	283	823	462	308	807
"MI"	2008	13	54	0	23	7		62	462	427	905	496	334	867	456	394	884
"MI"	2008	13	54	0	24	7		62	1612	1236	2883	1790	1036	2856	1744	1030	2846
"MI"	2008	13	54	0	25	7		62	984	870	1872	1122	706	1854	1088	698	1842
"MI"	2008	13	56	0	1	7		63	988	826	1840	1054	656	1775	972	743	1804
"MI"	2008	13	56	0	2	7		63	943	907	1886	1010	737	1815	959	809	1835
"MI"	2008	13	58	0	1	7		62	546	391	950	606	286	928	560	328	936
"MI"	2008	13	58	0	2	7		62	586	298	900	597	241	866	572	272	875
"MI"	2008	14	2	0	1	6		59	591	331	936	568	285	894	419	464	903
"MI"	2008	14	4	0	1	6		78	560	529	1110	586	427	1060	396	673	1091
"MI"	2008	14	4	0	2	6		78	608	511	1140	627	409	1086	392	695	1114
"MI"	2008	14	4	0	3	6		78	422	323	752	430	275	724	314	407	733
"MI"	2008	14	6	0	1	6		59	577	611	1213	567	541	1156	391	755	1175
"MI"	2008	14	8	0	1	6		59	992	540	1551	995	433	1471	690	772	1488
"MI"	2008	14	10	0	1	6		59	603	464	1100	620	403	1065	393	646	1069
"MI"	2008	14	12	0	1	6		59	452	560	1029	449	500	993	317	664	1004
"MI"	2008	14	14	0	1	6		59	661	895	1575	637	825	1519	422	1084	1539
"MI"	2008	14	16	0	1	6		59	381	374	766	400	332	755	250	485	750
"MI"	2008	14	18	0	1	6		59	435	533	979	410	462	912	269	641	938
"MI"	2008	14	18	0	2	6		59	427	598	1035	429	507	982	290	676	1005
"MI"	2008	14	18	0	901	6		59	379	406	796	424	339	781	268	505	783
"MI"	2008	14	20	0	1	6		59	464	467	946	455	442	922	311	597	924
"MI"	2008	14	22	0	1	6		59	560	479	1057	543	418	1011	378	640	1040
"MI"	2008	14	24	0	1	6		59	676	948	1650	643	877	1574	413	1129	1584
"MI"	2008	14	24	0	2	6		59	131	155	293	124	140	275	86	186	279
"MI"	2008	14	26	0	1	6		78	551	660	1227	583	570	1190	354	830	1202
"MI"	2008	14	26	0	901	6		78	198	180	381	204	161	377	136	239	380
"MI"	2008	14	28	0	1	6		59	237	317	571	259	270	554	147	388	553
"MI"	2008	14	30	0	1	6		78	630	566	1222	676	451	1176	410	748	1194
"MI"	2008	14	52	1	0	6		78	517	138	665	491	104	621	407	209	627
"MI"	2008	14	52	2	0	6		78	592	333	934	584	288	904	390	502	913
"MI"	2008	14	52	3	0	6		78	439	196	648	434	153	617	305	299	621
"MI"	2008	14	9999	0	9999				0	0	0	0	0	0	0	0	0
"MI"	2008	15	2	0	1	1		105	338	398	742	358	347	726	405	310	734
"MI"	2008	15	4	0	2	1		105	340	284	636	354	230	608	421	185	619
"MI"	2008	15	6	0	3	1		105	62	67	133	75	52	134	95	38	134
"MI"	2008	15	8	0	4	1		105	492	542	1050	531	460	1018	626	387	1031
"MI"	2008	15	10	0	5	1		105	201	235	447	227	195	437	260	169	438
"MI"	2008	15	12	0	6	1		105	395	554	959	433	481	944	489	440	949
"MI"	2008	15	14	0	7	1		105	561	613	1195	643	501	1182	743	423	1187
"MI"	2008	15	16	0	8	1		105	159	167	339	183	124	328	220	97	332
"MI"	2008	15	18	0	9	1		105	394	543	953	444	454	934	550	369	934
"MI"	2008	15	20	0	10	1		105	334	356	699	361	297	679	393	264	678
"MI"	2008	15	22	0	11	1		105	179	283	468	208	237	462	250	205	466
"MI"	2008	15	24	0	12	1		105	132	109	248	143	92	245	173	63	244
"MI"	2008	15	26	0	13	1		105	142	85	230	155	57	217	177	41	223
"MI"	2008	15	28	0	14	1		105	402	546	963	459	460	948	513	410	948
"MI"	2008	15	30	0	1	1		105	469	495	987	506	409	958	590	342	967
"MI"	2008	15	52	0	16	1		105	923	836	1799	998	689	1767	1115	603	1773
"MI"	2008	15	54	1	0	1		105	271	264	539	286	231	531	316	210	534
"MI"	2008	15	54	2	19	1		105	298	193	503	328	135	486	368	117	492
"MI"	2008	15	54	3	20	1		105	251	271	526	271	229	518	308	197	517
"MI"	2008	15	56	0	21	1		105	474	465	951	508	380	938	584	329	943
"MI"	2008	16	2	0	1	1		105	254	314	582	313	237	562	384	173	566
"MI"	2008	16	4	0	1	1		105	321	329	662	356	252	633	422	211	650
"MI"	2008	16	6	0	1	1		105	599	638	1252	704	462	1213	829	376	1231
"MI"	2008	16	6	0	901	1		105	277	288	575	310	229	555	366	183	564
"MI"	2008	16	8	0	1	1		105	198	298	501	232	254	497	248	242	500
"MI"	2008	16	10	0	1	1		105	118	151	277	144	119	272	173	99	277
"MI"	2008	16	12	0	1	1		105	267	211	495	302	164	487	347	124	486
"MI"	2008	16	14	0	1	1		105	287	236	533	319	185	523	374	143	528
"MI"	2008	16	16	0	1	1		105	92	57	154	97	45	151	118	30	151
"MI"	2008	16	18	0	1	1		105	661	598	1275	745	448	1234	893	339	1249
"MI"	2008	16	20	0	1	1			263	299	570	306	223	549	360	192	558
"MI"	2008	16	22	0	1	1		105	175	195	376	191	160	364	230	132	374
"MI"	2008	16	24	0	1	1		105	182	229	422	218	171	413	248	157	416
"MI"	2008	16	26	0	1	1		105	327	447	784	408	325	764	473	296	777
"MI"	2008	16	28	0	1	1		105	236	181	425	264	139	415	314	99	422
"MI"	2008	16	30	0	1	1		105	234	220	474	264	158	452	310	127	455
"MI"	2008	16	32	0	1	1		107	837	922	1789	924	776	1757	1108	634	1769
"MI"	2008	16	34	0	1	1		105	73	57	133	89	32	126	103	24	129
"MI"	2008	16	36	0	1	1		105	125	115	242	155	78	242	175	63	243
"MI"	2008	16	38	0	1	1		105	157	191	360	169	153	348	204	129	348
"MI"	2008	16	52	0	1	1		105	94	77	176	105	62	175	135	38	176
"MI"	2008	16	52	0	2	1		105	765	696	1490	905	486	1450	1065	388	1476
"MI"	2008	16	52	0	3	1		105	178	171	354	222	106	342	260	83	352
"MI"	2008	16	9999	0	9999				0	0	0	0	0	0	0	0	0
"MI"	2008	17	2	0	1	1		107	418	251	680	481	166	670	518	135	674
"MI"	2008	17	4	0	1	1		107	509	618	1136	662	408	1097	783	323	1122
"MI"	2008	17	6	0	1	1		107	63	68	133	69	45	119	82	45	130
"MI"	2008	17	8	0	1	1		107	274	360	651	341	270	635	417	218	644
"MI"	2008	17	10	0	1	1		107	279	243	529	323	177	516	371	140	524
"MI"	2008	17	12	0	1	1		107	316	394	717	389	288	695	487	214	709
"MI"	2008	17	14	0	1	1		107	47	62	112	60	47	110	76	33	112
"MI"	2008	17	16	0	1	1		107	682	725	1428	829	492	1382	986	388	1407
"MI"	2008	17	18	0	1	1		107	353	536	897	450	395	868	569	302	880
"MI"	2008	17	20	0	1	1		107	242	185	435	278	127	420	330	93	431
"MI"	2008	17	22	0	1	1		107	300	431	740	381	314	721	477	238	728
"MI"	2008	17	24	0	1	1		107	718	849	1586	946	569	1548	1100	450	1571
"MI"	2008	17	26	0	1	1		107	242	188	438	291	118	420	334	95	435
"MI"	2008	17	28	0	1	1		107	365	394	771	441	287	752	528	216	761
"MI"	2008	17	30	0	1	1		107	99	110	210	113	89	205	141	67	210
"MI"	2008	17	32	0	1	1		107	163	238	409	201	187	400	250	144	403
"MI"	2008	17	52	0	1	1		107	899	682	1614	1023	442	1566	1157	375	1579
"MI"	2008	17	52	0	2	1		107	752	635	1409	924	379	1370	1066	301	1394
"MI"	2008	17	52	0	3	1		107	712	645	1375	833	439	1328	973	345	1348
"MI"	2008	17	52	0	901	1		107	751	653	1438	956	420	1412	1065	338	1430
"MI"	2008	18	2	0	1	4		97	96	249	348	120	201	336	55	274	334
"MI"	2008	18	4	0	1	4		97	221	195	426	271	127	412	153	238	407
"MI"	2008	18	6	0	1	4		97	351	287	651	391	208	630	230	373	620
"MI"	2008	18	8	0	1	4		97	270	261	545	315	187	529	181	335	536
"MI"	2008	18	10	0	1	4		97	512	421	947	564	328	927	319	586	922
"MI"	2008	18	12	0	0	4		97	114	167	286	145	121	274	69	205	281
"MI"	2008	18	12	0	0	4		97	481	488	989	535	388	960	299	651	970
"MI"	2008	18	12	0	1	4		97	130	161	294	144	125	280	71	204	279
"MI"	2008	18	14	0	1	4		97	288	284	584	345	202	566	200	364	574
"MI"	2008	18	16	0	1	4		97	477	380	868	506	309	846	306	518	845
"MI"	2008	18	18	0	1	4		97	215	260	483	238	202	457	119	334	461
"MI"	2008	18	20	0	1	4		97	263	188	460	302	123	446	153	289	454
"MI"	2008	18	20	0	2	4		97	282	246	537	313	180	517	172	339	521
"MI"	2008	18	20	0	3	4		97	258	192	462	274	149	452	148	286	450
"MI"	2008	18	20	0	4	4		97	304	213	530	334	158	519	177	324	516
"MI"	2008	18	22	0	1	4		97	262	146	418	290	101	410	169	228	404
"MI"	2008	18	22	0	2	4		97	281	211	502	299	165	493	177	306	492
"MI"	2008	18	24	0	1	4		97	134	86	223	132	72	213	86	125	215
"MI"	2008	18	26	0	1	4		97	103	206	322	146	156	315	59	247	314
"MI"	2008	18	26	0	2	4		97	113	138	256	118	115	244	63	178	246
"MI"	2008	18	28	0	1	4		97	128	122	253	144	77	241	88	149	247
"MI"	2008	18	30	0	1	4		97	377	376	765	459	264	747	216	509	740
"MI"	2008	18	30	0	2	4		97	499	407	925	548	322	910	313	572	903
"MI"	2008	18	32	0	1	4		97	107	124	232	128	91	227	60	162	225
"MI"	2008	18	52	0	1	4		97	728	577	1329	777	454	1290	394	868	1296
"MI"	2008	18	54	0	1	4		97	502	408	930	591	278	907	278	611	906
"MI"	2008	18	9999	0	9999				0	0	2	0	0	0	0	0	0
"MI"	2008	19	2	0	1	8		85	485	484	980	516	407	952	363	577	959
"MI"	2008	19	2	0	2	8		85	1315	722	2064	1276	644	1985	999	902	1951
"MI"	2008	19	2	0	3	8		85	526	426	973	555	354	942	394	538	952
"MI"	2008	19	2	0	4	8		85	910	671	1600	932	578	1552	677	843	1554
"MI"	2008	19	4	0	1	8		93	264	384	657	274	335	629	150	473	636
"MI"	2008	19	6	0	1	8		93	654	805	1497	696	696	1449	403	1014	1466
"MI"	2008	19	8	0	1	8		93	349	870	1243	406	726	1157	219	927	1170
"MI"	2008	19	10	0	1	8		93	738	817	1580	770	725	1526	487	1023	1547
"MI"	2008	19	10	0	2	8		93	450	434	896	460	370	860	301	526	858
"MI"	2008	19	10	0	3	8		93	643	620	1272	672	548	1239	447	774	1241
"MI"	2008	19	10	0	4	8		93	463	461	939	513	374	924	349	547	928
"MI"	2008	19	10	0	5	8		93	524	464	1002	545	398	975	361	597	981
"MI"	2008	19	10	0	6	8		93	467	301	784	481	256	764	351	386	761
"MI"	2008	19	10	0	7	8		93	740	507	1265	780	407	1237	573	635	1239
"MI"	2008	19	12	0	1	8		93	643	523	1189	713	400	1150	465	674	1160
"MI"	2008	19	14	0	1	8		93	787	837	1649	828	727	1603	552	1017	1604
"MI"	2008	19	15	0	17	8		85	626	272	905	610	238	868	470	372	853
"MI"	2008	19	16	0	1	8		93	447	515	985	485	430	953	284	646	958
"MI"	2008	19	18	0	1	8		93	601	621	1247	640	524	1204	404	770	1205
"MI"	2008	19	20	0	1	8		93	111	186	303	118	166	294	82	203	296
"MI"	2008	19	22	0	1	8		93	654	792	1476	713	655	1422	479	924	1437
"MI"	2008	19	24	0	1	8		85	928	832	1789	1002	650	1712	625	1047	1715
"MI"	2008	19	26	0	1	8		93	560	613	1203	572	541	1153	374	754	1162
"MI"	2008	19	28	0	1	8		85	1034	984	2060	1091	835	1999	719	1221	2002
"MI"	2008	19	30	0	1	8		93	740	746	1506	778	621	1445	538	866	1450
"MI"	2008	19	30	0	2	8		93	651	808	1479	698	695	1422	448	948	1430
"MI"	2008	19	32	0	1	8		93	353	983	1352	407	818	1264	242	1027	1289
"MI"	2008	19	52	0	1	8		93	575	484	1073	592	403	1027	388	620	1035
"MI"	2008	19	52	0	2	8		93	804	816	1637	820	734	1592	547	1008	1592
"MI"	2008	19	54	0	1	8		93	679	594	1297	703	503	1240	481	736	1250
"MI"	2008	19	54	0	2	8		93	684	576	1285	733	462	1242	462	736	1241
"MI"	2008	19	54	0	3	8		93	600	578	1194	617	488	1145	391	719	1145
"MI"	2008	20	2	0	1	1		106	425	461	901	501	333	857	564	291	874
"MI"	2008	20	4	0	1	1		106	324	361	703	365	270	679	424	229	683
"MI"	2008	20	6	0	2	1		106	94	104	202	105	80	195	121	68	197
"MI"	2008	20	6	0	4	1		106	486	524	1037	547	407	1004	628	343	1012
"MI"	2008	20	6	0	5	1		106	534	548	1119	617	405	1075	746	308	1091
"MI"	2008	20	6	0	6	1		106	392	372	784	445	285	763	494	248	757
"MI"	2008	20	6	0	7	1		106	18	23	42	26	15	42	29	11	41
"MI"	2008	20	8	0	1	1		106	169	192	366	199	143	356	221	122	357
"MI"	2008	20	10	0	1	1		106	147	169	322	165	131	304	196	103	308
"MI"	2008	20	12	0	1	1		106	518	458	1004	596	344	983	656	285	979
"MI"	2008	20	52	0	1	1		106	334	349	698	385	248	677	421	237	688
"MI"	2008	21	2	0	1	1		108	194	209	407	240	142	399	244	160	410
"MI"	2008	21	4	0	1	1		108	327	481	823	428	335	784	350	464	820
"MI"	2008	21	6	0	1	1		108	107	125	232	124	102	232	112	122	236
"MI"	2008	21	8	0	1	1		108	304	281	593	366	202	579	352	243	598
"MI"	2008	21	10	0	1	1		108	134	142	281	157	109	276	144	136	283
"MI"	2008	21	12	0	1	1		108	244	225	471	292	164	461	266	203	470
"MI"	2008	21	14	0	1	1		108	372	490	876	500	331	857	439	426	871
"MI"	2008	21	14	0	2	1		108	162	148	314	221	83	308	185	127	314
"MI"	2008	21	14	0	3	1		108	103	99	208	131	66	200	125	82	208
"MI"	2008	21	14	0	901	1		108	151	144	299	187	98	295	163	136	301
"MI"	2008	21	14	0	902	1		108	56	46	103	66	37	104	54	51	106
"MI"	2008	21	14	0	903	1		108	77	34	111	82	21	107	81	32	113
"MI"	2008	21	16	0	1	1		108	109	89	198	124	57	186	111	85	197
"MI"	2008	21	18	0	1	1		108	558	545	1117	661	384	1078	600	516	1123
"MI"	2008	21	20	0	1	1		108	246	213	467	271	163	448	287	177	466
"MI"	2008	21	22	0	1	1		108	232	189	432	288	125	426	263	170	437
"MI"	2008	21	24	0	1	1		108	479	449	938	570	326	919	534	396	937
"MI"	2008	21	26	0	1	1		108	155	120	281	172	90	273	182	100	284
"MI"	2008	21	28	0	1	1		108	407	263	676	468	173	655	408	266	680
"MI"	2008	21	28	0	2	1		108	735	623	1380	880	420	1332	770	604	1379
"MI"	2008	21	28	0	901	1		108	114	88	207	131	69	202	123	84	207
"MI"	2008	21	28	0	902	1		108	193	150	351	221	111	341	185	162	351
"MI"	2008	21	52	0	1	1		108	600	456	1077	719	294	1049	656	412	1080
"MI"	2008	21	52	0	2	1		108	640	640	1302	808	424	1270	733	561	1302
"MI"	2008	21	52	0	3	1		108	707	452	1185	831	300	1159	739	429	1177
"MI"	2008	21	52	0	4	1		108	370	182	562	429	109	554	395	163	562
"MI"	2008	21	52	0	901	1		108	164	138	309	206	83	301	198	111	311
"MI"	2008	21	52	0	902	1		108	279	313	601	363	220	593	340	268	611
"MI"	2008	21	52	0	903	1		108	264	237	506	341	145	497	322	186	512
"MI"	2008	21	52	0	904	1		108	121	60	182	142	33	179	138	46	185
"MI"	2008	21	54	0	1	1		108	482	360	856	591	223	839	549	306	858
"MI"	2008	21	54	0	2	1		108	436	418	866	542	291	849	503	359	867
"MI"	2008	21	54	0	901	1		108	231	183	420	283	125	417	284	140	426
"MI"	2008	21	54	0	902	1		108	221	171	395	277	111	393	264	134	398
"MI"	2008	21	9999	0	9999	1			0	0	38	0	0	0	0	0	1
"MI"	2008	22	2	0	1	1		108	106	127	240	140	81	229	132	110	242
"MI"	2008	22	4	0	1	1		108	354	432	801	441	292	761	464	317	793
"MI"	2008	22	4	0	2	1		108	251	387	645	345	263	628	370	265	639
"MI"	2008	22	4	0	3	1		108	401	521	943	541	349	914	535	399	943
"MI"	2008	22	4	0	901	1		108	401	510	927	510	384	914	547	372	929
"MI"	2008	22	6	0	1	1		108	127	254	388	193	167	376	159	230	391
"MI"	2008	22	8	0	1	1		108	381	363	763	482	249	746	500	257	764
"MI"	2008	22	10	0	1	1		108	193	283	485	270	190	476	244	239	486
"MI"	2008	22	10	0	2	1		108	56	101	161	85	65	154	84	76	161
"MI"	2008	22	12	0	1	1		108	208	227	450	273	150	439	296	151	449
"MI"	2008	22	14	0	1	1		108	22	18	41	28	11	39	27	13	41
"MI"	2008	22	52	0	1	1		108	425	500	941	557	318	906	581	343	934
"MI"	2008	22	52	0	2	1		108	415	479	915	536	319	890	565	337	911
"MI"	2008	22	52	0	3	1		108	355	484	858	475	329	840	489	351	860
"MI"	2008	22	52	0	901	1		108	504	498	1019	593	380	999	638	382	1030
"MI"	2008	22	54	0	1	1		108	311	433	751	409	302	733	424	316	747
"MI"	2008	22	54	0	2	1		108	504	507	1035	657	320	1012	685	333	1035
"MI"	2008	22	54	0	901	1		108	308	320	641	365	237	624	399	229	640
"MI"	2008	22	56	0	1	1		108	498	471	995	644	282	971	689	290	1003
"MI"	2008	22	56	0	901	1		108	175	134	312	215	85	308	213	98	313
"MI"	2008	23	2	0	1	7		71	415	580	1017	473	455	981	397	521	980
"MI"	2008	23	2	0	2	7		71	264	311	584	290	260	570	239	301	575
"MI"	2008	23	4	0	1	7		71	766	817	1621	842	677	1579	687	783	1586
"MI"	2008	23	6	0	1	7		65	356	414	791	387	333	758	301	407	764
"MI"	2008	23	8	0	1	7		71	690	838	1556	790	672	1502	639	799	1509
"MI"	2008	23	10	0	1	7		71	428	569	1019	490	453	987	382	536	995
"MI"	2008	23	12	0	41	7		71	384	329	721	425	264	705	356	322	704
"MI"	2008	23	12	0	42	7		71	444	421	879	476	346	850	372	420	846
"MI"	2008	23	12	0	43	7		71	490	209	706	456	183	666	405	228	673
"MI"	2008	23	12	0	44	7		71	271	214	493	277	176	467	236	215	474
"MI"	2008	23	12	0	51	7		71	552	275	840	544	247	820	492	281	811
"MI"	2008	23	12	0	52	7		71	500	294	808	494	254	779	400	324	775
"MI"	2008	23	12	0	53	7		71	623	211	850	599	186	812	531	242	810
"MI"	2008	23	12	0	54	7		71	270	260	542	286	226	530	233	264	525
"MI"	2008	23	12	0	61	7		71	331	388	728	343	333	697	299	379	702
"MI"	2008	23	12	0	62	7		71	620	296	933	604	243	887	557	270	885
"MI"	2008	23	12	0	63	7		71	537	410	958	555	351	934	489	411	931
"MI"	2008	23	12	0	71	7		71	565	292	867	542	265	834	516	291	836
"MI"	2008	23	12	0	72	7		71	675	312	999	684	261	983	597	316	973
"MI"	2008	23	12	0	73	7		71	534	250	798	540	211	775	479	252	780
"MI"	2008	23	12	0	81	7		71	213	126	351	207	119	338	189	132	343
"MI"	2008	23	12	0	82	7		71	452	577	1042	484	498	1006	401	548	1000
"MI"	2008	23	12	0	904	7		71	765	691	1471	815	604	1441	752	612	1423
"MI"	2008	23	12	0	905	7		71	731	620	1367	807	527	1353	703	565	1335
"MI"	2008	23	12	0	906	7		71	656	659	1329	727	560	1314	646	598	1293
"MI"	2008	23	12	0	907	7		71	708	506	1231	762	435	1221	695	446	1205
"MI"	2008	23	12	0	908	7		71	281	292	581	308	252	570	291	248	563
"MI"	2008	23	14	0	1	7		71	748	876	1643	824	730	1600	658	845	1603
"MI"	2008	23	14	0	2	7		71	342	352	704	359	290	673	287	336	678
"MI"	2008	23	16	0	1	7		71	384	419	816	418	340	790	334	404	793
"MI"	2008	23	16	0	2	7		71	651	673	1354	668	578	1304	540	656	1311
"MI"	2008	23	18	0	1	7		65	909	835	1788	971	679	1723	808	814	1728
"MI"	2008	23	20	0	1	7		71	419	453	893	458	357	864	387	416	864
"MI"	2008	23	22	0	1	7		71	760	813	1596	831	675	1546	686	785	1544
"MI"	2008	23	22	0	2	7		71	433	424	867	448	369	842	388	419	843
"MI"	2008	23	24	0	1	7		71	470	531	1017	510	437	985	401	513	976
"MI"	2008	23	26	0	1	7		71	464	612	1108	514	509	1074	432	568	1073
"MI"	2008	23	28	0	1	7		71	488	506	1010	537	398	973	430	481	969
"MI"	2008	23	30	0	1	7		71	518	607	1144	563	504	1116	464	585	1120
"MI"	2008	23	32	0	1	7		71	634	757	1427	721	617	1382	612	688	1370
"MI"	2008	23	32	0	2	7		71	803	728	1550	848	612	1493	725	682	1488
"MI"	2008	23	32	0	3	7		71	745	611	1372	776	518	1337	666	575	1337
"MI"	2008	23	52	0	901	7		71	150	123	279	163	105	278	136	122	270
"MI"	2008	23	52	0	902	7		71	327	278	613	367	231	610	317	248	600
"MI"	2008	23	52	1	1	7		71	505	349	870	523	275	834	449	336	841
"MI"	2008	23	52	1	2	7		71	344	299	655	353	249	630	294	301	637
"MI"	2008	23	52	2	1	7		71	429	342	783	460	257	749	363	337	748
