state	year	county	precinct	g2008_USP_dv	g2008_USP_rv	g2008_USS_dv	g2008_USS_rv	g2008_USH_dv	g2008_USH_rv	g2008_STS_dv	g2008_STS_rv	g2008_STH_dv	g2008_STH_rv	g2008_USP_tv	g2008_USS_tv	g2008_USH_tv	g2008_STS_tv	g2008_STH_tv
"NM"	2008	14	"28"	532	348	279	259	210	243	643		647		896	538	453		
"NM"	2008	14	"29"	532	516	582	483	149	145	566	464	491	563	1070	1065	294	1030	1054
"NM"	2008	14	"3"	655	243	695	352	668	358	395		312	200	904	1047	1026		512
"NM"	2008	14	"30"	882	830	641	355	631	350	919	767	888	822	1738	996	981	1686	1710
"NM"	2008	14	"31"	488	386	217	107	218	99	694		554	311	884	324	317		865
"NM"	2008	14	"32"	496	399	326	116	330	108	662		546	353	905	442	438		899
"NM"	2008	14	"33"	177	119	572	319	544	408	170	119	186	107	301	891	952	289	293
"NM"	2008	14	"34"	169	146	149	148	492	387	182	128	166	153	324	297	879	310	319
"NM"	2008	14	"35"	261	181	0	0	514	542	352		278	164	449	0	1056		442
"NM"	2008	14	"36"	199	166	972	756	839	867	269		212	148	370	1728	1706		360
"NM"	2008	14	"37"	213	207	540	343	541	327	315		248	169	428	883	868		417
"NM"	2008	14	"4"	277	419	520	384	464	434	423		417		709	904	898		
"NM"	2008	14	"5"	306	529	192	108	180	118	742		579	468	852	300	298		1047
"NM"	2008	14	"6"	529	471	177	143	154	163	724		547	465	1017	320	317		1012
"NM"	2008	14	"7"	561	653	283	164	282	162	998		762	503	1228	447	444		1265
"NM"	2008	14	"8"	646	612	221	147	202	158	939		788	512	1274	368	360		1300
"NM"	2008	14	"9"	689	294	241	185	242	177	354		360		991	426	419		
"NM"	2008	14	"999"	0	0	540	422	0	0					0	962	0		
"NM"	2008	15	"008A"	245	453	364	163	358	169		525	253	441	721	527	527		694
"NM"	2008	15	"008B"	115	327	8	21	6	23		346	115	315	446	29	29		430
"NM"	2008	15	"008C"	9	42	0	29	0	29		44	11	37	52	29	29		48
"NM"	2008	15	"010A"	349	525	135	306	15	57		642		595	891	441	72		
"NM"	2008	15	"010B"	116	312	70	130	64	135		340		325	441	200	199		
"NM"	2008	15	"015A"	146	370	27	88	31	81		393	162	350	526	115	112		512
"NM"	2008	15	"015B"	70	107	54	154	63	144		121	82	93	180	208	207		175
"NM"	2008	15	"1"	355	179	274	437	305	402		275		255	538	711	707		
"NM"	2008	15	"11"	407	100	10	62	155	278	418			206	513	72	433		
"NM"	2008	15	"12"	269	436	9	43	15	36		548	291	382	722	52	51		673
"NM"	2008	15	"13"	288	275	228	339	221	345		398	305	249	578	567	566		554
"NM"	2008	15	"14"	301	571	380	505	411	463		668	328	515	879	885	874		843
"NM"	2008	15	"16"	107	128	155	284	149	284		154	91	126	236	439	433		217
"NM"	2008	15	"17"	362	430	373	137	411	92		525	362	423	802	510	503		785
"NM"	2008	15	"18"	651	1176	332	386	346	358		1265	804	962	1858	718	704		1766
"NM"	2008	15	"19"	235	75	318	256	320	247		129	234	74	312	574	567		308
"NM"	2008	15	"2"	3	22	362	508	378	489		24		24	29	870	867		
"NM"	2008	15	"20"	172	98	189	329	188	326		129	172	96	271	518	514		268
"NM"	2008	15	"21"	359	551	88	90	90	86		644		649	919	178	176		
"NM"	2008	15	"22"	144	164	105	121	100	122		207	142	169	316	226	222		311
"NM"	2008	15	"23"	204	195	396	398	403	383		246		249	405	794	786		
"NM"	2008	15	"24"	317	552	721	1103	751	1054		621		624	880	1824	1805		
"NM"	2008	15	"25"	185	403	248	61	243	64		445		426	596	309	307		
"NM"	2008	15	"26"	208	214	183	88	178	88		298	204	223	429	271	266		427
"NM"	2008	15	"27"	206	339	410	505	429	476		397	224	315	551	915	905		539
"NM"	2008	15	"28"	331	577	162	148	156	153		679		626	919	310	309		
"NM"	2008	15	"29"	315	526	217	182	232	165		623	326	510	851	399	397		836
"NM"	2008	15	"3"	0	29	355	514	366	484		26		26	29	869	850		
"NM"	2008	15	"30"	157	205	236	353	231	349		268	171	195	370	589	580		366
"NM"	2008	15	"31"	124	179	214	213	239	186		214	133	169	311	427	425		302
"NM"	2008	15	"32"	195	183	249	299	245	290		236	194	181	382	548	535		375
"NM"	2008	15	"33"	190	243	371	542	385	513		322	194	242	440	913	898		436
"NM"	2008	15	"34"	137	183	338	500	348	487		215	151	165	324	838	835		316
"NM"	2008	15	"35"	232	532	192	174	189	173		585	343	417	786	366	362		760
"NM"	2008	15	"36"	225	269	136	171	139	160		306	214	263	496	307	299		477
"NM"	2008	15	"37"	146	242	208	172	203	171		292	166	225	399	380	374		391
"NM"	2008	15	"38"	48	64	205	234	212	218		73	48	56	114	439	430		104
"NM"	2008	15	"39"	218	372	155	165	154	157		446		406	599	320	311		
"NM"	2008	15	"4"	9	63	291	489	295	472		57	10	61	72	780	767		71
"NM"	2008	15	"40"	144	324	233	250	236	243		367		344	476	483	479		
"NM"	2008	15	"5"	54	143	176	219	192	196		159	65	134	201	395	388		199
"NM"	2008	15	"6"	22	92	56	56	55	57		94	24	89	116	112	112		113
"NM"	2008	15	"7"	44	164	266	330	250	342		161	51	151	209	596	592		202
"NM"	2008	15	"9"	196	372	175	298	177	292		389	189	360	581	473	469		549
"NM"	2008	15	"999"	0	0	0	0	0	0					0	0	0		
"NM"	2008	16	"1"	626	187	1076	246	637	128	722		729		824	1322	817		
"NM"	2008	16	"10"	156	86	442	104	990	219	208		211		245	546	1229		
"NM"	2008	16	"11"	177	410	641	125	400	110		454	343		596	766	568		
"NM"	2008	16	"12"	87	330	347	77	585	106		335	218		418	424	725		
"NM"	2008	16	"13"	232	450	333	76	306	68		520	417		690	409	434		
"NM"	2008	16	"14"	307	112	442	58	394	66	370		374		427	500	481		
"NM"	2008	16	"15"	265	90	222	36	197	31	312		291		356	258	260		
"NM"	2008	16	"16"	213	46	652	152	609	135	241		214	44	263	804	779		258
"NM"	2008	16	"18"	512	536	237	29	211	29		742		747	1062	266	351		
"NM"	2008	16	"19"	119	324	192	53	172	51		355	244		449	245	268		
"NM"	2008	16	"2"	939	375	237	353	200	330	1167		1168		1323	590	634		
"NM"	2008	16	"20"	187	624	139	278	101	279		655		671	815	417	436		
"NM"	2008	16	"21"	173	352	305	382	264	358		417	200	324	537	687	692		524
"NM"	2008	16	"22"	125	350	683	140	335	66		383	126	338	477	823	450		464
"NM"	2008	16	"23"	266	637	293	58	257	58		715		726	916	351	397		
"NM"	2008	16	"24"	187	556	225	38	198	27		603	209	516	749	263	296		725
"NM"	2008	16	"25"	224	619	652	582	563	378		675		703	857	1234	1011		
"NM"	2008	16	"26"	118	310	176	270	137	260		323	143	279	434	446	450		422
"NM"	2008	16	"27"	198	535	226	585	161	581		584		595	739	811	814		
"NM"	2008	16	"28"	123	334	220	317	159	303		362		369	466	537	502		
"NM"	2008	16	"29"	139	249	155	318	116	300		289		299	390	473	462		
"NM"	2008	16	"3"	371	168	327	510	244	570	480		472		553	837	848		
"NM"	2008	16	"30"	211	683	233	409	193	469		721		723	904	642	760		
"NM"	2008	16	"31"	381	403	271	689	206	566		528		540	788	960	850		
"NM"	2008	16	"4"	569	185	153	278	117	253	688		677		763	431	440		
"NM"	2008	16	"40"	209	353	243	494	188	463		439		442	571	737	720		
"NM"	2008	16	"41"	371	1047	168	295	119	295		1146		1178	1436	463	543		
"NM"	2008	16	"42"	214	735	173	218	136	203		769		784	957	391	430		
"NM"	2008	16	"43"	227	487	276	623	217	571		552	249	459	727	899	859		708
"NM"	2008	16	"44"	246	712	454	328	408	290		776		793	964	782	790		
"NM"	2008	16	"45"	278	431	237	332	189	307		530	271	415	720	569	586		686
"NM"	2008	16	"46"	116	407	456	970	327	946		402		408	536	1426	1346		
"NM"	2008	16	"47"	176	697	261	429	213	634		707		702	885	690	946		
"NM"	2008	16	"49"	272	718	296	583	230	412		777		775	1008	879	745		
"NM"	2008	16	"5"	292	110	345	620	280	581	363		309	85	409	965	892		394
"NM"	2008	16	"51"	215	355	339	376	272	348		412		417	576	715	698		
"NM"	2008	16	"52"	153	224	175	385	134	315		276	234		385	560	501		
"NM"	2008	16	"53"	142	427	278	292	205	567		469	155	408	575	570	831		563
"NM"	2008	16	"54"	155	256	190	192	264	626		304	166	238	419	382	943		404
"NM"	2008	16	"55"	289	582	195	220	213	269		365	255	282	875	415	548		537
"NM"	2008	16	"56"	265	216	229	473	151	175		664	330	520	492	702	446		850
"NM"	2008	16	"57"	234	424	184	356	145	361		309	272	205	665	540	558		477
"NM"	2008	16	"58"	172	525	251	626	153	207		478	378		709	877	444		
"NM"	2008	16	"59"	87	271	371	496	250	231		557	189	502	370	867	554		691
"NM"	2008	16	"6"	408	87	317	169	299	437	459		401	85	501	486	772		486
"NM"	2008	16	"60"	194	381	308	354	269	161		291		296	581	662	467		
"NM"	2008	16	"61"	165	537	217	489	238	334		567		556	709	706	655		
"NM"	2008	16	"62"	142	324	117	247	165	459		452		432	487	364	701		
"NM"	2008	16	"63"	163	399	265	329	85	234		442		430	567	594	391		
"NM"	2008	16	"64"	174	442	514	837	170	432		335		336	624	1351	647		
"NM"	2008	16	"65"	157	370	221	340	194	316		479		469	537	561	575		
"NM"	2008	16	"66"	247	630	339	665	179	309		400		404	887	1004	562		
"NM"	2008	16	"67"	235	342	189	282	167	253		680		671	597	471	539		
"NM"	2008	16	"68"	203	581	222	401	168	380		270	165	206	788	623	589		371
"NM"	2008	16	"69"	414	927	204	333	170	284		576		579	1356	537	551		
"NM"	2008	16	"7"	201	56	347	543	268	487	241		228		259	890	786		
"NM"	2008	16	"70"	244	312	187	189	155	180		975	483	826	573	376	496		1309
"NM"	2008	16	"71"	144	573	272	520	222	464		579		575	724	792	778		
"NM"	2008	16	"72"	142	231	299	256	437	741		388		397	382	555	1255		
"NM"	2008	16	"73"	237	503	247	475	193	430		551		545	758	722	743		
"NM"	2008	16	"74"	237	499	299	288	260	239		548		539	748	587	614		
"NM"	2008	16	"75"	155	319	302	452	246	387		350		353	476	754	696		
"NM"	2008	16	"76"	280	583	304	439	249	370		660		643	871	743	739		
"NM"	2008	16	"79"	225	645	199	275	162	241		675	254	602	878	474	511		856
"NM"	2008	16	"8"	574	224	356	511	289	448	685		702		803	867	790		
"NM"	2008	16	"81"	487	286	295	577	233	518		444	688		783	872	825		
"NM"	2008	16	"82"	404	240	622	157	539	156	554		544		652	779	752		
"NM"	2008	16	"83"	89	48	498	155	450	142	121		98	32	139	653	607		130
"NM"	2008	16	"84"	407	188	112	27	93	28	501		448		605	139	175		
"NM"	2008	16	"85"	322	102	471	132	436	107	367		345		428	603	564		
"NM"	2008	16	"86"	135	54	356	70	344	59	168		150		192	426	423		
"NM"	2008	16	"9"	218	47	153	38	146	25	242		247		268	191	198		
"NM"	2008	16	"999"	7	11	6	0	5	0					18	6	6		
"NM"	2008	17	"1"	805	225	321	241	251	53	306		274		1032	562	394		
"NM"	2008	17	"10"	462	128	789	93	792	144	489		480		593	882	982		
"NM"	2008	17	"11"	727	312	392	175	368	88	759		702		1050	567	580		
"NM"	2008	17	"12"	276	83	516	75	492	122	301		285		362	591	653		
"NM"	2008	17	"13"	571	158	283	29	287	63	579		582		737	312	410		
"NM"	2008	17	"14"	318	78	208	74	175	17	317		326		399	282	218		
"NM"	2008	17	"15"	188	48	497	71	434	72	201		200		239	568	522		
"NM"	2008	17	"16"	260	46	208	97	215	52	247		256		314	305	305		
"NM"	2008	17	"17"	139	8	286	133	284	61	112		119		153	419	407		
"NM"	2008	17	"18"	210	90	457	322	456	83	217		222		307	779	597		
"NM"	2008	17	"19"	158	117	719	164	709	201	194		187		278	883	969		
"NM"	2008	17	"2"	383	127	275	85	268	51	860		858		517	360	404		
"NM"	2008	17	"20"	442	308	564	119	565	94	516		529		756	683	780		
"NM"	2008	17	"21"	58	13	309	83	312	52	57		57		72	392	367		
"NM"	2008	17	"22"	68	22	194	42	201	17	75		77		93	236	231		
"NM"	2008	17	"23"	142	23	239	71	254	18	131		133		165	310	296		
"NM"	2008	17	"24"	606	138	138	12	81	7	621		607		748	150	123		
"NM"	2008	17	"25"	28	142	223	77	192	52	56		80		170	300	254		
"NM"	2008	17	"26"	164	80	165	114	147	68	157		175		245	279	234		
"NM"	2008	17	"27"	54	29	502	246	429	193	51		69		83	748	628		
"NM"	2008	17	"28"	38	1	59	13	57	11	33		32		39	72	69		
"NM"	2008	17	"29"	14	23	72	22	63	16	19		18		37	94	80		
"NM"	2008	17	"3"	330	183	135	31	129	14	408		405		517	166	193		
"NM"	2008	17	"30"	83	114	622	124	593	113	107		142		199	746	715		
"NM"	2008	17	"31"	511	56	34	135	29	129	480		481		574	169	231		
"NM"	2008	17	"32"	202	71	177	68	173	49	194		185		276	245	265		
"NM"	2008	17	"33"	76	9	58	25	64	13	61		67		86	83	90		
"NM"	2008	17	"34"	8	0	35	3	37	1	8		8		8	38	38		
"NM"	2008	17	"35"	439	158	17	20	17	17	452		425		601	37	131		
"NM"	2008	17	"36"	742	270	93	105	113	73	845		804		1018	198	273		
"NM"	2008	17	"37"	126	42	489	84	455	32	132		134		170	573	505		
"NM"	2008	17	"38"	497	115	206	68	184	45	495		451		617	274	291		
"NM"	2008	17	"39"	451	133	66	20	64	8	469		442		587	86	141		
"NM"	2008	17	"4"	513	68	6	2	8	0	543		528		585	8	78		
"NM"	2008	17	"40"	486	167	437	161	403	94	520		518		655	598	549		
"NM"	2008	17	"41"	574	65	727	289	778	149	588		606		646	1016	969		
"NM"	2008	17	"42"	122	20	124	47	121	29	112		108		142	171	171		
"NM"	2008	17	"5"	270	104	496	116	462	87	325		315		382	612	577		
"NM"	2008	17	"6"	209	30	447	139	426	88	195		193		242	586	558		
"NM"	2008	17	"7"	468	102	482	171	480	114	466		442		576	653	653		
"NM"	2008	17	"8"	209	74	589	59	569	35	220		212		285	648	617		
"NM"	2008	17	"9"	276	106	122	20	104	14	286		270		385	142	154		
"NM"	2008	17	"999"	0	0	0	0	0	0					0	0	0		
"NM"	2008	18	"1"	88	211	125	180	105	173	89	214	112	193	305	305	303	303	305
"NM"	2008	18	"4"	134	359	216	273	193	266	120	365	157	334	499	489	483	485	491
"NM"	2008	18	"6"	132	279	234	177	161	199	134	269	151	254	414	411	400	403	405
"NM"	2008	18	"7"	118	227	193	153	151	162	130	200	144	195	350	346	337	330	339
"NM"	2008	18	"8"	13	91	39	66	22	66	15	87	31	72	107	105	99	102	103
"NM"	2008	18	"9"	7	60	26	41	16	48	10	56	25	41	67	67	65	66	66
"NM"	2008	18	"999"	0	0	0	0	0	0					0	0	0		
"NM"	2008	19	"1"	131	95	133	92	150	74	175		155	67	230	225	224		222
"NM"	2008	19	"10"	429	499	256	260	257	260	726		597	329	944	516	517		926
"NM"	2008	19	"11"	408	184	304	129	296	136	490		473	119	606	433	432		592
"NM"	2008	19	"12"	314	186	567	380	575	363	422		367	137	513	947	938		504
"NM"	2008	19	"13"	459	628	395	237	407	222	773		591	480	1107	632	629		1071
"NM"	2008	19	"14"	727	991	462	153	474	134	1187		981	735	1758	615	608		1716
"NM"	2008	19	"2"	220	287	491	446	507	421	363		288	222	519	937	928		510
"NM"	2008	19	"4"	310	126	421	174	432	151	349		322	105	446	595	583		427
"NM"	2008	19	"5"	515	422	332	177	348	160	734		615	323	946	509	508		938
"NM"	2008	19	"6"	346	285	528	559	518	548	500		443	183	644	1087	1066		626
"NM"	2008	19	"8"	452	167	850	885	865	848	536		493	120	627	1735	1713		613
"NM"	2008	19	"999"	0	0	0	0	0	0					0	0	0		
"NM"	2008	20	"1"	300	51	306	48	205	40	267		262		362	354	354		
"NM"	2008	20	"10"	335	42	119	16	119	10	305		299		387	135	217		
"NM"	2008	20	"11"	738	98	92	20	99	11	705		712		852	112	244		
"NM"	2008	20	"12"	1066	197	323	55	281	32	1014		1039		1273	378	522		
"NM"	2008	20	"13"	530	31	433	106	300	55	506		512		562	539	406		
"NM"	2008	20	"14"	363	75	151	197	442	64	342		357		441	348	557		
"NM"	2008	20	"15"	902	174	221	23	123	184	853		876		1091	244	489		
"NM"	2008	20	"16"	463	99	1163	192	178	17	459		458		570	1355	276		
"NM"	2008	20	"17"	1015	183	334	48	954	140	983		1013		1206	382	1261		
"NM"	2008	20	"18"	754	177	750	101	256	30	716		732		951	851	458		
"NM"	2008	20	"19"	857	155	381	63	638	74	820		846		1022	444	832		
"NM"	2008	20	"2"	119	17	323	67	907	143	118	14	122	11	137	390	1054	132	133
"NM"	2008	20	"20"	368	69	539	21	490	19	365		371		446	560	562		
"NM"	2008	20	"21"	636	132	374	66	343	39	614		641		780	440	491		
"NM"	2008	20	"22"	170	21	922	158	768	115	154		142		192	1080	934		
"NM"	2008	20	"23"	65	10	476	88	406	70	65		66		80	564	503		
"NM"	2008	20	"24"	144	38	1035	168	896	129	158		152		184	1203	1034		
"NM"	2008	20	"25"	112	36	790	153	639	129	123		124		149	943	779		
"NM"	2008	20	"26"	48	34	869	148	775	105	60		63		83	1017	891		
"NM"	2008	20	"27"	226	50	1082	188	342	44	238		241		277	1270	451		
"NM"	2008	20	"28"	253	66	662	109	579	77	275		282		321	771	705		
"NM"	2008	20	"29"	142	29	166	27	123	18	144		146		174	193	166		
"NM"	2008	20	"3"	86	26	70	8	46	5	89	21	94	16	112	78	53	110	110
"NM"	2008	20	"30"	49	8	156	26	156	12	49		49		58	182	182		
"NM"	2008	20	"31"	27	13	110	36	123	13	28		30		40	146	144		
"NM"	2008	20	"32"	153	14	53	30	54	18	134		134		171	83	107		
"NM"	2008	20	"33"	67	31	234	40	190	21	65		69		99	274	233		
"NM"	2008	20	"34"	489	108	267	54	240	31	475		489		601	321	340		
"NM"	2008	20	"35"	696	146	144	29	127	17	673		692		849	173	263		
"NM"	2008	20	"36"	83	3	47	11	39	5	74		74		86	58	98		
"NM"	2008	20	"4"	311	67	29	12	24	7	284	80	318	47	383	41	92	364	365
"NM"	2008	20	"5"	291	95	148	21	126	8	310		312		387	169	162		
"NM"	2008	20	"6"	400	128	67	33	49	27	422		436		536	100	103		
"NM"	2008	20	"7"	118	232	497	97	443	77	187		200		353	594	558		
"NM"	2008	20	"8"	218	23	716	128	616	109	211		206		249	844	770		
"NM"	2008	20	"9"	1174	186	82	4	28	3	1102		1101		1372	86	276		
"NM"	2008	20	"999"	48	2	29	0	20	0					50	29	25		
"NM"	2008	21	"001A"	83	111	100	99	103	91	136			118	199	199	194		
"NM"	2008	21	"001B"	170	191	175	182	181	170	235			237	363	357	351		
"NM"	2008	21	"002A"	344	684	402	637	412	613	354	667		801	1046	1039	1025	1021	
"NM"	2008	21	"002B"	83	175	84	173	93	160	78	172		198	263	257	253	250	
"NM"	2008	21	"003A"	27	91	36	85	38	81	71			90	121	121	119		
"NM"	2008	21	"003B"	46	60	51	55	54	49	70			69	108	106	103		
"NM"	2008	21	"4"	99	157	102	156	112	145	170			187	259	258	257		
"NM"	2008	21	"5"	378	464	451	407	438	407	629			591	865	858	845		
"NM"	2008	21	"6"	167	70	181	62	178	61	190			113	247	243	239		
"NM"	2008	21	"7"	278	285	330	239	338	222	406			362	575	569	560		
"NM"	2008	21	"8"	280	227	295	222	309	207	362			345	519	517	516		
"NM"	2008	21	"9"	397	502	465	452	460	447	633			626	920	917	907		
"NM"	2008	21	"999"	0	0	0	0	0	0					0	0	0		
"NM"	2008	22	"1"	477	281	297	252	246	292	373		438		768	549	538		
"NM"	2008	22	"10"	133	189	91	140	72	156	213		254		328	231	228		
"NM"	2008	22	"11"	36	57	127	80	92	110	60		39	50	93	207	202		89
"NM"	2008	22	"12"	13	52	102	80	82	96	37		16	49	67	182	178		65
"NM"	2008	22	"13"	417	506	654	636	550	730	598		664		936	1290	1280		
"NM"	2008	22	"14"	18	59	561	537	454	633	38		23	50	78	1098	1087		73
"NM"	2008	22	"15"	99	135	302	298	252	344	146		164		241	600	596		
"NM"	2008	22	"16"	221	137	98	77	88	83	240		261		363	175	171		
"NM"	2008	22	"2"	258	149	256	54	214	274	119		153		415	310	488		
"NM"	2008	22	"3"	73	104	162	238	138	187	143		153		178	400	325		
"NM"	2008	22	"4"	92	87	37	168	29	59	118		130		180	205	88		
"NM"	2008	22	"5"	582	682	15	56	17	50	496	756	855		1294	71	67	1252	
"NM"	2008	22	"6"	103	614	468	52	380	545	725		823		729	520	925		
"NM"	2008	22	"7"	257	327	24	466	14	63	402		284	301	601	490	77		585
"NM"	2008	22	"8"	89	83	110	131	88	148	111		121		173	241	236		
"NM"	2008	22	"9"	219	273	241	122	206	154	311		360		497	363	360		
"NM"	2008	22	"999"	0	0	0	0	0	0					0	0	0		
"NM"	2008	23	"1"	222	209	260	175	259	167	326		286		437	435	426		
"NM"	2008	23	"2"	235	69	241	63	249	46	262		262		307	304	295		
"NM"	2008	23	"3"	359	148	380	126	380	122	433		413		512	506	502		
"NM"	2008	23	"4"	33	151	46	136	37	141	113			146	184	182	178		
"NM"	2008	23	"5"	60	65	59	70	67	61	94		84		130	129	128		
"NM"	2008	23	"6"	84	294	99	285	110	273	251		200		381	384	383		
"NM"	2008	23	"999"	0	0	0	0	0	0					0	0	0		
"NM"	2008	24	"1"	418	182	437	162	434	141	489		415	178	603	599	575		593
"NM"	2008	24	"2"	371	165	398	146	413	120	438		369	168	545	544	533		537
"NM"	2008	24	"3"	294	135	284	148	312	112	378		312	93	431	432	424		405
"NM"	2008	24	"4"	150	72	159	65	152	68	197		188	36	225	224	220		224
"NM"	2008	24	"5"	324	66	318	75	314	76	344		335	57	392	393	390		392
"NM"	2008	24	"999"	0	0	0	0	0	0					0	0	0		
"NM"	2008	25	"1"	68	17	373	133	360	135	381	110		344	90	506	495	491	
"NM"	2008	25	"10"	394	254	342	197	330	203	83	25		87	650	539	533	108	
"NM"	2008	25	"11"	234	273	450	293	470	251	285	214		434	513	743	721	499	
"NM"	2008	25	"12"	2	20	130	70	136	61	9	17		24	26	200	197	26	
"NM"	2008	25	"13"	229	192	222	114	211	121	230	170		350	427	336	332	400	
"NM"	2008	25	"14"	157	156	236	125	237	120	162	147		260	324	361	357	309	
"NM"	2008	25	"15"	538	139	64	20	67	18	495	147		413	686	84	85	642	
"NM"	2008	25	"16"	269	243	414	243	402	235	293	214		387	521	657	637	507	
"NM"	2008	25	"17"	72	36	26	38	26	37	72	37		80	108	64	63	109	
"NM"	2008	25	"18"	294	192	81	29	88	22	330	153		368	500	110	110	483	
"NM"	2008	25	"19"	174	213	241	272	262	245	180	198		321	391	513	507	378	
"NM"	2008	25	"2"	358	141	5	21	5	20	319	198		399	518	26	25	517	
"NM"	2008	25	"20"	158	108	247	179	246	169	174	90		204	272	426	415	264	
"NM"	2008	25	"21"	5	0	175	149	166	150	4	1		5	5	324	316	5	
"NM"	2008	25	"22"	25	37	520	161	517	155	26	29		53	63	681	672	55	
"NM"	2008	25	"23"	79	51	282	236	290	223	72	56		103	133	518	513	128	
"NM"	2008	25	"24"	104	111	73	38	68	37	122	91		163	217	111	105	213	
"NM"	2008	25	"25"	57	20	304	193	315	173	60	13		37	78	497	488	73	
"NM"	2008	25	"26"	5	3	189	203	188	197	5	3		6	10	392	385	8	
"NM"	2008	25	"3"	327	201	165	107	178	92	447	260		548	561	272	270	707	
"NM"	2008	25	"4"	441	273	5	0	4	1	138	53		137	718	5	5	191	
"NM"	2008	25	"5"	136	61	26	34	25	34	236	89		252	202	60	59	325	
"NM"	2008	25	"6"	83	25	75	58	87	43	242	111		294	112	133	130	353	
"NM"	2008	25	"7"	247	105	116	100	114	98	68	14		58	355	216	212	82	
"NM"	2008	25	"8"	215	117	55	20	57	16	427	206		499	346	75	73	633	
"NM"	2008	25	"9"	23	43	6	3	6	2	30	34		57	66	9	8	64	
"NM"	2008	25	"999"	2	1	0	0	0	0					3	0	0		
"NM"	2008	26	"002A"	108	181	110	184	68	160		203	108	165	295	294	228		273
"NM"	2008	26	"002B"	110	205	64	166	141	149		236	111	193	317	230	290		304
"NM"	2008	26	"012A"	108	191	94	485	119	186	177		79	216	307	579	305		295
"NM"	2008	26	"012B"	66	161	297	194	368	459	125		59	162	228	491	827		221
"NM"	2008	26	"012C"	51	91	189	546	213	318	84		52	87	143	735	531		139
"NM"	2008	26	"1"	57	171	336	344	364	613		187	61	157	232	680	977		218
"NM"	2008	26	"10"	84	105	463	645	488	727		120		129	193	1108	1215		
"NM"	2008	26	"11"	319	427	354	765	362	413		525		575	757	1119	775		
"NM"	2008	26	"13"	249	216	266	428	275	441		327	218	221	479	694	716		439
"NM"	2008	26	"14"	135	236	379	458	397	458		275	142	216	380	837	855		358
"NM"	2008	26	"15"	69	73	336	91	88	95		93	74	65	145	427	183		139
"NM"	2008	26	"16"	75	131	121	416	363	371		148		165	209	537	734		
"NM"	2008	26	"3"	257	570	119	183	132	162		608	283	519	850	302	294		802
"NM"	2008	26	"4"	171	355	78	150	78	149		406	187	327	535	228	227		514
"NM"	2008	26	"5"	313	669	54	87	59	77		738		755	991	141	136		
"NM"	2008	26	"6"	423	806	250	225	246	217		900	433	737	1242	475	463		1170
"NM"	2008	26	"7"	355	424	160	217	209	162		536	335	412	792	377	371		747
"NM"	2008	26	"8"	253	468	74	71	75	67		518		560	730	145	142		
"NM"	2008	26	"9"	332	517	80	129	82	126		599		654	867	209	208		
"NM"	2008	26	"999"	0	4	1	3	0	4					4	4	4		
"NM"	2008	27	"1"	126	186	16	76	26	64		62	35	53	312	92	90		88
"NM"	2008	27	"2"	112	368	176	307	212	255		353	261	221	482	483	467		482
"NM"	2008	27	"3"	111	42	147	171	175	140		208	200	120	159	318	315		320
"NM"	2008	27	"4"	10	80	110	39	107	28		67	133	18	91	149	135		151
"NM"	2008	27	"999"	0	0	0	0	0	0					0	0	0		
"NM"	2008	28	"002A"	89	269	188	249	181	233	107	237		305	369	437	414	344	
