state	year	county	precinct	cd	g2008_USP_rv	g2008_USP_dv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv	g2008_USH_tv	g2008_USH_dv	g2008_USH_rv
"IA"	2008	"94-Webster"	"PLEASANT VALLEY-WASHINGTON PRECINCT"	4	175	187	366.0	216	147	363.0	364.0	156.0	207
"IA"	2008	"94-Webster"	"SOUTH COOPER PRECINCT"	4	29	37	68.0	46	21	67.0	68.0	17.0	51
"IA"	2008	"94-Webster"	"SUMNER-WEBSTER-YELL-HARDIN PRECINCT"	4	194	164	363.0	204	154	358.0	357.0	126.0	231
"IA"	2008	"95-Winnebago"	"ABSENTEE PRECINCT"	4	515	864	1403.0	938	427	1365.0	1363.0	598.0	764
"IA"	2008	"95-Winnebago"	"BUFFALO GRANT PRECINCT"	4	304	268	578.0	368	207	575.0	577.0	159.0	418
"IA"	2008	"95-Winnebago"	"Center Precinct"	4	494	606	1117.0	734	356	1090.0	1094.0	315.0	779
"IA"	2008	"95-Winnebago"	"Eden Logan Norway Precinct"	4	145	184	332.0	223	105	328.0	325.0	111.0	214
"IA"	2008	"95-Winnebago"	"FC3 Forest D3 Precinct"	4	159	182	351.0	202	137	339.0	342.0	107.0	235
"IA"	2008	"95-Winnebago"	"Forest City Ward 1 Precinct"	4	144	151	296.0	186	108	294.0	290.0	90.0	199
"IA"	2008	"95-Winnebago"	"Forest City Ward 2 Precinct"	4	208	250	465.0	292	165	457.0	453.0	156.0	296
"IA"	2008	"95-Winnebago"	"Forest City Ward 4 Precinct"	4	161	133	300.0	174	126	300.0	298.0	78.0	220
"IA"	2008	"95-Winnebago"	"KING LINDEN PRECINCT"	4	179	186	373.0	243	124	367.0	368.0	108.0	260
"IA"	2008	"95-Winnebago"	"Lincoln Precinct"	4	68	85	155.0	114	37	151.0	149.0	63.0	86
"IA"	2008	"95-Winnebago"	"Mt. Valley Forest D2 Precinct"	4	156	157	322.0	189	125	314.0	315.0	97.0	218
"IA"	2008	"95-Winnebago"	"Newton Forest D1 Precinct"	4	197	188	393.0	249	138	387.0	387.0	125.0	262
"IA"	2008	"96-Winneshiek"	"ABSENTEE PRECINCT"	4	1684	3428	5181.0	3613	1383	4997.0	4947.0	2448.0	2496
"IA"	2008	"96-Winneshiek"	"Bloomfield (CS) Frankville Glenwood"	4	242	261	513.0	333	175	508.0	499.0	142.0	357
"IA"	2008	"96-Winneshiek"	"Bluffton Burr Oak Canoe Hesper Highland Pleasant"	4	338	396	745.0	507	225	732.0	733.0	257.0	476
"IA"	2008	"96-Winneshiek"	"Calmar Twp (CA) (SP)"	4	300	370	679.0	431	226	658.0	654.0	198.0	456
"IA"	2008	"96-Winneshiek"	"Decorah 1st Ward"	4	125	251	391.0	292	87	379.0	377.0	167.0	210
"IA"	2008	"96-Winneshiek"	"Decorah 2nd Ward"	4	151	219	377.0	243	126	370.0	363.0	141.0	222
"IA"	2008	"96-Winneshiek"	"Decorah 3A Ward"	4	57	101	161.0	114	42	156.0	157.0	62.0	95
"IA"	2008	"96-Winneshiek"	"Decorah 3B Ward"	4	127	157	289.0	192	89	281.0	280.0	87.0	193
"IA"	2008	"96-Winneshiek"	"Decorah 4th Ward"	4	133	283	423.0	258	126	385.0	376.0	169.0	207
"IA"	2008	"96-Winneshiek"	"Decorah 5th Ward"	4	138	235	378.0	232	121	354.0	347.0	138.0	209
"IA"	2008	"96-Winneshiek"	"Decorah Twp, Springfield"	4	222	234	463.0	293	158	451.0	446.0	117.0	329
"IA"	2008	"96-Winneshiek"	"Fremont Lincoln (RI) Orleans Sumner"	4	231	312	554.0	380	165	546.0	533.0	203.0	329
"IA"	2008	"96-Winneshiek"	"Jackson Washington (JJ) (FA)"	4	229	259	495.0	314	165	479.0	465.0	142.0	323
"IA"	2008	"96-Winneshiek"	"Madison"	4	66	64	133.0	81	51	132.0	132.0	37.0	95
"IA"	2008	"96-Winneshiek"	"Military (OS)"	4	230	259	502.0	329	164	493.0	482.0	126.0	356
"IA"	2008	"97-Woodbury"	"01 Sioux City"	5	454	224	688.0	301	369	671.0	671.0	220.0	442
"IA"	2008	"97-Woodbury"	"02 Sioux City"	5	206	354	575.0	394	165	559.0	561.0	321.0	210
"IA"	2008	"97-Woodbury"	"03 Sioux City"	5	358	312	677.0	378	269	647.0	635.0	286.0	334
"IA"	2008	"97-Woodbury"	"04 Sioux City"	5	205	339	555.0	382	147	529.0	535.0	305.0	208
"IA"	2008	"97-Woodbury"	"05 Sioux City"	5	269	439	718.0	502	186	688.0	686.0	372.0	282
"IA"	2008	"97-Woodbury"	"06 Sioux City"	5	309	281	595.0	317	260	578.0	580.0	260.0	304
"IA"	2008	"97-Woodbury"	"07 Sioux City"	5	328	375	706.0	443	236	680.0	670.0	302.0	346
"IA"	2008	"97-Woodbury"	"08 Sioux City"	5	104	305	415.0	318	73	391.0	387.0	248.0	114
"IA"	2008	"97-Woodbury"	"09 Sioux City"	5	432	339	785.0	414	343	758.0	757.0	286.0	432
"IA"	2008	"97-Woodbury"	"10 Sioux City"	5	538	233	777.0	316	442	758.0	757.0	222.0	519
"IA"	2008	"97-Woodbury"	"11 Sioux City"	5	40	154	197.0	152	35	187.0	187.0	133.0	46
"IA"	2008	"97-Woodbury"	"12 Sioux City"	5	58	169	230.0	170	44	215.0	214.0	135.0	66
"IA"	2008	"97-Woodbury"	"13 Sioux City"	5	186	239	435.0	295	128	423.0	424.0	221.0	183
"IA"	2008	"97-Woodbury"	"14 Sioux City"	5	167	282	463.0	310	131	441.0	435.0	227.0	187
"IA"	2008	"97-Woodbury"	"15 Sioux City"	5	161	209	380.0	249	125	374.0	378.0	180.0	183
"IA"	2008	"97-Woodbury"	"16 Sioux City"	5	299	338	650.0	386	246	632.0	624.0	270.0	330
"IA"	2008	"97-Woodbury"	"17 Sioux City"	5	439	297	746.0	382	339	721.0	721.0	264.0	434
"IA"	2008	"97-Woodbury"	"18 Sioux City"	5	316	300	630.0	386	227	613.0	619.0	265.0	331
"IA"	2008	"97-Woodbury"	"19 Sioux City"	5	464	282	755.0	381	348	730.0	725.0	264.0	444
"IA"	2008	"97-Woodbury"	"20 Sioux City"	5	503	215	724.0	311	391	702.0	695.0	176.0	507
"IA"	2008	"97-Woodbury"	"21 Sioux City"	5	482	323	814.0	441	347	788.0	784.0	281.0	480
"IA"	2008	"97-Woodbury"	"22 Sioux City"	5	386	340	745.0	409	308	717.0	701.0	280.0	399
"IA"	2008	"97-Woodbury"	"23 Sioux City"	5	339	362	713.0	421	264	685.0	675.0	301.0	357
"IA"	2008	"97-Woodbury"	"24 Sioux City"	5	324	286	616.0	354	248	602.0	589.0	229.0	338
"IA"	2008	"97-Woodbury"	"25 Sioux City"	5	413	361	782.0	445	317	762.0	759.0	321.0	410
"IA"	2008	"97-Woodbury"	"26 Sioux City"	5	583	266	855.0	356	478	834.0	826.0	244.0	568
"IA"	2008	"97-Woodbury"	"27 Sioux City"	5	488	332	838.0	430	387	819.0	812.0	276.0	505
"IA"	2008	"97-Woodbury"	"28 Sioux City"	5	86	202	294.0	211	57	269.0	273.0	163.0	93
"IA"	2008	"97-Woodbury"	"29 Woodbury"	5	310	133	449.0	188	243	431.0	434.0	122.0	303
"IA"	2008	"97-Woodbury"	"30 Sloan (City)"	5	305	171	483.0	256	211	467.0	465.0	165.0	292
"IA"	2008	"97-Woodbury"	"31 Willow"	5	124	60	186.0	81	102	183.0	183.0	54.0	121
"IA"	2008	"97-Woodbury"	"32 Oto (City)"	5	60	57	119.0	86	31	118.0	114.0	48.0	64
"IA"	2008	"97-Woodbury"	"33 Rutland"	5	182	97	281.0	148	126	274.0	276.0	77.0	193
"IA"	2008	"97-Woodbury"	"34 Sergeant Bluff (City)"	5	713	425	1149.0	594	507	1102.0	1098.0	372.0	690
"IA"	2008	"97-Woodbury"	"35 Arl/Mov/Wol"	5	594	289	895.0	462	412	874.0	873.0	252.0	606
"IA"	2008	"97-Woodbury"	"36 Ban/Con"	5	569	250	834.0	386	427	814.0	820.0	202.0	596
"IA"	2008	"97-Woodbury"	"37 Floyd"	5	245	125	375.0	184	175	359.0	358.0	101.0	250
"IA"	2008	"97-Woodbury"	"38 Grg/Lib/Lak"	5	303	197	510.0	279	208	489.0	490.0	173.0	296
"IA"	2008	"97-Woodbury"	"39 Grt/Wes"	5	124	66	193.0	99	90	190.0	192.0	61.0	125
"IA"	2008	"97-Woodbury"	"40 Union"	5	210	143	358.0	191	152	343.0	349.0	103.0	239
"IA"	2008	"97-Woodbury"	"41 Lis/Mor"	5	168	107	279.0	166	99	265.0	269.0	96.0	166
"IA"	2008	"97-Woodbury"	"42 Little Sioux"	5	110	63	177.0	95	75	170.0	172.0	59.0	106
"IA"	2008	"97-Woodbury"	"43 Ked/Mil"	5	236	159	401.0	226	168	394.0	397.0	130.0	261
"IA"	2008	"97-Woodbury"	"44 Rock"	5	107	73	182.0	110	68	178.0	175.0	64.0	107
"IA"	2008	"97-Woodbury"	"ABSENTEE PRECINCT"	5	8922	11410	20586.0	12633	7354	19999.0	19999.0	9988.0	9441
"IA"	2008	"98-Worth"	"ABSENTEE PRECINCT"	4	272	655	938.0	709	217	927.0	926.0	475.0	451
"IA"	2008	"98-Worth"	"Brookfield"	4	59	54	116.0	75	41	116.0	116.0	44.0	72
"IA"	2008	"98-Worth"	"Fertile"	4	177	158	342.0	211	127	338.0	340.0	124.0	216
"IA"	2008	"98-Worth"	"Grafton Union Barton"	4	138	212	357.0	268	80	348.0	344.0	139.0	205
"IA"	2008	"98-Worth"	"Hanlontown Danville"	4	91	111	203.0	135	63	198.0	198.0	75.0	123
"IA"	2008	"98-Worth"	"Joice Bristol"	4	98	128	231.0	150	73	223.0	225.0	81.0	144
"IA"	2008	"98-Worth"	"Kensett"	4	88	149	243.0	185	56	241.0	240.0	93.0	147
"IA"	2008	"98-Worth"	"Manly Lincoln Danville"	4	226	521	767.0	597	159	756.0	752.0	366.0	386
"IA"	2008	"98-Worth"	"Northwood Hartland Grove Deer Creek"	4	409	516	942.0	663	265	929.0	926.0	318.0	608
"IA"	2008	"98-Worth"	"Silver Lake"	4	54	63	120.0	88	32	120.0	119.0	52.0	67
"IA"	2008	"99-Wright"	"ABSENTEE PRECINCT"	4	853	986	1862.0	1095	733	1828.0	1827.0	691.0	1135
"IA"	2008	"99-Wright"	"BELMOND"	4	511	576	1096.0	668	409	1077.0	1085.0	352.0	733
"IA"	2008	"99-Wright"	"BLAINE VERNON"	4	167	148	326.0	189	128	317.0	320.0	90.0	230
"IA"	2008	"99-Wright"	"BOONE LIBERTY"	4	173	144	330.0	177	145	322.0	323.0	76.0	247
"IA"	2008	"99-Wright"	"CLARION"	4	422	305	738.0	437	290	727.0	722.0	152.0	570
"IA"	2008	"99-Wright"	"Dayton Lake Grant Lincoln"	4	217	118	343.0	167	173	340.0	343.0	72.0	271
"IA"	2008	"99-Wright"	"EAGLE GROVE/TROY"	4	133	62	195.0	105	88	193.0	193.0	40.0	153
"IA"	2008	"99-Wright"	"Eagle Grove Pct 1"	4	80	152	233.0	169	63	232.0	230.0	87.0	143
"IA"	2008	"99-Wright"	"Eagle Grove Pct 2"	4	126	136	267.0	167	97	264.0	262.0	85.0	177
"IA"	2008	"99-Wright"	"Eagle Grove Pct 3"	4	206	153	364.0	196	161	357.0	357.0	95.0	262
"IA"	2008	"99-Wright"	"Eagle Grove Pct 4"	4	157	155	316.0	192	121	314.0	314.0	84.0	229
"IA"	2008	"99-Wright"	"ROWAN/IOWA"	4	71	79	150.0	100	52	152.0	151.0	39.0	112
"IA"	2008	"99-Wright"	"WOOLSTOCK/WALL LAKE"	4	82	88	175.0	124	49	173.0	175.0	58.0	117
