state	year	county	precinct	g2004_USP_dv	g2004_USP_rv	g2004_USS_dv	g2004_USS_rv	g2004_USH_dv	g2004_USH_rv	g2004_STS_dv	g2004_STS_rv	g2004_STH_dv	g2004_STH_rv	ld	sd	cd	g2004_USP_tv	g2004_USS_tv	g2004_USH_tv	g2004_STS_tv	g2004_STH_tv
"IA"	2004	"Story"	"Nevada 2"	244	258	84	405	167	332			191	298	10		4	507.0	505.0	499.0	0.0	489.0
"IA"	2004	"Story"	"Nevada 3"	230	302	91	418	172	341			170	336	10		4	536.0	521.0	513.0	0.0	506.0
"IA"	2004	"Story"	"Nevada 4"	246	296	93	435	175	354			171	351	10		4	547.0	538.0	529.0	0.0	522.0
"IA"	2004	"Story"	"Nevada Twp"	127	174	56	241	97	196			80	209	10		4	303.0	301.0	293.0	0.0	289.0
"IA"	2004	"Story"	"New Albany"	185	304	81	391	141	330			182	275	10		4	495.0	486.0	471.0	0.0	457.0
"IA"	2004	"Story"	"Palestine 1"	397	698	169	900	283	793			406	634	10		4	1105.0	1088.0	1076.0	0.0	1040.0
"IA"	2004	"Story"	"Palestine 2"	316	508	152	651	260	536			331	439	10		4	829.0	815.0	796.0	0.0	770.0
"IA"	2004	"Story"	"Richland"	64	94	26	130	38	121			41	115	10		4	160.0	157.0	159.0	0.0	156.0
"IA"	2004	"Story"	"Sherman"	38	81	12	103	21	97			29	88	10		4	121.0	120.0	118.0	0.0	117.0
"IA"	2004	"Story"	"Story City 1"	244	438	93	578	169	499			224	434	10		4	685.0	676.0	668.0	0.0	658.0
"IA"	2004	"Story"	"Union"	219	306	98	415	165	347			202	296	10		4	527.0	522.0	513.0	0.0	499.0
"IA"	2004	"Story"	"Warren"	87	142	41	187	67	161			85	140	10		4	230.0	229.0	228.0	0.0	225.0
"IA"	2004	"Story"	"Washington"	111	147	60	195	93	162			115	111	45		4	261.0	257.0	255.0	0.0	246.0
"IA"	2004	"Story Total"		23296	20819	12261	30065	18751	24087	0	0	23540	14435				44652.0	43586.0	42871.0	0.0	39245.0
"IA"	2004	"Tama"	"Absentee and Special Ballots"	947	832	599	1140	1007	723	47	1151	766	969	76	38	3	1788.0	1761.0	1730.0	1219.0	1736.0
"IA"	2004	"Tama"	"Carlton"	198	194	108	280	158	225	0	270	157	227	40	20	3	393.0	389.0	383.0	273.0	384.0
"IA"	2004	"Tama"	"Carroll Oneida"	168	180	74	268	167	167	0	240	111	230	40	20	3	350.0	348.0	335.0	244.0	342.0
"IA"	2004	"Tama"	"Clark Geneseo"	370	562	169	750	370	519	0	697	311	580	40	20	3	943.0	936.0	889.0	706.0	891.0
"IA"	2004	"Tama"	"Columbia"	69	72	37	102	80	55	62	74	56	77	40	20	3	142.0	140.0	135.0	136.0	133.0
"IA"	2004	"Tama"	"Grant"	47	85	14	115	49	80	0	112	29	98	40	20	3	132.0	130.0	129.0	112.0	127.0
"IA"	2004	"Tama"	"Highland Indian Village"	199	184	111	262	207	165	0	252	151	227	40	20	3	387.0	381.0	373.0	252.0	378.0
"IA"	2004	"Tama"	"Indian Settlement"	235	26	51	205	69	192	0	185	61	199	40	20	3	263.0	263.0	261.0	187.0	260.0
"IA"	2004	"Tama"	"Lincoln"	74	110	24	159	79	100	0	163	48	133	40	20	3	185.0	184.0	180.0	163.0	181.0
"IA"	2004	"Tama"	"Perry E Crystal Buckingham"	412	562	180	791	389	555	0	765	323	624	40	20	3	984.0	979.0	945.0	774.0	949.0
"IA"	2004	"Tama"	"Richland Salt Creek"	114	135	50	199	135	107	114	131	101	132	76	38	3	256.0	252.0	242.0	245.0	233.0
"IA"	2004	"Tama"	"Spring Creek West Crystal"	254	438	105	581	283	388	0	570	208	459	40	20	3	694.0	688.0	671.0	578.0	667.0
"IA"	2004	"Tama"	"Tama Otter Creek Part Toledo"	652	464	340	733	633	437	0	718	463	628	40	20	3	1117.0	1087.0	1071.0	733.0	1092.0
"IA"	2004	"Tama"	"Toledo 1 Toledo Howard"	304	266	153	406	306	255	0	415	225	335	40	20	3	573.0	568.0	561.0	422.0	560.0
"IA"	2004	"Tama"	"Toledo 2"	147	95	69	164	143	94	0	162	101	137	40	20	3	244.0	238.0	237.0	163.0	238.0
"IA"	2004	"Tama"	"Toledo 3"	167	137	86	211	178	116	0	207	118	182	40	20	3	306.0	300.0	294.0	212.0	300.0
"IA"	2004	"Tama"	"York"	130	114	63	175	131	107	0	168	87	156	40	20	3	244.0	241.0	238.0	169.0	243.0
"IA"	2004	"Tama Total"		4487	4456	2233	6541	4384	4285	223	6280	3316	5393				9001.0	8885.0	8674.0	6588.0	8714.0
"IA"	2004	"Taylor"	"Absentee and Special Ballots"	318	422	182	527	277	420	336	383	267	445	96	48	5	744.0	722.0	698.0	719.0	712.0
"IA"	2004	"Taylor"	"Bedford Pct 1"	48	125	25	146	49	120	62	111	46	122	96	48	5	173.0	175.0	169.0	173.0	169.0
"IA"	2004	"Taylor"	"Bedford Pct 2"	57	103	27	126	48	98	66	90	59	94	96	48	5	162.0	156.0	146.0	156.0	153.0
"IA"	2004	"Taylor"	"Bedford Pct 3"	168	293	78	365	146	292	181	272	163	280	96	48	5	466.0	454.0	438.0	453.0	443.0
"IA"	2004	"Taylor"	"Blockton Jefferson Gay Athelstan"	51	117	19	146	44	112	43	121	33	128	96	48	5	172.0	167.0	156.0	164.0	161.0
"IA"	2004	"Taylor"	"Grant Clearfield"	88	112	40	159	86	111	105	99	64	141	96	48	5	201.0	204.0	197.0	204.0	205.0
"IA"	2004	"Taylor"	"N Dallas Nodaway Holt"	71	85	29	117	66	84	69	84	71	82	96	48	5	157.0	155.0	150.0	153.0	153.0
"IA"	2004	"Taylor"	"New Market N Polk Mason S Dallas"	82	186	36	222	71	180	87	174	81	171	96	48	5	270.0	264.0	251.0	261.0	252.0
"IA"	2004	"Taylor"	"Platte N Mshl Grove Lenox Shpsbg"	278	335	109	505	272	320	317	301	185	432	96	48	5	622.0	617.0	592.0	618.0	617.0
"IA"	2004	"Taylor"	"Wash S Marshall Gravity Conway"	91	130	35	176	85	117	98	118	80	132	96	48	5	223.0	217.0	202.0	216.0	212.0
"IA"	2004	"Taylor Total"		1252	1908	580	2489	1144	1854	1364	1753	1049	2027				3190.0	3131.0	2999.0	3117.0	3077.0
"IA"	2004	"Union"	"Absentee and Special Ballots"	1191	1104	699	1569	1138	1079	1147	1138				48	5	2316.0	2288.0	2218.0	2285.0	0.0
"IA"	2004	"Union"	"Absentee and Special Ballots HD 95"									1654	0	95			0.0	0.0	0.0	0.0	1666.0
"IA"	2004	"Union"	"Absentee and Special Ballots HD 96"									36	89	96			0.0	0.0	0.0	0.0	125.0
"IA"	2004	"Union"	"Afton"	269	300	114	433	229	303	272	284	431	0	95	48	5	581.0	557.0	532.0	556.0	432.0
"IA"	2004	"Union"	"Arispe"	64	118	24	149	61	111	63	120	36	145	96	48	5	183.0	176.0	172.0	183.0	181.0
"IA"	2004	"Union"	"Creston Pct 1"	192	212	75	299	182	198	180	206	292	0	95	48	5	406.0	382.0	380.0	386.0	292.0
"IA"	2004	"Union"	"Creston Pct 2"	273	442	118	563	300	390	310	403	534	0	95	48	5	719.0	698.0	690.0	713.0	535.0
"IA"	2004	"Union"	"Creston Pct 3"	180	207	84	292	185	181	200	182	310	0	95	48	5	389.0	380.0	366.0	382.0	310.0
"IA"	2004	"Union"	"Creston Pct 4"	203	234	97	328	205	215	188	248	346	0	95	48	5	448.0	440.0	420.0	437.0	347.0
"IA"	2004	"Union"	"Creston Pct 5"	227	353	114	457	262	306	267	314	447	0	95	48	5	588.0	575.0	568.0	582.0	449.0
"IA"	2004	"Union"	"Kent"	34	59	17	77	34	58	35	58	24	71	96	48	5	95.0	94.0	92.0	93.0	95.0
"IA"	2004	"Union"	"Lorimor"	114	136	60	180	101	140	110	135	165	0	95	48	5	253.0	246.0	241.0	245.0	168.0
"IA"	2004	"Union Total"		2747	3165	1402	4347	2697	2981	2772	3088	4275	305				5978.0	5836.0	5679.0	5862.0	4600.0
"IA"	2004	"Van Buren"	"Absentee and Special Ballots"	361	450	194	617	242	554			481	322	90		2	822.0	820.0	806.0	0.0	812.0
"IA"	2004	"Van Buren"	"Birmingham Pct"	156	272	68	349	77	335			210	215	90		2	433.0	424.0	421.0	0.0	428.0
"IA"	2004	"Van Buren"	"Bonaparte Pct"	223	271	108	371	128	352			299	196	90		2	497.0	486.0	484.0	0.0	497.0
"IA"	2004	"Van Buren"	"Cantril Pct"	67	106	24	143	40	129			91	79	90		2	177.0	171.0	172.0	0.0	173.0
"IA"	2004	"Van Buren"	"Douds Pct"	136	216	82	271	101	249			179	176	90		2	357.0	355.0	352.0	0.0	356.0
"IA"	2004	"Van Buren"	"Farmington Pct"	193	229	107	312	127	285			257	166	90		2	429.0	426.0	419.0	0.0	426.0
"IA"	2004	"Van Buren"	"Keosauqua Pct"	194	370	69	490	109	446			304	266	90		2	574.0	572.0	562.0	0.0	573.0
"IA"	2004	"Van Buren"	"Milton Pct"	104	147	52	194	62	170			132	112	90		2	257.0	249.0	238.0	0.0	248.0
"IA"	2004	"Van Buren"	"Mt Sterling Pct"	42	46	28	56	30	52			58	29	90		2	88.0	86.0	85.0	0.0	87.0
"IA"	2004	"Van Buren"	"Stockport Pct"	92	103	30	168	38	157			118	85	90		2	202.0	200.0	196.0	0.0	205.0
"IA"	2004	"Van Buren Total"		1568	2210	762	2971	954	2729	0	0	2129	1646				3836.0	3789.0	3735.0	0.0	3805.0
"IA"	2004	"Wapello"	"Absentee and Special Ballots"	3504	1717	2538	2555	2859	2169							2	5264.0	5190.0	5105.0	0.0	0.0
"IA"	2004	"Wapello"	"Absentee and Special Ballots HD 90"									467	280	90			0.0	0.0	0.0	0.0	755.0
"IA"	2004	"Wapello"	"Absentee and Special Ballots HD 93"									3648	0	93			0.0	0.0	0.0	0.0	3681.0
"IA"	2004	"Wapello"	"Adams Twp & Blakesburg City"	157	127	102	181	114	166			238	0	93		2	289.0	288.0	286.0	0.0	240.0
"IA"	2004	"Wapello"	"Agency Twp & Agency City"	220	209	125	297	158	258			207	223	90		2	438.0	429.0	420.0	0.0	431.0
"IA"	2004	"Wapello"	"Cass Twp & Chillicothe City"	48	57	26	80	31	71			81	0	93		2	108.0	109.0	107.0	0.0	83.0
"IA"	2004	"Wapello"	"Center Twp"	269	270	147	378	187	322			415	0	93		2	543.0	531.0	514.0	0.0	420.0
"IA"	2004	"Wapello"	"Columbia Twp & Eddyville City"	178	182	95	258	127	207			157	185	90		2	360.0	355.0	336.0	0.0	343.0
"IA"	2004	"Wapello"	"Competine Twp"	42	60	21	78	25	70			38	60	90		2	103.0	101.0	100.0	0.0	99.0
"IA"	2004	"Wapello"	"Dahlonega Twp"	93	129	51	164	58	152			88	114	90		2	226.0	216.0	211.0	0.0	204.0
"IA"	2004	"Wapello"	"Green Twp"	150	181	84	242	112	203			233	0	93		2	332.0	330.0	318.0	0.0	237.0
"IA"	2004	"Wapello"	"Highland Twp"	45	74	27	93	38	81			42	75	90		2	122.0	123.0	120.0	0.0	118.0
"IA"	2004	"Wapello"	"Keokuk Twp"	185	149	127	199	144	172			176	144	90		2	339.0	335.0	324.0	0.0	327.0
"IA"	2004	"Wapello"	"Ottumwa 1"	387	319	216	457	283	380			547	0	93		2	713.0	694.0	673.0	0.0	558.0
"IA"	2004	"Wapello"	"Ottumwa 10"	403	334	214	484	285	391			571	0	93		2	742.0	722.0	699.0	0.0	582.0
"IA"	2004	"Wapello"	"Ottumwa 2"	405	556	213	726	233	681			675	0	93		2	968.0	955.0	930.0	0.0	682.0
"IA"	2004	"Wapello"	"Ottumwa 3"	455	644	206	869	272	768			768	0	93		2	1103.0	1091.0	1057.0	0.0	786.0
"IA"	2004	"Wapello"	"Ottumwa 4"	375	226	205	352	250	299			464	0	93		2	611.0	584.0	567.0	0.0	474.0
"IA"	2004	"Wapello"	"Ottumwa 5"	285	230	155	345	191	296			416	0	93		2	534.0	521.0	510.0	0.0	426.0
"IA"	2004	"Wapello"	"Ottumwa 6"	336	322	205	428	251	366			491	0	93		2	663.0	653.0	635.0	0.0	495.0
"IA"	2004	"Wapello"	"Ottumwa 7"	313	236	187	335	240	281			430	0	93		2	561.0	544.0	539.0	0.0	442.0
"IA"	2004	"Wapello"	"Ottumwa 8"	393	321	233	467	288	390			565	0	93		2	724.0	717.0	695.0	0.0	576.0
"IA"	2004	"Wapello"	"Ottumwa 9"	406	420	233	578	273	516			620	0	93		2	838.0	819.0	798.0	0.0	630.0
"IA"	2004	"Wapello"	"Pleasant Twp"	51	67	25	94	36	76			48	70	90		2	119.0	120.0	112.0	0.0	118.0
"IA"	2004	"Wapello"	"Polk Twp"	121	150	63	199	83	166			192	0	93		2	273.0	269.0	261.0	0.0	195.0
"IA"	2004	"Wapello"	"Richland Twp & Kirkville City"	94	155	52	189	63	166			96	146	90		2	250.0	247.0	235.0	0.0	243.0
"IA"	2004	"Wapello"	"Washington Twp & Eldon City"	210	268	120	341	139	315			200	271	90		2	484.0	477.0	466.0	0.0	476.0
"IA"	2004	"Wapello Total"		9125	7403	5670	10389	6740	8962	0	0	11873	1568				16707.0	16420.0	16018.0	0.0	13621.0
"IA"	2004	"Warren"	"Absentee and Special Ballots"	3951	3242	2669	4343	3450	3501							4	7233.0	7012.0	6951.0	0.0	0.0
"IA"	2004	"Warren"	"Absentee and Special Ballots HD 73"									720	697	73			0.0	0.0	0.0	0.0	1418.0
"IA"	2004	"Warren"	"Absentee and Special Ballots HD 74"									3879	0	74			0.0	0.0	0.0	0.0	3920.0
"IA"	2004	"Warren"	"Allen 1"	342	451	182	579	261	485			514	0	74		4	799.0	770.0	746.0	0.0	519.0
"IA"	2004	"Warren"	"Allen 2"	291	370	152	500	221	416			425	0	74		4	675.0	665.0	637.0	0.0	428.0
"IA"	2004	"Warren"	"Belmont"	205	274	104	353	139	310			189	235	73		4	486.0	463.0	451.0	0.0	424.0
"IA"	2004	"Warren"	"Greenfield 1"	344	399	215	516	288	416			441	0	74		4	755.0	742.0	704.0	0.0	444.0
"IA"	2004	"Warren"	"Greenfield 2"	230	286	124	362	185	303			296	0	74		4	519.0	504.0	488.0	0.0	297.0
"IA"	2004	"Warren"	"Indianola 1"	533	606	262	822	405	676			786	0	74		4	1148.0	1122.0	1081.0	0.0	793.0
"IA"	2004	"Warren"	"Indianola 2"	509	667	234	897	392	733			775	0	74		4	1183.0	1159.0	1125.0	0.0	778.0
"IA"	2004	"Warren"	"Indianola 3"	495	585	241	795	373	666			742	0	74		4	1094.0	1061.0	1040.0	0.0	745.0
"IA"	2004	"Warren"	"Indianola 4"	405	548	222	698	300	597			614	0	74		4	969.0	943.0	898.0	0.0	619.0
"IA"	2004	"Warren"	"Jackson"	203	160	98	252	156	194			174	154	73		4	368.0	356.0	350.0	0.0	329.0
"IA"	2004	"Warren"	"Jefferson"	300	383	156	496	229	417			250	348	73		4	685.0	664.0	646.0	0.0	598.0
"IA"	2004	"Warren"	"Liberty"	88	125	50	156	64	132			83	104	73		4	214.0	209.0	196.0	0.0	187.0
"IA"	2004	"Warren"	"Lincoln"	346	475	169	618	273	511			533	0	74		4	824.0	804.0	784.0	0.0	534.0
"IA"	2004	"Warren"	"Linn"	257	416	133	524	199	441			218	362	73		4	677.0	667.0	641.0	0.0	580.0
"IA"	2004	"Warren"	"Norwalk 1"	291	506	139	628	215	541			489	0	74		4	803.0	785.0	757.0	0.0	497.0
"IA"	2004	"Warren"	"Norwalk 2"	400	643	180	832	293	700			586	0	74		4	1057.0	1031.0	993.0	0.0	588.0
"IA"	2004	"Warren"	"Norwalk 3"	444	495	219	683	330	558			599	0	74		4	948.0	917.0	889.0	0.0	600.0
"IA"	2004	"Warren"	"Otter"	120	220	69	265	98	223			113	181	73		4	345.0	337.0	321.0	0.0	294.0
"IA"	2004	"Warren"	"Palmyra"	107	162	63	209	83	179			105	144	73		4	273.0	275.0	262.0	0.0	249.0
"IA"	2004	"Warren"	"Richland"	214	227	124	308	167	251			199	199	73		4	445.0	440.0	418.0	0.0	398.0
"IA"	2004	"Warren"	"Squaw"	106	160	53	210	75	172			95	136	73		4	268.0	265.0	247.0	0.0	231.0
"IA"	2004	"Warren"	"Union"	77	141	43	169	68	138			103	97	73		4	220.0	216.0	206.0	0.0	200.0
"IA"	2004	"Warren"	"Virginia"	187	231	103	309	140	271			159	222	73		4	429.0	426.0	411.0	0.0	381.0
"IA"	2004	"Warren"	"White Breast"	143	158	83	210	107	178			129	137	73		4	302.0	294.0	285.0	0.0	266.0
"IA"	2004	"Warren"	"White Oak"	142	230	76	284	108	242			139	197	73		4	374.0	365.0	350.0	0.0	336.0
"IA"	2004	"Warren Total"		10730	12160	6163	16018	8619	13251	0	0	13355	3213				23093.0	22492.0	21877.0	0.0	16653.0
"IA"	2004	"Washington"	"Absentee and Special Ballots"	1390	1264	778	1806	889	1671			1318	1332	89		2	2688.0	2644.0	2606.0	0.0	2651.0
"IA"	2004	"Washington"	"Ainsworth"	226	278	105	386	119	357			226	268	89		2	508.0	502.0	492.0	0.0	494.0
"IA"	2004	"Washington"	"Brighton"	184	262	74	357	89	339			168	274	89		2	449.0	444.0	435.0	0.0	442.0
"IA"	2004	"Washington"	"Crawford"	97	198	42	244	44	238			91	199	89		2	297.0	294.0	286.0	0.0	290.0
"IA"	2004	"Washington"	"English River"	123	265	72	304	76	283			109	268	89		2	395.0	382.0	367.0	0.0	377.0
"IA"	2004	"Washington"	"Iowa"	509	364	281	558	324	493			474	363	89		2	879.0	853.0	831.0	0.0	837.0
"IA"	2004	"Washington"	"Kalona"	314	608	167	729	189	708			278	622	89		2	933.0	915.0	908.0	0.0	900.0
"IA"	2004	"Washington"	"Lime Creek"	307	486	145	621	185	578			268	511	89		2	802.0	783.0	772.0	0.0	779.0
"IA"	2004	"Washington"	"Washington"	216	420	67	560	92	528			189	447	89		2	645.0	637.0	627.0	0.0	636.0
"IA"	2004	"Washington"	"Washington Ward 1"	239	352	87	496	102	471			246	348	89		2	597.0	592.0	583.0	0.0	596.0
"IA"	2004	"Washington"	"Washington Ward 2"	276	296	119	428	144	397			269	298	89		2	580.0	562.0	547.0	0.0	568.0
"IA"	2004	"Washington"	"Washington Ward 3"	272	384	89	556	112	514			263	393	89		2	663.0	654.0	635.0	0.0	657.0
"IA"	2004	"Washington"	"Washington Ward 4"	267	373	108	512	139	480			260	379	89		2	646.0	635.0	630.0	0.0	639.0
"IA"	2004	"Washington"	"West Chester"	175	427	56	525	83	497			120	473	89		2	606.0	595.0	589.0	0.0	593.0
"IA"	2004	"Washington Total"		4595	5977	2190	8082	2587	7554	0	0	4279	6175				10688.0	10492.0	10308.0	0.0	10459.0
"IA"	2004	"Wayne"	"Absentee and Special Ballots"	362	407	229	527	277	450			339	416	94		2	776.0	765.0	738.0	0.0	755.0
"IA"	2004	"Wayne"	"Allerton Warren"	106	144	42	201	72	160			103	139	94		2	251.0	248.0	235.0	0.0	242.0
"IA"	2004	"Wayne"	"Benton Corydon"	69	99	34	131	44	112			69	90	94		2	168.0	166.0	158.0	0.0	159.0
"IA"	2004	"Wayne"	"Clinton Clio Jefferson"	52	84	24	107	37	87			32	94	94		2	138.0	133.0	126.0	0.0	126.0
"IA"	2004	"Wayne"	"Corydon"	217	306	107	395	147	343			239	252	94		2	526.0	511.0	498.0	0.0	491.0
"IA"	2004	"Wayne"	"Grand River Lineville"	76	53	41	84	50	66			62	58	94		2	129.0	127.0	116.0	0.0	120.0
"IA"	2004	"Wayne"	"Howard Jackson"	54	62	14	99	29	81			45	69	94		2	117.0	117.0	110.0	0.0	114.0
"IA"	2004	"Wayne"	"Monroe Seymour Walnut"	141	172	69	242	89	208			120	171	94		2	314.0	311.0	302.0	0.0	291.0
"IA"	2004	"Wayne"	"Richman Clay Humeston"	155	178	73	255	115	205			154	157	94		2	337.0	334.0	324.0	0.0	312.0
"IA"	2004	"Wayne"	"So Fork Promise City Wright"	64	137	38	164	50	145			69	121	94		2	202.0	203.0	198.0	0.0	190.0
"IA"	2004	"Wayne"	"Union Millerton Washington"	83	91	42	128	58	106			81	85	94		2	175.0	170.0	165.0	0.0	166.0
"IA"	2004	"Wayne Total"		1379	1733	713	2333	968	1963	0	0	1313	1652				3133.0	3085.0	2970.0	0.0	2966.0
"IA"	2004	"Webster"	"Absentee and Special Ballots"	3288	2200	2175	3201	2681	2714	85	65				4	4	5512.0	5440.0	5395.0	150.0	0.0
"IA"	2004	"Webster"	"Absentee and Special Ballots HD 49"									3483	0	49		4	0.0	0.0	0.0	0.0	3483.0
"IA"	2004	"Webster"	"Absentee and Special Ballots HD 50"									0	482	50		4	0.0	0.0	0.0	0.0	482.0
"IA"	2004	"Webster"	"Absentee and Special Ballots HD 8"									102	0	8		4	0.0	0.0	0.0	0.0	102.0
"IA"	2004	"Webster"	"Absentee and Special Ballots HD 9"									109	86	9		4	0.0	0.0	0.0	0.0	195.0
"IA"	2004	"Webster"	"Badger"	203	308	117	393	145	357	0	0	356	0	49		4	517.0	515.0	502.0	0.0	356.0
"IA"	2004	"Webster"	"Burnside"	51	105	19	137	29	124	0	0	0	139	50		4	156.0	158.0	153.0	0.0	139.0
"IA"	2004	"Webster"	"Clay Roland"	154	247	68	331	107	290	0	0	0	349	50		4	401.0	402.0	397.0	0.0	349.0
"IA"	2004	"Webster"	"Colfax Duncombe"	166	116	73	207	108	173	0	0	224	0	49		4	285.0	284.0	281.0	0.0	224.0
"IA"	2004	"Webster"	"Cooper North"	47	81	21	103	31	92	0	0	75	0	49		4	128.0	126.0	123.0	0.0	75.0
"IA"	2004	"Webster"	"Cooper South"	39	31	23	48	27	42	0	0	54	0	49		4	71.0	71.0	69.0	0.0	54.0
"IA"	2004	"Webster"	"Dayton"	218	250	94	367	160	305	0	0	0	371	50		4	470.0	466.0	465.0	0.0	371.0
"IA"	2004	"Webster"	"Deer Creek Jackson"	147	189	60	272	98	238	177	144	241	0	8	4	4	339.0	337.0	336.0	321.0	241.0
"IA"	2004	"Webster"	"Douglas"	112	179	55	235	79	208	0	0	214	0	49		4	293.0	290.0	287.0	0.0	214.0
"IA"	2004	"Webster"	"Elkhorn"	149	164	53	250	87	216	0	0	0	240	50		4	314.0	310.0	303.0	0.0	240.0
"IA"	2004	"Webster"	"Fort Dodge 1"	321	535	131	711	220	613	0	0	609	0	49		4	857.0	845.0	833.0	0.0	609.0
"IA"	2004	"Webster"	"Fort Dodge 10"	293	381	139	530	193	472	0	0	476	0	49		4	677.0	675.0	665.0	0.0	476.0
"IA"	2004	"Webster"	"Fort Dodge 11"	361	562	151	754	230	678	0	0	658	0	49		4	929.0	915.0	908.0	0.0	658.0
"IA"	2004	"Webster"	"Fort Dodge 12"	307	376	143	518	204	452	0	0	478	0	49		4	685.0	670.0	656.0	0.0	478.0
"IA"	2004	"Webster"	"Fort Dodge 2"	387	429	196	599	278	523	0	0	603	0	49		4	822.0	812.0	801.0	0.0	603.0
"IA"	2004	"Webster"	"Fort Dodge 3"	279	265	132	402	208	329	0	0	408	0	49		4	544.0	542.0	537.0	0.0	408.0
"IA"	2004	"Webster"	"Fort Dodge 4"	198	108	119	179	144	160	0	0	258	0	49		4	307.0	303.0	304.0	0.0	258.0
"IA"	2004	"Webster"	"Fort Dodge 5"	409	305	208	479	293	402	0	0	554	0	49		4	719.0	700.0	695.0	0.0	554.0
"IA"	2004	"Webster"	"Fort Dodge 6"	194	146	128	205	164	169	0	0	269	0	49		4	343.0	339.0	333.0	0.0	269.0
"IA"	2004	"Webster"	"Fort Dodge 7"	299	176	153	305	203	263	0	0	388	0	49		4	481.0	472.0	466.0	0.0	388.0
"IA"	2004	"Webster"	"Fort Dodge 8"	298	231	140	367	213	303	0	0	436	0	49		4	532.0	527.0	516.0	0.0	436.0
"IA"	2004	"Webster"	"Fort Dodge 9"	394	223	214	378	283	321	0	0	505	0	49		4	620.0	607.0	604.0	0.0	505.0
"IA"	2004	"Webster"	"Fulton"	73	121	34	162	63	133	0	0	0	169	50		4	196.0	199.0	196.0	0.0	169.0
"IA"	2004	"Webster"	"Gowrie"	199	288	58	418	137	340	0	0	0	458	50		4	491.0	483.0	477.0	0.0	458.0
"IA"	2004	"Webster"	"Hardin"	25	33	12	47	20	37	0	0	20	38	9		4	59.0	59.0	57.0	0.0	58.0
"IA"	2004	"Webster"	"Johnson"	114	89	49	150	85	113	118	72	155	0	4	8	4	204.0	202.0	198.0	190.0	155.0
"IA"	2004	"Webster"	"Lost Grove"	104	148	38	213	70	179	0	0	0	227	50		4	254.0	254.0	249.0	0.0	227.0
"IA"	2004	"Webster"	"Newark"	75	85	39	117	51	107	0	0	125	0	49		4	161.0	158.0	158.0	0.0	125.0
"IA"	2004	"Webster"	"North East Douglas"	60	84	22	120	39	105	0	0	102	0	49		4	144.0	146.0	144.0	0.0	102.0
"IA"	2004	"Webster"	"Otho"	204	147	104	231	137	203	0	0	0	228	50		4	354.0	342.0	340.0	0.0	228.0
"IA"	2004	"Webster"	"Pleasant Valley"	125	127	70	182	100	157	0	0	112	128	9		4	255.0	256.0	257.0	0.0	240.0
"IA"	2004	"Webster"	"Sumner Webster Yell"	181	135	103	203	136	167	0	0	140	154	9		4	320.0	310.0	303.0	0.0	294.0
"IA"	2004	"Webster"	"Washington"	74	79	35	118	56	96	0	0	67	77	9		4	154.0	154.0	152.0	0.0	144.0
"IA"	2004	"Webster Total"		9548	8943	5176	12932	7079	11081	380	281	11221	3146				18594.0	18369.0	18160.0	661.0	14367.0
"IA"	2004	"Winnebago"	"Absentee and Special Ballots"	431	529	285	663	355	600	379	566	0	687	11	6	4	969.0	962.0	955.0	945.0	693.0
"IA"	2004	"Winnebago"	"Buffalo"	231	329	110	441	171	381	187	362	0	448	11	6	4	563.0	559.0	552.0	549.0	453.0
"IA"	2004	"Winnebago"	"Center"	574	560	237	882	362	764	418	707	0	935	11	6	4	1149.0	1137.0	1126.0	1127.0	940.0
"IA"	2004	"Winnebago"	"Eden"	34	21	13	40	21	34	19	36	0	44	11	6	4	55.0	55.0	55.0	55.0	44.0
"IA"	2004	"Winnebago"	"Forest City 1"	139	186	64	255	91	232	102	219	0	271	11	6	4	328.0	325.0	323.0	321.0	272.0
"IA"	2004	"Winnebago"	"Forest City 2"	249	240	103	382	168	319	207	279	0	391	11	6	4	497.0	495.0	487.0	486.0	398.0
"IA"	2004	"Winnebago"	"Forest City 3"	178	210	89	294	130	257	157	227	0	317	11	6	4	393.0	390.0	388.0	384.0	320.0
"IA"	2004	"Winnebago"	"Forest City 4"	140	181	56	261	98	222	114	206	0	269	11	6	4	325.0	320.0	320.0	320.0	271.0
"IA"	2004	"Winnebago"	"Forest Leland"	109	171	49	229	75	207	103	180	0	239	11	6	4	289.0	282.0	282.0	283.0	241.0
"IA"	2004	"Winnebago"	"Grant"	26	50	9	66	17	58	21	54	0	64	11	6	4	76.0	76.0	75.0	75.0	64.0
"IA"	2004	"Winnebago"	"King"	151	135	65	221	106	184	111	179	0	226	11	6	4	288.0	291.0	290.0	290.0	228.0
"IA"	2004	"Winnebago"	"Lincoln"	82	92	45	126	59	117	73	99	0	132	11	6	4	175.0	171.0	176.0	172.0	132.0
"IA"	2004	"Winnebago"	"Linden"	36	52	11	77	21	67	26	61	0	77	11	6	4	88.0	88.0	88.0	88.0	78.0
"IA"	2004	"Winnebago"	"Mt Valley"	130	180	59	247	94	217	123	187	0	273	11	6	4	315.0	312.0	311.0	310.0	278.0
"IA"	2004	"Winnebago"	"Newton"	37	71	16	91	19	88	30	78	0	90	11	6	4	109.0	108.0	107.0	108.0	91.0
"IA"	2004	"Winnebago"	"Norway"	73	95	30	135	45	123	53	111	0	139	11	6	4	169.0	167.0	168.0	164.0	140.0
