state	year	cd	county	precinct	g2000_USP_dv	g2000_USP_rv	g2000_USH_dv	g2000_USH_rv
"KS"	2000	2	"Cherokee"	"BAXTER SPRINGS WARD 2"	139	146	115	170
"KS"	2000	2	"Cherokee"	"BAXTER SPRINGS WARD 3"	199	348	131	417
"KS"	2000	2	"Cherokee"	"BAXTER SPRINGS WARD 4"	162	187	114	234
"KS"	2000	2	"Cherokee"	"BAXTER SPRINGS WARD 4 EXCLAVE"	0	0	0	0
"KS"	2000	2	"Cherokee"	"CHEROKEE TOWNSHIP"	58	67	49	82
"KS"	2000	2	"Cherokee"	"COLUMBUS WARD 1"	83	108	46	143
"KS"	2000	2	"Cherokee"	"COLUMBUS WARD 2"	120	198	97	224
"KS"	2000	2	"Cherokee"	"COLUMBUS WARD 3"	139	177	93	224
"KS"	2000	2	"Cherokee"	"COLUMBUS WARD 4"	65	131	52	135
"KS"	2000	2	"Cherokee"	"COLUMBUS WARD 5"	109	164	87	183
"KS"	2000	2	"Cherokee"	"COLUMBUS WARD 5 EXCLAVE"	0	0	0	0
"KS"	2000	2	"Cherokee"	"CRAWFORD TOWNSHIP"	100	187	70	213
"KS"	2000	2	"Cherokee"	"GALENA WARD 1"	100	96	77	120
"KS"	2000	2	"Cherokee"	"GALENA WARD 2"	144	124	108	156
"KS"	2000	2	"Cherokee"	"GALENA WARD 2 EXCLAVE A CITY PARK"	0	0	0	0
"KS"	2000	2	"Cherokee"	"GALENA WARD 2 EXCLAVE B"	0	0	0	0
"KS"	2000	2	"Cherokee"	"GALENA WARD 2 EXCLAVE C"	0	0	0	0
"KS"	2000	2	"Cherokee"	"GALENA WARD 3"	106	86	68	123
"KS"	2000	2	"Cherokee"	"GALENA WARD 4"	73	97	58	116
"KS"	2000	2	"Cherokee"	"GALENA WARD 4 EXCLAVE"	0	0	0	0
"KS"	2000	2	"Cherokee"	"GALENA WARD 5"	110	95	75	120
"KS"	2000	2	"Cherokee"	"GARDEN TOWNSHIP LOWELL"	395	475	300	556
"KS"	2000	2	"Cherokee"	"GARDEN TOWNSHIP STANLEY MINE"	71	142	52	162
"KS"	2000	2	"Cherokee"	"GARDEN TOWNSHIP STANLEY MINE ENC. A"	0	0	0	0
"KS"	2000	2	"Cherokee"	"GARDEN TOWNSHIP STANLEY MINE ENC. B"	0	0	0	0
"KS"	2000	2	"Cherokee"	"LOLA TOWNSHIP"	41	84	27	95
"KS"	2000	2	"Cherokee"	"LOWELL TOWNSHIP"	73	144	64	156
"KS"	2000	2	"Cherokee"	"LYON TOWNSHIP"	35	118	26	131
"KS"	2000	2	"Cherokee"	"MINERAL TOWNSHIP"	26	50	18	52
"KS"	2000	2	"Cherokee"	"NEOSHO TOWNSHIP FAULKNER"	12	37	7	42
"KS"	2000	2	"Cherokee"	"NEOSHO TOWNSHIP MELROSE"	37	56	34	55
"KS"	2000	2	"Cherokee"	"PLEASANT VIEW TOWNSHIP"	66	172	50	189
"KS"	2000	2	"Cherokee"	"ROSELAND CITY"	0	0	0	0
"KS"	2000	2	"Cherokee"	"ROSS TOWNSHIP BELLEVIEW"	58	54	45	69
"KS"	2000	2	"Cherokee"	"ROSS TOWNSHIP ROSELAND"	71	46	45	73
"KS"	2000	2	"Cherokee"	"ROSS TOWNSHIP WEST MINERAL"	59	51	48	64
"KS"	2000	2	"Cherokee"	"SALAMANCA TOWNSHIP"	94	173	67	192
"KS"	2000	2	"Cherokee"	"SALAMANCA TOWNSHIP ENCLAVE"	0	0	0	0
"KS"	2000	2	"Cherokee"	"SCAMMON WARD 1"	33	29	29	34
"KS"	2000	2	"Cherokee"	"SCAMMON WARD 2"	33	33	23	43
"KS"	2000	2	"Cherokee"	"SCAMMON WARD 3"	38	40	24	49
"KS"	2000	2	"Cherokee"	"SHAWNEE TOWNSHIP"	69	158	61	168
"KS"	2000	2	"Cherokee"	"SHERIDAN TOWNSHIP"	34	66	26	75
"KS"	2000	2	"Cherokee"	"SPRING VALLEY TOWNSHIP NEUTRAL"	103	149	75	182
"KS"	2000	2	"Cherokee"	"SPRING VALLEY TOWNSHIP SPRING VALLEY"	57	94	46	109
"KS"	2000	2	"Cherokee"	"SPRING VALLEY TSHP SPRING VALLEY ENC A"	0	0	0	0
"KS"	2000	2	"Cherokee"	"SPRING VALLEY TSHP SPRING VALLEY ENC B"	0	0	0	0
"KS"	2000	2	"Cherokee"	"TREECE CITY"	31	13	23	16
"KS"	2000	2	"Cherokee"	"WIEIR WARD 1"	40	32	27	44
"KS"	2000	2	"Cherokee"	"WEIR WARD 1 EXCLAVE"	0	0	0	0
"KS"	2000	2	"Cherokee"	"WEIR WARD 2"	90	38	71	58
"KS"	2000	2	"Cherokee"	"WEIR WARD 3"	43	35	35	47
"KS"	2000	2	"Cherokee"	"WEST MINERAL CITY"	0	0	0	0
"KS"	2000	2	"Cherokee"	"WEST MINERAL CITY EXCLAVE BIG BRUTUS"	0	0	0	0
"KS"	2000	2	"Cherokee"	"Advance"	341	340	273	387
"KS"	2000	2	"Cherokee"	"Provisional (Challenged)"				
"KS"	2000	1	"Cheyenne"	"BENKELMAN TOWNSHIP"	2	14		17
"KS"	2000	1	"Cheyenne"	"BIRD CITY TOWNSHIP"	70	280		325
"KS"	2000	1	"Cheyenne"	"CALHOUN TOWNSHIP"	1	19		18
"KS"	2000	1	"Cheyenne"	"CLEVELAND RUN TOWNSHIP"	2	29		30
"KS"	2000	1	"Cheyenne"	"JAQUA TOWNSHIP"	0	17		15
"KS"	2000	1	"Cheyenne"	"ORLANDO TOWNSHIP"	3	15		20
"KS"	2000	1	"Cheyenne"	"WANO 1 TOWNSHIP"	77	272		313
"KS"	2000	1	"Cheyenne"	"WANO 2 TOWNSHIP"	106	359		423
"KS"	2000	1	"Cheyenne"	"Advance"	89	307		356
"KS"	2000	1	"Cheyenne"	"Provisional (Challenged)"	0	0		0
"KS"	2000	1	"Clark"	"APPLETON TOWNSHIP"	92	324		364
"KS"	2000	1	"Clark"	"CENTER 1"	79	182		225
"KS"	2000	1	"Clark"	"CENTER 2"	43	157		171
"KS"	2000	1	"Clark"	"ENGLEWOOD TOWNSHIP"	23	59		56
"KS"	2000	1	"Clark"	"LEXINGTON TOWNSHIP"	4	22		22
"KS"	2000	1	"Clark"	"LIBERTY TOWNSHIP"	2	15		15
"KS"	2000	1	"Clark"	"SITKA TOWNSHIP"	6	34		37
"KS"	2000	1	"Clark"	"Advance"	36	112		121
"KS"	2000	1	"Clark"	"Provisional (Challenged)"	7	21		26
"KS"	2000	1	"Clay"	"ATHELSTANE TOWNSHIP"	2	53		52
"KS"	2000	1	"Clay"	"BLAINE TOWNSHIP"	8	79		85
"KS"	2000	1	"Clay"	"BLOOM TOWNSHIP"	9	55		63
"KS"	2000	1	"Clay"	"CHAPMAN TOWNSHIP"	21	67		82
"KS"	2000	1	"Clay"	"CLAY CENTER TOWNSHIP"	23	114		124
"KS"	2000	1	"Clay"	"CLAY CENTER TOWNSHIP ENCLAVE"				
"KS"	2000	1	"Clay"	"CLAY CENTER WARD 1"	113	322		413
"KS"	2000	1	"Clay"	"CLAY CENTER WARD 1 EXCLAVE"				
"KS"	2000	1	"Clay"	"CLAY CENTER WARD 2"	126	320		401
"KS"	2000	1	"Clay"	"CLAY CENTER WARD 3"	106	286		371
"KS"	2000	1	"Clay"	"CLAY CENTER WARD 4"	64	129		160
"KS"	2000	1	"Clay"	"CLAY CENTER WARD 4 EXCLAVE"				
"KS"	2000	1	"Clay"	"EXETER TOWNSHIP"	2	25		28
"KS"	2000	1	"Clay"	"FIVE CREEKS TOWNSHIP"	10	35		41
"KS"	2000	1	"Clay"	"GARFIELD TOWNSHIP"	10	26		31
"KS"	2000	1	"Clay"	"GILL TOWNSHIP"	8	46		51
"KS"	2000	1	"Clay"	"GOSHEN TOWNSHIP"	8	30		35
"KS"	2000	1	"Clay"	"GRANT TOWNSHIP"	12	45		52
"KS"	2000	1	"Clay"	"HAYES TOWNSHIP"	5	70		67
"KS"	2000	1	"Clay"	"HIGHOLAND TOWNSHIP"	20	93		107
"KS"	2000	1	"Clay"	"MULBERRY TOWNSHIP"	38	101		121
"KS"	2000	1	"Clay"	"OAKLAND TOWNSHIP"	7	32		33
"KS"	2000	1	"Clay"	"REPUBLICAN TOWNSHIP"	55	271		297
"KS"	2000	1	"Clay"	"SHERMAN TOWNSHIP"	37	95		116
"KS"	2000	1	"Clay"	"UNION TOWNSHIP"	20	51		67
"KS"	2000	1	"Clay"	"Advance"	238	630		779
"KS"	2000	1	"Clay"	"Provisional (Challenged)"	9	23		28
"KS"	2000	1	"Cloud"	"ARION TOWNSHIP"	4	29		33
"KS"	2000	1	"Cloud"	"AURORA TOWNSHIP"	22	42		52
"KS"	2000	1	"Cloud"	"BUFFALO TOWNSHIP"	12	48		48
"KS"	2000	1	"Cloud"	"CENTER TOWNSHIP"	12	52		59
"KS"	2000	1	"Cloud"	"COLFAX TOWNSHIP"	7	19		20
"KS"	2000	1	"Cloud"	"CONCORDIA WARD 1"	124	193		269
"KS"	2000	1	"Cloud"	"CONCORDIA WARD 2 PRECINCT 1"	140	234		334
"KS"	2000	1	"Cloud"	"CONCORDIA WARD 2 PRECINCT 2"	158	296		408
"KS"	2000	1	"Cloud"	"CONCORDIA WARD 2 PRECINCT 2 EXCLAVE"				
"KS"	2000	1	"Cloud"	"CONCORDIA WARD 3"	181	375		483
"KS"	2000	1	"Cloud"	"CONCORDIA WARD 4"	97	176		235
"KS"	2000	1	"Cloud"	"EAST LINCOLN"	22	84		95
"KS"	2000	1	"Cloud"	"EAST MERIDITH"	6	11		16
"KS"	2000	1	"Cloud"	"ELK TOWNSHIP"	112	203		271
"KS"	2000	1	"Cloud"	"GRANT TOWNSHIP"	45	89		115
"KS"	2000	1	"Cloud"	"LYON TOWNSHIP"	15	32		44
"KS"	2000	1	"Cloud"	"NELSON TOWNSHIP"	19	54		67
"KS"	2000	1	"Cloud"	"NORTH LAWRENCE"	3	38		37
"KS"	2000	1	"Cloud"	"OAKLAND TOWNSHIP"	3	27		29
"KS"	2000	1	"Cloud"	"SHIRLEY TOWNSHIP"	9	55		67
"KS"	2000	1	"Cloud"	"SIBLEY TOWNSHIP"	21	59		77
"KS"	2000	1	"Cloud"	"SOLOMON TOWNSHIP"	62	162		210
"KS"	2000	1	"Cloud"	"SOUTH LAWRENCE"	7	17		19
"KS"	2000	1	"Cloud"	"STARR TOWNSHIP"	52	190		219
"KS"	2000	1	"Cloud"	"SUMMIT TOWNSHIP"	3	18		20
"KS"	2000	1	"Cloud"	"WEST LINCOLN"	12	64		68
"KS"	2000	1	"Cloud"	"WEST MEREDITH"	5	12		16
"KS"	2000	1	"Cloud"	"Advance"	137	290		379
"KS"	2000	1	"Cloud"	"Provisional (Challenged)"	24	49		62
"KS"	2000	2	"Coffey"	"AVON TOWNSHIP"	13	89	12	89
"KS"	2000	2	"Coffey"	"BURLINGTON TOWNSHIP"	30	104	19	119
"KS"	2000	2	"Coffey"	"BURLINGTON WARD 1"	109	253	69	294
"KS"	2000	2	"Coffey"	"BURLINGTON WARD 2"	91	209	68	230
"KS"	2000	2	"Coffey"	"BURLINGTON WARD 2 EXCLAVE"				
"KS"	2000	2	"Coffey"	"BURLINGTON WARD 3"	112	218	71	266
"KS"	2000	2	"Coffey"	"BURLINGTON WARD 3 EXCLAVE CALDWELLS"				
"KS"	2000	2	"Coffey"	"BURLINGTON WARD 3 EXCLAVE INDUSTRIAL PARK"				
"KS"	2000	2	"Coffey"	"HAMPDEN TOWNSHIP"	11	38	9	39
"KS"	2000	2	"Coffey"	"KEY WEST TOWNSHIP"	37	63	21	75
"KS"	2000	2	"Coffey"	"LEROY TOWNSHIP"	73	182	42	213
"KS"	2000	2	"Coffey"	"LIBERTY TOWNSHIP"	58	225	30	244
"KS"	2000	2	"Coffey"	"LINCOLN TOWNSHIP"	206	285	123	360
"KS"	2000	2	"Coffey"	"NEOSHO TOWNSHIP"	14	52	15	50
"KS"	2000	2	"Coffey"	"OTTUMWA TOWNSHIP"	97	227	60	262
"KS"	2000	2	"Coffey"	"PLEASANT TOWNSHIP"	45	65	33	78
"KS"	2000	2	"Coffey"	"POTTAWATOMIE TOWNSHIP"	31	54	21	65
"KS"	2000	2	"Coffey"	"ROCK CREEK TOWNSHIP"	118	256	76	303
"KS"	2000	2	"Coffey"	"SPRING CREEK TOWNSHIP"	15	73	9	77
"KS"	2000	2	"Coffey"	"STAR TOWNSHIP"	23	56	13	66
"KS"	2000	2	"Coffey"	"Advance"	98	219	64	251
"KS"	2000	2	"Coffey"	"Provisional (Challenged)"	15	32	9	36
"KS"	2000	1	"Comanche"	"AVILLA TOWNSHIP"	1	41		36
"KS"	2000	1	"Comanche"	"COLDWATER TOWNSHIP"	121	370		358
"KS"	2000	1	"Comanche"	"POWELL TOWNSHIP"	4	38		40
"KS"	2000	1	"Comanche"	"PROTECTION TOWNSHIP"	54	240		237
"KS"	2000	1	"Comanche"	"Advance"	28	67		69
"KS"	2000	1	"Comanche"	"Provisional (Challenged)"	3	4		4
"KS"	2000	4	"Cowley"	"ARKANSAS CITY WARD 1 A"	89	123	85	122
"KS"	2000	4	"Cowley"	"ARKANSAS CITY WARD 1 A EXCLAVE"	0	0	0	0
"KS"	2000	4	"Cowley"	"ARKANSAS CITY WARD 1 B"	79	102	73	102
"KS"	2000	4	"Cowley"	"ARKANSAS CITY WARD 1 C"	145	217	161	198
"KS"	2000	4	"Cowley"	"ARKANSAS CITY WARD 1 D"	104	124	95	133
"KS"	2000	4	"Cowley"	"ARKANSAS CITY WARD 2 A"	124	229	132	216
"KS"	2000	4	"Cowley"	"ARKANSAS CITY WARD 2 B-1"	116	116	122	114
"KS"	2000	4	"Cowley"	"ARKANSAS CITY WARD 2 B-2"	0	0	0	0
"KS"	2000	4	"Cowley"	"ARKANSAS CITY WARD 2 C"	43	13	50	8
"KS"	2000	4	"Cowley"	"ARKANSAS CITY WARD 2 D"	35	26	26	28
"KS"	2000	4	"Cowley"	"ARKANSAS CITY WARD 3 A"	55	45	48	50
"KS"	2000	4	"Cowley"	"ARKANSAS CITY WARD 3 B"	52	69	59	65
"KS"	2000	4	"Cowley"	"ARKANSAS CITY WARD 3 C"	70	63	61	64
"KS"	2000	4	"Cowley"	"ARKANSAS CITY WARD 4 A"	134	153	155	128
"KS"	2000	4	"Cowley"	"ARKANSAS CITY WARD 4 B-1"	165	130	149	135
"KS"	2000	4	"Cowley"	"ARKANSAS CITY WARD 4 B-2"	0	0	0	0
"KS"	2000	4	"Cowley"	"ARKANSAS CITY WARD 4 C"	169	133	164	133
"KS"	2000	4	"Cowley"	"ARKANSAS CITY WARD 4 D"	203	219	202	206
"KS"	2000	4	"Cowley"	"ARKANSAS CITY WARD 4 E"	124	220	130	203
"KS"	2000	4	"Cowley"	"BEAVER TOWNSHIP"	35	79	46	66
"KS"	2000	4	"Cowley"	"CEDAR TOWNSHIP"	0	11	0	11
"KS"	2000	4	"Cowley"	"DEXTER TOWNSHIP"	64	106	69	94
"KS"	2000	4	"Cowley"	"EAST BOLTON"	126	173	146	142
"KS"	2000	4	"Cowley"	"EAST CRESWELL"	169	373	203	335
"KS"	2000	4	"Cowley"	"FAIRVIEW TOWNSHIP"	23	56	34	49
"KS"	2000	4	"Cowley"	"GRANT TOWNSHIP"	4	31	9	25
"KS"	2000	4	"Cowley"	"HARVEY TOWNSHIP"	18	31	19	25
"KS"	2000	4	"Cowley"	"LIBERTY TOWNSHIP"	7	68	15	56
"KS"	2000	4	"Cowley"	"MAPLE TOWNSHIP"	69	201	91	166
"KS"	2000	4	"Cowley"	"NINNESCAH TOWNSHIP"	128	303	179	242
"KS"	2000	4	"Cowley"	"OMNIA TOWNSHIP"	39	203	52	81
"KS"	2000	4	"Cowley"	"OTTER TOWNSHIP"	7	10	9	9
"KS"	2000	4	"Cowley"	"PLEASANT VALLEY TOWNSHIP"	132	200	160	172
"KS"	2000	4	"Cowley"	"RICHLAND TOWNSHIP"	20	52	26	44
"KS"	2000	4	"Cowley"	"ROCK TOWNSHIP"	36	55	31	57
"KS"	2000	4	"Cowley"	"SALEM TOWNSHIP"	46	86	58	68
"KS"	2000	4	"Cowley"	"SHERIDAN TOWNSHIP"	20	49	24	44
"KS"	2000	4	"Cowley"	"SILVER CREEK TOWNSHIP"	81	195	105	162
"KS"	2000	4	"Cowley"	"SILVERDALE TOWNSHIP"	40	98	49	84
"KS"	2000	4	"Cowley"	"SPRING CREEK TOWNSHIP"	3	29	4	27
"KS"	2000	4	"Cowley"	"TISDALE TOWNSHIP"	33	108	53	82
"KS"	2000	4	"Cowley"	"VERNON TOWNSHIP"	51	147	76	122
"KS"	2000	4	"Cowley"	"WALNUT TOWNSHIP"	74	182	93	150
"KS"	2000	4	"Cowley"	"WEST BOLTON"	110	210	136	174
"KS"	2000	4	"Cowley"	"WEST BOLTON ENCLAVE A"	0	0	0	0
"KS"	2000	4	"Cowley"	"WEST CRESWELL"	74	177	85	162
"KS"	2000	4	"Cowley"	"WEST CRESWELL ENCLAVE A"	0	0	0	0
"KS"	2000	4	"Cowley"	"WEST CRESWELL ENCLAVE B"	0	0	0	0
"KS"	2000	4	"Cowley"	"WINDSOR TOWNSHIP"	34	53	42	44
"KS"	2000	4	"Cowley"	"WINFIELD WARD 1 EAST"	135	209	145	202
"KS"	2000	4	"Cowley"	"WINFIELD WARD 1 WEST"	79	130	91	113
"KS"	2000	4	"Cowley"	"WINFIELD WARD 2 CENTRAL"	116	138	129	121
"KS"	2000	4	"Cowley"	"WINFIELD WARD 2 EAST"	123	179	153	148
"KS"	2000	4	"Cowley"	"WINFIELD WARD 2 SOUTH"	118	233	130	217
"KS"	2000	4	"Cowley"	"WINFIELD WARD 2 WEST"	95	157	111	136
"KS"	2000	4	"Cowley"	"WINFIELD WARD 3"	139	172	150	144
"KS"	2000	4	"Cowley"	"WINFIELD WARD 3 SOUTH"	32	86	45	69
"KS"	2000	4	"Cowley"	"WINFIELD WARD 3 SOUTH EXCLAVE"	0	0	0	0
"KS"	2000	4	"Cowley"	"WINFIELD WARD 4"	50	51	50	46
"KS"	2000	4	"Cowley"	"WINFIELD WARD 5 EAST"	608	227	221	218
"KS"	2000	4	"Cowley"	"WINFIELD WARD 5 EAST EXCLAVE LAKE"	0	0	0	0
"KS"	2000	4	"Cowley"	"WINFIELD WARD 5 WEST"	122	113	128	100
"KS"	2000	4	"Cowley"	"WINFIELD WARD 6"	198	249	215	218
"KS"	2000	4	"Cowley"	"WINFIELD WARD 6 A"	24	43	27	35
"KS"	2000	4	"Cowley"	"WINFIELD WARD 7"	106	184	129	169
"KS"	2000	4	"Cowley"	"Advance"	371	502	367	498
"KS"	2000	4	"Cowley"	"Provisional (Challenged)"	69	139	65	128
"KS"	2000	2	"Crawford"	"ARCADIA"	108	79	75	113
"KS"	2000	2	"Crawford"	"BAKER"	184	228	118	295
"KS"	2000	2	"Crawford"	"BEULAH"	31	66	32	65
"KS"	2000	2	"Crawford"	"BRAZILTON"	8	31	6	34
"KS"	2000	2	"Crawford"	"CAPALDO"	76	103	53	121
"KS"	2000	2	"Crawford"	"CHEROKEE"	186	183	135	234
"KS"	2000	2	"Crawford"	"CHICOPEE"	85	115	62	141
"KS"	2000	2	"Crawford"	"CRAWFORD"	47	143	33	163
"KS"	2000	2	"Crawford"	"CROWE"	51	28	35	41
"KS"	2000	2	"Crawford"	"FRANKLIN"	85	71	60	97
"KS"	2000	2	"Crawford"	"FRONTENAC WARD 1"	188	133	142	179
"KS"	2000	2	"Crawford"	"FRONTENAC WARD 2"	261	213	186	290
"KS"	2000	2	"Crawford"	"FRONTENAC WARD 2 EXCLAVE A MEADOWS"	0	0	0	0
"KS"	2000	2	"Crawford"	"FRONTENAC WARD 2 EXCLAVE B SEWER"	0	0	0	0
"KS"	2000	2	"Crawford"	"FRONTENAC WARD 3"	115	89	66	129
"KS"	2000	2	"Crawford"	"FRONTENAC WARD 3 EXCLAVE INDUSTRIAL PARK"				
"KS"	2000	2	"Crawford"	"FRONTENAC WARD 4"	100	59	68	96
"KS"	2000	2	"Crawford"	"FRONTENAC WARD 4 EXCLAVE"				
"KS"	2000	2	"Crawford"	"GIRARD WARD 1"	56	69	35	93
"KS"	2000	2	"Crawford"	"GIRARD WARD 2"	121	207	68	267
"KS"	2000	2	"Crawford"	"BIRARD WARD 2 EXCLAVE INDUSTRIAL PARK"				
"KS"	2000	2	"Crawford"	"GIRARD WARD 3"	120	108	65	159
"KS"	2000	2	"Crawford"	"GIRARD WARD 3 EXCLAVE GOLF COURSE"				
"KS"	2000	2	"Crawford"	"GIRARD WARD 4"	121	155	62	221
"KS"	2000	2	"Crawford"	"GRANT TOWNSHIP"	26	104	18	111
"KS"	2000	2	"Crawford"	"HEPLER"	17	53	11	61
"KS"	2000	2	"Crawford"	"LINCOLN"	60	69	40	86
"KS"	2000	2	"Crawford"	"LONE STAR"	201	275	145	342
"KS"	2000	2	"Crawford"	"MCCUNE"	141	212	89	260
"KS"	2000	2	"Crawford"	"MULBERRY WARD 1"	57	19	36	32
"KS"	2000	2	"Crawford"	"MULBERRY WARD 2"	54	46	47	51
"KS"	2000	2	"Crawford"	"NORTH ARMA"	206	147	150	204
"KS"	2000	2	"Crawford"	"OPOLIS"	60	74	45	89
"KS"	2000	2	"Crawford"	"PARKVIEW"	101	75	72	97
"KS"	2000	2	"Crawford"	"PITTSBURG WARD 1 PRECINCT 1"	90	126	64	148
"KS"	2000	2	"Crawford"	"PITTSUBRG WARD 1 PRECINCT 2"	242	326	158	417
"KS"	2000	2	"Crawford"	"PITTSBURG WARD 1 PRECINCT 3"	380	489	255	648
"KS"	2000	2	"Crawford"	"PITTSBURG WARD 2 PRECINCT 1"	107	80	66	118
"KS"	2000	2	"Crawford"	"PITTSBURG WARD 2 PRECINCT 2"	131	130	92	179
"KS"	2000	2	"Crawford"	"PTTSBURG WARD 2 PRECINCT 3"	188	150	107	236
"KS"	2000	2	"Crawford"	"PITTSBURG WARD 2 PRECINCT 4"	88	155	66	189
"KS"	2000	2	"Crawford"	"PITTSBURG WARD 2 PRECINCT 5"	132	245	80	300
"KS"	2000	2	"Crawford"	"PITTSBURG WARD 3 PRECINCT 1"	154	114	107	167
"KS"	2000	2	"Crawford"	"PITTSBURG WARD 3 PRECINCT 2"	188	161	126	221
"KS"	2000	2	"Crawford"	"PITTSBURG WARD 3 PRECINCT 2 EXCLAVE"				
"KS"	2000	2	"Crawford"	"PITTSBURG WARD 4 PRECINCT 1"	88	53	71	70
"KS"	2000	2	"Crawford"	"PITTSBURG WARD 4 PRECINCT 2"	155	96	111	136
"KS"	2000	2	"Crawford"	"PITTSBURG WARD 4 PRECINCT 3"	231	186	149	253
"KS"	2000	2	"Crawford"	"PITTSBURG WARD 4 PRECINCT 4 PART A"	159	83	122	123
"KS"	2000	2	"Crawford"	"PITTBURG WARD 4 PRECINCT 4 PART B KGE"				
"KS"	2000	2	"Crawford"	"PITTSBURG WARD 4 PRECINCT 5"	220	289	145	382
"KS"	2000	2	"Crawford"	"PITTSBURG WARD 4 PRECINCT 6 PART A"	21	32	12	43
"KS"	2000	2	"Crawford"	"RAYMOND"	96	135	51	186
"KS"	2000	2	"Crawford"	"SHERIDAN"	46	56	36	67
"KS"	2000	2	"Crawford"	"SHERMAN TOWNSHIP"	81	152	49	180
"KS"	2000	2	"Crawford"	"SMELTER"	76	136	53	167
"KS"	2000	2	"Crawford"	"SOUTH ARMA"	216	156	153	221
"KS"	2000	2	"Crawford"	"WALNUT"	27	48	16	58
"KS"	2000	2	"Crawford"	"Advance"	995	499	750	717
"KS"	2000	2	"Crawford"	"Provisional (Challenged)"	99	109	68	152
"KS"	2000	1	"Decatur"	"ALLISON TOWNSHIP"	5	29		37
"KS"	2000	1	"Decatur"	"ALTORY TOWNSHIP"	8	17		22
"KS"	2000	1	"Decatur"	"BASSETTVILLE TOWNSHIP"	2	24		24
"KS"	2000	1	"Decatur"	"BEAVER TOWNSHIP"	5	20		20
"KS"	2000	1	"Decatur"	"CENTER TOWNSHIP"	6	24		25
"KS"	2000	1	"Decatur"	"COOK TOWNSHIP"	4	28		30
"KS"	2000	1	"Decatur"	"CUSTER TOWNSHIP"	5	22		25
"KS"	2000	1	"Decatur"	"DRESDEN TOWNSHIP"	14	38		48
"KS"	2000	1	"Decatur"	"FINLEY TOWNSHIP"	4	10		14
"KS"	2000	1	"Decatur"	"GARFIELD TOWNSHIP"	6	14		20
"KS"	2000	1	"Decatur"	"GRANT TOWNSHIP"	5	34		34
"KS"	2000	1	"Decatur"	"HARLAN TOWNSHIP"	0	0		0
"KS"	2000	1	"Decatur"	"JENNINGS TOWNSHIP"	21	53		80
"KS"	2000	1	"Decatur"	"LIBERTY TOWNSHIP"	5	24		25
"KS"	2000	1	"Decatur"	"LINCOLN TOWNSHIP"	20	75		82
"KS"	2000	1	"Decatur"	"LOGAN TOWNSHIP"	3	27		28
"KS"	2000	1	"Decatur"	"LYON TOWNSHIP"	0	0		0
"KS"	2000	1	"Decatur"	"OBERLIN CITY PRECINCT 1"	96	251		325
"KS"	2000	1	"Decatur"	"OBERLIN CITY PRECINCT 2"	126	304		402
"KS"	2000	1	"Decatur"	"OBERLIN CITY PRECINCT 2 EXCLAVE"	0	0		0
"KS"	2000	1	"Decatur"	"OBERLIN TOWNSHIP"	11	28		35
"KS"	2000	1	"Decatur"	"OLIVE TOWNSHIP"	7	24		35
"KS"	2000	1	"Decatur"	"PLEASANT VALLEY TOWNSHIP"	0	0		0
"KS"	2000	1	"Decatur"	"PRAIRIE DOG TOWNSHIP"	0	0		0
"KS"	2000	1	"Decatur"	"ROOSEVELT TOWNSHIP"	0	0		0
"KS"	2000	1	"Decatur"	"SAPPA TOWNSHIP"	0	27		28
"KS"	2000	1	"Decatur"	"SHERMAN TOWNSHIP"	0	0		0
"KS"	2000	1	"Decatur"	"SUMMIT TOWNSHIP"	0	0		0
"KS"	2000	1	"Decatur"	"Advance"	71	182		233
"KS"	2000	1	"Decatur"	"Provisional (Challenged)"	0	0		0
"KS"	2000	1	"Dickinson"	"ABILENE WARD 1"	152	243		330
"KS"	2000	1	"Dickinson"	"ABILENE WARD 2"	168	346		446
"KS"	2000	1	"Dickinson"	"ABILENE WARD 2 EXCLAVE A"	0	0		0
"KS"	2000	1	"Dickinson"	"ABILENE WARD 2 EXCLAVE B RUSSELL STOVER"	0	0		0
"KS"	2000	1	"Dickinson"	"ABILENE WARD 3"	124	248		312
"KS"	2000	1	"Dickinson"	"ABILENE WARD 4 PRECINCT 1"	170	369		478
"KS"	2000	1	"Dickinson"	"ABILENE WARD 4 PRECINCT 2"	187	374		492
"KS"	2000	1	"Dickinson"	"BANNER TOWNSHIP"	9	48		55
"KS"	2000	1	"Dickinson"	"BUCKEYE TOWNSHIP"	26	150		162
"KS"	2000	1	"Dickinson"	"CENTER TOWNSHIP"	98	245		301
"KS"	2000	1	"Dickinson"	"CHEEVER TOWNSHIP"	5	49		53
"KS"	2000	1	"Dickinson"	"FLORA TOWNSHIP"	15	55		61
"KS"	2000	1	"Dickinson"	"FRAGRANT HILL TOWNSHIP"	15	82		90
"KS"	2000	1	"Dickinson"	"GARFIELD TOWNSHIP"	18	67		82
"KS"	2000	1	"Dickinson"	"GRANT TOWNSHIP"	94	253		324
"KS"	2000	1	"Dickinson"	"GRANT TOWNSHIP ENCL,AVE"	0	0		0
"KS"	2000	1	"Dickinson"	"HAYES TOWNSHIP"	17	86		98
"KS"	2000	1	"Dickinson"	"HERINGTON WARD 1"	186	170		280
"KS"	2000	1	"Dickinson"	"HERINGTON WARD 2"	161	151		244
"KS"	2000	1	"Dickinson"	"HERINGTON WARD 4"	86	95		144
