state	year	precinct	ward	cd	ld_name	ld_code	sd	mcd	mcd_code	vtd	fips	g2004_BALL_tv	g2004_USP_rv	g2004_USP_dv	g2004_USP_tv	g2004_USH_rv	g2004_USH_dv	g2004_USH_tv	g2004_STH_rv	g2004_STH_dv	g2004_STH_tv
"MN"	2004	"ROUND GROVE TOWNSHIP"		7	"18A"	35	18	"Round Grove township"	90	125	56032	132	85	44	133	61	64	125	66	59	125
"MN"	2004	"SILVER LAKE CITY"		7	"18A"	35	18	"Silver Lake city"	95	130	60376	409	221	176	415	143	236	379	165	221	386
"MN"	2004	"STEWART CITY"		7	"18A"	35	18	"Stewart city"	100	135	62788	286	177	102	279	112	149	261	117	153	270
"MN"	2004	"SUMTER TOWNSHIP"		7	"18A"	35	18	"Sumter township"	105	140	63436	283	194	85	285	147	127	274	168	107	276
"MN"	2004	"WINSTED CITY"		7	"18A"	35	18	"Winsted city"	109	145	71086	1160	772	360	1167	582	509	1093	689	399	1090
"MN"	2004	"WINSTED TOWNSHIP"		7	"18A"	35	18	"Winsted township"	110	150	71104	569	366	191	571	262	277	541	318	227	547
"MN"	2004	"EDEN VALLEY"		7	"18B"	36	18	"Eden Valley city"	60	60	18134	257	117	128	251	78	149	227	129	117	246
"MN"	2004	"KATHIO TWP."		8	"16A"	31	16	"Kathio township"	60	60	32516	649	164	477	652	125	481	618	201	416	617
"MN"	2004	"PRINCETON"		8	"16A"	31	16	"Princeton city"	109	110	52522	2270	1234	991	2276	854	1232	2141	1131	1058	2189
"MN"	2004	"AASTAD TWP"		7	"10A"	19	10	"Aastad township"	5	5	100	122	72	50	122	33	88	121	55	66	121
"MN"	2004	"AMOR TWP"		7	"10A"	19	10	"Amor township"	10	10	1468	346	205	137	346	131	208	339	204	131	335
"MN"	2004	"AURDAL TWP"		7	"10A"	19	10	"Aurdal township"	15	15	2836	865	547	306	875	337	509	847	528	320	848
"MN"	2004	"BATTLE LAKE"		7	"10A"	19	10	"Battle Lake city"	20	20	3970	474	296	168	479	202	256	458	288	166	454
"MN"	2004	"BLOWERS TWP"		7	"10B"	20	10	"Blowers township"	25	25	6652	172	98	66	173	69	100	169	106	63	169
"MN"	2004	"BLUFFTON"		7	"10B"	20	10	"Bluffton city"	29	30	6778	115	84	30	116	59	54	113	80	33	113
"MN"	2004	"BLUFFTON TWP"		7	"10B"	20	10	"Bluffton township"	30	35	6796	248	167	73	255	105	139	244	169	69	238
"MN"	2004	"BUSE TWP"		7	"10A"	19	10	"Buse township"	35	40	8938	310	230	76	309	143	161	304	225	78	303
"MN"	2004	"BUTLER TWP"		7	"10B"	20	10	"Butler township"	40	45	8974	158	104	45	159	56	98	154	127	29	156
"MN"	2004	"CANDOR TWP"		7	"10A"	19	10	"Candor township"	45	50	9622	337	233	99	340	149	182	331	210	113	323
"MN"	2004	"CARLISLE TWP"		7	"10A"	19	10	"Carlisle township"	50	55	9946	113	81	31	114	44	66	110	76	36	112
"MN"	2004	"CLITHERALL"		7	"10A"	19	10	"Clitherall city"	54	60	12088	65	28	32	60	21	35	56	24	32	56
"MN"	2004	"CLITHERALL TWP"		7	"10A"	19	10	"Clitherall township"	55	65	12106	325	194	126	325	130	185	315	198	122	320
"MN"	2004	"COMPTON TWP"		7	"10B"	20	10	"Compton township"	65	70	12844	335	219	106	336	147	179	326	225	99	325
"MN"	2004	"CORLISS TWP"		7	"10B"	20	10	"Corliss township"	70	75	13240	273	186	83	275	107	153	260	183	77	260
"MN"	2004	"DALTON"		7	"10A"	19	10	"Dalton city"	75	80	14626	145	74	67	148	46	94	140	68	72	140
"MN"	2004	"DANE PRAIRIE TWP"		7	"10A"	19	10	"Dane Prairie township"	80	85	14644	551	372	172	555	228	314	542	374	164	538
"MN"	2004	"DEAD LAKE TWP"		7	"10A"	19	10	"Dead Lake township"	85	90	15076	313	186	124	313	126	175	301	173	119	292
"MN"	2004	"DEER CREEK"		7	"10B"	20	10	"Deer Creek city"	89	95	15184	178	103	71	178	56	108	164	104	58	162
"MN"	2004	"DEER CREEK TWP"		7	"10B"	20	10	"Deer Creek township"	90	100	15202	184	110	68	188	69	109	178	120	59	179
"MN"	2004	"DENT"		7	"10B"	20	10	"Dent city"	100	105	15724	104	75	27	102	44	53	97	74	23	97
"MN"	2004	"DORA TWP"		7	"10A"	19	10	"Dora township"	105	110	16120	463	249	214	463	151	305	456	227	219	447
"MN"	2004	"DUNN TWP"		7	"10A"	19	10	"Dunn township"	110	115	17162	621	382	226	628	228	378	606	349	237	586
"MN"	2004	"EAGLE LAKE TWP"		7	"10A"	19	10	"Eagle Lake township"	115	120	17396	246	124	119	248	77	164	241	111	134	245
"MN"	2004	"EASTERN TWP"		7	"10B"	20	10	"Eastern township"	120	125	17576	157	67	86	159	30	121	151	62	81	144
"MN"	2004	"EDNA TWP"		7	"10B"	20	10	"Edna township"	125	130	18224	561	365	189	563	235	320	555	400	142	542
"MN"	2004	"EFFINGTON TWP"		7	"10B"	20	10	"Effington township"	130	135	18278	146	84	58	149	35	107	142	79	51	130
"MN"	2004	"ELIZABETH"		7	"10A"	19	10	"Elizabeth city"	134	140	18566	100	63	34	102	28	69	97	51	46	97
"MN"	2004	"ELIZABETH TWP"		7	"10A"	19	10	"Elizabeth township"	135	145	18584	453	270	180	452	161	284	445	258	184	443
"MN"	2004	"ELMO TWP"		7	"10B"	20	10	"Elmo township"	145	150	18980	185	99	85	186	55	121	176	86	85	171
"MN"	2004	"ERHARD"		7	"10A"	19	10	"Erhard city"	150	155	19556	88	53	34	89	17	69	86	39	46	85
"MN"	2004	"ERHARDS GROVE TWP"		7	"10A"	19	10	"Erhards Grove township"	152	160	19574	240	138	97	239	69	165	234	135	99	234
"MN"	2004	"EVERTS TWP"		7	"10A"	19	10	"Everts township"	160	165	20024	541	329	206	540	186	344	530	319	199	518
"MN"	2004	"FERGUS FALLS W-1 P-1"	1	7	"10A"	19	10	"Fergus Falls city"	165	170	20906	814	447	356	816	275	483	760	443	327	772
"MN"	2004	"FERGUS FALLS W-1 P-2"	1	7	"10A"	19	10	"Fergus Falls city"	165	175	20906	860	506	337	863	302	511	814	530	296	827
"MN"	2004	"FERGUS FALLS W-2 P-1"	2	7	"10A"	19	10	"Fergus Falls city"	165	180	20906	885	541	331	893	319	537	858	530	331	862
"MN"	2004	"FERGUS FALLS W-2 P-2"	2	7	"10A"	19	10	"Fergus Falls city"	165	185	20906	1129	724	393	1128	448	654	1103	717	386	1105
"MN"	2004	"FERGUS FALLS W-3 P-1"	3	7	"10A"	19	10	"Fergus Falls city"	165	190	20906	745	436	290	749	271	441	713	412	299	712
"MN"	2004	"FERGUS FALLS W-3 P-2"	3	7	"10A"	19	10	"Fergus Falls city"	165	195	20906	873	492	354	889	306	512	819	494	334	828
"MN"	2004	"FERGUS FALLS W-4 P-1"	4	7	"10A"	19	10	"Fergus Falls city"	165	200	20906	835	507	319	835	332	473	806	494	310	804
"MN"	2004	"FERGUS FALLS W-4 P-2"	4	7	"10A"	19	10	"Fergus Falls city"	165	205	20906	972	625	329	980	409	528	939	634	306	941
"MN"	2004	"FERGUS FALLS TWP"		7	"10A"	19	10	"Fergus Falls township"	170	210	20924	639	433	197	642	278	353	631	431	200	631
"MN"	2004	"FOLDEN TWP"		7	"10B"	20	10	"Folden township"	175	215	21518	175	87	79	179	62	107	169	80	85	165
"MN"	2004	"FRIBERG TWP"		7	"10A"	19	10	"Friberg township"	180	220	22796	441	260	179	443	143	292	436	262	172	434
"MN"	2004	"GIRARD TWP"		7	"10B"	20	10	"Girard township"	185	225	23840	549	332	212	550	207	334	542	284	251	536
"MN"	2004	"GORMAN TWP"		7	"10B"	20	10	"Gorman township"	190	230	24632	261	181	79	262	109	149	258	185	69	254
"MN"	2004	"HENNING"		7	"10B"	20	10	"Henning city"	194	235	28520	426	265	152	429	145	270	415	240	167	407
"MN"	2004	"HENNING TWP"		7	"10B"	20	10	"Henning township"	195	240	28538	199	128	67	199	78	118	196	115	81	196
"MN"	2004	"HOBART TWP"		7	"10B"	20	10	"Hobart township"	205	245	29420	495	306	182	497	171	316	488	307	163	470
"MN"	2004	"HOMESTEAD TWP"		7	"10B"	20	10	"Homestead township"	210	250	30050	202	121	72	208	82	113	195	152	47	199
"MN"	2004	"INMAN TWP"		7	"10B"	20	10	"Inman township"	215	255	31004	144	70	69	149	40	96	137	63	69	132
"MN"	2004	"LEAF LAKE TWP"		7	"10B"	20	10	"Leaf Lake township"	220	260	35990	325	187	129	333	116	200	317	195	118	313
"MN"	2004	"LEAF MOUNTAIN TWP"		7	"10A"	19	10	"Leaf Mountain township"	225	265	36008	161	85	74	161	45	109	154	74	81	155
"MN"	2004	"LIDA TWP"		7	"10A"	19	10	"Lida township"	230	270	36980	514	297	211	520	169	334	504	265	231	496
"MN"	2004	"MAINE TWP"		7	"10A"	19	10	"Maine township"	235	275	39500	451	280	155	458	175	267	442	267	168	437
"MN"	2004	"MAPLEWOOD TWP"		7	"10A"	19	10	"Maplewood township"	240	280	40364	165	109	53	166	62	95	158	90	68	158
"MN"	2004	"NEWTON TWP"		7	"10B"	20	10	"Newton township"	246	285	46006	440	261	170	444	162	272	434	312	124	436
"MN"	2004	"NEW YORK MILLS"		7	"10B"	20	10	"New York Mills city"	251	290	46060	598	319	271	597	190	378	568	406	175	581
"MN"	2004	"NIDAROS TWP"		7	"10A"	19	10	"Nidaros township"	255	295	46240	223	117	105	224	77	142	219	124	90	214
"MN"	2004	"NORWEGIAN GROVE TWP"		7	"10A"	19	10	"Norwegian Grove township"	260	300	47482	199	117	81	200	49	146	195	94	98	192
"MN"	2004	"OAK VALLEY TWP"		7	"10B"	20	10	"Oak Valley township"	265	305	48004	185	106	74	185	73	107	180	76	99	175
"MN"	2004	"ORWELL TWP"		7	"10A"	19	10	"Orwell township"	270	310	48742	109	68	38	110	32	76	108	69	39	108
"MN"	2004	"OSCAR TWP"		7	"10A"	19	10	"Oscar township"	275	315	48850	127	80	45	127	38	88	126	74	52	126
"MN"	2004	"OTTER TAIL"		7	"10B"	20	10	"Ottertail city"	279	320	49210	299	203	89	298	130	160	290	208	82	290
"MN"	2004	"OTTER TAIL TWP"		7	"10B"	20	10	"Ottertail township"	280	325	49228	356	227	121	362	155	190	345	228	117	345
"MN"	2004	"OTTO TWP"		7	"10B"	20	10	"Otto township"	290	330	49264	311	211	94	307	127	172	299	226	76	302
"MN"	2004	"PADDOCK TWP"		7	"10B"	20	10	"Paddock township"	295	335	49408	187	112	69	191	42	138	180	121	58	179
"MN"	2004	"PARKERS PRAIRIE"		7	"10B"	20	10	"Parkers Prairie city"	299	340	49732	581	327	239	577	200	352	552	305	232	537
"MN"	2004	"PARKERS PRAIRIE TWP"		7	"10B"	20	10	"Parkers Prairie township"	300	345	49750	173	113	55	173	66	105	171	106	55	162
"MN"	2004	"PELICAN TWP"		7	"10A"	19	10	"Pelican township"	310	350	50110	410	261	141	412	156	245	401	250	144	395
"MN"	2004	"PELICAN RAPIDS"		7	"10A"	19	10	"Pelican Rapids city"	315	355	50164	881	531	335	889	285	558	844	467	353	823
"MN"	2004	"PERHAM"		7	"10B"	20	10	"Perham city"	319	360	50470	1305	803	472	1308	485	756	1241	884	355	1239
"MN"	2004	"PERHAM TWP"		7	"10B"	20	10	"Perham township"	320	365	50488	494	362	127	497	227	256	483	406	78	484
"MN"	2004	"PINE LAKE TWP"		7	"10B"	20	10	"Pine Lake township"	330	370	51208	358	240	111	361	146	199	345	281	69	350
"MN"	2004	"RICHVILLE"		7	"10B"	20	10	"Richville city"	335	375	54340	54	35	19	54	19	35	54	37	17	54
"MN"	2004	"ROTHSAY"		7	"10A"	19	10	"Rothsay city"	340	380	56014	115	58	51	111	28	85	113	66	43	109
"MN"	2004	"RUSH LAKE TWP"		7	"10B"	20	10	"Rush Lake township"	345	385	56320	560	373	178	567	256	288	544	397	145	542
"MN"	2004	"ST OLAF TWP"		7	"10A"	19	10	"St. Olaf township"	350	390	57382	215	142	68	220	74	138	212	137	74	211
"MN"	2004	"SCAMBLER TWP"		7	"10A"	19	10	"Scambler township"	355	395	58864	302	185	117	302	89	204	293	162	125	287
"MN"	2004	"STAR LAKE TWP"		7	"10A"	19	10	"Star Lake township"	360	400	62554	251	134	114	252	93	154	247	133	111	244
"MN"	2004	"SVERDRUP TWP"		7	"10A"	19	10	"Sverdrup township"	365	405	63688	389	222	160	387	127	251	378	219	164	383
"MN"	2004	"TORDENSKJOLD TWP"		7	"10A"	19	10	"Tordenskjold township"	370	410	65218	333	167	162	336	113	214	327	169	160	329
"MN"	2004	"TRONDHJEM TWP"		7	"10A"	19	10	"Trondhjem township"	375	415	65524	95	67	26	97	32	63	95	61	33	94
"MN"	2004	"TUMULI TWP"		7	"10A"	19	10	"Tumuli township"	380	420	65686	284	159	120	286	106	175	281	151	129	280
"MN"	2004	"UNDERWOOD"		7	"10A"	19	10	"Underwood city"	385	425	66172	196	100	92	196	58	133	191	104	86	190
"MN"	2004	"URBANK"		7	"10A"	19	10	"Urbank city"	390	430	66388	28	19	7	28	4	23	27	18	9	27
"MN"	2004	"VERGAS"		7	"10A"	19	10	"Vergas city"	395	435	66766	206	119	81	204	54	143	198	98	91	189
"MN"	2004	"VINING"		7	"10A"	19	10	"Vining city"	400	440	67216	45	25	19	44	16	29	45	25	20	45
"MN"	2004	"WADENA P-4"		7	"10B"	20	10	"Wadena city"	403	445	67504	31	22	8	32	11	19	30	26	5	31
"MN"	2004	"WESTERN TWP"		7	"10A"	19	10	"Western township"	405	450	69430	78	60	17	77	36	40	76	56	20	76
"MN"	2004	"WOODSIDE TWP"		7	"10B"	20	10	"Woodside township"	410	455	71644	144	83	58	144	59	81	140	71	67	138
"MN"	2004	"NORTH TWP"		7	"01A"	1	1	"North township"	60	60	46762	381	222	151	384	117	248	365	198	179	377
"MN"	2004	"ROCKSBURY TWP EAST"		7	"01A"	1	1	"Rocksbury township"	85	85	55060	319	177	131	326	91	220	311	162	156	318
"MN"	2004	"ROCKSBURY TWP WEST"		7	"01A"	1	1	"Rocksbury township"	85	90	55060	327	188	133	332	85	234	319	181	144	325
"MN"	2004	"THIEF RIVER FALLS(1A)"	1	7	"01A"	1	1	"Thief River Falls city"	115	120	64570	417	206	200	420	85	306	392	182	225	407
"MN"	2004	"THIEF RIVER FALLS(1B)"	1	7	"01A"	1	1	"Thief River Falls city"	115	125	64570	378	192	178	384	90	266	356	165	202	367
"MN"	2004	"THIEF RIVER FALLS(2A)"	2	7	"01A"	1	1	"Thief River Falls city"	115	135	64570	441	235	195	448	111	310	421	221	212	434
"MN"	2004	"THIEF RIVER FALLS(2B)"	2	7	"01A"	1	1	"Thief River Falls city"	115	140	64570	367	189	163	376	88	257	345	154	202	356
"MN"	2004	"THIEF RIVER FALLS(3A)"	3	7	"01A"	1	1	"Thief River Falls city"	115	150	64570	395	193	193	392	74	292	366	157	212	369
"MN"	2004	"THIEF RIVER FALLS(3B)"	3	7	"01A"	1	1	"Thief River Falls city"	115	155	64570	382	205	167	388	91	258	349	186	181	367
"MN"	2004	"THIEF RIVER FALLS(4A)"	4	7	"01A"	1	1	"Thief River Falls city"	115	165	64570	405	198	198	407	91	290	381	194	203	397
"MN"	2004	"THIEF RIVER FALLS(4B)"	4	7	"01A"	1	1	"Thief River Falls city"	115	170	64570	372	182	184	376	90	268	358	178	187	365
"MN"	2004	"THIEF RIVER FALLS(5A)"	5	7	"01A"	1	1	"Thief River Falls city"	115	180	64570	578	301	268	583	128	424	552	273	293	566
"MN"	2004	"THIEF RIVER FALLS(5B)"	5	7	"01A"	1	1	"Thief River Falls city"	115	185	64570	408	261	145	408	147	241	388	225	176	401
"MN"	2004	"PINE CITY"		8	"08B"	16	8	"Pine City city"	164	175	51064	1574	805	738	1587	475	982	1492	744	768	1517
"MN"	2004	"PINE CITY TWP."		8	"08B"	16	8	"Pine City township"	165	185	51082	847	471	360	855	291	505	817	405	424	831
"MN"	2004	"POKEGAMA TWP."		8	"08B"	16	8	"Pokegama township"	180	195	51784	1579	743	804	1588	469	1006	1510	707	825	1536
"MN"	2004	"AETNA TWP."		1	"22A"	43	22	"Aetna township"	5	5	298	128	67	56	131	69	44	124	57	69	126
"MN"	2004	"ALTONA TWP."		1	"22A"	43	22	"Altona township"	10	10	1216	74	43	24	79	46	18	71	39	35	74
"MN"	2004	"BURKE TWP."		1	"22A"	43	22	"Burke township"	15	15	8650	126	96	25	127	97	22	125	104	21	125
"MN"	2004	"EDEN TOWNSHIP"		1	"22A"	43	22	"Eden township"	20	20	18062	160	93	62	159	100	45	156	93	64	157
"MN"	2004	"EDGERTON"		1	"22A"	43	22	"Edgerton city"	25	25	18152	699	567	122	695	528	90	645	537	135	673
"MN"	2004	"ELMER TWP."		1	"22A"	43	22	"Elmer township"	30	30	18908	144	99	42	147	86	40	137	93	49	142
"MN"	2004	"FOUNTAIN PRAIRIE"		1	"22A"	43	22	"Fountain Prairie township"	35	35	22130	122	86	32	120	69	28	105	73	39	112
"MN"	2004	"GRANGE TWP."		1	"22A"	43	22	"Grange township"	40	40	25208	123	81	38	126	80	30	121	78	43	121
"MN"	2004	"GRAY TWP."		1	"22A"	43	22	"Gray township"	45	45	25478	127	82	44	128	79	38	123	79	46	125
"MN"	2004	"HATFIELD"		1	"22A"	43	22	"Hatfield city"	50	50	27566	22	11	10	23	13	9	22	11	11	22
"MN"	2004	"HOLLAND"		1	"22A"	43	22	"Holland city"	55	55	29618	101	43	56	101	37	45	95	36	64	100
"MN"	2004	"IHLEN"		1	"22A"	43	22	"Ihlen city"	60	60	30806	52	26	24	51	24	23	51	27	25	52
"MN"	2004	"JASPER"		1	"22A"	43	22	"Jasper city"	65	65	31760	269	125	139	268	128	95	244	116	139	255
"MN"	2004	"OSBORNE TWP."		1	"22A"	43	22	"Osborne township"	70	70	48832	192	168	23	191	161	22	190	168	22	190
"MN"	2004	"PIPESTONE PRECINCT 1"		1	"22A"	43	22	"Pipestone city"	75	75	51388	888	472	398	895	437	310	843	396	460	857
"MN"	2004	"PIPESTONE PRECINCT 2"		1	"22A"	43	22	"Pipestone city"	75	80	51388	1150	605	528	1151	591	397	1061	532	585	1119
"MN"	2004	"ROCK TWP."		1	"22A"	43	22	"Rock township"	80	100	54916	79	41	35	78	44	27	73	41	37	78
"MN"	2004	"RUTHTON"		1	"22A"	43	22	"Ruthton city"	85	105	56482	145	77	63	144	67	50	131	64	73	137
"MN"	2004	"SWEET TWP."		1	"22A"	43	22	"Sweet township"	90	110	63886	179	107	70	181	104	60	172	110	67	177
"MN"	2004	"TROSKY"		1	"22A"	43	22	"Trosky city"	95	115	65542	64	39	22	65	39	15	60	41	23	64
"MN"	2004	"TROY TWP."		1	"22A"	43	22	"Troy township"	100	120	65614	166	99	66	167	94	54	159	92	69	161
"MN"	2004	"WOODSTOCK"		1	"22A"	43	22	"Woodstock city"	105	125	71680	64	39	21	68	35	23	63	30	32	62
"MN"	2004	"REDWOOD FALLS W-1"	1	7	"21A"	41	21	"Redwood Falls city"	110	110	53656	843	420	393	859	293	499	792	435	378	814
"MN"	2004	"REDWOOD FALLS W-2"	2	7	"21A"	41	21	"Redwood Falls city"	110	115	53656	953	590	342	951	389	507	896	575	349	924
"MN"	2004	"REDWOOD FALLS W-3"	3	7	"21A"	41	21	"Redwood Falls city"	110	120	53656	865	473	375	871	321	497	820	474	368	843
"MN"	2004	"LAKE TOWNSHIP"		7	"01A"	1	1	"Lake township"	88	85	34010	850	598	238	855	328	484	813	632	199	832
"MN"	2004	"ROSEAU"		7	"01A"	1	1	"Roseau city"	155	155	55546	1394	934	430	1393	430	892	1324	1095	275	1370
"MN"	2004	"SPRUCE TOWNSHIP"		7	"01A"	1	1	"Spruce township"	175	175	62158	349	249	89	354	103	218	321	285	58	343
"MN"	2004	"WARROAD"		7	"01A"	1	1	"Warroad city"	195	195	68224	696	471	206	701	240	403	644	460	193	654
"MN"	2004	"DULUTH P- 1"	1	8	"07A"	13	7	"Duluth city"	125	140	17000	1424	486	916	1436	363	926	1371	480	886	1367
"MN"	2004	"DULUTH P- 2"	1	8	"07A"	13	7	"Duluth city"	125	145	17000	1396	440	942	1404	304	995	1359	417	923	1343
"MN"	2004	"DULUTH P- 3"	1	8	"07A"	13	7	"Duluth city"	125	150	17000	1562	579	960	1575	386	1058	1520	547	965	1513
"MN"	2004	"DULUTH P- 4"	1	8	"07A"	13	7	"Duluth city"	125	155	17000	1453	526	906	1472	364	1011	1418	503	904	1408
"MN"	2004	"DULUTH P- 5"	1	8	"07A"	13	7	"Duluth city"	125	160	17000	1578	654	906	1585	441	1013	1537	621	900	1522
"MN"	2004	"DULUTH P- 6"	1	8	"07A"	13	7	"Duluth city"	125	165	17000	2587	982	1574	2601	643	1797	2527	896	1590	2489
"MN"	2004	"DULUTH P- 7"	1	8	"07A"	13	7	"Duluth city"	125	170	17000	1231	464	744	1226	331	781	1176	429	728	1157
"MN"	2004	"DULUTH P- 8"	2	8	"07A"	13	7	"Duluth city"	125	175	17000	1836	758	1056	1842	562	1109	1789	747	1029	1776
"MN"	2004	"DULUTH P- 9"	2	8	"07A"	13	7	"Duluth city"	125	180	17000	1601	583	986	1615	412	1041	1535	545	973	1519
"MN"	2004	"DULUTH P-10"	2	8	"07A"	13	7	"Duluth city"	125	190	17000	2238	842	1350	2269	615	1219	1948	739	1115	1868
"MN"	2004	"DULUTH P-11"	2	8	"06B"	12	6	"Duluth city"	125	195	17000	2684	971	1674	2700	680	1791	2571	775	1712	2491
"MN"	2004	"DULUTH P-12"	2	8	"07A"	13	7	"Duluth city"	125	200	17000	1537	405	1102	1553	275	1080	1475	403	1049	1458
"MN"	2004	"DULUTH P-13"	2	8	"07A"	13	7	"Duluth city"	125	205	17000	1840	433	1359	1868	292	1281	1750	399	1282	1685
"MN"	2004	"DULUTH P-14"	3	8	"07B"	14	7	"Duluth city"	125	210	17000	1761	369	1347	1780	273	1250	1676	323	1281	1612
"MN"	2004	"DULUTH P-15"	3	8	"07A"	13	7	"Duluth city"	125	215	17000	1398	325	1036	1391	218	1021	1338	302	999	1306
"MN"	2004	"DULUTH P-16"	3	8	"07A"	13	7	"Duluth city"	125	220	17000	1593	458	1109	1596	287	1156	1530	436	1076	1514
"MN"	2004	"DULUTH P-17"	3	8	"07A"	13	7	"Duluth city"	125	225	17000	695	220	464	702	158	498	674	213	444	657
"MN"	2004	"DULUTH P-18"	3	8	"07B"	14	7	"Duluth city"	125	230	17000	861	163	683	874	108	621	810	131	639	772
"MN"	2004	"DULUTH P-19"	3	8	"07B"	14	7	"Duluth city"	125	235	17000	956	199	734	956	108	723	899	147	707	859
"MN"	2004	"DULUTH P-20"	3	8	"07B"	14	7	"Duluth city"	125	240	17000	907	258	632	914	177	632	872	203	649	853
"MN"	2004	"DULUTH P-21"	3	8	"07B"	14	7	"Duluth city"	125	245	17000	593	141	441	594	89	429	554	101	440	544
"MN"	2004	"DULUTH P-22"	3	8	"07B"	14	7	"Duluth city"	125	250	17000	965	237	711	972	169	686	937	213	692	910
"MN"	2004	"DULUTH P-23"	4	8	"07B"	14	7	"Duluth city"	125	255	17000	1082	251	802	1088	175	806	1033	212	796	1011
"MN"	2004	"DULUTH P-24"	4	8	"06B"	12	6	"Duluth city"	125	260	17000	1030	352	656	1013	219	725	981	255	703	960
"MN"	2004	"DULUTH P-25"	4	8	"06B"	12	6	"Duluth city"	125	265	17000	1912	778	1110	1914	525	1299	1866	620	1195	1815
"MN"	2004	"DULUTH P-26"	4	8	"06B"	12	6	"Duluth city"	125	270	17000	1556	534	1007	1569	339	1130	1511	415	1055	1472
"MN"	2004	"DULUTH P-27"	4	8	"07B"	14	7	"Duluth city"	125	275	17000	1540	579	940	1544	380	1083	1497	446	1014	1461
"MN"	2004	"DULUTH P-28"	4	8	"07B"	14	7	"Duluth city"	125	280	17000	1445	364	1048	1461	233	1074	1383	313	1045	1361
"MN"	2004	"DULUTH P-29"	4	8	"07B"	14	7	"Duluth city"	125	285	17000	1326	367	932	1334	226	1012	1293	278	979	1261
"MN"	2004	"DULUTH P-30"	5	8	"07B"	14	7	"Duluth city"	125	290	17000	738	167	556	739	104	591	706	134	549	685
"MN"	2004	"DULUTH P-31"	5	8	"07B"	14	7	"Duluth city"	125	295	17000	1597	458	1111	1606	294	1214	1552	353	1167	1521
"MN"	2004	"DULUTH P-32"	5	8	"07B"	14	7	"Duluth city"	125	300	17000	1616	443	1154	1630	276	1233	1558	329	1206	1536
"MN"	2004	"DULUTH P-33"	5	8	"06B"	12	6	"Duluth city"	125	305	17000	1184	316	853	1187	193	943	1159	206	933	1140
"MN"	2004	"DULUTH P-34"	5	8	"07B"	14	7	"Duluth city"	125	315	17000	1971	589	1359	1987	342	1522	1917	447	1425	1874
"MN"	2004	"DULUTH P-35"	5	8	"07B"	14	7	"Duluth city"	125	320	17000	1087	305	768	1088	179	843	1054	228	801	1032
"MN"	2004	"DULUTH P-36"	5	8	"07B"	14	7	"Duluth city"	125	325	17000	1749	467	1249	1764	290	1363	1712	401	1287	1693
"MN"	2004	"BELLE PLAINE"		2	"25B"	50	25	"Belle Plaine city"	5	5	4834	2909	1615	1242	2913	1529	1141	2784	1486	1299	2792
"MN"	2004	"BELLE PLAINE TWP."		2	"25B"	50	25	"Belle Plaine township"	10	10	4852	473	288	176	480	270	176	461	233	218	452
"MN"	2004	"BLAKELEY TWP."		2	"25A"	49	25	"Blakeley township"	15	15	6418	281	182	98	282	166	101	275	176	84	260
"MN"	2004	"CEDAR LAKE TWP."		2	"25B"	50	25	"Cedar Lake township"	20	20	10450	1547	1000	528	1562	973	489	1516	940	556	1498
"MN"	2004	"CREDIT RIVER TWP."		2	"35B"	70	35	"Credit River township"	25	25	13726	2725	1820	883	2737	1734	834	2640	1702	813	2519
"MN"	2004	"ELKO"		2	"35B"	70	35	"Elko city"	35	35	18656	622	370	248	625	374	217	606	324	240	565
"MN"	2004	"HELENA TWP."		2	"25B"	50	25	"Helena township"	45	40	28322	969	657	295	973	636	279	945	612	331	945
"MN"	2004	"JACKSON TWP."		2	"34A"	67	34	"Jackson township"	50	45	31580	595	317	269	599	310	242	576	313	0	313
"MN"	2004	"JORDAN P-1"		2	"35B"	70	35	"Jordan city"	55	50	32174	1244	767	452	1249	746	423	1207	779	415	1196
"MN"	2004	"JORDAN P-2"		2	"35B"	70	35	"Jordan city"	55	55	32174	1040	598	413	1059	543	399	995	613	382	996
"MN"	2004	"LOUISVILLE TWP."		2	"34A"	67	34	"Louisville township"	60	60	38294	676	450	216	684	438	204	664	439	0	443
"MN"	2004	"NEW MARKET"		2	"35B"	70	35	"New Market city"	63	65	45736	778	524	245	778	516	212	754	464	245	709
"MN"	2004	"NEW MARKET TWP."		2	"35B"	70	35	"New Market township"	65	70	45754	1974	1274	680	1989	1252	613	1921	1190	659	1850
"MN"	2004	"NEW PRAGUE P-2"		2	"25A"	49	25	"New Prague city"	70	75	45808	2031	1083	910	2039	1104	781	1931	1319	629	1950
"MN"	2004	"PRIOR LAKE P-1"		2	"35A"	69	35	"Prior Lake city"	72	80	52594	1542	917	613	1551	887	549	1492	836	621	1459
"MN"	2004	"PRIOR LAKE P-2"		2	"35A"	69	35	"Prior Lake city"	72	84	52594	1191	694	473	1205	674	431	1159	628	497	1126
"MN"	2004	"PRIOR LAKE P-3"		2	"35A"	69	35	"Prior Lake city"	72	90	52594	1855	1061	774	1865	1023	678	1747	939	717	1659
"MN"	2004	"PRIOR LAKE P-4"		2	"35A"	69	35	"Prior Lake city"	72	91	52594	1912	1110	780	1931	1101	706	1863	989	830	1819
"MN"	2004	"PRIOR LAKE P-5"		2	"35A"	69	35	"Prior Lake city"	72	92	52594	1235	804	421	1240	790	376	1193	779	360	1140
