state	year	county_code	county	precinct_code	precinct	cd	sd	ld	g2008_REG_dv	g2008_REG_rv	g2008_REG_ov	g2008_REG_mv	g2008_REG_fv	g2008_REG_tv	g2008_USP_dv	g2008_USS_rv	g2008_USS_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_tv
"KY"	2008	19	"CAMPBELL"	"A703"	"COLD SPRING C"	4	24	68	476	597	98	527	643	1171	261	521	240	511	778	761
"KY"	2008	19	"CAMPBELL"	"A704"	"COLD SPRING D"	4	24	68	496	571	121	556	632	1188	311	547	250	507	821	797
"KY"	2008	19	"CAMPBELL"	"A706"	"COLD SPRING F"	4	24	68	563	719	128	602	808	1410	349	639	321	637	998	960
"KY"	2008	19	"CAMPBELL"	"A801"	"ALEXANDRIA A"	4	24	68	424	545	98	536	530	1067	200	501	198	503	711	699
"KY"	2008	19	"CAMPBELL"	"A802"	"ALEXANDRIA B"	4	24	68	401	430	91	416	506	922	197	357	198	362	567	555
"KY"	2008	19	"CAMPBELL"	"A803"	"ALEXANDRIA C"	4	24	68	399	447	106	459	493	952	183	394	186	396	588	580
"KY"	2008	19	"CAMPBELL"	"A804"	"ALEXANDRIA D"	4	24	68	414	607	109	570	558	1130	211	575	214	590	812	789
"KY"	2008	19	"CAMPBELL"	"A805"	"ALEXANDRIA E"	4	24	68	515	582	110	558	649	1207	229	503	234	519	756	737
"KY"	2008	19	"CAMPBELL"	"A806"	"ALEXANDRIA F"	4	24	68	475	668	133	618	656	1276	271	645	257	631	920	902
"KY"	2008	19	"CAMPBELL"	"A807"	"ALEXANDRIA G"	4	24	68	418	446	82	462	483	946	199	399	209	418	622	608
"KY"	2008	19	"CAMPBELL"	"A901"	"MENTOR"	4	24	78	349	343	57	376	373	749	159	347	152	347	509	499
"KY"	2008	19	"CAMPBELL"	"A902"	"CALIFORNIA"	4	24	78	334	426	59	407	411	819	148	380	142	366	527	522
"KY"	2008	19	"CAMPBELL"	"A903"	"SUN VALLEY"	4	24	78	559	780	107	678	768	1446	258	718	260	723	994	978
"KY"	2008	19	"CAMPBELL"	"A904"	"GRANTS LICK"	4	24	69	642	853	128	812	811	1623	280	777	272	786	1089	1049
"KY"	2008	19	"CAMPBELL"	"A905"	"CLARYVILLE"	4	24	69	621	747	164	747	785	1532	316	709	310	703	1034	1019
"KY"	2008	19	"CAMPBELL"	"A909"	"JOHNS HILL"	4	24	67	530	538	104	534	638	1172	304	577	275	552	867	852
"KY"	2008	19	"CAMPBELL"	"A913"	"WILDER"	4	24	67	607	499	127	550	683	1233	305	380	291	377	696	671
"KY"	2008	19	"CAMPBELL"	"A99"	"MAGIS.DIST. TOTALS"	0	0	0	9049	10670	2016	10312	11415	21735						
"KY"	2008	19	"CAMPBELL"	"B101"	"DAYTON A"	4	24	67	599	330	151	507	572	1080	292	266	272	255	559	538
"KY"	2008	19	"CAMPBELL"	"B102"	"DAYTON B"	4	24	67	620	359	140	526	593	1119	307	292	289	278	597	581
"KY"	2008	19	"CAMPBELL"	"B103"	"DAYTON C"	4	24	67	544	351	140	464	571	1035	227	263	218	255	489	481
"KY"	2008	19	"CAMPBELL"	"B201"	"BELLEVUE A"	4	24	67	583	367	154	506	598	1104	305	266	286	257	573	552
"KY"	2008	19	"CAMPBELL"	"B202"	"BELLEVUE B"	4	24	67	468	343	80	396	495	891	242	305	230	294	540	535
"KY"	2008	19	"CAMPBELL"	"B203"	"BELLEVUE C"	4	24	67	524	349	125	465	532	998	277	333	254	314	600	587
"KY"	2008	19	"CAMPBELL"	"B204"	"BELLEVUE D"	4	24	67	607	373	174	531	623	1154	280	324	282	320	615	606
"KY"	2008	19	"CAMPBELL"	"B401"	"FT THOMAS A"	4	24	68	309	609	80	482	516	998	168	504	171	508	687	675
"KY"	2008	19	"CAMPBELL"	"B402"	"FT THOMAS B"	4	24	68	470	555	97	527	595	1122	279	548	255	529	821	803
"KY"	2008	19	"CAMPBELL"	"B403"	"FT THOMAS C"	4	24	68	392	468	122	475	506	982	262	445	235	417	692	680
"KY"	2008	19	"CAMPBELL"	"B405"	"FT THOMAS E"	4	24	68	277	414	93	370	414	784	173	333	159	315	501	492
"KY"	2008	19	"CAMPBELL"	"B406"	"FT THOMAS F"	4	24	68	217	262	41	262	258	520	141	218	130	211	355	348
"KY"	2008	19	"CAMPBELL"	"B408"	"FT THOMAS H"	4	24	68	319	364	94	354	423	777	206	309	194	298	518	503
"KY"	2008	19	"CAMPBELL"	"B409"	"FT THOMAS K"	4	24	68	243	368	53	300	364	664	181	295	159	276	463	454
"KY"	2008	19	"CAMPBELL"	"B410"	"FT THOMAS L"	4	24	68	240	381	76	329	368	697	175	327	140	303	483	467
"KY"	2008	19	"CAMPBELL"	"B411"	"FT THOMAS M"	4	24	68	224	266	72	266	296	562	167	227	141	207	377	368
"KY"	2008	19	"CAMPBELL"	"B412"	"FT THOMAS N"	4	24	68	229	340	64	293	340	633	137	342	131	337	481	473
"KY"	2008	19	"CAMPBELL"	"B414"	"FT THOMAS P"	4	24	68	483	477	113	517	555	1073	226	344	214	331	571	558
"KY"	2008	19	"CAMPBELL"	"B415"	"FT THOMAS I"	4	24	68	361	383	87	363	468	831	212	330	192	312	530	522
"KY"	2008	19	"CAMPBELL"	"B416"	"FT THOMAS J"	4	24	68	289	302	66	299	358	657	174	217	159	203	379	376
"KY"	2008	19	"CAMPBELL"	"B705"	"COLD SPRING E"	4	24	68	304	307	77	349	339	688	159	291	157	294	461	448
"KY"	2008	19	"CAMPBELL"	"B906"	"CAMP SPRINGS"	4	24	68	371	299	82	377	375	752	167	333	175	345	519	508
"KY"	2008	19	"CAMPBELL"	"B907"	"ROSS"	4	24	78	290	344	76	363	347	710	139	315	147	324	469	462
"KY"	2008	19	"CAMPBELL"	"B910"	"MELBOURNE"	4	24	68	359	212	70	270	371	641	175	213	160	201	385	373
"KY"	2008	19	"CAMPBELL"	"B912"	"SILVER GROVE"	4	24	68	381	263	93	351	386	737	192	220	202	227	427	422
"KY"	2008	19	"CAMPBELL"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	9703	9086	2420	9942	11263	21209						
"KY"	2008	19	"CAMPBELL"	"C301"	"NEWPORT  A"	4	24	67	552	278	160	474	515	990	300	197	279	174	490	476
"KY"	2008	19	"CAMPBELL"	"C302"	"NEWPORT  B"	4	24	67	410	227	104	371	370	741	276	215	246	191	472	461
"KY"	2008	19	"CAMPBELL"	"C303"	"NEWPORT  C"	4	24	67	629	178	125	364	567	932	267	84	251	75	347	335
"KY"	2008	19	"CAMPBELL"	"C304"	"NEWPORT  D"	4	24	67	398	205	91	318	376	694	223	187	212	184	409	399
"KY"	2008	19	"CAMPBELL"	"C305"	"NEWPORT  E"	4	24	67	509	225	134	402	466	868	210	105	203	111	326	308
"KY"	2008	19	"CAMPBELL"	"C306"	"NEWPORT  F"	4	24	67	461	211	127	370	428	799	168	128	167	133	304	295
"KY"	2008	19	"CAMPBELL"	"C307"	"NEWPORT  G"	4	24	67	410	220	114	339	405	744	147	170	136	165	318	306
"KY"	2008	19	"CAMPBELL"	"C308"	"NEWPORT  H"	4	24	67	491	293	137	428	492	921	243	265	235	260	508	500
"KY"	2008	19	"CAMPBELL"	"C309"	"NEWPORT  I"	4	24	67	500	327	111	414	524	938	243	287	229	273	532	516
"KY"	2008	19	"CAMPBELL"	"C310"	"NEWPORT  J"	4	24	67	485	297	100	424	458	882	226	236	226	237	476	462
"KY"	2008	19	"CAMPBELL"	"C311"	"NEWPORT  K"	4	24	67	415	235	64	334	380	714	225	236	223	237	468	459
"KY"	2008	19	"CAMPBELL"	"C418"	"FT THOMAS R"	4	24	68	453	434	129	472	543	1016	277	404	251	378	669	655
"KY"	2008	19	"CAMPBELL"	"C419"	"FT THOMAS S"	4	24	68	368	477	95	375	565	940	200	397	170	371	577	567
"KY"	2008	19	"CAMPBELL"	"C501"	"SOUTHGATE A"	4	24	67	352	289	86	328	399	727	180	274	165	262	449	439
"KY"	2008	19	"CAMPBELL"	"C502"	"SOUTHGATE B"	4	24	67	315	282	81	338	339	678	160	307	160	306	476	467
"KY"	2008	19	"CAMPBELL"	"C503"	"SOUTHGATE C"	4	24	67	140	152	36	153	175	328	83	155	72	149	237	227
"KY"	2008	19	"CAMPBELL"	"C504"	"SOUTHGATE D"	4	24	67	313	251	78	246	396	642	199	183	188	170	376	371
"KY"	2008	19	"CAMPBELL"	"C601"	"HIGHLAND HTS A"	4	24	68	274	228	72	251	323	574	151	194	144	192	351	338
"KY"	2008	19	"CAMPBELL"	"C602"	"HIGHLAND HTS B"	4	24	68	357	337	119	395	418	813	201	279	192	270	481	471
"KY"	2008	19	"CAMPBELL"	"C603"	"HIGHLAND HTS C"	4	24	68	318	280	69	309	358	667	182	252	184	250	444	436
"KY"	2008	19	"CAMPBELL"	"C604"	"HIGHLAND HTS D"	4	24	67	284	245	65	238	356	594	152	155	143	147	307	298
"KY"	2008	19	"CAMPBELL"	"C605"	"HIGHLAND HTS E"	4	24	67	613	510	131	513	740	1254	336	503	295	463	814	798
"KY"	2008	19	"CAMPBELL"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	9047	6181	2228	7856	9593	17456						
"KY"	2008	19	"CAMPBELL"	"9999"	"TOTAL ALL PRECINCTS"	0	0	0	27799	25937	6664	28110	32271	60400						
"KY"	2008	20	"CARLISLE"	"A101"	"WEST BARDWELL"	1	1	1	599	99	12	336	374	710	160	211	212	257	420	423
"KY"	2008	20	"CARLISLE"	"A102"	"NORTH BARDWELL"	1	1	1	513	93	16	273	349	622	121	211	166	256	381	377
"KY"	2008	20	"CARLISLE"	"A99"	"MAGIS.DIST. TOTALS"	0	0	0	1112	192	28	609	723	1332						
"KY"	2008	20	"CARLISLE"	"B101"	"CUNNINGHAM"	1	1	1	680	185	27	442	450	892	166	360	251	432	610	611
"KY"	2008	20	"CARLISLE"	"B102"	"KIRBYTON"	1	1	1	340	68	6	208	206	414	75	182	112	216	294	294
"KY"	2008	20	"CARLISLE"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	1020	253	33	650	656	1306						
"KY"	2008	20	"CARLISLE"	"C101"	"MILBURN"	1	1	1	477	49	12	264	274	538	146	176	179	201	351	355
"KY"	2008	20	"CARLISLE"	"C102"	"ARLINGTON"	1	1	1	654	69	16	343	396	739	159	176	233	239	406	409
"KY"	2008	20	"CARLISLE"		"BURKLEY"															
"KY"	2008	20	"CARLISLE"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	1131	118	28	607	670	1277						
"KY"	2008	20	"CARLISLE"	"AB"	"ABSENTEE"										52	87	67	98	155	154
"KY"	2008	20	"CARLISLE"	"9999"	"TOTAL ALL PRECINCTS"	0	0	0	3263	563	89	1866	2049	3915						
"KY"	2008	21	"CARROLL"	"A101"	"COUNTY GARAGE"	4	26	47	525	79	20	323	301	624	136	137	186	184	329	323
"KY"	2008	21	"CARROLL"	"A102"	"WEST SIDE FIRE DEPT"	4	26	47	748	116	37	453	448	901	186	222	253	282	479	475
"KY"	2008	21	"CARROLL"	"A103"	"CARROLL CO. PUBLIC LIBRARY"	4	26	47	575	84	46	314	391	705	188	140	211	165	356	351
"KY"	2008	21	"CARROLL"	"A99"	"MAGIS.DIST. TOTALS"	0	0	0	1848	279	103	1090	1140	2230						
"KY"	2008	21	"CARROLL"	"B101"	"CITY BUILDING FRONT ENT."	4	26	47	491	52	20	253	310	563	160	87	178	104	270	265
"KY"	2008	21	"CARROLL"	"B102"	"CITY BUILDING REAR ENT."	4	26	47	689	65	25	330	449	779	190	157	225	189	388	382
"KY"	2008	21	"CARROLL"	"B103"	"MASONS BUILDING"	4	26	47	548	60	29	297	340	637	120	123	147	148	272	270
"KY"	2008	21	"CARROLL"	"B104"	"WORTHVILLE TOWN HALL"	4	26	47	391	57	20	227	241	468	70	76	111	116	196	187
"KY"	2008	21	"CARROLL"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	2119	234	94	1107	1340	2447						
"KY"	2008	21	"CARROLL"	"C101"	"WORTHVILLE FIRE DEPT."	4	26	47	193	27	5	111	114	225	46	46	59	60	107	105
"KY"	2008	21	"CARROLL"	"C102"	"SANDERS FIRE DEPARTMENT"	4	26	47	308	34	14	182	174	356	59	78	88	100	168	166
"KY"	2008	21	"CARROLL"	"C103"	"GHENT FIRE DEPT."	4	26	47	563	115	36	360	354	714	189	159	220	199	395	379
"KY"	2008	21	"CARROLL"	"C104"	"AIRPORT RD FIRE DEPT."	4	26	47	1000	183	60	602	641	1243	283	306	361	382	678	667
"KY"	2008	21	"CARROLL"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	2064	359	115	1255	1283	2538						
"KY"	2008	21	"CARROLL"	"AB"	"ABSENTEE"										89	81	118	103	197	199
"KY"	2008	21	"CARROLL"	"9999"	"TOTAL ALL PRECINCTS"	0	0	0	6031	872	312	3452	3763	7215						
"KY"	2008	22	"CARTER"	"AB"	"ABSENTEE"										287	280	324	318	618	604
"KY"	2008	22	"CARTER"	"A101"	"COURTHOUSE"	4	18	96	594	383	51	487	541	1028	188	265	243	306	503	508
"KY"	2008	22	"CARTER"	"A102"	"ALPHA HALL"	4	18	96	659	323	33	497	518	1015	235	231	271	265	508	502
"KY"	2008	22	"CARTER"	"A103"	"DEPOT #1"	4	18	96	962	564	75	768	833	1601	338	385	432	449	816	817
"KY"	2008	22	"CARTER"	"A104"	"GREGORYVILLE"	4	18	96	235	119	23	192	185	377	86	100	100	116	205	200
"KY"	2008	22	"CARTER"	"A105"	"HITCHINS"	4	18	96	775	347	56	609	569	1178	236	223	279	254	508	502
"KY"	2008	22	"CARTER"	"A106"	"OAKLAND"	4	18	96	576	637	89	599	703	1302	206	339	236	360	575	575
"KY"	2008	22	"CARTER"	"A107"	"DEPOT #2"	4	18	96	959	508	65	700	832	1532	354	353	420	416	785	773
"KY"	2008	22	"CARTER"	"A99"	"MAGIS.DIST. TOTALS"	0	0	0	4760	2881	392	3852	4181	8033						
"KY"	2008	22	"CARTER"	"B101"	"BUFFALO"	4	18	96	390	371	39	400	400	800	157	213	197	250	419	410
"KY"	2008	22	"CARTER"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	390	371	39	400	400	800						
"KY"	2008	22	"CARTER"	"C101"	"SMOKEY VALLEY"	4	18	96	528	426	54	482	526	1008	180	247	217	272	466	464
"KY"	2008	22	"CARTER"	"C102"	"O H COURTHOUSE"	4	18	96	347	242	26	281	334	615	156	182	200	219	385	382
"KY"	2008	22	"CARTER"	"C103"	"CLARK HILL"	4	18	96	213	136	24	171	202	373	80	94	91	103	185	185
"KY"	2008	22	"CARTER"	"C104"	"BRICKYARD"	4	18	96	209	117	19	170	175	345	58	87	75	103	164	162
"KY"	2008	22	"CARTER"	"C105"	"EAGLE HILL"	4	18	96	425	185	29	302	337	639	115	114	145	139	254	259
"KY"	2008	22	"CARTER"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	1722	1106	152	1406	1574	2980						
"KY"	2008	22	"CARTER"	"D101"	"CEDAR GROVE"	4	18	96	480	185	45	359	351	710	172	100	196	121	301	296
"KY"	2008	22	"CARTER"	"D102"	"UPPER TYGART"	4	18	96	555	496	48	534	565	1099	197	267	263	321	532	530
"KY"	2008	22	"CARTER"	"D103"	"SOLDIER"	4	18	96	425	117	35	293	284	577	140	92	163	102	260	255
"KY"	2008	22	"CARTER"	"D99"	"MAGIS.DIST. TOTALS"	0	0	0	1460	798	128	1186	1200	2386						
"KY"	2008	22	"CARTER"	"E101"	"PLEASANT VALLEY"	4	18	96	422	151	26	281	318	599	184	136	229	180	372	365
"KY"	2008	22	"CARTER"	"E102"	"GRAHN"	4	18	96	534	167	36	362	375	737	161	143	182	161	328	325
"KY"	2008	22	"CARTER"	"E99"	"MAGIS.DIST. TOTALS"	0	0	0	956	318	62	643	693	1336						
"KY"	2008	22	"CARTER"	"F101"	"WILLARD"	4	18	96	578	227	25	414	416	830	197	163	235	191	398	398
"KY"	2008	22	"CARTER"	"F102"	"PLEASANT HILL"	4	18	96	353	75	32	243	217	460	153	56	169	70	231	225
"KY"	2008	22	"CARTER"	"F99"	"MAGIS.DIST. TOTALS"	0	0	0	931	302	57	657	633	1290						
"KY"	2008	22	"CARTER"	"G101"	"DENTON"	4	18	96	195	91	14	146	154	300	59	54	74	68	131	128
"KY"	2008	22	"CARTER"	"G102"	"RUSH"	4	18	96	833	465	62	657	703	1360	278	272	368	357	655	640
"KY"	2008	22	"CARTER"	"G99"	"MAGIS.DIST. TOTALS"	0	0	0	1028	556	76	803	857	1660						
"KY"	2008	22	"CARTER"	"H101"	"IRON HILL"	4	18	96	255	169	19	227	215	443	99	98	113	111	214	211
"KY"	2008	22	"CARTER"	"H99"	"MAGIS.DIST. TOTALS"	0	0	0	255	169	19	227	215	443						
"KY"	2008	22	"CARTER"	"9999"	"TOTAL ALL PRECINCTS"	0	0	0	11502	6501	925	9174	9753	18928						
"KY"	2008	23	"CASEY"	"A101"	"CASEY 1"	1	15	24	148	733	20	441	460	901	74	351	120	407	488	471
"KY"	2008	23	"CASEY"	"A102"	"CASEY 2"	1	15	24	82	414	9	248	257	505	65	186	88	214	282	274
"KY"	2008	23	"CASEY"	"A103"	"CASEY 3"	1	15	24	116	534	15	336	329	665	53	241	84	277	335	325
"KY"	2008	23	"CASEY"	"A104"	"LIBERTY A"	1	15	24	103	406	13	233	289	522	60	177	84	196	257	261
"KY"	2008	23	"CASEY"	"A99"	"MAGIS.DIST. TOTALS"	0	0	0	449	2087	57	1258	1335	2593						
"KY"	2008	23	"CASEY"	"B101"	"CASEY 4"	1	15	24	227	605	26	430	428	858	103	264	145	309	416	409
"KY"	2008	23	"CASEY"	"B102"	"CASEY 5"	1	15	24	164	671	20	414	441	855	81	320	122	363	449	442
"KY"	2008	23	"CASEY"	"B103"	"CASEY 6"	1	15	24	204	738	19	473	488	961	128	321	186	378	509	507
"KY"	2008	23	"CASEY"	"B104"	"CASEY 7"	1	15	24	150	348	13	271	240	511	61	147	84	170	234	231
"KY"	2008	23	"CASEY"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	745	2362	78	1588	1597	3185						
"KY"	2008	23	"CASEY"	"C101"	"CASEY 8"	1	15	24	251	1106	34	670	721	1391	149	515	216	588	747	731
"KY"	2008	23	"CASEY"	"C102"	"CASEY 9"	1	15	24	68	449	11	257	271	528	40	243	62	267	308	305
"KY"	2008	23	"CASEY"	"C103"	"LIBERTY B"	1	15	24	146	375	7	221	307	528	78	151	94	170	253	245
"KY"	2008	23	"CASEY"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	465	1930	52	1148	1299	2447						
"KY"	2008	23	"CASEY"	"D101"	"CASEY 10"	1	15	24	155	729	23	458	449	907	75	355	121	416	494	476
"KY"	2008	23	"CASEY"	"D102"	"CASEY 11"	1	15	24	124	372	17	228	285	513	50	136	77	165	216	213
"KY"	2008	23	"CASEY"	"D103"	"CASEY 12"	1	15	24	145	690	22	422	435	857	87	291	151	361	453	442
"KY"	2008	23	"CASEY"	"D104"	"LIBERTY C"	1	15	24	63	216	7	128	158	286	42	122	49	135	177	171
"KY"	2008	23	"CASEY"	"D99"	"MAGIS.DIST. TOTALS"	0	0	0	487	2007	69	1236	1327	2563						
"KY"	2008	23	"CASEY"	"AB"	"ABSENTEE"										73	233	100	263	339	333
"KY"	2008	23	"CASEY"	"9999"	"TOTAL ALL PRECINCTS"	0	0	0	2146	8386	256	5230	5558	10788						
"KY"	2008	24	"CHRISTIAN"	"AB"	"ABSENTEE"										632	944	616	977	1626	1560
"KY"	2008	24	"CHRISTIAN"	"A101"	"COURTHOUSE"	1	3	8	343	73	30	191	255	446	167	41	156	33	202	197
"KY"	2008	24	"CHRISTIAN"	"A102"	"BELMONT #1"	1	3	8	568	76	40	260	424	684	364	34	329	11	375	363
"KY"	2008	24	"CHRISTIAN"	"A103"	"WALNUT ST. CENTER #1"	1	3	8	426	51	22	208	291	499	251	28	234	18	270	262
"KY"	2008	24	"CHRISTIAN"	"A104"	"WALNUT STREET CENTER #2"	1	3	8	646	49	26	293	428	721	382	27	351	8	390	378
"KY"	2008	24	"CHRISTIAN"	"A105"	"BELMONT #2"	1	3	9	307	118	24	211	238	449	100	121	104	123	225	225
"KY"	2008	24	"CHRISTIAN"	"A106"	"BELMONT #3"	1	3	8	439	105	44	279	309	588	213	85	201	79	293	286
"KY"	2008	24	"CHRISTIAN"	"A99"	"MAGIS.DIST. TOTALS"	0	0	0	2729	472	186	1442	1945	3387						
"KY"	2008	24	"CHRISTIAN"	"B101"	"CHRISTIAN CO. MIDDLE SCH"	1	3	8	1042	316	98	577	879	1456	418	335	431	354	777	766
"KY"	2008	24	"CHRISTIAN"	"B102"	"NORTH DRIVE MIDDLE SCHOOL"	1	3	8	1076	310	95	602	879	1481	503	336	489	339	848	825
"KY"	2008	24	"CHRISTIAN"	"B103"	"NEW PALESTINE BAPT CHURCH"	1	3	9	578	304	49	459	472	931	137	413	157	430	576	570
"KY"	2008	24	"CHRISTIAN"	"B104"	"LIFE TABERNACLE #1"	1	3	9	363	165	42	265	305	570	100	213	116	220	326	329
"KY"	2008	24	"CHRISTIAN"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	3059	1095	284	1903	2535	4438						
"KY"	2008	24	"CHRISTIAN"	"C101"	"RECREATION DEPARTMENT"	1	3	8	540	183	43	320	445	766	148	216	155	239	391	371
"KY"	2008	24	"CHRISTIAN"	"C102"	"SENIOR CITIZENS CENTER"	1	3	8	341	84	32	193	264	457	173	56	163	47	220	219
"KY"	2008	24	"CHRISTIAN"	"C103"	"FRIENDSHIP HOUSE 1"	1	3	8	610	227	37	313	561	874	175	306	193	315	493	499
"KY"	2008	24	"CHRISTIAN"	"C104"	"NEW WORK FELLOWSHIP"	1	3	8	426	209	35	334	336	670	99	334	135	364	468	469
"KY"	2008	24	"CHRISTIAN"	"C105"	"SINKING FORK SCHOOL"	1	3	9	1093	477	59	814	815	1629	237	852	252	878	1125	1104
"KY"	2008	24	"CHRISTIAN"	"C106"	"MILLBROOKE SCHOOL #1"	1	3	8	548	299	56	416	487	903	195	407	183	402	601	590
"KY"	2008	24	"CHRISTIAN"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	3558	1479	262	2390	2908	5299						
"KY"	2008	24	"CHRISTIAN"	"D101"	"INDIAN HILLS"	1	3	8	588	272	36	400	496	896	149	397	176	429	584	573
"KY"	2008	24	"CHRISTIAN"	"D102"	"LUTHERAN CHURCH"	1	3	8	570	325	51	400	546	946	164	443	172	447	616	615
"KY"	2008	24	"CHRISTIAN"	"D103"	"HOPKINSVILLE HIGH SCH. #1"	1	3	8	479	306	34	380	439	819	117	418	140	447	570	558
"KY"	2008	24	"CHRISTIAN"	"D104"	"SOUTH CHRISTIAN"	1	3	9	343	195	33	293	278	571	72	324	81	338	412	405
"KY"	2008	24	"CHRISTIAN"	"D105"	"LAFAYETTE"	1	3	9	254	103	15	181	191	372	45	174	49	179	227	223
"KY"	2008	24	"CHRISTIAN"	"D106"	"LIVING HOPE BAPTIST"	1	3	8	288	162	19	220	249	469	66	214	75	227	295	289
"KY"	2008	24	"CHRISTIAN"	"D107"	"MILLBROOKE SCHOOL #2"	1	3	8	592	336	62	437	553	990	204	417	217	431	639	634
"KY"	2008	24	"CHRISTIAN"	"D99"	"MAGIS.DIST. TOTALS"	0	0	0	3114	1699	250	2311	2752	5063						
"KY"	2008	24	"CHRISTIAN"	"E101"	"PENNYRILE RURAL ELECTRIC"	1	3	8	265	89	36	169	221	390	118	56	115	49	169	171
"KY"	2008	24	"CHRISTIAN"	"E102"	"PUBLIC LIBRARY"	1	3	8	312	141	31	210	274	484	121	109	118	105	229	227
"KY"	2008	24	"CHRISTIAN"	"E103"	"1ST CHRISTIAN CHURCH #1"	1	3	8	648	323	76	456	591	1047	215	307	204	308	525	511
"KY"	2008	24	"CHRISTIAN"	"E104"	"HOPKINSVILLE HIGH SCH #2"	1	3	8	684	297	71	436	616	1052	210	396	212	402	618	608
"KY"	2008	24	"CHRISTIAN"	"E105"	"HOLIDAY PARK"	1	3	8	441	193	36	305	365	670	145	263	153	274	428	416
"KY"	2008	24	"CHRISTIAN"	"E106"	"1ST CHRISTIAN CHURCH #2"	1	3	8	543	240	58	380	461	841	172	308	181	322	497	489
"KY"	2008	24	"CHRISTIAN"	"E99"	"MAGIS.DIST. TOTALS"	0	0	0	2893	1283	308	1956	2528	4484						
"KY"	2008	24	"CHRISTIAN"	"F101"	"LAKEVIEW BAPTIST CHURCH"	1	3	9	248	82	18	170	178	348	51	169	70	185	240	239
"KY"	2008	24	"CHRISTIAN"	"F102"	"PEMBROKE"	1	3	9	679	231	49	458	501	959	228	344	248	373	603	592
"KY"	2008	24	"CHRISTIAN"	"F103"	"SALEM BAPTIST"	1	3	9	187	106	22	143	172	315	38	150	41	151	191	191
"KY"	2008	24	"CHRISTIAN"	"F104"	"OAK GROVE EAST"	1	3	9	1087	887	345	956	1363	2319	418	333	404	325	749	737
"KY"	2008	24	"CHRISTIAN"	"F99"	"MAGIS.DIST. TOTALS"	0	0	0	2201	1306	434	1727	2214	3941						
"KY"	2008	24	"CHRISTIAN"	"G101"	"SOUTHSIDE"	1	3	8	410	259	37	337	369	706	130	356	123	358	488	479
"KY"	2008	24	"CHRISTIAN"	"G102"	"HILLCREST BAPTIST CHURCH"	1	3	8	374	112	40	219	307	526	196	117	188	108	308	305
"KY"	2008	24	"CHRISTIAN"	"G103"	"AG EXT. OFFICE"	1	3	9	313	108	29	215	235	450	96	159	113	180	277	272
"KY"	2008	24	"CHRISTIAN"	"G104"	"NORTH MURRAY ST."	1	3	9	464	328	52	370	474	844	141	310	147	322	465	457
"KY"	2008	24	"CHRISTIAN"	"G105"	"OAK GROVE WEST"	1	3	9	1858	1512	873	1679	2564	4243	523	378	529	396	925	907
"KY"	2008	24	"CHRISTIAN"	"G106"	"SOUTH MURRAY ST."	1	3	9	574	357	51	469	513	982	166	506	168	508	678	674
"KY"	2008	24	"CHRISTIAN"	"G99"	"MAGIS.DIST. TOTALS"	0	0	0	3993	2676	1082	3289	4462	7751						
"KY"	2008	24	"CHRISTIAN"	"H101"	"LIFE TABERNACLE #2"	1	3	15	494	232	46	383	389	772	132	301	153	321	457	454
"KY"	2008	24	"CHRISTIAN"	"H102"	"CROFTON"	1	3	9	1058	418	70	716	830	1546	269	622	324	671	955	946
"KY"	2008	24	"CHRISTIAN"	"H103"	"CONCORD SOUTH"	1	3	9	344	83	29	183	273	456	189	58	172	47	238	230
"KY"	2008	24	"CHRISTIAN"	"H104"	"CONCORD NORTH"	1	3	15	424	227	32	330	353	683	68	323	88	345	419	411
"KY"	2008	24	"CHRISTIAN"	"H105"	"LACY"	1	3	15	803	375	63	623	618	1241	143	578	180	614	770	758
"KY"	2008	24	"CHRISTIAN"	"H99"	"MAGIS.DIST. TOTALS"	0	0	0	3123	1335	240	2235	2463	4698						
"KY"	2008	24	"CHRISTIAN"	"9999"	"TOTAL ALL PRECINCTS"	0	0	0	24670	11345	3046	17253	21807	39061						
"KY"	2008	25	"CLARK"	"A101"	"BECKNERVILLE"	6	28	73	716	440	83	604	635	1239	275	543	344	618	899	887
"KY"	2008	25	"CLARK"	"A103"	"STONEY BROOK"	6	28	73	637	393	51	516	565	1081	254	430	324	513	771	754
"KY"	2008	25	"CLARK"	"A104"	"BOONESBORO"	6	28	73	551	281	39	411	460	871	187	330	261	419	610	591
"KY"	2008	25	"CLARK"	"A105"	"CALMES"	6	28	73	516	324	44	422	462	884	180	377	261	461	647	638
"KY"	2008	25	"CLARK"	"A99"	"MAGIS.DIST. TOTALS"	0	0	0	2420	1438	217	1953	2122	4075						
