state	year	county	precinct	cd	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv	cd2	g2008_USH_dv2	g2008_USH_rv2	g2008_USH_tv2	g2008_USP_dv	g2008_USP_rv	g2008_USS_dv	g2008_USS_rv	g2008_USP_tv	g2008_USS_tv
"NE"	2008	"Sarpy"	"22"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"23"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"24"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"25"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"26"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"27"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"28"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"29"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"30"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"31"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"32"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"33"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"34"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"35"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"36"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"37"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"38"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"39"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"40"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"41"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"42"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"43"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"44"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"45"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"46"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"47"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"48"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"49"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"50"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"51"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"52"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"53"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"54"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"55"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"56"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"57"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"58"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"59"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"60"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"61"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"62"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"63"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"64"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"65"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"66"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"67"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"68"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"69"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"70"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"71"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"72"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"73"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"74"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"75"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"76"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"77"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"78"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"79"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"80"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"81"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"82"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"83"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"84"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"85"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"86"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"87"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"EV-Absente"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"NP-Party"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"Provisiona"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Saunders"	"01"	1	161	403	564.0					243	327	278	305	579.0	596.0
"NE"	2008	"Saunders"	"02"	1	70	269	339.0					116	224	132	214	344.0	350.0
"NE"	2008	"Saunders"	"03"	1	88	285	373.0					155	226	165	219	390.0	391.0
"NE"	2008	"Saunders"	"04"	1	47	186	233.0					72	158	76	155	232.0	237.0
"NE"	2008	"Saunders"	"05"	1	173	493	666.0					275	401	272	407	681.0	695.0
"NE"	2008	"Saunders"	"06"	1	80	359	439.0					138	320	134	322	463.0	463.0
"NE"	2008	"Saunders"	"07"	1	113	375	488.0					208	305	179	325	519.0	518.0
"NE"	2008	"Saunders"	"08"	1	124	361	485.0					193	313	197	308	513.0	518.0
"NE"	2008	"Saunders"	"09"	1	126	417	543.0					220	336	200	362	564.0	576.0
"NE"	2008	"Saunders"	"10"	1	42	234	276.0					90	192	82	196	286.0	281.0
"NE"	2008	"Saunders"	"11"	1	133	410	543.0					220	334	210	352	562.0	573.0
"NE"	2008	"Saunders"	"12"	1	80	271	351.0					133	239	125	237	376.0	380.0
"NE"	2008	"Saunders"	"13"	1	153	679	832.0					294	551	259	584	847.0	853.0
"NE"	2008	"Saunders"	"14"	1	101	283	384.0					144	246	147	246	396.0	405.0
"NE"	2008	"Saunders"	"15"	1	109	339	448.0					168	284	182	265	457.0	461.0
"NE"	2008	"Saunders"	"16"	1	85	379	464.0					135	340	143	321	480.0	482.0
"NE"	2008	"Saunders"	"17"	1	112	369	481.0					190	312	147	343	509.0	507.0
"NE"	2008	"Saunders"	"18"	1	74	313	387.0					117	288	120	279	412.0	411.0
"NE"	2008	"Saunders"	"EV-Absente"	1	452	867	1319.0					629	739	589	772	1378.0	1389.0
"NE"	2008	"Saunders"	"NP-Party"	1			0.0									0.0	0.0
"NE"	2008	"Saunders"	"Provisiona"	1	19	57	76.0					27	53	23	54	81.0	82.0
"NE"	2008	"Scotts Bluff"	"01"	3	33	109	142.0					29	107	40	95	138.0	141.0
"NE"	2008	"Scotts Bluff"	"02"	3	27	60	87.0					24	65	28	60	89.0	90.0
"NE"	2008	"Scotts Bluff"	"03"	3	108	261	369.0					96	274	101	264	372.0	375.0
"NE"	2008	"Scotts Bluff"	"04"	3	76	161	237.0					70	162	79	154	237.0	236.0
"NE"	2008	"Scotts Bluff"	"05"	3	88	320	408.0					76	328	119	287	407.0	410.0
"NE"	2008	"Scotts Bluff"	"06"	3	51	125	176.0					49	121	62	109	170.0	174.0
"NE"	2008	"Scotts Bluff"	"07"	3	45	145	190.0					44	143	48	137	188.0	190.0
"NE"	2008	"Scotts Bluff"	"08"	3	63	202	265.0					58	204	78	185	266.0	266.0
"NE"	2008	"Scotts Bluff"	"09"	3	189	479	668.0					181	479	223	434	665.0	668.0
"NE"	2008	"Scotts Bluff"	"10"	3	183	455	638.0					211	432	254	380	647.0	645.0
"NE"	2008	"Scotts Bluff"	"11"	3	123	315	438.0					150	276	155	274	430.0	438.0
"NE"	2008	"Scotts Bluff"	"12"	3	198	573	771.0					224	533	257	501	765.0	768.0
"NE"	2008	"Scotts Bluff"	"13"	3	35	96	131.0					37	89	40	86	127.0	131.0
"NE"	2008	"Scotts Bluff"	"14"	3	70	185	255.0					90	161	80	169	253.0	257.0
"NE"	2008	"Scotts Bluff"	"15"	3	81	145	226.0					91	123	102	122	220.0	231.0
"NE"	2008	"Scotts Bluff"	"16"	3	39	129	168.0					38	127	47	118	166.0	169.0
"NE"	2008	"Scotts Bluff"	"17"	3	56	194	250.0					68	173	83	162	242.0	252.0
"NE"	2008	"Scotts Bluff"	"18"	3	69	209	278.0					67	212	87	188	279.0	277.0
"NE"	2008	"Scotts Bluff"	"19"	3	85	252	337.0					79	249	102	226	332.0	338.0
"NE"	2008	"Scotts Bluff"	"20"	3	12	55	67.0					14	53	12	53	67.0	68.0
"NE"	2008	"Scotts Bluff"	"21"	3	185	505	690.0					184	514	223	471	703.0	707.0
"NE"	2008	"Scotts Bluff"	"22"	3	206	435	641.0					238	397	237	397	640.0	648.0
"NE"	2008	"Scotts Bluff"	"23"	3	151	218	369.0					182	185	184	169	372.0	375.0
"NE"	2008	"Scotts Bluff"	"24"	3	117	110	227.0					132	84	120	87	219.0	221.0
"NE"	2008	"Scotts Bluff"	"25"	3	172	295	467.0					188	268	197	260	464.0	471.0
"NE"	2008	"Scotts Bluff"	"26"	3	139	295	434.0					169	262	172	259	433.0	439.0
"NE"	2008	"Scotts Bluff"	"27"	3	159	283	442.0					157	282	193	243	444.0	450.0
"NE"	2008	"Scotts Bluff"	"28"	3	124	368	492.0					131	354	162	326	489.0	494.0
"NE"	2008	"Scotts Bluff"	"29"	3	86	233	319.0					109	200	112	200	314.0	320.0
"NE"	2008	"Scotts Bluff"	"30"	3	142	358	500.0					128	363	155	341	500.0	508.0
"NE"	2008	"Scotts Bluff"	"EV-Absente"	3	1263	2406	3669.0					1333	2361	1283	2372	3717.0	3723.0
"NE"	2008	"Scotts Bluff"	"NP-Party"	3			0.0					2	1			3.0	0.0
"NE"	2008	"Scotts Bluff"	"Provisiona"	3	52	168	220.0					96	126	82	133	223.0	220.0
"NE"	2008	"Seward"	"01"	1	51	144	195.0					67	129	84	111	198.0	202.0
"NE"	2008	"Seward"	"02"	1	67	201	268.0					112	152	136	136	269.0	278.0
"NE"	2008	"Seward"	"03"	1	97	329	426.0					165	256	195	239	433.0	439.0
"NE"	2008	"Seward"	"04"	1	67	273	340.0					118	226	161	184	348.0	351.0
"NE"	2008	"Seward"	"05"	1	129	361	490.0					206	278	235	261	493.0	502.0
"NE"	2008	"Seward"	"06"	1	123	391	514.0					173	346	232	286	525.0	527.0
"NE"	2008	"Seward"	"07"	1	45	157	202.0					70	130	89	109	201.0	205.0
"NE"	2008	"Seward"	"08"	1	58	138	196.0					70	125	71	128	199.0	201.0
"NE"	2008	"Seward"	"09"	1	64	229	293.0					86	208	119	175	298.0	304.0
"NE"	2008	"Seward"	"10"	1	77	139	216.0					74	148	114	112	226.0	230.0
"NE"	2008	"Seward"	"11"	1	53	325	378.0					112	279	130	257	396.0	396.0
"NE"	2008	"Seward"	"12"	1	89	381	470.0					142	350	170	317	496.0	494.0
"NE"	2008	"Seward"	"13"	1	122	639	761.0					260	513	284	493	781.0	785.0
"NE"	2008	"Seward"	"14"	1	152	583	735.0					290	439	322	421	735.0	751.0
"NE"	2008	"Seward"	"15"	1	112	424	536.0					218	328	239	305	551.0	550.0
"NE"	2008	"Seward"	"16"	1	76	290	366.0					145	234	158	219	382.0	381.0
"NE"	2008	"Seward"	"EV-Absente"	1	245	634	879.0					395	506	398	504	913.0	924.0
"NE"	2008	"Seward"	"NP-Party"	1			0.0									0.0	0.0
"NE"	2008	"Seward"	"Provisiona"	1			0.0									0.0	0.0
"NE"	2008	"Sheridan"	"01"	3	85	255	340.0					78	261	90	242	343.0	348.0
"NE"	2008	"Sheridan"	"02"	3	52	313	365.0					58	304	70	273	371.0	367.0
"NE"	2008	"Sheridan"	"03"	3	45	227	272.0					41	231	48	205	274.0	271.0
"NE"	2008	"Sheridan"	"04"	3	51	195	246.0					71	173	54	183	246.0	251.0
"NE"	2008	"Sheridan"	"05"	3	73	293	366.0					75	284	72	264	367.0	372.0
"NE"	2008	"Sheridan"	"06"	3	20	138	158.0					19	131	25	128	156.0	160.0
"NE"	2008	"Sheridan"	"07"	3	10	144	154.0					13	142	16	136	155.0	156.0
"NE"	2008	"Sheridan"	"08"	3	10	88	98.0					16	86	19	80	104.0	103.0
"NE"	2008	"Sheridan"	"EV-Absente"	3	62	330	392.0					78	320	81	303	407.0	401.0
"NE"	2008	"Sheridan"	"NP-Party"	3			0.0					2	2			4.0	0.0
"NE"	2008	"Sheridan"	"Provisiona"	3	3	9	12.0					3	7	2	7	11.0	11.0
"NE"	2008	"Sherman"	"01"	3	51	116	167.0					81	90	122	51	176.0	175.0
"NE"	2008	"Sherman"	"02"	3	32	155	187.0					54	135	112	79	191.0	194.0
"NE"	2008	"Sherman"	"03"	3	86	171	257.0					120	132	173	81	257.0	261.0
"NE"	2008	"Sherman"	"04"	3	45	89	134.0					51	85	84	51	137.0	139.0
"NE"	2008	"Sherman"	"05"	3	76	144	220.0					100	127	154	72	227.0	229.0
"NE"	2008	"Sherman"	"06"	3	31	246	277.0					52	236	129	148	289.0	280.0
"NE"	2008	"Sherman"	"EV-Absente"	3	82	160	242.0					125	135	161	98	264.0	264.0
"NE"	2008	"Sherman"	"NP-Party"	3			0.0					0	1			1.0	0.0
"NE"	2008	"Sherman"	"Provisiona"	3	2	6	8.0					2	9	8	2	11.0	10.0
"NE"	2008	"Sioux"	"01"	3	47	256	303.0					54	258	92	211	313.0	309.0
"NE"	2008	"Sioux"	"02"	3	38	165	203.0					28	179	46	158	209.0	209.0
"NE"	2008	"Sioux"	"EV-Absente"	3	28	167	195.0					35	166	42	148	205.0	194.0
"NE"	2008	"Sioux"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Sioux"	"Provisiona"	3			0.0									0.0	0.0
"NE"	2008	"Stanton"	"01"	1	13	41	54.0					23	33	20	36	56.0	56.0
"NE"	2008	"Stanton"	"02"	1	7	64	71.0					14	59	23	50	74.0	75.0
"NE"	2008	"Stanton"	"03"	1	6	23	29.0					7	21	10	18	29.0	29.0
"NE"	2008	"Stanton"	"04"	1	11	75	86.0					17	69	17	69	86.0	88.0
"NE"	2008	"Stanton"	"05"	1	8	51	59.0					17	41	15	44	59.0	59.0
"NE"	2008	"Stanton"	"06"	1	9	38	47.0					12	35	14	31	47.0	46.0
"NE"	2008	"Stanton"	"07"	1	6	34	40.0					7	32	10	29	39.0	40.0
"NE"	2008	"Stanton"	"08"	1	28	195	223.0					71	152	61	163	227.0	228.0
"NE"	2008	"Stanton"	"09"	1	4	48	52.0					17	39	12	43	59.0	56.0
"NE"	2008	"Stanton"	"10"	1	79	508	587.0					146	448	149	431	600.0	593.0
"NE"	2008	"Stanton"	"11"	1	28	106	134.0					41	94	36	93	137.0	136.0
"NE"	2008	"Stanton"	"12"	1	32	232	264.0					62	206	73	189	271.0	272.0
"NE"	2008	"Stanton"	"13"	1	41	275	316.0					84	241	72	247	326.0	334.0
"NE"	2008	"Stanton"	"14"	1	1	34	35.0					9	32	5	30	41.0	37.0
"NE"	2008	"Stanton"	"15"	1	5	33	38.0					9	29	10	27	38.0	39.0
"NE"	2008	"Stanton"	"EV-Absente"	1	73	283	356.0					121	240	100	252	366.0	361.0
"NE"	2008	"Stanton"	"NP-Party"	1			0.0									0.0	0.0
"NE"	2008	"Stanton"	"Provisiona"	1	1	14	15.0					7	10	5	10	17.0	15.0
"NE"	2008	"Thayer"	"01"	3	42	125	167.0					77	88	89	81	168.0	173.0
"NE"	2008	"Thayer"	"02"	3	44	177	221.0					80	146	117	114	229.0	233.0
"NE"	2008	"Thayer"	"03"	3	41	255	296.0					66	237	104	19	307.0	130.0
"NE"	2008	"Thayer"	"04"	3	57	241	298.0					92	215	114	194	308.0	310.0
"NE"	2008	"Thayer"	"05"	3	75	303	378.0					119	279	175	224	402.0	402.0
"NE"	2008	"Thayer"	"06"	3	88	278	366.0					140	245	175	209	387.0	388.0
"NE"	2008	"Thayer"	"07"	3	85	258	343.0					118	242	174	187	364.0	365.0
"NE"	2008	"Thayer"	"EV-Absente"	3	119	25	144.0					158	277	182	254	439.0	448.0
"NE"	2008	"Thayer"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Thayer"	"Provisiona"	3	8	24	32.0					10	20	10	21	31.0	33.0
"NE"	2008	"Thomas"	"01"	3	28	228	256.0					29	228	80	177	259.0	263.0
"NE"	2008	"Thomas"	"EV-Absente"	3	17	100	117.0					22	103	58	61	127.0	123.0
"NE"	2008	"Thomas"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Thomas"	"Provisiona"	3			0.0									0.0	0.0
"NE"	2008	"Thurston"	"01"	1	118	73	191.0					193	26	111	72	220.0	203.0
"NE"	2008	"Thurston"	"02"	1	9	36	45.0					7	34	15	29	42.0	45.0
"NE"	2008	"Thurston"	"03"	1	29	88	117.0					45	65	45	67	114.0	117.0
"NE"	2008	"Thurston"	"04"	1	23	116	139.0					51	93	44	94	145.0	142.0
"NE"	2008	"Thurston"	"05"	1	134	141	275.0					197	98	127	136	296.0	284.0
"NE"	2008	"Thurston"	"06"	1	86	446	532.0					171	380	158	372	559.0	548.0
"NE"	2008	"Thurston"	"07"	1	17	76	93.0					32	59	32	59	93.0	96.0
"NE"	2008	"Thurston"	"08"	1	7	55	62.0					18	43	17	46	62.0	63.0
"NE"	2008	"Thurston"	"09"	1	250	135	385.0					312	73	204	148	386.0	390.0
"NE"	2008	"Thurston"	"EV-Absente"	1	49	125	174.0					83	99	58	13	184.0	81.0
"NE"	2008	"Thurston"	"NP-Party"	1			0.0									0.0	0.0
"NE"	2008	"Thurston"	"Provisiona"	1	9	4	13.0					11	2	7	5	13.0	12.0
"NE"	2008	"Valley"	"01"	3	68	247	315.0					83	223	154	167	315.0	325.0
"NE"	2008	"Valley"	"02"	3	79	200	279.0					95	179	135	148	281.0	292.0
"NE"	2008	"Valley"	"03"	3	63	222	285.0					83	203	112	176	288.0	290.0
"NE"	2008	"Valley"	"04"	3	57	247	304.0					77	229	110	194	306.0	307.0
"NE"	2008	"Valley"	"05"	3	40	228	268.0					71	203	105	167	276.0	274.0
"NE"	2008	"Valley"	"06"	3	73	189	262.0					85	171	128	132	261.0	271.0
"NE"	2008	"Valley"	"07"	3	37	227	264.0					52	212	93	173	267.0	266.0
"NE"	2008	"Valley"	"EV-Absente"	3	137	251	388.0					160	237	206	186	401.0	399.0
"NE"	2008	"Valley"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Valley"	"Provisiona"	3			0.0									0.0	0.0
"NE"	2008	"Washington"	"01"	1	164	403	567.0					266	334	215	358	605.0	603.0
"NE"	2008	"Washington"	"02"	1	151	481	632.0					225	421	211	433	654.0	657.0
"NE"	2008	"Washington"	"03"	1	89	376	465.0					129	353	145	323	483.0	480.0
"NE"	2008	"Washington"	"04"	1	161	762	923.0					320	651	254	695	979.0	974.0
"NE"	2008	"Washington"	"05"	1	116	394	510.0					204	321	174	339	531.0	532.0
"NE"	2008	"Washington"	"06"	1	97	310	407.0					170	250	147	260	422.0	421.0
"NE"	2008	"Washington"	"07"	1	116	443	559.0					213	370	192	380	583.0	579.0
"NE"	2008	"Washington"	"08"	1	115	314	429.0					200	249	161	286	454.0	461.0
"NE"	2008	"Washington"	"09"	1	67	236	303.0					110	201	115	198	315.0	317.0
"NE"	2008	"Washington"	"10"	1	56	248	304.0					114	208	114	202	328.0	328.0
"NE"	2008	"Washington"	"11"	1	111	467	578.0					181	429	165	419	611.0	598.0
"NE"	2008	"Washington"	"12"	1	45	419	464.0					89	377	100	359	470.0	467.0
"NE"	2008	"Washington"	"13"	1	114	548	662.0					237	435	195	475	676.0	686.0
"NE"	2008	"Washington"	"14"	1	105	423	528.0					193	367	156	385	565.0	555.0
"NE"	2008	"Washington"	"15"	1	116	440	556.0					211	359	176	375	577.0	577.0
"NE"	2008	"Washington"	"EV-Absente"	1	530	1318	1848.0					847	1100	710	1171	1961.0	1935.0
"NE"	2008	"Washington"	"NP-Party"	1			0.0					2	0			2.0	0.0
"NE"	2008	"Washington"	"Provisiona"	1			0.0									0.0	0.0
"NE"	2008	"Wayne"	"01"	1	27	275	302.0					57	236	63	225	296.0	300.0
"NE"	2008	"Wayne"	"02"	1	45	286	331.0					75	256	91	229	334.0	334.0
"NE"	2008	"Wayne"	"03"	1	15	193	208.0					48	170	38	172	218.0	216.0
"NE"	2008	"Wayne"	"04"	1	37	225	262.0					64	200	60	197	267.0	267.0
"NE"	2008	"Wayne"	"05"	1	11	204	215.0					32	188	41	177	222.0	220.0
"NE"	2008	"Wayne"	"06"	1	33	184	217.0					68	148	59	159	217.0	222.0
"NE"	2008	"Wayne"	"07"	1	62	196	258.0					112	139	87	168	255.0	261.0
"NE"	2008	"Wayne"	"08"	1	64	294	358.0					131	232	98	263	366.0	366.0
"NE"	2008	"Wayne"	"09"	1	63	251	314.0					129	195	106	210	326.0	323.0
"NE"	2008	"Wayne"	"10"	1	119	411	530.0					215	315	174	339	539.0	532.0
"NE"	2008	"Wayne"	"EV-Absente"	1	172	558	730.0					318	424	245	487	747.0	744.0
"NE"	2008	"Wayne"	"NP-Party"	1			0.0									0.0	0.0
"NE"	2008	"Wayne"	"Provisiona"	1			0.0									0.0	0.0
"NE"	2008	"Webster"	"01"	3	27	149	176.0					44	134	81	93	179.0	179.0
"NE"	2008	"Webster"	"02"	3	102	360	462.0					134	331	252	213	467.0	476.0
"NE"	2008	"Webster"	"03"	3	40	178	218.0					61	162	95	126	224.0	227.0
"NE"	2008	"Webster"	"04"	3	65	203	268.0					88	183	145	126	273.0	276.0
"NE"	2008	"Webster"	"05"	3	76	283	359.0					124	243	219	151	373.0	376.0
"NE"	2008	"Webster"	"EV-Absente"	3	73	197	270.0					99	179	145	139	282.0	286.0
"NE"	2008	"Webster"	"NP-Party"	3	0	0	0.0					0	0	0	0	0.0	0.0
"NE"	2008	"Webster"	"Provisiona"	3	0	3	3.0					2	1	2	1	3.0	3.0
"NE"	2008	"Wheeler"	"01"	3	28	179	207.0					46	171	83	133	219.0	220.0
"NE"	2008	"Wheeler"	"02"	3	20	98	118.0					23	102	50	68	127.0	121.0
"NE"	2008	"Wheeler"	"EV-Absente"	3	19	67	86.0					27	61	41	46	91.0	88.0
"NE"	2008	"Wheeler"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Wheeler"	"Provisiona"	3	0	0	0.0					0	0	0	0	0.0	0.0
"NE"	2008	"York"	"01"	3	36	141	177.0					67	111	80	97	181.0	184.0
"NE"	2008	"York"	"02"	3	33	250	283.0					66	224	102	191	294.0	295.0
"NE"	2008	"York"	"03"	3	63	324	387.0					91	298	137	258	392.0	398.0
"NE"	2008	"York"	"04"	3	77	352	429.0					92	346	157	285	441.0	445.0
"NE"	2008	"York"	"05"	3	27	191	218.0					42	180	73	148	225.0	224.0
"NE"	2008	"York"	"06"	3	81	618	699.0					160	557	199	524	722.0	731.0
"NE"	2008	"York"	"07"	3	15	133	148.0					16	135	45	110	152.0	156.0
"NE"	2008	"York"	"08"	3	27	181	208.0					45	171	73	136	218.0	211.0
"NE"	2008	"York"	"09"	3	82	387	469.0					103	378	160	324	483.0	487.0
"NE"	2008	"York"	"10"	3	42	170	212.0					51	166	88	134	218.0	224.0
"NE"	2008	"York"	"11"	3	71	333	404.0					107	294	123	284	408.0	415.0
"NE"	2008	"York"	"12"	3	97	375	472.0					139	344	166	316	488.0	490.0
"NE"	2008	"York"	"13"	3	117	525	642.0					162	494	228	428	661.0	667.0
"NE"	2008	"York"	"14"	3	87	394	481.0					122	361	157	329	487.0	492.0
"NE"	2008	"York"	"EV-Absente"	3	269	817	1086.0					344	789	395	736	1144.0	1140.0
"NE"	2008	"York"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"York"	"Provisiona"	3			0.0									0.0	0.0
