state	year	county_name	town_name	county	town	ward	cd	precinct	g2000_BALL_tv	g2000_USP_dv	g2000_USP_rv	g2000_USP_tv	g2000_USS_dv	g2000_USS_rv	g2000_USS_tv	g2000_USH_dv	g2000_USH_rv	g2000_USH_tv
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	3	15	42	424	397	12	410	377	19	407	386	8	406
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	1	388	379	8	387	378	8	387	378	6	384
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	3	154	151	1	153	148	3	154	151	0	153
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	4	590	570	13	583	559	18	582	561	8	577
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	6	503	495	0	499	493	4	500	491	0	499
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	7	438	420	12	433	418	13	432	415	11	430
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	8	520	487	16	506	485	15	505	488	7	499
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	12	523	496	21	520	490	26	519	490	13	514
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	13	346	320	16	341	316	23	340	317	15	336
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	14	624	577	34	623	574	34	619	570	32	616
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	15	504	427	60	497	422	54	492	435	35	484
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	16	407	356	44	405	355	42	404	356	25	392
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	17	308	269	31	304	269	28	304	268	18	296
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	19	463	372	79	457	357	79	451	363	56	435
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	20	438	335	88	433	321	89	428	326	51	406
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	21	294	207	74	293	199	76	288	203	52	280
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	22	370	233	119	367	222	123	364	244	83	348
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	23	462	332	106	457	313	114	454	316	77	426
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	14	24	292	182	100	291	182	96	285	189	69	276
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	27	711	569	115	703	566	125	704	574	90	683
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	28	945	777	139	940	776	136	933	774	94	898
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	31	717	637	32	676	614	35	665	608	29	655
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	32	315	295	17	314	295	16	315	293	3	307
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	33	591	554	27	588	541	28	581	549	18	582
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	38	422	381	8	393	371	13	395	389	6	403
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	40	320	316	3	319	305	9	317	309	4	317
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	42	275	267	7	275	264	9	274	262	3	270
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	43	246	228	11	240	220	13	239	230	5	238
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	46	631	606	18	624	586	23	615	595	11	615
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	4	15	48	252	244	5	251	227	14	249	235	3	248
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	14	1	326	315	7	322	304	14	321	304	10	317
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	14	4	661	620	34	657	619	28	654	615	23	649
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	14	8	548	478	57	542	471	62	541	484	39	536
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	14	11	664	589	60	657	577	62	650	587	47	647
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	14	13	697	565	107	687	550	113	678	559	77	662
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	14	15	426	384	33	425	384	36	425	380	27	418
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	15	16	368	345	20	368	339	23	366	343	10	361
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	15	17	316	305	7	314	306	8	314	306	3	312
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	14	18	498	460	26	489	455	30	488	461	21	487
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	15	19	512	487	20	511	484	21	509	484	12	503
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	14	20	452	438	11	450	432	16	451	433	13	448
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	14	22	781	749	21	777	740	24	774	746	12	767
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	14	23	418	407	8	417	393	15	416	400	7	414
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	15	25	332	326	0	327	313	6	326	322	1	329
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	15	26	252	235	9	247	226	11	245	232	3	241
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	15	29	622	602	11	618	583	22	618	592	8	617
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	15	32	756	726	15	748	720	17	744	721	12	742
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	15	33	534	506	11	522	495	17	518	497	6	513
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	15	35	557	539	11	554	532	14	554	530	10	553
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	15	37	708	683	20	704	669	26	703	675	16	697
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	15	39	372	363	6	370	347	15	366	354	5	366
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	15	40	439	420	11	438	423	7	435	424	4	435
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	15	41	378	364	13	377	358	16	375	363	9	376
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	15	45	625	610	7	621	600	12	618	601	6	616
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	15	47	386	372	8	383	369	10	381	372	5	381
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	15	48	464	449	15	464	443	14	459	448	9	460
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	5	15	50	334	320	9	332	322	6	331	322	4	331
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	1	501	486	11	499	475	15	496	479	7	492
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	3	523	501	18	521	487	23	516	500	10	514
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	4	470	447	19	468	438	23	465	448	10	463
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	6	475	464	8	474	453	14	470	459	4	468
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	8	632	587	40	631	584	39	626	592	29	624
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	9	565	530	25	558	525	30	558	535	16	553
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	11	340	312	20	338	308	25	334	309	11	330
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	12	756	728	24	753	703	30	743	720	13	745
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	13	389	366	20	389	365	15	384	375	8	388
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	14	386	377	8	386	370	12	386	382	3	386
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	15	373	360	7	371	349	16	369	355	7	368
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	18	594	572	11	588	553	22	584	571	3	584
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	19	352	336	12	350	326	22	349	335	11	347
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	20	6	0	0	0	0	0	0	0	0	0
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	22	524	496	21	520	485	30	519	503	13	522
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	24	232	214	12	231	213	13	230	221	8	231
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	25	377	356	17	375	355	18	375	359	11	372
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	26	344	322	15	339	322	14	338	321	11	334
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	28	684	647	18	670	628	25	667	640	14	662
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	29	82	76	4	82	75	4	82	78	1	82
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	31	400	370	20	390	357	27	389	371	9	384
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	32	323	309	9	320	300	18	318	308	7	319
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	33	218	206	8	215	197	11	212	198	6	210
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	34	333	306	17	328	303	19	327	308	11	324
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	35	405	386	17	405	380	19	404	384	11	401
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	36	492	453	21	482	438	35	481	442	20	475
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	37	314	278	30	312	278	29	311	278	26	309
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	38	306	261	36	300	242	53	298	254	36	298
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	39	291	250	37	289	246	40	287	251	25	284
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	40	615	565	36	605	553	45	603	564	25	597
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	45	941	834	84	928	825	82	928	840	53	915
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	46	342	286	51	341	279	58	339	290	38	335
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	47	380	300	64	374	288	76	369	293	52	361
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	6	14	48	366	307	48	360	303	49	359	306	37	357
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	14	1	168	163	4	167	155	9	167	162	3	166
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	14	4	236	228	7	235	213	11	232	224	6	232
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	14	6	308	243	47	298	224	63	296	237	39	287
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	14	7	343	279	53	339	272	59	337	281	36	330
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	14	8	185	173	9	183	163	11	182	166	7	178
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	14	11	307	270	30	304	262	34	301	262	21	297
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	14	13	371	330	28	364	329	32	366	330	17	357
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	14	14	478	427	38	472	416	40	470	432	19	458
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	15	18	204	167	35	204	165	38	204	174	14	197
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	15	22	435	407	24	432	393	34	430	404	7	421
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	15	23	113	109	3	112	108	4	113	110	2	113
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	14	24	184	176	4	181	168	8	181	175	2	181
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	15	26	244	235	7	243	224	13	241	226	5	239
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	15	27	194	189	2	191	184	4	190	185	1	188
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	15	28	59	57	2	59	57	1	59	56	1	58
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	15	29	196	189	2	193	188	4	193	183	2	193
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	15	30	387	370	8	379	362	8	375	360	3	375
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	15	33	233	226	6	233	223	6	231	218	5	232
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	29	35	437	411	7	427	400	13	423	406	4	419
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	29	37	323	317	2	320	311	8	320	316	3	320
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	29	38	370	349	13	367	336	19	362	346	8	361
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	29	40	125	120	2	123	120	1	122	122	0	123
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	29	41	409	392	10	405	386	15	404	393	6	402
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	29	42	697	649	15	669	634	21	663	651	10	667
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	7	29	44	495	484	9	494	472	15	489	481	5	489
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	8	15	6	521	508	7	517	494	11	513	492	5	504
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	8	15	7	345	335	4	339	326	7	337	329	1	339
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	8	15	10	413	408	1	409	400	4	407	402	0	406
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	8	15	11	433	414	7	425	402	10	418	401	6	417
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	8	15	14	251	223	3	226	212	12	227	217	6	225
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	8	15	16	458	454	3	457	442	9	455	443	4	455
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	8	15	19	127	124	2	127	120	2	126	122	0	125
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	8	15	21	300	294	2	297	282	9	295	285	4	294
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	8	15	23	418	397	8	405	382	15	402	386	4	400
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	8	15	24	158	147	5	153	145	4	152	148	2	151
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	8	15	25	300	293	6	299	280	15	298	291	5	298
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	8	15	27	244	234	3	241	230	5	238	232	0	236
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	8	15	28	254	244	9	254	241	9	252	248	1	249
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	8	15	29	271	269	2	271	263	6	270	263	2	268
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	8	15	30	389	374	10	385	374	8	387	374	3	386
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	8	15	33	356	348	3	354	336	11	352	338	3	350
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	8	15	35	251	247	1	249	240	4	247	236	2	246
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	8	15	36	298	290	6	296	282	8	294	278	8	292
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	8	15	41	232	228	3	232	220	9	232	226	2	232
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	8	15	43	329	322	5	327	316	6	327	317	3	326
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	9	15	1	334	306	15	329	303	18	330	305	10	324
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	9	15	2	589	535	30	585	536	33	582	533	22	572
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	9	15	4	348	334	7	347	326	11	343	329	6	341
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	9	15	5	513	489	9	499	482	12	498	486	8	495
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	9	15	11	543	503	28	539	502	29	538	496	22	525
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	9	15	15	1176	1031	31	1074	1019	40	1076	1029	23	1069
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	9	15	16	365	357	4	361	346	6	359	346	7	361
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	9	15	21	363	347	10	357	336	13	355	336	10	352
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	9	15	24	275	260	10	271	256	11	268	261	4	268
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	9	15	26	204	202	2	204	192	6	203	194	3	202
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	9	15	27	232	221	8	232	214	14	231	214	4	226
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	9	15	28	142	140	0	142	136	2	141	136	1	140
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	9	15	30	445	430	4	437	415	9	430	420	3	428
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	9	15	34	495	450	30	494	445	32	490	448	15	484
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	9	15	35	493	406	79	492	398	81	489	409	54	476
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	9	15	36	518	477	26	515	468	34	514	476	18	510
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	9	15	37	110	105	2	110	99	6	107	100	2	108
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	9	15	38	253	235	16	253	225	24	253	234	12	248
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	9	15	42	290	243	44	289	230	45	280	221	33	267
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	9	15	44	339	307	21	333	301	25	330	307	13	326
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	10	15	1	358	344	9	358	335	14	355	336	4	351
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	10	15	4	193	184	5	192	177	8	191	180	2	187
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	10	15	5	369	331	16	356	331	19	353	336	8	351
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	10	15	11	15	11	2	15	12	1	15	9	1	13
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	10	15	15	138	137	0	138	135	2	138	134	2	136
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	10	15	19	209	202	6	208	195	6	204	195	4	204
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	10	15	21	442	432	8	440	421	13	439	423	11	437
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	10	15	23	359	331	19	357	320	21	349	328	7	343
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	10	15	25	373	360	7	372	347	13	367	354	7	366
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	10	15	32	114	109	3	113	107	4	113	103	5	113
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	11	15	1	384	315	50	383	315	53	379	319	39	375
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	11	15	2	363	317	36	358	314	43	360	316	27	350
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	11	15	6	482	422	43	472	416	40	465	416	27	461
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	11	15	9	290	269	11	284	259	18	282	262	7	278
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	11	15	14	380	354	8	374	348	13	370	352	8	369
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	11	15	18	336	269	38	332	274	42	332	274	36	322
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	11	15	19	796	662	71	773	657	73	765	663	56	750
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	11	15	23	302	264	20	300	251	25	292	246	22	279
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	11	15	30	156	140	12	154	126	19	150	138	10	152
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	11	15	31	19	12	5	19	12	6	19	10	3	18
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	11	15	36	490	463	13	480	449	18	477	447	8	471
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	11	15	37	354	292	51	352	289	54	351	303	35	345
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	11	15	38	530	496	25	526	485	30	520	490	19	516
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	11	15	39	317	308	7	315	301	9	314	304	5	315
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	1	548	513	22	542	510	18	539	517	9	535
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	4	306	288	16	305	287	13	304	284	11	299
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	5	361	343	7	353	342	11	357	335	7	352
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	8	395	376	13	392	364	15	387	370	8	388
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	9	208	184	21	207	187	19	208	190	9	205
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	12	277	266	6	275	256	8	271	265	1	269
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	15	206	192	10	205	188	11	204	194	5	202
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	17	405	373	24	401	373	22	400	373	16	395
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	19	567	524	23	562	525	23	557	531	9	553
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	22	321	311	4	316	302	13	319	309	5	316
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	28	314	296	6	307	288	10	308	291	6	309
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	29	7	6	1	7	6	1	7	6	1	7
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	32	300	286	3	292	282	6	291	283	2	290
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	33	0	0	0	0	0	0	0	0	0	0
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	35	186	176	5	183	173	7	182	175	2	181
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	36	307	292	8	304	289	14	305	294	5	301
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	38	129	124	1	128	121	5	128	122	1	127
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	39	139	128	9	138	128	7	136	128	4	136
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	40	46	43	2	46	42	3	46	45	1	46
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	42	276	253	18	271	248	23	272	249	13	270
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	43	223	218	4	223	212	8	223	208	4	220
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	44	316	305	5	311	290	9	308	291	3	306
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	12	15	45	133	122	9	133	124	6	133	124	3	131
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	1	373	343	21	368	330	24	365	340	14	365
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	2	215	211	3	214	203	7	212	209	1	213
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	6	330	316	8	328	305	15	326	320	4	326
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	8	222	217	2	221	213	5	220	217	1	220
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	10	238	229	3	236	227	5	236	227	2	235
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	11	263	250	8	261	243	9	259	249	3	257
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	12	464	441	6	453	437	8	450	446	2	452
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	13	343	329	8	341	329	7	341	334	1	337
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	14	555	535	15	553	525	18	547	538	8	547
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	15	302	291	7	301	293	5	300	298	3	301
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	16	326	313	4	318	307	5	317	314	2	317
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	17	297	286	5	293	277	8	291	284	4	289
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	18	222	216	5	221	212	4	220	214	5	220
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	19	322	316	2	319	307	9	318	310	2	319
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	20	190	185	3	189	176	9	189	183	3	187
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	21	692	661	19	685	658	22	685	661	17	684
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	22	429	395	11	409	379	13	401	395	8	405
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	23	368	358	9	368	349	12	367	357	7	367
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	24	326	313	8	324	311	8	324	309	8	320
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	25	326	304	13	321	298	20	322	305	8	318
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	27	481	464	11	479	460	12	478	465	6	475
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	31	506	490	13	504	485	13	504	489	5	497
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	32	462	440	13	454	432	15	453	441	7	452
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	33	586	560	13	577	555	14	575	556	9	569
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	34	362	350	5	356	340	11	355	348	5	356
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	36	394	379	11	390	363	24	388	376	9	388
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	37	472	451	15	471	443	17	470	451	11	465
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	38	442	420	13	434	417	9	430	415	8	429
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	39	284	272	7	284	269	12	283	273	6	281
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	40	491	469	15	488	468	16	488	477	6	486
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	41	267	260	4	266	256	5	265	260	3	264
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	42	272	262	7	271	251	11	265	259	5	266
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	43	352	338	9	350	321	11	345	335	5	347
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	44	353	335	11	351	317	23	351	335	11	347
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	45	228	218	7	226	212	11	227	216	3	226
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	13	14	47	310	299	7	308	294	10	308	299	4	307
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	14	14	1	311	269	28	308	270	28	305	278	21	303
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	14	14	2	219	198	13	217	189	23	217	198	9	215
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	14	14	6	503	454	34	496	458	32	494	460	25	491
"MI"	2000	"WAYNE"	"DETROIT CITY"	82	57	14	14	8	540	512	21	539	510	16	535	515	12	532
