state	year	county	precinct	g2004_USP_tv	g2004_USP_dv	g2004_USP_rv	ld	g2004_STH_tv	g2004_STH_dv	g2004_STH_rv	ld10	g2004_STH_tv10	g2004_STH_dv10	g2004_STH_rv10	ld11	g2004_STH_tv11	g2004_STH_dv11	g2004_STH_rv11	ld12	g2004_STH_tv12	g2004_STH_dv12	g2004_STH_rv12	ld13	g2004_STH_tv13	g2004_STH_dv13	g2004_STH_rv13	ld14	g2004_STH_tv14	g2004_STH_dv14	g2004_STH_rv14	ld15	g2004_STH_tv15	g2004_STH_dv15	g2004_STH_rv15	ld16	g2004_STH_tv16	g2004_STH_dv16	g2004_STH_rv16	ld2	g2004_STH_tv2	g2004_STH_dv2	g2004_STH_rv2	ld3	g2004_STH_tv3	g2004_STH_dv3	g2004_STH_rv3	ld4	g2004_STH_tv4	g2004_STH_dv4	g2004_STH_rv4	ld5	g2004_STH_tv5	g2004_STH_dv5	g2004_STH_rv5	ld6	g2004_STH_tv6	g2004_STH_dv6	g2004_STH_rv6	ld7	g2004_STH_tv7	g2004_STH_dv7	g2004_STH_rv7	ld8	g2004_STH_tv8	g2004_STH_dv8	g2004_STH_rv8	ld9	g2004_STH_tv9	g2004_STH_dv9	g2004_STH_rv9	sd	g2004_STS_tv	g2004_STS_dv	g2004_STS_rv	sd2	g2004_STS_tv2	g2004_STS_dv2	g2004_STS_rv2	sd3	g2004_STS_tv3	g2004_STS_dv3	g2004_STS_rv3	cd	g2004_USH_tv	g2004_USH_dv	g2004_USH_rv	cd2	g2004_USH_tv2	g2004_USH_dv2	g2004_USH_rv2	cd3	g2004_USH_tv3	g2004_USH_dv3	g2004_USH_rv3
"TN"	2004	"DAVIDSON"	"34-09 Brenthaven Cum"	170.0	66.0	103.0	52	160	71	89																																																																									5	149.0	97.0	52.0								
"TN"	2004	"DAVIDSON"	"34-10 Forest Hills"	138.0	46.0	91.0	56	124	27	97																																																																									5	89.0	50.0	39.0	7	29.0		29.0				
"TN"	2004	"DAVIDSON"	"35-1 Gower School"	791.0	287.0	498.0	50	652	380	272																													55	58	58																																										5	724.0	417.0	307.0								
"TN"	2004	"DAVIDSON"	"35-2 South Harpeth"	334.0	125.0	208.0	50	311	175	136																																																																									5	309.0	202.0	107.0								
"TN"	2004	"DAVIDSON"	"35-3 Harpeth Valley"	1248.0	466.0	771.0	56	1145	348	797																																																																									5	1141.0	656.0	485.0								
"TN"	2004	"DAVIDSON"	"35-4 Bellevue UMC"	679.0	247.0	424.0	56	635	183	452																																																																									5	636.0	361.0	275.0								
"TN"	2004	"DAVIDSON"	"35-5 Jewish CC"	486.0	249.0	232.0	55	335	335																														56	58	23	35																																									5	441.0	307.0	134.0								
"TN"	2004	"DAVIDSON"	"ABSENTEE"	5702.0	2999.0	2651.0	56	1217	439	778	59	178	178																										55	590	590		51	489	253	236	52	439	243	196	50	425	219	206	53	354	204	150	54	348	348		60	232	232		58	213	213		20	843.0	843										5	4646.0	3095.0	1551.0	7	315.0		315.0				
"TN"	2004	"DAVIDSON"	"AIS"	443.0	283.0	152.0	54	57	57		60	13	13																										58	52	52		50	43	26	17	51	38	25	13	53	31	15	16	52	30	20	10	59	25	25		56	24	8	16	55	23	23		20	78.0	78										5	370.0	253.0	117.0	7	15.0		15.0				
"TN"	2004	"DAVIDSON"	"EARLY VOTING"	126175.0	68063.0	57481.0	56	22654	5947	16707	58	5335	5335																										50	11890	7847	4043	60	11686	11686		51	11478	6718	4760	55	10921	10921		54	10359	10359		52	8548	5270	3278	53	8494	5214	3280	59	7022	7022		20	29948.0	29948										5	105230.0	77007.0	28223.0	7	8214.0		8214.0				
"TN"	2004	"DAVIDSON"	"PAPER VOTES"	516.0	296.0	196.0	58	132	132		54	17	17																										52	57	27	30	53	44	19	25	56	35	17	18	59	34	34		51	32	19	13	60	22	22		50	22	17	5	55	20	20		20	64.0	64										5	438.0	314.0	109.0	7	10.0		10.0				
"TN"	2004	"DECATUR"	"01 Dunbar"	319.0	152.0	164.0	71	177	177																														72	25	7	18																													24	289.0	178	111.0									7	165.0		165.0								
"TN"	2004	"DECATUR"	"02 Liberty"	124.0	54.0	68.0	71	64	64																																																														24	115.0	70	45.0									7	74.0		74.0								
"TN"	2004	"DECATUR"	"02 Scotts Hill"	214.0	73.0	139.0	71	115	115																																																														24	194.0	112	82.0									7	123.0		123.0								
"TN"	2004	"DECATUR"	"03 Beacon"	84.0	30.0	54.0	72	44	10	34																													71	16	16																														24	70.0	35	35.0									7	56.0		56.0								
"TN"	2004	"DECATUR"	"03 Decaturville"	226.0	96.0	125.0	71	115	115																														72	27	13	14																													24	205.0	120	85.0									7	141.0		141.0								
"TN"	2004	"DECATUR"	"04 Decaturville"	259.0	104.0	152.0	71	172	172																														72	14	4	10																													24	236.0	149	87.0									7	141.0		141.0								
"TN"	2004	"DECATUR"	"05 Parsons"	297.0	149.0	145.0	71	197	197																																																														24	267.0	172	95.0									7	168.0		168.0								
"TN"	2004	"DECATUR"	"06 Parsons"	266.0	108.0	157.0	72	230	69	161																													71	15	15																														24	248.0	148	100.0									7	181.0		181.0								
"TN"	2004	"DECATUR"	"07 Jeanette"	192.0	102.0	87.0	72	191	86	105																																																													24	187.0	133	54.0									7	126.0		126.0								
"TN"	2004	"DECATUR"	"07 Perryville"	146.0	82.0	63.0	72	118	50	68																													71	5	5																														24	132.0	95	37.0									7	77.0		77.0								
"TN"	2004	"DECATUR"	"08 Parsons"	355.0	123.0	229.0	72	335	93	242																																																													24	317.0	192	125.0									7	223.0		223.0								
"TN"	2004	"DECATUR"	"09 Beacon"	131.0	38.0	93.0	72	131	32	99																																																													24	122.0	64	58.0									7	92.0		92.0								
"TN"	2004	"DECATUR"	"09 Hydro"	237.0	88.0	146.0	72	215	82	133																																																													24	205.0	103	102.0									7	144.0		144.0								
"TN"	2004	"DECATUR"	"ABSENTEE"	0.0	0.0	0.0	72	0	0	0																													71	0	0																														24	0.0	0	0.0									7	0.0		0.0								
"TN"	2004	"DECATUR"	"EARLY"	2029.0	1069.0	944.0	72	874	320	554																													71	732	732																														24	1837.0	1174	663.0									7	1044.0		1044.0								
"TN"	2004	"DEKALB"	"1-1 Alexandria"	513.0	237.0	271.0	40	333	333																																																																										6	456.0	346.0	95.0								
"TN"	2004	"DEKALB"	"1-2 Temperence Hall"	161.0	69.0	92.0	40	111	111																																																																										6	141.0	109.0	31.0								
"TN"	2004	"DEKALB"	"1-3 Edgar Evins Park"	50.0	16.0	34.0	40	35	35																																																																										6	48.0	30.0	17.0								
"TN"	2004	"DEKALB"	"2-1 Liberty"	289.0	86.0	202.0	40	182	182																																																																										6	249.0	152.0	90.0								
"TN"	2004	"DEKALB"	"2-2 Dowelltown"	192.0	90.0	101.0	40	125	125																																																																										6	179.0	132.0	44.0								
"TN"	2004	"DEKALB"	"2-3 Snows Hill"	248.0	112.0	135.0	40	159	159																																																																										6	224.0	163.0	57.0								
"TN"	2004	"DEKALB"	"3 Middle School"	416.0	208.0	206.0	40	303	303																																																																										6	390.0	308.0	72.0								
"TN"	2004	"DEKALB"	"4-1 Cherry Hill"	87.0	30.0	55.0	40	59	59																																																																										6	84.0	46.0	36.0								
"TN"	2004	"DEKALB"	"4-2 Rock Castle"	122.0	40.0	81.0	40	74	74																																																																										6	114.0	56.0	58.0								
"TN"	2004	"DEKALB"	"4-3 Courthouse"	371.0	172.0	191.0	40	286	286																																																																										6	355.0	270.0	80.0								
"TN"	2004	"DEKALB"	"5-1 Johnson Chapel"	177.0	63.0	113.0	40	111	111																																																																										6	158.0	92.0	61.0								
"TN"	2004	"DEKALB"	"5-2 Elementary Sch"	390.0	188.0	200.0	40	283	283																																																																										6	344.0	264.0	78.0								
"TN"	2004	"DEKALB"	"6-1 Belk"	196.0	97.0	96.0	40	125	125																																																																										6	173.0	149.0	23.0								
"TN"	2004	"DEKALB"	"6-2 Keltonburg"	250.0	151.0	98.0	40	187	187																																																																										6	241.0	202.0	34.0								
"TN"	2004	"DEKALB"	"6-3 Blue Springs"	240.0	110.0	130.0	40	179	179																																																																										6	219.0	171.0	45.0								
"TN"	2004	"DEKALB"	"7 Church of Christ"	378.0	189.0	186.0	40	280	280																																																																										6	351.0	275.0	68.0								
"TN"	2004	"DEKALB"	"ABSENTEE"	0.0	0.0	0.0	40	0	0																																																																										6	0.0	0.0	0.0								
"TN"	2004	"DEKALB"	"EARLY"	3093.0	1587.0	1494.0	40	2071	2071																																																																										6	2805.0	2134.0	639.0								
"TN"	2004	"DICKSON"	"01-1 Charlotte Court"	397.0	172.0	223.0	69	327	327																																																																										8	346.0	223.0	123.0								
"TN"	2004	"DICKSON"	"01-2 Sylvia Baptist"	266.0	134.0	132.0	69	215	215																																																																										8	219.0	138.0	81.0								
"TN"	2004	"DICKSON"	"02-1 Eno CC"	380.0	186.0	188.0	69	318	318																																																																										8	333.0	226.0	107.0								
"TN"	2004	"DICKSON"	"02-2 Tennessee City"	550.0	281.0	268.0	69	414	414																																																																										8	462.0	294.0	168.0								
"TN"	2004	"DICKSON"	"03-1 Cumberland Fce"	404.0	194.0	207.0	69	313	313																																																																										8	344.0	210.0	134.0								
"TN"	2004	"DICKSON"	"03-2 Vanleer Town"	632.0	348.0	275.0	69	489	489																																																																										8	548.0	388.0	160.0								
"TN"	2004	"DICKSON"	"04-1 Jackson Chapel"	732.0	385.0	336.0	69	555	555																																																																										8	586.0	379.0	207.0								
"TN"	2004	"DICKSON"	"05-1 William James"	962.0	404.0	553.0	69	717	717																																																																										8	778.0	444.0	334.0								
"TN"	2004	"DICKSON"	"06-1 Burns Town Hall"	465.0	237.0	223.0	69	388	388																																																																										8	388.0	281.0	107.0								
"TN"	2004	"DICKSON"	"06-2 Porter CC"	852.0	339.0	509.0	69	654	654																																																																										8	711.0	416.0	295.0								
"TN"	2004	"DICKSON"	"07-1 Pomona TN Tech"	856.0	377.0	472.0	69	653	653																																																																										8	717.0	446.0	271.0								
"TN"	2004	"DICKSON"	"08-1 Senior Citizen"	683.0	355.0	321.0	69	528	528																																																																										8	549.0	347.0	202.0								
"TN"	2004	"DICKSON"	"09-1 Supt Office"	672.0	305.0	359.0	69	535	535																																																																										8	552.0	345.0	207.0								
"TN"	2004	"DICKSON"	"10-1 Dickson Middle"	665.0	278.0	377.0	69	519	519																																																																										8	554.0	336.0	218.0								
"TN"	2004	"DICKSON"	"11-1 New Hope Bapt"	646.0	365.0	275.0	69	541	541																																																																										8	548.0	379.0	169.0								
"TN"	2004	"DICKSON"	"12-1 Krantz"	248.0	86.0	160.0	69	211	211																																																																										8	213.0	121.0	92.0								
"TN"	2004	"DICKSON"	"12-2 Eastside Stuart"	427.0	140.0	283.0	69	325	325																																																																										8	375.0	200.0	175.0								
"TN"	2004	"DICKSON"	"12-3 White Bluff CC"	736.0	297.0	434.0	69	551	551																																																																										8	622.0	342.0	280.0								
"TN"	2004	"DICKSON"	"ABSENTEE"	548.0	277.0	270.0	69	371	371																																																																										8	481.0	289.0	190.0								
"TN"	2004	"DICKSON"	"EARLY"	8177.0	3437.0	4702.0	69	6322	6322																																																																										8	6874.0	4185.0	2689.0								
"TN"	2004	"DYER"	"A- Bonicord"	602.0	230.0	366.0	82	584	304	280																																																													32	553.0	272	281.0									8	587.0	440.0	147.0								
"TN"	2004	"DYER"	"A- Fowlkes"	686.0	265.0	416.0	82	668	347	321																																																													32	632.0	294	338.0									8	668.0	495.0	173.0								
"TN"	2004	"DYER"	"B- Newbern"	1548.0	600.0	938.0	77	1453	861	592																																																													32	1370.0	628	742.0									8	1500.0	1128.0	358.0								
"TN"	2004	"DYER"	"C1- Tatumville"	408.0	141.0	264.0	77	394	221	173																																																													32	383.0	155	228.0									8	398.0	292.0	103.0								
"TN"	2004	"DYER"	"C2- Trimble"	603.0	246.0	353.0	77	560	355	205																																																													32	495.0	223	272.0									8	588.0	478.0	106.0								
"TN"	2004	"DYER"	"C3- Roellen"	649.0	213.0	433.0	77	608	315	293																																																													32	591.0	245	346.0									8	619.0	455.0	164.0								
"TN"	2004	"DYER"	"D1- Millsfield"	1352.0	438.0	909.0	77	1261	664	597																													82	8	2	6																													32	1236.0	436	800.0									8	1305.0	916.0	384.0								
"TN"	2004	"DYER"	"D2- Bogota"	415.0	147.0	263.0	77	383	215	168																																																													32	361.0	138	223.0									8	409.0	294.0	115.0								
"TN"	2004	"DYER"	"E- Finley"	681.0	272.0	408.0	77	611	361	250																																																													32	616.0	299	317.0									8	649.0	490.0	159.0								
"TN"	2004	"DYER"	"E- Lenox"	710.0	161.0	548.0	77	621	301	320																													82	36	21	15																													32	643.0	213	430.0									8	684.0	451.0	230.0								
"TN"	2004	"DYER"	"F- Dyer County Cntrl"	732.0	640.0	88.0	82	669	587	82																													77	26	16	10																													32	630.0	555	75.0									8	714.0	670.0	44.0								
"TN"	2004	"DYER"	"G- Courthouse"	1344.0	502.0	832.0	82	1281	654	627																																																													32	1201.0	524	677.0									8	1263.0	905.0	353.0								
"TN"	2004	"DYER"	"H- E. Dyersburg"	1094.0	462.0	629.0	82	1025	519	506																													77	13	8	5																													32	964.0	475	489.0									8	1049.0	794.0	253.0								
"TN"	2004	"DYER"	"I- Community Center"	846.0	342.0	498.0	77	752	437	315																													82	26	7	19																													32	751.0	368	383.0									8	809.0	584.0	218.0								
