state	year	county	precinct	vtd	ld	g2002_STH_tv	g2002_STH_dv	g2002_STH_rv	ld2	g2002_STH_dv2	g2002_STH_rv2	g2002_STH_tv2	ld3	g2002_STH_dv3	g2002_STH_rv3	g2002_STH_tv3	ld4	g2002_STH_dv4	g2002_STH_rv4	g2002_STH_tv4	ld5	g2002_STH_dv5	g2002_STH_rv5	g2002_STH_tv5	ld6	g2002_STH_dv6	g2002_STH_rv6	g2002_STH_tv6	ld7	g2002_STH_dv7	g2002_STH_rv7	g2002_STH_tv7	ld8	g2002_STH_dv8	g2002_STH_rv8	g2002_STH_tv8	ld9	g2002_STH_dv9	g2002_STH_rv9	g2002_STH_tv9	ld10	g2002_STH_dv10	g2002_STH_rv10	g2002_STH_tv10	ld11	g2002_STH_dv11	g2002_STH_rv11	g2002_STH_tv11	ld12	g2002_STH_dv12	g2002_STH_rv12	g2002_STH_tv12	ld13	g2002_STH_dv13	g2002_STH_rv13	g2002_STH_tv13	ld14	g2002_STH_dv14	g2002_STH_rv14	g2002_STH_tv14	ld15	g2002_STH_dv15	g2002_STH_rv15	g2002_STH_tv15	ld16	g2002_STH_dv16	g2002_STH_rv16	g2002_STH_tv16	sd	g2002_STS_tv	g2002_STS_dv	g2002_STS_rv	sd2	g2002_STS_dv2	g2002_STS_rv2	g2002_STS_tv2	sd3	g2002_STS_dv3	g2002_STS_rv3	g2002_STS_tv3	cd	g2002_USH_tv	g2002_USH_dv	g2002_USH_rv	cd2	g2002_USH_dv2	g2002_USH_rv2	g2002_USH_tv2	cd3	g2002_USH_dv3	g2002_USH_rv3	g2002_USH_tv3	g2002_USS_dv	g2002_USS_rv	g2002_USS_tv	g2002_GOV_dv	g2002_GOV_rv	g2002_GOV_tv
"TN"	2002	"MONTGOMERY"	"11"	6205	67	552	337	215																																																																									7	527.0	198.0	315.0									263	278	554.0	314	225	555.0
"TN"	2002	"MONTGOMERY"	"12"	6210	67	582	349	233																																																																									7	557.0	220.0	311.0									301	266	583.0	335	238	587.0
"TN"	2002	"MONTGOMERY"	"13"	6215	67	548	341	207																																																																									7	528.0	220.0	283.0									297	248	557.0	328	215	561.0
"TN"	2002	"MONTGOMERY"	"14"	6220	67	889	514	375																																																																									7	833.0	286.0	517.0									396	510	912.0	500	395	912.0
"TN"	2002	"MONTGOMERY"	"15"	6225	67	685	433	252																																																																									7	626.0	231.0	370.0									350	323	691.0	415	259	698.0
"TN"	2002	"MONTGOMERY"	"16"	6232	67	620	416	204																																																																									7	588.0	216.0	346.0									304	317	638.0	380	252	645.0
"TN"	2002	"MONTGOMERY"	"17"	6230	67	469	356	113																																																																									8	417.0	270.0	127.0									286	182	480.0	340	124	490.0
"TN"	2002	"MONTGOMERY"	"18"	6228	68	680	307	373																																																																									7	666.0	213.0	426.0									306	385	708.0	344	349	714.0
"TN"	2002	"MONTGOMERY"	"19"	6234	68	745	405	340																																																																									7	702.0	201.0	482.0									322	455	785.0	444	338	792.0
"TN"	2002	"MONTGOMERY"	"20"	6236	68	953	456	497																																																																									7	933.0	264.0	643.0									371	619	997.0	505	471	993.0
"TN"	2002	"MONTGOMERY"	"21"	6238	68	586	343	243																																																																									8	530.0	307.0	207.0									319	278	610.0	373	220	612.0
"TN"	2002	"MONTGOMERY"	"ABSENTEE"		68	280	156	124	67	78	108	186	78	18	26	44																																																																	7	351.0	103.0	237.0	8	57	48	111					237	287	527.0	262	262	530.0
"TN"	2002	"MONTGOMERY"	"EARLY"		68	8479	4625	3854	67	3393	2098	5491	78	707	522	1229																																																																	7	10094.0	3526.0	6231.0	8	2435	1400	3920					8187	7453	15811.0	9668	5925	15814.0
"TN"	2002	"MOORE"	"1 Courthouse"	6248	39	205	110	89																																																																									4	190.0	86.0	103.0									119	86	207.0	112	96	211.0
"TN"	2002	"MOORE"	"2 Moore County High"	6256	39	254	111	129																																																																									4	247.0	110.0	137.0									128	130	261.0	126	131	265.0
"TN"	2002	"MOORE"	"3 Moore County Bldg"	6244	39	225	105	113																																																																									4	221.0	90.0	129.0									109	114	226.0	108	117	231.0
"TN"	2002	"MOORE"	"4 Elementary School"	6252	39	240	113	120																																																																									4	233.0	105.0	125.0									122	132	256.0	133	122	262.0
"TN"	2002	"MOORE"	"5 Motlow College"	6260	39	297	125	160																																																																									4	299.0	105.0	189.0									133	171	308.0	136	171	318.0
"TN"	2002	"MOORE"	"ABSENTEE"		39	30	5	24																																																																									4	30.0	6.0	24.0									9	22	31.0	8	22	30.0
"TN"	2002	"MOORE"	"EARLY"		39	711	315	377																																																																									4	663.0	221.0	435.0									364	376	745.0	327	411	754.0
"TN"	2002	"MORGAN"	"1-1 Coalfield"	6276	41	521	521																																																																										4	580.0	387.0	190.0									318	297	619.0	352	257	614.0
"TN"	2002	"MORGAN"	"2-1 Oakdale"	6300	41	192	192																																																																										4	240.0	149.0	91.0									125	123	248.0	151	94	245.0
"TN"	2002	"MORGAN"	"2-2 Oakdale High"	6304	41	341	341																																																																										4	468.0	236.0	231.0									185	296	484.0	217	268	490.0
"TN"	2002	"MORGAN"	"3-1 Wartburg"	6316	41	463	462																																																																										4	547.0	331.0	210.0									292	259	555.0	330	226	557.0
"TN"	2002	"MORGAN"	"4-1 Chestnut Ridge"	6282	41	88	88																																																																										4	95.0	61.0	33.0									48	49	98.0	52	46	100.0
"TN"	2002	"MORGAN"	"4-2 Lancing"	6286	41	254	254																																																																										4	301.0	169.0	127.0									146	157	304.0	166	142	312.0
"TN"	2002	"MORGAN"	"4-4 Deer Lodge"	6280	41	162	161																																																																										4	209.0	114.0	93.0									105	113	219.0	107	107	216.0
"TN"	2002	"MORGAN"	"5-1 Burrville"	6268	41	122	122																																																																										4	151.0	90.0	57.0									74	76	153.0	88	64	154.0
"TN"	2002	"MORGAN"	"5-2 Sunbright"	6312	41	318	318																																																																										4	400.0	207.0	191.0									178	233	411.0	197	214	412.0
"TN"	2002	"MORGAN"	"6-1 Mossy Grove"	6296	41	326	325																																																																										4	381.0	230.0	151.0									194	189	386.0	226	158	386.0
"TN"	2002	"MORGAN"	"6-2 Petros"	6308	41	259	259																																																																										4	288.0	244.0	41.0									219	72	291.0	225	57	284.0
"TN"	2002	"MORGAN"	"6-3 Kellys"	6284	41	142	141																																																																										4	175.0	100.0	71.0									87	88	176.0	93	81	177.0
"TN"	2002	"MORGAN"	"ABSENTEE"		41	86	86																																																																										4	102.0	65.0	37.0									60	45	107.0	58	48	106.0
"TN"	2002	"MORGAN"	"EARLY"		41	1132	1119																																																																										4	1297.0	831.0	459.0									780	578	1370.0	866	490	1371.0
"TN"	2002	"OBION"	"1-1 South Fulton"	6370	77	945	448	495																																																																									8	942.0	694.0	215.0									476	468	967.0	536	398	969.0
"TN"	2002	"OBION"	"2-1 Woodland"		77	372	242	130																																																																									8	363.0	299.0	56.0									177	179	360.0	207	159	369.0
"TN"	2002	"OBION"	"2-2 Fire Station"		77	467	300	167																																																																									8	465.0	374.0	70.0									251	192	462.0	268	184	466.0
"TN"	2002	"OBION"	"3-2 Kenton"		77	394	262	132																																																																									8	401.0	334.0	55.0									206	179	397.0	223	185	420.0
"TN"	2002	"OBION"	"3-4 Rives"	6386	77	496	327	169																																																																									8	491.0	410.0	69.0									250	226	489.0	276	215	506.0
"TN"	2002	"OBION"	"4-1 Fair Grounds"		77	699	517	182																																																																									8	703.0	611.0	80.0									426	245	690.0	474	201	704.0
"TN"	2002	"OBION"	"5-2 Cloverdale"	6394	77	253	181	72																																																																									8	245.0	206.0	31.0									131	117	253.0	141	110	256.0
"TN"	2002	"OBION"	"5-4 Hornbeak"	6390	77	413	258	155																																																																									8	404.0	322.0	70.0									213	181	403.0	257	153	417.0
"TN"	2002	"OBION"	"5-5 Samburg"	6392	77	186	99	87																																																																									8	180.0	150.0	26.0									110	68	179.0	136	53	194.0
"TN"	2002	"OBION"	"6-1 Obion"		77	307	189	118																																																																									8	293.0	248.0	37.0									191	107	301.0	210	90	317.0
"TN"	2002	"OBION"	"6-2 Troy"		77	672	403	269																																																																									8	656.0	517.0	100.0									384	265	662.0	385	267	666.0
"TN"	2002	"OBION"	"7-2 Civic Auditorium"	6408	77	589	363	226																																																																									8	578.0	465.0	99.0									246	325	583.0	286	295	598.0
"TN"	2002	"OBION"	"ABSENTEE"		77	139	97	42																																																																									8	143.0	114.0	28.0									73	72	146.0	78	57	137.0
"TN"	2002	"OBION"	"EARLY"		77	4221	2617	1599																																																																									8	4168.0	3366.0	657.0									2185	1969	4216.0	2451	1716	4253.0
"TN"	2002	"OVERTON"	"1 Livingston Ward 1"	6428	41	274	274																																																														15	308	231	75									6	298.0	242.0	55.0									182	109	294.0	233	90	329.0
"TN"	2002	"OVERTON"	"1 Livingston Ward 2"	6432	41	180	180																																																														15	191	138	52									6	179.0	154.0	24.0									103	79	185.0	139	68	212.0
"TN"	2002	"OVERTON"	"1 Livingston Ward 3"	6434	41	176	176																																																														15	193	151	40									6	175.0	153.0	20.0									129	58	188.0	146	63	219.0
"TN"	2002	"OVERTON"	"2 Allons"	6438	41	357	357																																																														15	394	305	87									6	383.0	317.0	65.0									250	133	390.0	283	129	417.0
"TN"	2002	"OVERTON"	"2 Independence"	6440	41	213	213																																																														15	239	193	46									6	232.0	198.0	33.0									153	71	226.0	182	71	259.0
"TN"	2002	"OVERTON"	"2 Monroe"	6442	41	204	204																																																														15	245	160	84									6	220.0	173.0	47.0									125	115	243.0	153	112	269.0
"TN"	2002	"OVERTON"	"3 Alpine"	6448	41	133	133																																																														15	152	101	50									6	144.0	109.0	35.0									83	63	147.0	99	62	163.0
"TN"	2002	"OVERTON"	"3 Poteet"	6450	41	95	95																																																														15	121	75	46									6	103.0	76.0	27.0									64	55	121.0	71	53	129.0
"TN"	2002	"OVERTON"	"3 Rushing Springs"	6454	41	95	95																																																														15	111	81	29									6	101.0	85.0	16.0									65	31	100.0	64	45	111.0
"TN"	2002	"OVERTON"	"3 Wilson"	6452	41	278	278																																																														15	390	297	91									6	319.0	257.0	61.0									197	163	364.0	226	157	395.0
"TN"	2002	"OVERTON"	"4 Pleasant Valley"	6462	41	44	44																																																														15	51	36	14									6	49.0	41.0	7.0									32	16	48.0	35	14	53.0
"TN"	2002	"OVERTON"	"4 Rickman"	6458	41	544	544																																																														15	676	490	184									6	610.0	479.0	126.0									366	253	629.0	437	240	693.0
"TN"	2002	"OVERTON"	"5 Fairgrounds"	6470	41	206	206																																																														15	239	168	70									6	216.0	185.0	29.0									128	95	225.0	164	91	257.0
"TN"	2002	"OVERTON"	"5 Hardy Chapel"	6460	41	145	145																																																														15	193	137	54									6	181.0	149.0	32.0									120	72	193.0	133	68	202.0
"TN"	2002	"OVERTON"	"5 Hilham"	6468	41	288	288																																																														15	335	255	78									6	299.0	261.0	36.0									200	107	314.0	246	101	350.0
"TN"	2002	"OVERTON"	"ABSENTEE"		41	0	0																																																														15	0	0	0									6	0.0	0.0	0.0									0	0	0.0	0	0	0.0
"TN"	2002	"OVERTON"	"EARLY"		41	1649	1646																																																														15	1936	1516	403									6	1875.0	1528.0	321.0									1368	651	2045.0	1416	635	2067.0
"TN"	2002	"PERRY"	"101 Cedar Creek Sch"	6496	74	127	92	35																																																																									7	124.0	56.0	65.0									75	66	146.0	97	62	162.0
"TN"	2002	"PERRY"	"102 Marsh Creek"	6500	74	85	58	27																																																																									7	80.0	36.0	42.0									48	42	93.0	56	42	99.0
"TN"	2002	"PERRY"	"201 Pineview"	6508	74	116	80	36																																																																									7	104.0	52.0	50.0									70	49	122.0	73	62	139.0
"TN"	2002	"PERRY"	"202 Pope"	6512	74	106	71	35																																																																									7	97.0	38.0	54.0									52	52	110.0	62	61	126.0
"TN"	2002	"PERRY"	"301 Coon Creek"	6516	74	133	85	48																																																																									7	124.0	54.0	69.0									70	71	146.0	75	75	158.0
"TN"	2002	"PERRY"	"302 Flatwoods"	6520	74	98	69	29																																																																									7	94.0	41.0	49.0									69	40	111.0	66	50	116.0
"TN"	2002	"PERRY"	"401 Chestnut Grove"	6528	74	68	51	17																																																																									7	68.0	32.0	36.0									38	37	76.0	53	30	84.0
