state	year	cd	county	precinct	vtd	g2004_USS_rv	g2004_USS_dv	g2004_USP_rv	g2004_USP_dv	g2004_USH_dv	g2004_USH_rv
"KS"	2004	1	"MITCHELL"	"Lulu Township"	"000200"	32	3	29	7		33
"KS"	2004	1	"MITCHELL"	"PROVISIONAL"	"999999"	34	3	32	6		30
"KS"	2004	1	"MITCHELL"	"Pittsburg Township"	"000210"	163	11	157	23		173
"KS"	2004	1	"MITCHELL"	"Plum Creek Township"	"000220"	41	7	39	9		43
"KS"	2004	1	"MITCHELL"	"Round Springs Township"	"000230"	12	1	9	4		13
"KS"	2004	1	"MITCHELL"	"Salt Creek Township"	"000240"	16	1	14	2		16
"KS"	2004	1	"MITCHELL"	"Solomon Rapids Township"	"000270"	30	5	29	8		34
"KS"	2004	1	"MITCHELL"	"Turkey Creek Township"	"000290"	52	5	52	8		50
"KS"	2004	1	"MITCHELL"	"Walnut Creek Township"	"000300"	23	2	18	7		23
"KS"	2004	4	"MONTGOMERY"	"ADVANCED"	"999998"	800	378	771	459	370	823
"KS"	2004	4	"MONTGOMERY"	"Caney City Ward 1"	"00001A"	151	33	151	39	35	151
"KS"	2004	4	"MONTGOMERY"	"Caney City Ward 2"	"000020"	122	31	131	33	30	124
"KS"	2004	4	"MONTGOMERY"	"Caney City Ward 3"	"000030"	152	43	156	45	43	152
"KS"	2004	4	"MONTGOMERY"	"Caney City Ward 4"	"000040"	163	49	160	60	58	156
"KS"	2004	4	"MONTGOMERY"	"Caney Township Havana"	"000050"	229	46	229	57	54	226
"KS"	2004	4	"MONTGOMERY"	"Caney Township Tyro"	"000060"	244	42	244	47	49	236
"KS"	2004	4	"MONTGOMERY"	"Cherokee Township"	"000070"	143	62	151	56	61	144
"KS"	2004	4	"MONTGOMERY"	"Cherry Township"	"000080"	168	43	161	56	43	170
"KS"	2004	4	"MONTGOMERY"	"Cherryvale Ward 1"	"000090"	311	98	287	134	104	307
"KS"	2004	4	"MONTGOMERY"	"Cherryvale Ward 2"	"000100"	237	75	221	101	81	230
"KS"	2004	4	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 01"	"000110"	27	95	27	106	97	32
"KS"	2004	4	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 02"	"000120"	97	77	85	94	77	99
"KS"	2004	4	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 03"	"000130"	145	79	137	93	84	144
"KS"	2004	4	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 04"	"000140"	154	70	151	87	78	152
"KS"	2004	4	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 05"	"000150"	201	85	181	110	90	190
"KS"	2004	4	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 06"	"000160"	83	36	81	41	38	76
"KS"	2004	4	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 07"	"000170"	128	58	138	62	56	134
"KS"	2004	4	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 08"	"000180"	101	55	103	61	62	94
"KS"	2004	4	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 09"	"000190"	86	50	76	66	60	77
"KS"	2004	4	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 10"	"000200"	96	92	98	97	93	90
"KS"	2004	4	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 11"	"000210"	270	162	253	202	156	279
"KS"	2004	4	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 12"	"000220"	407	160	375	214	154	418
"KS"	2004	4	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 13"	"000230"	313	109	298	131	108	304
"KS"	2004	4	"MONTGOMERY"	"Drum Creek Township"	"000240"	191	30	185	41	31	192
"KS"	2004	4	"MONTGOMERY"	"Fawn Creek Township Dearing"	"000250"	461	164	451	198	168	451
"KS"	2004	4	"MONTGOMERY"	"Fawn Creek Township Tyro"	"000260"	119	34	127	32	39	119
"KS"	2004	4	"MONTGOMERY"	"Independence City Ward 1 Precinct 1"	"000270"	121	41	114	54	46	116
"KS"	2004	4	"MONTGOMERY"	"Independence City Ward 1 Precinct 2"	"000280"	244	55	236	76	49	249
"KS"	2004	4	"MONTGOMERY"	"Independence City Ward 2 Precinct 1"	"000290"	83	31	82	40	30	83
"KS"	2004	4	"MONTGOMERY"	"Independence City Ward 2 Precinct 2"	"000300"	95	38	85	58	40	95
"KS"	2004	4	"MONTGOMERY"	"Independence City Ward 3 Precinct 1"	"000310"	179	44	168	67	44	188
"KS"	2004	4	"MONTGOMERY"	"Independence City Ward 3 Precinct 2"	"00032A"	87	30	79	45	32	89
"KS"	2004	4	"MONTGOMERY"	"Independence City Ward 4 Precinct 1"	"000330"	195	60	184	79	63	191
"KS"	2004	4	"MONTGOMERY"	"Independence City Ward 4 Precinct 2"	"000340"	119	69	115	78	73	118
"KS"	2004	4	"MONTGOMERY"	"Independence City Ward 5 Precinct 1"	"000350"	134	42	125	62	50	132
"KS"	2004	4	"MONTGOMERY"	"Independence City Ward 5 Precinct 2"	"000360"	247	64	229	97	68	255
"KS"	2004	4	"MONTGOMERY"	"Independence City Ward 6 Precinct 1"	"000370"	329	93	309	138	99	333
"KS"	2004	4	"MONTGOMERY"	"Independence City Ward 6 Precinct 2"	"000380"	429	82	405	131	88	425
"KS"	2004	4	"MONTGOMERY"	"Independence Township 1"	"000390"	596	102	570	151	104	608
"KS"	2004	4	"MONTGOMERY"	"Independence Township 2 Part A"	"00040A"	124	37	120	46	36	127
"KS"	2004	4	"MONTGOMERY"	"Independence Township 2 Part C"	"00040C"	36	6	36	7	6	37
"KS"	2004	4	"MONTGOMERY"	"Liberty Township"	"000410"	140	47	140	55	49	137
"KS"	2004	4	"MONTGOMERY"	"Louisburg Township"	"000420"	193	42	192	54	42	191
"KS"	2004	4	"MONTGOMERY"	"PROVISIONAL"	"999999"	166	69	163	84	69	174
"KS"	2004	4	"MONTGOMERY"	"Parker Township 1"	"000430"	89	30	93	31	35	80
"KS"	2004	4	"MONTGOMERY"	"Parker Township 2"	"00044A"	271	116	257	146	130	266
"KS"	2004	4	"MONTGOMERY"	"Rutland Township"	"000450"	119	25	118	27	25	117
"KS"	2004	4	"MONTGOMERY"	"Sycamore Township"	"000460"	288	47	282	63	47	292
"KS"	2004	4	"MONTGOMERY"	"West Cherry Township"	"000470"	76	19	68	27	20	77
"KS"	2004	1	"MORRIS"	"ADVANCED"	"999998"	425	155	375	233		496
"KS"	2004	1	"MORRIS"	"Council Grove Ward 1"	"000010"	167	42	137	92		182
"KS"	2004	1	"MORRIS"	"Council Grove Ward 2"	"000020"	152	42	135	66		169
"KS"	2004	1	"MORRIS"	"Council Grove Ward 3"	"000030"	268	70	237	121		306
"KS"	2004	1	"MORRIS"	"Highland Township"	"000060"	44	4	44	6		45
"KS"	2004	1	"MORRIS"	"Overland Township"	"000070"	14	0	13	1		15
"KS"	2004	1	"MORRIS"	"PROVISIONAL"	"999999"	22	5	16	10		22
"KS"	2004	1	"MORRIS"	"Township 1 Precinct 1"	"000080"	84	20	75	30		89
"KS"	2004	1	"MORRIS"	"Township 1 Precinct 2"	"000090"	53	18	46	29		60
"KS"	2004	1	"MORRIS"	"Township 2"	"000100"	240	65	203	120		285
"KS"	2004	1	"MORRIS"	"Township 3"	"000110"	154	32	130	65		171
"KS"	2004	1	"MORRIS"	"Township 4"	"000120"	70	17	62	20		74
"KS"	2004	1	"MORRIS"	"Township 5"	"000130"	226	37	205	64		240
"KS"	2004	1	"MORRIS"	"Township 6"	"000140"	16	3	19	3		20
"KS"	2004	1	"MORRIS"	"Township 7"	"000150"	95	11	81	23		100
"KS"	2004	1	"MORRIS"	"Township 8"	"000160"	82	12	83	15		91
"KS"	2004	1	"MORRIS"	"Township 9"	"000170"	108	18	100	33		112
"KS"	2004	1	"MORTON"	"ADVANCED"	"999998"	332	69	334	92		376
"KS"	2004	1	"MORTON"	"Cimarron Township"	"000010"	19		20	2		19
"KS"	2004	1	"MORTON"	"East Richfield"	"000020"	27	10	30	10		27
"KS"	2004	1	"MORTON"	"Elkhart Ward 1"	"000030"	232	29	239	39		249
"KS"	2004	1	"MORTON"	"Elkhart Ward 2"	"000040"	179	30	166	48		194
"KS"	2004	1	"MORTON"	"Elkhart Ward 3"	"000050"	184	28	185	38		202
"KS"	2004	1	"MORTON"	"Jones Township"	"000060"	6	0	6	0		6
"KS"	2004	1	"MORTON"	"PROVISIONAL"	"999999"	12	2	16	1		15
"KS"	2004	1	"MORTON"	"Rolla Township"	"000070"	172	22	171	36		186
"KS"	2004	1	"MORTON"	"Taloga Township"	"000080"	35	3	36	4		37
"KS"	2004	1	"MORTON"	"West Richfield"	"000090"	70	2	72	4		72
"KS"	2004	1	"MORTON"	"Westola Township"	"000100"	12		12	2		13
"KS"	2004	2	"NEMAHA"	"ADVANCED"	"999998"	491	136	451	187	57	377
"KS"	2004	2	"NEMAHA"	"Adams Township"	"000010"	83	7	76	15	24	66
"KS"	2004	1	"NEMAHA"	"Berwick Township"	"000020"	184	17	181	25		189
"KS"	2004	2	"NEMAHA"	"Capioma Township"	"000030"	68	10	73	6	15	64
"KS"	2004	2	"NEMAHA"	"Center Township"	"000040"	75	10	57	28	31	49
"KS"	2004	2	"NEMAHA"	"Centralia - Home"	"00005A"	121	34	106	60	64	94
"KS"	2004	2	"NEMAHA"	"Centralia Illinois"	"00005B"	27	3	20	10	9	17
"KS"	2004	1	"NEMAHA"	"Clear Creek Township"	"000060"	41	12	38	14		47
"KS"	2004	1	"NEMAHA"	"Gilman Township"	"000070"	80	15	70	30		79
"KS"	2004	2	"NEMAHA"	"Granada Township"	"000080"	48	10	39	22	14	43
"KS"	2004	2	"NEMAHA"	"Harrison - Goff"	"000090"	82	13	76	23	27	61
"KS"	2004	2	"NEMAHA"	"Harrison - Kelly"	"000100"	34	6	35	8	13	29
"KS"	2004	2	"NEMAHA"	"Home Township"	"000110"	61	6	49	20	11	55
"KS"	2004	2	"NEMAHA"	"Illinois Township"	"000120"	137	31	119	50	68	98
"KS"	2004	1	"NEMAHA"	"Marion Township"	"000130"	178	32	153	66		185
"KS"	2004	2	"NEMAHA"	"Mitchell Township"	"000140"	133	16	114	37	40	106
"KS"	2004	1	"NEMAHA"	"Nemaha Township"	"000150"	88	4	89	5		80
"KS"	2004	2	"NEMAHA"	"Neuchatel Township"	"000160"	48	5	39	14	19	34
"KS"	2004	2	"NEMAHA"	"PROVISIONAL"	"999999"	71	10	61	19	5	42
"KS"	2004	2	"NEMAHA"	"Red Vermillion Township"	"000170"	54	10	49	15	26	38
"KS"	2004	2	"NEMAHA"	"Reilly Township"	"000180"	55	10	48	14	24	42
"KS"	2004	1	"NEMAHA"	"Richmond Township"	"000190"	182	35	170	45		174
"KS"	2004	2	"NEMAHA"	"Rock Creek Township"	"00020A"	151	8	138	22	29	128
"KS"	2004	1	"NEMAHA"	"Sabetha Ward 1"	"000210"	253	48	250	57		256
"KS"	2004	1	"NEMAHA"	"Sabetha Ward 2"	"000220"	251	42	237	60		259
"KS"	2004	1	"NEMAHA"	"Sabetha Ward 4"	"000240"	162	25	147	43		156
"KS"	2004	1	"NEMAHA"	"Sabetha Ward"	"00023A"	237	21	223	43		237
"KS"	2004	1	"NEMAHA"	"Seneca Ward 1"	"000260"	210	46	170	96		216
"KS"	2004	1	"NEMAHA"	"Seneca Ward 2"	"000270"	200	55	180	81		203
"KS"	2004	1	"NEMAHA"	"Seneca Ward 3"	"000280"	298	77	247	139		295
"KS"	2004	1	"NEMAHA"	"Washington Township"	"000290"	201	17	188	30		191
"KS"	2004	2	"NEMAHA"	"Wetmore Township"	"000300"	156	48	134	71	70	128
"KS"	2004	2	"NEOSHO"	"ADVANCED"	"999998"	329	184	291	231	260	257
"KS"	2004	2	"NEOSHO"	"Big Creek Township"	"000010"	196	28	182	49	92	139
"KS"	2004	2	"NEOSHO"	"Canville Township"	"00002A"	218	58	183	90	125	147
"KS"	2004	2	"NEOSHO"	"Centerville Township"	"000030"	190	50	157	91	102	139
"KS"	2004	2	"NEOSHO"	"Chanute Ward 1"	"000040"	53	29	45	38	41	43
"KS"	2004	2	"NEOSHO"	"Chanute Ward 2 Precinct 1"	"000050"	223	79	199	111	149	162
"KS"	2004	2	"NEOSHO"	"Chanute Ward 2 Precinct 2"	"000060"	224	87	200	115	144	175
"KS"	2004	2	"NEOSHO"	"Chanute Ward 3 Precinct 1"	"000070"	359	137	334	191	232	274
"KS"	2004	2	"NEOSHO"	"Chanute Ward 3 Precinct 2"	"000080"	242	70	216	103	144	172
"KS"	2004	2	"NEOSHO"	"Chanute Ward 3 Precinct 3"	"000090"	464	99	417	160	223	349
"KS"	2004	2	"NEOSHO"	"Chanute Ward 4 Precinct 1"	"000100"	262	105	236	137	173	199
"KS"	2004	2	"NEOSHO"	"Chanute Ward 4 Precinct 2"	"000110"	181	75	151	120	140	126
"KS"	2004	2	"NEOSHO"	"Chanute Ward 4 Precinct 3"	"00012A"	165	73	157	89	105	135
"KS"	2004	2	"NEOSHO"	"Chetopa Township"	"000130"	338	56	321	85	120	278
"KS"	2004	2	"NEOSHO"	"East Erie"	"000140"	212	63	200	86	123	160
"KS"	2004	2	"NEOSHO"	"Grant Township"	"000150"	112	46	105	58	83	76
"KS"	2004	2	"NEOSHO"	"Ladore Township"	"000160"	96	64	84	81	93	69
"KS"	2004	2	"NEOSHO"	"Lincoln Township"	"000170"	79	33	70	46	67	50
"KS"	2004	2	"NEOSHO"	"Mission Township"	"000180"	302	82	253	139	156	239
"KS"	2004	2	"NEOSHO"	"North Tioga Township"	"000190"	175	33	167	43	64	147
"KS"	2004	2	"NEOSHO"	"PROVISIONAL"	"999999"	200	71	175	106	127	147
"KS"	2004	2	"NEOSHO"	"Shiloh Township"	"000200"	109	30	108	38	42	101
"KS"	2004	2	"NEOSHO"	"South Tioga East Township"	"000210"	93	23	81	37	42	73
"KS"	2004	2	"NEOSHO"	"South Tioga West Township"	"00022A"	58	9	53	19	22	46
"KS"	2004	2	"NEOSHO"	"Walnut Grove Township"	"000230"	110	31	89	57	70	75
"KS"	2004	2	"NEOSHO"	"West Erie"	"000240"	260	64	231	104	150	182
"KS"	2004	1	"NESS"	"ADVANCED"	"999998"	234	36	213	60		267
"KS"	2004	1	"NESS"	"Bazine Township"	"000010"	176	20	155	41		190
"KS"	2004	1	"NESS"	"Eden Township"	"000020"	44	3	44	5		46
"KS"	2004	1	"NESS"	"Forrester Township"	"000030"	46	7	47	8		55
"KS"	2004	1	"NESS"	"Franklin Township"	"000040"	53	3	52	8		60
"KS"	2004	1	"NESS"	"Highpoint Township"	"000050"	41	1	42	1		42
"KS"	2004	1	"NESS"	"Johnson Township"	"000060"	32	1	34	1		31
"KS"	2004	1	"NESS"	"Nevada Township"	"000070"	167	44	140	63		200
"KS"	2004	1	"NESS"	"North Center"	"000080"	365	46	351	77		406
"KS"	2004	1	"NESS"	"Ohio Township"	"000090"	119	22	108	34		138
"KS"	2004	1	"NESS"	"South Center"	"000100"	199	42	173	66		231
"KS"	2004	1	"NESS"	"Waring Township"	"000110"	49	14	48	18		63
"KS"	2004	1	"NORTON"	"ADVANCED"	"999998"	281	44	275	61		325
"KS"	2004	1	"NORTON"	"Almena Township"	"000010"	224	27	216	41		240
"KS"	2004	1	"NORTON"	"Center Precinct 1"	"000020"	263	26	251	48		271
"KS"	2004	1	"NORTON"	"Center Precinct 2"	"000030"	67	10	59	17		73
"KS"	2004	1	"NORTON"	"Harrison Township"	"000040"	7		7			7
"KS"	2004	1	"NORTON"	"Highland Precinct 1"	"000050"	168	45	158	64		195
"KS"	2004	1	"NORTON"	"Highland Precinct 2"	"000060"	41	5	48	2		47
"KS"	2004	1	"NORTON"	"Highland Precinct 3"	"000070"	48	3	48	3		51
"KS"	2004	1	"NORTON"	"Norton Ward 1"	"000080"	313	51	317	58		349
"KS"	2004	1	"NORTON"	"Norton Ward 2"	"000090"	354	45	326	80		385
"KS"	2004	1	"NORTON"	"Norton Ward 3"	"000100"	297	63	295	84		335
"KS"	2004	1	"NORTON"	"PROVISIONAL"	"999999"	25	3	23	8		26
"KS"	2004	1	"NORTON"	"Solomon Precinct 1"	"000110"	52	4	50	7		57
"KS"	2004	1	"NORTON"	"Solomon Precinct 2"	"000120"	17	2	19			19
"KS"	2004	2	"OSAGE"	"ADVANCED"	"999998"	450	180	402	240	253	378
"KS"	2004	2	"OSAGE"	"Agency Township"	"000010"	152	47	140	61	72	130
"KS"	2004	2	"OSAGE"	"Arvonia Township"	"000020"	30	9	28	16	18	24
"KS"	2004	2	"OSAGE"	"Barclay Township"	"000030"	66	20	62	26	39	47
"KS"	2004	2	"OSAGE"	"Dragoon Township"	"000040"	80	21	76	30	40	64
"KS"	2004	2	"OSAGE"	"Elk Township"	"000050"	641	146	567	233	266	516
"KS"	2004	2	"OSAGE"	"Fairfax Township"	"000060"	180	52	160	77	89	142
"KS"	2004	2	"OSAGE"	"Grant Township Part A"	"00007A"	95	21	84	36	42	75
"KS"	2004	2	"OSAGE"	"Lincoln Township"	"000080"	53	9	49	13	16	45
"KS"	2004	2	"OSAGE"	"Melvern Township"	"000090"	246	92	232	102	132	204
"KS"	2004	2	"OSAGE"	"Michigan Valley Township"	"000100"	144	42	131	66	83	115
"KS"	2004	2	"OSAGE"	"North Burlingame"	"000110"	261	103	228	150	169	200
"KS"	2004	2	"OSAGE"	"North Ridgeway"	"000120"	395	118	334	183	204	302
"KS"	2004	2	"OSAGE"	"North Valleybrook"	"000130"	312	74	256	138	163	228
"KS"	2004	2	"OSAGE"	"Olivet Township"	"000140"	74	15	64	28	28	61
"KS"	2004	2	"OSAGE"	"Osage City Ward 1"	"150"	266	79	235	122	152	192
"KS"	2004	2	"OSAGE"	"Osage City Ward 2"	"160"	153	47	121	89	88	113
"KS"	2004	2	"OSAGE"	"Osage City Ward 3"	"170"	191	54	162	87	100	147
"KS"	2004	2	"OSAGE"	"Osage City Ward 4"	"180"	260	61	224	104	124	190
"KS"	2004	2	"OSAGE"	"PROVISIONAL"	"999999"	129	28	102	55	56	103
"KS"	2004	2	"OSAGE"	"Scranton Township"	"000190"	343	105	287	168	171	270
"KS"	2004	2	"OSAGE"	"South Burlingame"	"000200"	267	74	213	129	134	201
"KS"	2004	2	"OSAGE"	"South Ridgeway"	"000210"	346	111	274	184	177	273
"KS"	2004	2	"OSAGE"	"South Valleybrook"	"000220"	117	45	101	61	65	97
"KS"	2004	2	"OSAGE"	"Superior Township"	"000230"	98	27	90	37	52	74
"KS"	2004	2	"OSAGE"	"Vassar Township"	"000240"	200	69	178	102	119	150
"KS"	2004	1	"OSBORNE"	"ADVANCED"	"999998"	11	2	10	3		12
"KS"	2004	1	"OSBORNE"	"Bethany Township & Portis City"	"10"	66	20	66	28		75
"KS"	2004	1	"OSBORNE"	"Bloom Township"	"20"	36	7	30	12		39
"KS"	2004	1	"OSBORNE"	"Corinth Township"	"30"	19	3	21	3		22
"KS"	2004	1	"OSBORNE"	"Covert Township"	"40"	7	1	7	1		8
"KS"	2004	1	"OSBORNE"	"Delhi Township"	"50"	15	2	11	6		16
"KS"	2004	1	"OSBORNE"	"Grant Township"	"60"	19	3	19			20
"KS"	2004	1	"OSBORNE"	"Hancock Township"	"70"	15		11	5		16
"KS"	2004	1	"OSBORNE"	"Hawkeye Township"	"80"	20	3	16	6		22
"KS"	2004	1	"OSBORNE"	"Independence Township"	"90"	14		14	2		14
"KS"	2004	1	"OSBORNE"	"Jackson Township"	"100"	20	1	18	3		21
"KS"	2004	1	"OSBORNE"	"Kill Creek Township"	"110"	12	0	9	0		12
"KS"	2004	1	"OSBORNE"	"Lawrence Township"	"120"	12	5	13	4		14
"KS"	2004	1	"OSBORNE"	"Liberty Township"	"130"	14	1	14	1		15
"KS"	2004	1	"OSBORNE"	"Mount Ayr Township"	"140"	31	1	33	0		33
"KS"	2004	1	"OSBORNE"	"Natoma Township & Natoma City"	"150"	117	19	114	20		132
"KS"	2004	1	"OSBORNE"	"Osborne Ward 1"	"160"	193	47	188	56		223
"KS"	2004	1	"OSBORNE"	"Osborne Ward 2"	"170"	248	58	230	86		287
"KS"	2004	1	"OSBORNE"	"Osborne Ward 3"	"180"	138	25	126	41		157
"KS"	2004	1	"OSBORNE"	"PROVISIONAL"	"999999"	25	6	25	7		27
"KS"	2004	1	"OSBORNE"	"Penn Township"	"190"	51	5	50	10		54
"KS"	2004	1	"OSBORNE"	"Ross 1 & Downs I"	"200"	49	4	48	7		53
"KS"	2004	1	"OSBORNE"	"Ross 2 & Downs II"	"210"	372	71	333	124		416
"KS"	2004	1	"OSBORNE"	"Round Mound Township"	"220"	30		30			30
"KS"	2004	1	"OSBORNE"	"Sumner Township & Alton City"	"230"	82	13	84	16		97
"KS"	2004	1	"OSBORNE"	"Tilden Township"	"240"	49	2	48	4		50
"KS"	2004	1	"OSBORNE"	"Valley Township"	"250"	7	0	5	2		7
"KS"	2004	1	"OSBORNE"	"Victor Township"	"260"	6	3	6	4		9
"KS"	2004	1	"OSBORNE"	"Winfield Township"	"270"	11	1	8	3		12
"KS"	2004	1	"OTTAWA"	"ADVANCED"	"999998"	296	67	285	99		323
"KS"	2004	1	"OTTAWA"	"Bennington Township"	"000010"	417	79	414	99		457
"KS"	2004	1	"OTTAWA"	"Blaine Township"	"000020"	56	9	53	12		56
"KS"	2004	1	"OTTAWA"	"Buckeye Township"	"000030"	39	8	39	8		40
"KS"	2004	1	"OTTAWA"	"Center Township"	"000040"	29	5	26	10		34
"KS"	2004	1	"OTTAWA"	"Chapman Township"	"000050"	37	0	36	1		34
"KS"	2004	1	"OTTAWA"	"Concord Township"	"000060"	60	5	61	7		56
"KS"	2004	1	"OTTAWA"	"Culver Township"	"000070"	87	17	83	26		90
"KS"	2004	1	"OTTAWA"	"Durham Township"	"000080"	18	0	16	1		15
"KS"	2004	1	"OTTAWA"	"Fountain Township"	"000090"	57	10	59	13		59
"KS"	2004	1	"OTTAWA"	"Garfield Township"	"000100"	37	0	36	2		36
"KS"	2004	1	"OTTAWA"	"Grant Township"	"000110"	41	3	37	3		38
"KS"	2004	1	"OTTAWA"	"Henry Township"	"000120"	9	1	8	2		9
"KS"	2004	1	"OTTAWA"	"Lincoln Township"	"000130"	45	11	42	16		51
"KS"	2004	1	"OTTAWA"	"Logan Township"	"000140"	33	5	29	9		35
"KS"	2004	1	"OTTAWA"	"Minneapolis Precinct 1"	"000150"	242	43	227	64		259
"KS"	2004	1	"OTTAWA"	"Minneapolis Precinct 2"	"00016A"	184	23	167	38		198
"KS"	2004	1	"OTTAWA"	"Minneapolis Precinct 3"	"000170"	251	38	238	65		272
"KS"	2004	1	"OTTAWA"	"Morton Township"	"000180"	157	23	150	35		162
"KS"	2004	1	"OTTAWA"	"Ottawa Township"	"000190"	21	3	18	6		22
"KS"	2004	1	"OTTAWA"	"PROVISIONAL"	"999999"	2	0	2	0		2
"KS"	2004	1	"OTTAWA"	"Richland Township"	"000200"	79	13	74	20		81
"KS"	2004	1	"OTTAWA"	"Sheridan Township"	"000210"	205	34	197	51		208
"KS"	2004	1	"OTTAWA"	"Sherman Township"	"000220"	21	5	18	8		22
"KS"	2004	1	"OTTAWA"	"Stanton Township"	"000230"	18	0	18	0		18
"KS"	2004	1	"PAWNEE"	"Ash Valley Township"	"000010"	19	10	15	13		27
"KS"	2004	1	"PAWNEE"	"Browns Grove Township"	"000020"	150	21	136	36		166
"KS"	2004	1	"PAWNEE"	"Conkling Township"	"000030"	12	1	11	4		13
"KS"	2004	1	"PAWNEE"	"Garfield Township"	"000040"	90	22	89	26		106
"KS"	2004	1	"PAWNEE"	"Grant Township"	"000050"	112	13	102	23		119
"KS"	2004	1	"PAWNEE"	"Keysville Township"	"000060"	23	3	20	7		25
"KS"	2004	1	"PAWNEE"	"Larned Township"	"000070"	134	17	123	30		150
"KS"	2004	1	"PAWNEE"	"Larned Ward 1"	"000080"	367	73	320	121		411
"KS"	2004	1	"PAWNEE"	"Larned Ward 2"	"000090"	417	96	361	151		486
"KS"	2004	1	"PAWNEE"	"Larned Ward 3"	"000100"	411	109	383	149		491
"KS"	2004	1	"PAWNEE"	"Larned Ward 4"	"000110"	229	63	193	102		264
"KS"	2004	1	"PAWNEE"	"Lincoln Township"	"000120"	6	6	7	6		11
"KS"	2004	1	"PAWNEE"	"Logan Township"	"000130"	19	4	25	3		24
"KS"	2004	1	"PAWNEE"	"Morton Township"	"000140"	21	8	23	6		28
"KS"	2004	1	"PAWNEE"	"Orange Township"	"000150"	25	2	25	5		27
"KS"	2004	1	"PAWNEE"	"Pawnee Township"	"000160"	34	15	34	14		46
"KS"	2004	1	"PAWNEE"	"Pleasant Grove Township"	"00017A"	79	11	68	23		87
"KS"	2004	1	"PAWNEE"	"Pleasant Ridge Township"	"000180"	32	7	28	9		38
"KS"	2004	1	"PAWNEE"	"Pleasant Valley Township"	"000190"	42	7	39	10		47
"KS"	2004	1	"PAWNEE"	"River Township"	"000200"	38	2	37	4		41
"KS"	2004	1	"PAWNEE"	"Santa Fe Township"	"000210"	39	8	40	12		44
"KS"	2004	1	"PAWNEE"	"Sawmill Township"	"000220"	15	3	13	3		18
"KS"	2004	1	"PAWNEE"	"Shiley Township"	"000230"	26	0	22	4		26
"KS"	2004	1	"PAWNEE"	"Valley Center Township"	"000240"	21	1	23			21
"KS"	2004	1	"PAWNEE"	"Walnut Township"	"000250"	37	10	35	12		41
"KS"	2004	1	"PHILLIPS"	"ADVANCED"	"999998"	232	48	216	74		278
"KS"	2004	1	"PHILLIPS"	"Arcade Township"	"000010"	35	7	34	8		40
"KS"	2004	1	"PHILLIPS"	"Beaver Township"	"000020"	27	0	30	0		29
"KS"	2004	1	"PHILLIPS"	"Belmont Township"	"000030"	20	6	22	5		25
"KS"	2004	1	"PHILLIPS"	"Bow Creek Township"	"000040"	18	3	14	6		20
"KS"	2004	1	"PHILLIPS"	"Crystal Township"	"000050"	22	2	23	3		24
"KS"	2004	1	"PHILLIPS"	"Dayton Township"	"000060"	18	1	19	2		21
"KS"	2004	1	"PHILLIPS"	"Deer Creek Township"	"000070"	34	2	33	3		36
"KS"	2004	1	"PHILLIPS"	"Freedom Township"	"000080"	36	4	40	3		39
"KS"	2004	1	"PHILLIPS"	"Glenwood Township"	"000090"	17	1	19	3		19
"KS"	2004	1	"PHILLIPS"	"Granite Township"	"000100"	12	1	11	2		12
"KS"	2004	1	"PHILLIPS"	"Greenwood Township"	"000110"	15	1	18			17
"KS"	2004	1	"PHILLIPS"	"Kirwin Township"	"000120"	76	17	81	17		87
"KS"	2004	1	"PHILLIPS"	"Logan Township"	"000130"	202	41	174	75		241
"KS"	2004	1	"PHILLIPS"	"Long Island Township"	"000140"	121	12	125	10		132
"KS"	2004	1	"PHILLIPS"	"Mound Township"	"000150"	61	5	57	12		66
"KS"	2004	1	"PHILLIPS"	"PROVISIONAL"	"999999"	53	5	50	7		56
"KS"	2004	1	"PHILLIPS"	"Phillipsburg City Ward 1"	"000160"	360	68	349	101		410
"KS"	2004	1	"PHILLIPS"	"Phillipsburg City Ward 2"	"000170"	250	35	244	55		282
"KS"	2004	1	"PHILLIPS"	"Phillipsburg City Ward 3"	"00018A"	278	35	260	59		306
"KS"	2004	1	"PHILLIPS"	"Phillipsburg Township"	"000190"	108	18	102	27		122
"KS"	2004	1	"PHILLIPS"	"Plainview Township"	"000200"	7	1	6	2		8
"KS"	2004	1	"PHILLIPS"	"Plum Township"	"000210"	137	20	130	34		155
"KS"	2004	1	"PHILLIPS"	"Prairie View Township"	"000220"	91	16	92	18		99
"KS"	2004	1	"PHILLIPS"	"Rushville Township"	"000230"	6	2	7	2		9
"KS"	2004	1	"PHILLIPS"	"Solomon Township"	"000240"	72	15	71	22		90
"KS"	2004	1	"PHILLIPS"	"Sumner Township"	"000250"	11	2	12	2		13
