state	year	county	precinct	g2008_REG_tv	g2008_USP_tv	g2008_USP_rv	g2008_USP_dv	g2008_USS_tv	g2008_USS_rv	g2008_USS_dv
"GA"	2008	"Putnam County"	"2B"	1260	313	49	264	288	61	224
"GA"	2008	"Putnam County"	"3A"	1394	448	363	79	432	328	81
"GA"	2008	"Putnam County"	"3B"	1663	483	379	102	472	360	98
"GA"	2008	"Putnam County"	"3C"	1083	361	282	72	347	243	78
"GA"	2008	"Putnam County"	"4A"	1539	526	414	107	513	371	127
"GA"	2008	"Putnam County"	"4B"	1421	462	376	82	451	339	100
"GA"	2008	"Quitman County"	"Georgetown"	1435	601	233	363	549	192	343
"GA"	2008	"Quitman County"	"Morris"	97	69	33	34	61	22	36
"GA"	2008	"Rabun County"	"Chechero"	916	194	131	60	186	117	54
"GA"	2008	"Rabun County"	"Clayton"	2614	427	318	99	407	241	145
"GA"	2008	"Rabun County"	"Lakemont-Stonepile"	1472	234	170	58	224	140	61
"GA"	2008	"Rabun County"	"Moccasin"	142	30	27	3	29	20	6
"GA"	2008	"Rabun County"	"Persimmon"	434	91	62	27	86	55	28
"GA"	2008	"Rabun County"	"Tallulah"	731	107	95	9	104	79	20
"GA"	2008	"Rabun County"	"Tiger"	1059	205	153	49	204	120	69
"GA"	2008	"Rabun County"	"Valley"	2069	315	224	81	299	196	87
"GA"	2008	"Rabun County"	"Warwoman"	339	71	49	20	69	41	27
"GA"	2008	"Randolph County"	"4th District"	93	59	52	7	56	49	7
"GA"	2008	"Randolph County"	"Benevolence"	270	142	78	64	131	75	54
"GA"	2008	"Randolph County"	"Carnegie"	268	171	154	16	159	129	28
"GA"	2008	"Randolph County"	"Coleman"	224	138	71	65	113	68	42
"GA"	2008	"Randolph County"	"Cuthbert"	1845	448	135	310	412	127	275
"GA"	2008	"Randolph County"	"Cuthbert-Middle Sch"	416	157	2	154	142	6	133
"GA"	2008	"Randolph County"	"Fountain Bridge-5th"	120	78	62	16	73	53	19
"GA"	2008	"Randolph County"	"Shellman"	740	382	127	255	348	106	238
"GA"	2008	"Randolph County"	"Springvale"	273	103	32	71	95	25	69
"GA"	2008	"Rockdale County"	"Barksdale"	4038	727	456	259	706	409	255
"GA"	2008	"Rockdale County"	"Bethel"	1245	286	238	45	275	217	45
"GA"	2008	"Rockdale County"	"Conyers"	2709	400	134	261	378	122	242
"GA"	2008	"Rockdale County"	"Fieldstone"	3661	494	116	375	464	106	345
"GA"	2008	"Rockdale County"	"Flat Shoals"	3438	482	174	301	472	162	294
"GA"	2008	"Rockdale County"	"Hightower"	2548	460	257	195	443	231	194
"GA"	2008	"Rockdale County"	"Honey Creek"	2272	382	266	105	364	239	99
"GA"	2008	"Rockdale County"	"Lorraine"	3511	642	396	234	626	365	227
"GA"	2008	"Rockdale County"	"Magnet"	2927	588	418	160	577	391	164
"GA"	2008	"Rockdale County"	"Milstead"	3302	558	187	368	540	175	347
"GA"	2008	"Rockdale County"	"Olde Towne"	4026	578	135	436	545	123	399
"GA"	2008	"Rockdale County"	"Rockdale"	3925	503	203	293	483	182	276
"GA"	2008	"Rockdale County"	"Salem"	3003	469	210	254	454	197	238
"GA"	2008	"Rockdale County"	"Sheffield"	2251	496	344	144	485	299	158
"GA"	2008	"Rockdale County"	"Smyrna"	3724	461	188	264	445	177	246
"GA"	2008	"Rockdale County"	"St. Pius"	2428	296	118	177	283	116	156
"GA"	2008	"Rockdale County"	"Stanton"	2750	425	254	163	411	230	169
"GA"	2008	"Rockdale County"	"The Lakes"	1828	304	114	186	294	101	178
"GA"	2008	"Schley County"	"PRECINCT ONE"	2330	575	404	167	548	341	197
"GA"	2008	"Screven County"	"Bay Branch Firestation #9"	741	339	270	65	324	216	103
"GA"	2008	"Screven County"	"Culver's Store"	1027	417	129	284	402	118	277
"GA"	2008	"Screven County"	"Foy's Store"	264	123	23	100	116	22	92
"GA"	2008	"Screven County"	"Greenhill Church Social Hall"	916	323	218	101	305	189	109
"GA"	2008	"Screven County"	"Hiltonia"	758	352	126	224	313	110	199
"GA"	2008	"Screven County"	"Hunters"	357	181	117	63	174	110	61
"GA"	2008	"Screven County"	"Jackson Fire Station"	390	194	154	38	186	125	54
"GA"	2008	"Screven County"	"Newington"	1004	493	264	225	462	230	219
"GA"	2008	"Screven County"	"Rocky Ford"	480	265	157	105	255	123	120
"GA"	2008	"Screven County"	"Screven Rec. Dept."	344	134	47	86	122	41	78
"GA"	2008	"Screven County"	"Sr Citizens Centers"	1068	377	75	300	356	71	278
"GA"	2008	"Screven County"	"Sylvania"	1169	299	148	151	275	126	139
"GA"	2008	"Seminole County"	"Precinct 1"	1264	580	371	204	546	340	181
"GA"	2008	"Seminole County"	"Precinct 2"	1074	442	282	158	414	237	165
"GA"	2008	"Seminole County"	"Precinct 3"	1085	459	47	411	410	70	337
"GA"	2008	"Seminole County"	"Precinct 4"	1077	537	380	154	505	325	166
"GA"	2008	"Seminole County"	"Precinct 5"	1039	531	457	67	479	366	100
"GA"	2008	"Spalding County"	"1st ASSEMBLY"	2103	459	338	110	447	312	116
"GA"	2008	"Spalding County"	"1st METHODIST"	1355	339	272	57	328	246	64
"GA"	2008	"Spalding County"	"1st PRESBYTERIAN"	1826	342	220	113	327	202	116
"GA"	2008	"Spalding County"	"AMBUCS"	1582	330	213	113	317	177	124
"GA"	2008	"Spalding County"	"BLALOCK"	537	266	228	33	259	197	49
"GA"	2008	"Spalding County"	"BOY SCOUT HEADQUARTERS"	1491	325	245	74	306	214	82
"GA"	2008	"Spalding County"	"CABIN"	1546	374	297	69	363	245	88
"GA"	2008	"Spalding County"	"CARVER"	1445	378	258	115	368	229	121
"GA"	2008	"Spalding County"	"CITY PARK"	1927	401	61	331	371	59	301
"GA"	2008	"Spalding County"	"COMMUNITY MINISTRIES CHURCH"	1386	292	43	248	271	39	229
"GA"	2008	"Spalding County"	"COUNTY LINE METHODIST"	2065	603	516	74	581	445	111
"GA"	2008	"Spalding County"	"FAIRMONT"	1660	442	24	417	381	27	350
"GA"	2008	"Spalding County"	"GA EXPERIMENT STATION"	2825	531	218	306	486	199	269
"GA"	2008	"Spalding County"	"GARY REID"	2201	493	205	282	466	168	277
"GA"	2008	"Spalding County"	"LIBERTY SPRINGS"	1221	412	313	92	401	274	102
"GA"	2008	"Spalding County"	"LIBRARY"	1244	203	159	43	199	151	42
"GA"	2008	"Spalding County"	"ROBERTS"	1802	431	326	93	413	280	112
"GA"	2008	"Spalding County"	"SUN CITY - PEACHTREE"	1648	388	269	111	372	249	108
"GA"	2008	"Spalding County"	"SUNNYSIDE"	1481	431	311	110	417	248	139
"GA"	2008	"Spalding County"	"THIRD WARD"	1071	235	170	59	228	156	55
"GA"	2008	"Spalding County"	"WEST GRIFFIN"	1810	468	40	424	422	47	368
"GA"	2008	"Stephens County"	"Big Smith"	2378	673	494	166	626	391	210
"GA"	2008	"Stephens County"	"Broad River"	829	269	221	42	252	189	57
"GA"	2008	"Stephens County"	"Currahee"	323	145	129	15	139	110	29
"GA"	2008	"Stephens County"	"Martin"	801	312	213	94	281	187	85
"GA"	2008	"Stephens County"	"Toccoa #1"	3246	635	416	205	598	370	199
"GA"	2008	"Stephens County"	"Toccoa #2"	2093	428	306	118	407	259	133
"GA"	2008	"Stephens County"	"Toccoa #3"	2753	669	522	130	641	454	155
"GA"	2008	"Stephens County"	"Wolf Pit"	1795	568	458	101	522	355	147
"GA"	2008	"Stewart County"	"Louvale"	321	181	48	133	171	38	129
"GA"	2008	"Stewart County"	"Lumpkin"	1220	404	131	272	368	118	248
"GA"	2008	"Stewart County"	"Omaha"	170	121	52	68	102	42	60
"GA"	2008	"Stewart County"	"Richland"	1163	536	199	331	466	174	287
"GA"	2008	"Sumter County"	"15"	1594	746	423	321	719	373	335
"GA"	2008	"Sumter County"	"17"	647	291	146	143	281	130	145
"GA"	2008	"Sumter County"	"28"	847	299	189	109	288	169	114
"GA"	2008	"Sumter County"	"29"	386	228	156	71	215	130	81
"GA"	2008	"Sumter County"	"C1-27"	2356	552	142	403	515	135	367
"GA"	2008	"Sumter County"	"C2-27"	2943	825	423	391	793	390	383
"GA"	2008	"Sumter County"	"C3-27"	2536	583	68	508	536	90	440
"GA"	2008	"Sumter County"	"E-27"	1561	358	192	163	348	174	161
"GA"	2008	"Sumter County"	"N-26"	380	218	189	24	209	176	28
"GA"	2008	"Sumter County"	"O-26"	1075	464	202	259	441	190	246
"GA"	2008	"Sumter County"	"W-27"	1809	430	270	159	411	228	168
"GA"	2008	"Talbot County"	"BOX SPRINGS"	466	261	145	112	247	119	117
"GA"	2008	"Talbot County"	"FLINT HILL"	981	487	170	317	464	155	302
"GA"	2008	"Talbot County"	"GENEVA"	457	199	92	106	190	78	109
"GA"	2008	"Talbot County"	"JUNCTION CITY"	315	117	42	74	110	31	77
"GA"	2008	"Talbot County"	"O'NEAL"	540	286	121	163	270	110	151
"GA"	2008	"Talbot County"	"PRATTSBURG"	104	71	31	40	65	29	35
"GA"	2008	"Talbot County"	"TALBOTTON"	975	400	89	304	356	72	264
"GA"	2008	"Talbot County"	"VALLEY"	720	402	172	227	386	149	230
"GA"	2008	"Taliaferro County"	"Crawfordville"	1136	304	114	186	279	96	177
"GA"	2008	"Taliaferro County"	"Sharon"	298	135	33	101	104	28	75
"GA"	2008	"Tattnall County"	"Birdford"	492	274	234	35	262	180	71
"GA"	2008	"Tattnall County"	"Cobbtown"	684	321	227	92	303	178	116
"GA"	2008	"Tattnall County"	"Collins"	1130	407	299	104	375	225	138
"GA"	2008	"Tattnall County"	"District 2"	2584	667	441	218	631	363	239
"GA"	2008	"Tattnall County"	"District 4"	2449	916	580	324	863	491	357
"GA"	2008	"Tattnall County"	"District 5"	1144	425	332	86	399	262	131
"GA"	2008	"Tattnall County"	"East Glennville"	1575	711	546	158	684	452	214
"GA"	2008	"Tattnall County"	"Longview"	217	113	96	16	110	87	21
"GA"	2008	"Tattnall County"	"Manassas"	424	179	108	71	170	94	69
"GA"	2008	"Taylor County"	"#1 BUTLER FIRE DEPT"	1095	383	40	342	366	56	305
"GA"	2008	"Taylor County"	"#3 HOWARD"	355	153	125	27	147	100	39
"GA"	2008	"Taylor County"	"#5 COURTHOUSE"	1692	511	402	107	488	342	134
"GA"	2008	"Taylor County"	"#6 REYNOLDS"	1905	727	414	304	696	367	316
"GA"	2008	"Telfair County"	"Helena"	915	546	324	218	521	247	265
"GA"	2008	"Telfair County"	"Jacksonville"	630	337	228	109	318	176	133
"GA"	2008	"Telfair County"	"Lumber City"	1066	462	303	156	445	247	186
"GA"	2008	"Telfair County"	"McRae"	2104	998	534	459	949	437	498
"GA"	2008	"Telfair County"	"Milan"	825	435	335	95	418	269	146
"GA"	2008	"Telfair County"	"Scotland"	342	236	172	61	227	128	96
"GA"	2008	"Terrell County"	"Bronwood"	769	290	134	153	276	124	149
"GA"	2008	"Terrell County"	"Dawson"	2705	655	139	514	612	166	431
"GA"	2008	"Terrell County"	"Graves"	543	196	135	60	185	120	63
"GA"	2008	"Terrell County"	"Herod/Dover"	271	132	74	57	130	69	60
"GA"	2008	"Terrell County"	"Parrott"	381	181	98	81	168	83	82
"GA"	2008	"Terrell County"	"Sasser"	1193	470	288	176	454	266	178
"GA"	2008	"Thomas County"	"Barwick"	534	261	186	73	235	165	62
"GA"	2008	"Thomas County"	"Boston"	1450	520	236	282	461	221	228
"GA"	2008	"Thomas County"	"Central"	2440	569	356	206	527	315	189
"GA"	2008	"Thomas County"	"Coolidge"	852	420	278	137	390	262	118
"GA"	2008	"Thomas County"	"Douglass"	1798	433	63	368	390	63	319
"GA"	2008	"Thomas County"	"Ellabelle"	977	404	334	65	384	312	62
"GA"	2008	"Thomas County"	"Fire Station #2"	1277	359	265	92	342	257	80
"GA"	2008	"Thomas County"	"Gatlin Creek"	1938	545	421	116	520	388	121
"GA"	2008	"Thomas County"	"Harper"	1707	380	77	302	336	89	241
"GA"	2008	"Thomas County"	"Jerger"	1692	404	237	165	375	233	134
"GA"	2008	"Thomas County"	"Meigs"	744	362	174	185	340	179	157
"GA"	2008	"Thomas County"	"Merrillville"	604	301	195	101	269	174	88
"GA"	2008	"Thomas County"	"Metcalfe"	286	136	98	37	127	84	40
"GA"	2008	"Thomas County"	"New Covenant"	1736	498	378	116	469	336	104
"GA"	2008	"Thomas County"	"Ochlocknee"	1040	465	368	96	439	329	88
"GA"	2008	"Thomas County"	"Patten"	314	198	167	30	181	143	33
"GA"	2008	"Thomas County"	"Pavo"	643	319	243	73	302	223	68
"GA"	2008	"Thomas County"	"Remington ESC"	1817	438	294	139	409	251	140
"GA"	2008	"Thomas County"	"Resource Center"	1378	294	17	275	265	29	232
"GA"	2008	"Thomas County"	"Scott"	2134	509	337	165	485	313	151
"GA"	2008	"Tift County"	"Brighton"	586	481	402	78	465	336	115
"GA"	2008	"Tift County"	"Brookfield"	1118	400	338	57	392	271	108
"GA"	2008	"Tift County"	"Chula"	1311	428	367	57	414	321	81
"GA"	2008	"Tift County"	"Docia"	832	307	278	28	300	244	46
"GA"	2008	"Tift County"	"Eldorado"	417	344	291	49	327	242	79
"GA"	2008	"Tift County"	"Mott- Litman Gym"	1070	491	42	448	448	70	367
"GA"	2008	"Tift County"	"Omega"	974	294	217	74	282	194	84
"GA"	2008	"Tift County"	"Tifton Lodge"	1993	492	344	140	472	296	160
"GA"	2008	"Tift County"	"Tifton Northeast"	4248	469	288	171	441	256	172
"GA"	2008	"Tift County"	"Tifton Northwest"	2215	501	318	177	481	280	186
"GA"	2008	"Tift County"	"Tifton South"	2013	444	91	351	410	105	296
"GA"	2008	"Tift County"	"Ty Ty"	1595	356	253	101	350	225	118
"GA"	2008	"Toombs County"	"1192nd-Blue Ridge"	389	197	168	29	190	147	39
"GA"	2008	"Toombs County"	"1403rd-Marvin"	308	156	119	35	141	88	44
"GA"	2008	"Toombs County"	"1521st- Hardens Chapel"	393	219	189	25	213	150	50
"GA"	2008	"Toombs County"	"1536-1 Lyons"	1807	497	270	224	465	218	235
"GA"	2008	"Toombs County"	"1536-2 Santa Claus"	1173	434	373	55	418	306	93
"GA"	2008	"Toombs County"	"1715th-Normantown"	412	211	194	17	201	158	36
"GA"	2008	"Toombs County"	"1770th-Ohoopee"	156	107	97	10	94	66	23
"GA"	2008	"Toombs County"	"1823rd-Center"	1116	387	315	70	379	267	99
"GA"	2008	"Toombs County"	"39th-New Branch"	367	202	180	19	197	141	51
"GA"	2008	"Toombs County"	"43rd-Cedar Crossing"	816	406	348	50	387	275	104
"GA"	2008	"Toombs County"	"51-1 Old Health Dept."	1968	644	271	367	587	240	332
"GA"	2008	"Toombs County"	"51-2 S.T.I."	1081	351	229	119	335	198	130
"GA"	2008	"Toombs County"	"51-3 V.P.D."	1462	481	343	135	460	308	138
"GA"	2008	"Toombs County"	"51-4 S.T.I.A.L.C."	1433	476	302	173	453	271	172
"GA"	2008	"Towns County"	"HIAWASSEE"	2593	597	470	115	558	390	134
"GA"	2008	"Towns County"	"MACEDONIA"	2642	731	572	144	695	458	201
"GA"	2008	"Towns County"	"TATE CITY"	34	22	18	4	20	12	5
"GA"	2008	"Towns County"	"YOUNG HARRIS"	2349	817	626	177	792	537	216
"GA"	2008	"Treutlen County"	"Blackville"	213	120	101	18	114	90	21
"GA"	2008	"Treutlen County"	"Gillis Springs"	183	103	86	15	93	62	31
"GA"	2008	"Treutlen County"	"Lothair"	413	250	227	22	234	172	57
"GA"	2008	"Treutlen County"	"Oglethorpe"	186	119	97	21	117	68	41
"GA"	2008	"Treutlen County"	"Orland"	266	150	131	15	145	112	28
"GA"	2008	"Treutlen County"	"Soperton"	2692	902	495	402	826	416	397
"GA"	2008	"Troup County"	"ADMINSTRATION"	3195	648	192	447	592	180	392
"GA"	2008	"Troup County"	"EAST VERNON"	2732	737	596	125	718	513	163
"GA"	2008	"Troup County"	"GARDNER NEWMAN"	1902	452	291	154	427	253	161
"GA"	2008	"Troup County"	"GRAY HILL"	1596	599	426	168	568	365	184
"GA"	2008	"Troup County"	"GRIGGS CENTER"	2593	621	28	592	546	37	500
"GA"	2008	"Troup County"	"HAMMETT RD"	3343	746	380	357	713	323	362
"GA"	2008	"Troup County"	"HIGHLAND"	1397	276	133	142	259	112	138
"GA"	2008	"Troup County"	"HOGANSVILLE"	2724	1036	638	392	992	536	410
"GA"	2008	"Troup County"	"HOLLIS HAND"	3615	787	569	211	764	519	213
"GA"	2008	"Troup County"	"LEE'S CROSSING"	1304	275	167	106	259	148	104
"GA"	2008	"Troup County"	"LONG CANE"	2508	717	545	164	692	479	188
"GA"	2008	"Troup County"	"MCLENDON"	2975	856	646	196	832	554	220
"GA"	2008	"Troup County"	"MOUNTVILLE"	1457	450	305	138	436	270	152
"GA"	2008	"Troup County"	"NORTHSIDE"	2589	595	349	238	568	316	227
"GA"	2008	"Troup County"	"ROSEMONT"	3059	917	737	171	882	625	216
"GA"	2008	"Troup County"	"WEST POINT"	2112	815	271	537	720	242	467
"GA"	2008	"Turner County"	"Ashburn"	2936	782	288	493	719	267	437
"GA"	2008	"Turner County"	"Rebecca"	385	207	173	30	200	138	52
"GA"	2008	"Turner County"	"Sycamore"	1383	299	236	58	286	199	79
"GA"	2008	"Twiggs County"	"DRY BRANCH"	1454	632	464	160	616	381	217
"GA"	2008	"Twiggs County"	"GOLDEN ISLES"	1507	621	263	355	593	227	355
"GA"	2008	"Twiggs County"	"HIGGSVILLE"	755	312	218	92	302	170	122
"GA"	2008	"Twiggs County"	"JEFFERSONVILLE/WARE"	1634	438	176	258	414	153	247
"GA"	2008	"Twiggs County"	"SHADY GROVE/TARVERSVILLE"	808	315	130	185	296	107	187
"GA"	2008	"Union County"	"Blairsville"	1997	472	340	116	452	257	165
"GA"	2008	"Union County"	"Choestoe"	862	347	264	78	328	218	95
"GA"	2008	"Union County"	"Coosa"	1725	458	389	58	443	315	105
"GA"	2008	"Union County"	"Dooley"	911	354	265	83	343	223	99
"GA"	2008	"Union County"	"Gum Log"	1509	372	312	52	349	240	90
"GA"	2008	"Union County"	"Ivy Log"	1306	358	280	66	344	225	94
"GA"	2008	"Union County"	"Jones Creek"	1270	436	356	70	417	302	97
"GA"	2008	"Union County"	"Owltown"	1087	312	238	69	308	188	99
"GA"	2008	"Union County"	"Pat Cowell"	1300	340	267	66	332	226	94
"GA"	2008	"Union County"	"Suches"	504	325	239	78	315	203	90
"GA"	2008	"Union County"	"Trackrock"	807	284	213	56	261	164	83
"GA"	2008	"Upson County"	"ATWATER"	1303	463	381	77	453	330	106
"GA"	2008	"Upson County"	"LINCOLN PARK"	736	254	12	241	235	23	208
"GA"	2008	"Upson County"	"REDBONE"	4160	1018	730	280	974	636	311
"GA"	2008	"Upson County"	"REEVES"	1778	691	587	92	666	513	126
"GA"	2008	"Upson County"	"SALEM"	368	228	14	212	219	16	202
"GA"	2008	"Upson County"	"THE JUG"	389	195	82	113	191	71	115
"GA"	2008	"Upson County"	"THE ROCK"	402	207	167	38	206	152	49
"GA"	2008	"Upson County"	"TOWN"	7209	1569	946	610	1505	853	608
"GA"	2008	"Upson County"	"YATESVILLE"	862	480	379	99	469	320	132
"GA"	2008	"Walker County"	"Cane Creek"	1433	542	394	132	509	333	155
"GA"	2008	"Walker County"	"Cedar Grove"	396	210	155	47	194	119	65
"GA"	2008	"Walker County"	"Chattanooga Valley"	3248	1200	919	258	1130	778	316
"GA"	2008	"Walker County"	"Chestnut Flat"	1738	659	488	156	625	404	193
"GA"	2008	"Walker County"	"Chickamauga"	3896	925	728	173	879	629	207
"GA"	2008	"Walker County"	"Daugherty"	222	118	84	29	110	67	37
"GA"	2008	"Walker County"	"East Armuchee"	772	411	323	84	388	267	106
"GA"	2008	"Walker County"	"Fairview"	2824	874	618	243	822	487	296
"GA"	2008	"Walker County"	"Fairyland"	1164	436	311	104	418	328	71
"GA"	2008	"Walker County"	"Kensington"	903	393	255	129	364	218	140
"GA"	2008	"Walker County"	"Lafayette"	5021	1063	742	292	991	621	328
"GA"	2008	"Walker County"	"Mountain"	791	423	323	87	399	287	96
"GA"	2008	"Walker County"	"Peavine"	3246	920	693	206	856	567	252
"GA"	2008	"Walker County"	"Pond Springs"	1731	543	402	133	513	321	175
"GA"	2008	"Walker County"	"Rossville"	5604	1184	804	355	1102	653	404
"GA"	2008	"Walker County"	"Wallaceville"	1941	595	440	149	558	363	183
"GA"	2008	"Walker County"	"West Armuchee"	280	187	139	45	180	113	61
"GA"	2008	"Walker County"	"Wilson"	664	330	253	75	308	189	112
"GA"	2008	"Walton County"	"Bay Creek"	2303	702	596	93	682	555	99
"GA"	2008	"Walton County"	"Between"	3475	1043	854	175	1014	786	184
"GA"	2008	"Walton County"	"Blasingame"	888	433	371	55	423	326	78
"GA"	2008	"Walton County"	"Bold Springs"	3314	1207	1036	156	1178	958	172
"GA"	2008	"Walton County"	"Broken Arrow"	3313	1088	903	164	1053	811	185
"GA"	2008	"Walton County"	"Campton"	2370	760	617	136	738	541	161
"GA"	2008	"Walton County"	"East Monroe"	2908	639	330	299	605	309	279
"GA"	2008	"Walton County"	"Good Hope"	1284	601	526	69	587	484	82
"GA"	2008	"Walton County"	"Gratis"	935	470	412	53	455	357	83
"GA"	2008	"Walton County"	"Jersey"	1323	667	588	76	652	533	98
"GA"	2008	"Walton County"	"Loganville North"	4024	1140	898	231	1109	832	230
"GA"	2008	"Walton County"	"Loganville South"	5381	1539	1147	371	1474	1032	369
"GA"	2008	"Walton County"	"Mountain"	1025	389	330	54	378	301	64
"GA"	2008	"Walton County"	"North Monroe"	4057	891	401	476	849	363	452
"GA"	2008	"Walton County"	"Social Circle"	3565	1225	760	451	1185	702	435
"GA"	2008	"Walton County"	"South Monroe"	4591	1012	721	275	979	641	288
"GA"	2008	"Walton County"	"Walnut Grove"	2095	699	592	102	680	522	119
"GA"	2008	"Walton County"	"West Walton"	3217	1056	906	130	1026	823	161
"GA"	2008	"Walton County"	"Whatley"	851	413	330	79	394	292	85
"GA"	2008	"Ware County"	"1231-150B"	2837	982	837	138	954	744	190
"GA"	2008	"Ware County"	"1231-150C"	783	385	321	64	348	280	63
"GA"	2008	"Ware County"	"1231-151"	2587	977	869	105	943	761	153
"GA"	2008	"Ware County"	"Beach-Bickley"	286	183	163	18	179	144	32
"GA"	2008	"Ware County"	"District 1"	3316	676	121	550	606	144	450
"GA"	2008	"Ware County"	"District 2A"	2102	550	381	159	528	370	148
"GA"	2008	"Ware County"	"District 2B"	1314	322	114	207	296	115	176
"GA"	2008	"Ware County"	"Haywood"	450	248	221	23	239	208	24
"GA"	2008	"Ware County"	"Jamestown"	1196	514	471	40	496	417	73
"GA"	2008	"Ware County"	"Manor"	385	228	210	18	214	188	22
"GA"	2008	"Ware County"	"Millwood"	334	218	188	25	204	171	28
"GA"	2008	"Ware County"	"Waresboro"	728	394	355	35	374	319	48
"GA"	2008	"Warren County"	"Beall Springs"	516	185	79	106	167	63	99
"GA"	2008	"Warren County"	"Camak"	369	175	117	57	164	91	71
"GA"	2008	"Warren County"	"Norwood"	444	194	51	140	174	42	125
"GA"	2008	"Warren County"	"Pan Handle"	103	59	51	6	58	42	14
"GA"	2008	"Warren County"	"Ricketson"	271	130	95	34	128	83	42
"GA"	2008	"Warren County"	"Warrenton"	2180	550	130	419	504	135	358
"GA"	2008	"Washington County"	"Davisboro"	745	378	179	198	351	156	190
"GA"	2008	"Washington County"	"Deepstep"	447	235	174	59	225	154	67
"GA"	2008	"Washington County"	"Harrison"	877	416	249	165	394	202	183
"GA"	2008	"Washington County"	"Oconee"	519	276	151	124	255	128	122
"GA"	2008	"Washington County"	"Riddleville"	548	311	209	100	289	174	110
"GA"	2008	"Washington County"	"Sandersville"	5424	1602	689	900	1525	622	881
"GA"	2008	"Washington County"	"Tennille"	2105	758	317	438	706	280	418
"GA"	2008	"Washington County"	"Warthen"	659	382	193	185	363	162	190
"GA"	2008	"Wayne County"	"Altamaha"	1900	543	393	145	512	302	191
"GA"	2008	"Wayne County"	"East Jesup"	426	141	120	21	135	100	29
"GA"	2008	"Wayne County"	"Empire"	794	309	271	31	296	218	62
"GA"	2008	"Wayne County"	"Gardi"	567	274	219	51	252	168	78
"GA"	2008	"Wayne County"	"Madray Springs"	865	404	346	49	396	260	121
"GA"	2008	"Wayne County"	"Mt. Pleasant"	231	151	142	7	143	119	18
"GA"	2008	"Wayne County"	"Odum"	939	481	414	65	462	325	123
"GA"	2008	"Wayne County"	"Oglethorpe"	1395	428	369	52	414	295	98
"GA"	2008	"Wayne County"	"Pine Street"	759	215	71	143	192	60	130
"GA"	2008	"Wayne County"	"Rec Center"	1188	438	336	97	417	278	122
"GA"	2008	"Wayne County"	"Red Hill"	914	290	219	64	284	176	99
"GA"	2008	"Wayne County"	"Ritch"	292	171	151	16	171	122	44
"GA"	2008	"Wayne County"	"Screven"	1133	555	431	122	530	338	169
"GA"	2008	"Wayne County"	"Unity"	1804	474	332	138	448	271	159
"GA"	2008	"Wayne County"	"VFW"	858	202	35	165	185	38	139
"GA"	2008	"Webster County"	"Gooseberry 3"	164	88	68	19	85	51	33
"GA"	2008	"Webster County"	"Preston 1"	696	313	139	170	293	113	174
"GA"	2008	"Webster County"	"Preston 3"	174	98	90	8	98	73	23
"GA"	2008	"Webster County"	"Weston 2"	390	209	82	124	190	68	117
"GA"	2008	"Wheeler County"	"Alamo"	1969	810	496	310	769	433	330
